DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/8/5,14:00,445,445,82,545.0
2021/8/5,15:00,447,438,84,529.0
2021/8/5,16:00,451,447,84,535.0
2021/8/5,17:00,437,432,85,513.0
2021/8/5,18:00,425,417,84,508.0
2021/8/5,19:00,422,412,84,504.0
2021/8/5,20:00,398,382,85,469.0
2021/8/5,21:00,371,353,85,437.0
2021/8/5,22:00,346,327,80,433.0
2021/8/5,23:00,331,311,78,423.0
2020/9/28,0:00,235,248,69,339.0
2020/9/28,1:00,232,243,70,332.0
2020/9/28,2:00,246,255,70,349.0
2020/9/28,3:00,265,274,73,363.0
2020/9/28,4:00,274,282,74,368.0
2020/9/28,5:00,264,267,72,366.0
2020/9/28,6:00,263,273,70,377.0
2020/9/28,7:00,264,288,66,398.0
2020/9/28,8:00,288,317,66,434.0
2020/9/28,9:00,311,332,68,455.0
2020/9/28,10:00,320,336,68,470.0
2020/9/28,11:00,325,339,68,479.0
2020/9/28,12:00,299,319,64,465.0
2020/9/28,13:00,306,333,67,459.0
2020/9/28,14:00,305,333,70,436.0
2020/9/28,15:00,311,335,71,437.0
2020/9/28,16:00,329,339,73,448.0
2020/9/28,17:00,342,345,77,442.0
2020/9/28,18:00,343,350,78,442.0
2020/9/28,19:00,328,337,77,427.0
2020/9/28,20:00,308,315,73,419.0
2020/9/28,21:00,289,296,70,410.0
2020/9/28,22:00,267,274,67,401.0
2020/9/28,23:00,258,257,69,375.0
2022/3/17,0:00,364,354,83,437.0
2022/3/17,1:00,375,371,84,445.0
2022/3/17,2:00,383,387,83,457.0
2022/3/17,3:00,397,398,84,471.0
2022/3/17,4:00,406,405,85,472.0
2022/3/17,5:00,404,403,88,456.0
2022/3/17,6:00,400,395,85,465.0
2022/3/17,7:00,393,386,85,458.0
2022/3/17,8:00,400,400,84,475.0
2022/3/17,9:00,411,415,82,495.0
2022/3/17,10:00,401,401,83,480.0
2022/3/17,11:00,392,402,81,483.0
2022/3/17,12:00,379,392,78,481.0
2022/3/17,13:00,394,386,83,471.0
2022/3/17,14:00,391,382,83,467.0
2022/3/17,15:00,387,386,83,463.0
2022/3/17,16:00,390,390,82,472.0
2022/3/17,17:00,407,402,82,496.0
2022/3/17,18:00,421,414,83,506.0
2022/3/17,19:00,408,403,81,498.0
2022/3/17,20:00,395,391,81,484.0
2022/3/17,21:00,384,378,80,479.0
2022/3/17,22:00,364,367,76,476.0
2022/3/17,23:00,370,376,78,470.0
2020/12/2,0:00,370,355,81,455.0
2020/12/2,1:00,383,380,83,462.0
2020/12/2,2:00,398,395,83,481.0
2020/12/2,3:00,411,403,84,489.0
2020/12/2,4:00,417,413,82,507.0
2020/12/2,5:00,418,410,83,505.0
2020/12/2,6:00,421,413,83,507.0
2020/12/2,7:00,407,401,83,488.0
2020/12/2,8:00,421,425,84,502.0
2020/12/2,9:00,425,433,83,513.0
2020/12/2,10:00,429,437,83,518.0
2020/12/2,11:00,425,440,82,516.0
2020/12/2,12:00,405,418,81,497.0
2020/12/2,13:00,417,438,81,515.0
2020/12/2,14:00,420,440,81,518.0
2020/12/2,15:00,439,445,83,532.0
2020/12/2,16:00,457,449,87,524.0
2020/12/2,17:00,451,444,85,530.0
2020/12/2,18:00,441,432,85,516.0
2020/12/2,19:00,425,418,85,500.0
2020/12/2,20:00,408,402,85,482.0
2020/12/2,21:00,393,396,83,474.0
2020/12/2,22:00,374,367,84,445.0
2020/12/2,23:00,372,369,84,444.0
2021/5/29,0:00,256,262,73,351.0
2021/5/29,1:00,264,268,73,360.0
2021/5/29,2:00,275,281,74,373.0
2021/5/29,3:00,285,292,75,379.0
2021/5/29,4:00,278,290,74,375.0
2021/5/29,5:00,271,278,73,370.0
2021/5/29,6:00,269,267,73,367.0
2021/5/29,7:00,283,273,76,372.0
2021/5/29,8:00,302,292,78,387.0
2021/5/29,9:00,306,309,77,397.0
2021/5/29,10:00,314,314,78,401.0
2021/5/29,11:00,318,314,79,402.0
2021/5/29,12:00,306,306,78,395.0
2021/5/29,13:00,307,305,77,399.0
2021/5/29,14:00,304,299,77,394.0
2021/5/29,15:00,294,295,75,391.0
2021/5/29,16:00,296,302,74,403.0
2021/5/29,17:00,300,307,75,400.0
2021/5/29,18:00,304,309,76,398.0
2021/5/29,19:00,312,314,78,402.0
2021/5/29,20:00,299,297,78,381.0
2021/5/29,21:00,283,281,77,366.0
2021/5/29,22:00,268,270,77,351.0
2021/5/29,23:00,264,265,77,342.0
2020/7/14,0:00,251,250,66,380.0
2020/7/14,1:00,247,250,64,389.0
2020/7/14,2:00,260,262,64,410.0
2020/7/14,3:00,277,280,65,423.0
2020/7/14,4:00,275,278,66,418.0
2020/7/14,5:00,262,259,64,408.0
2020/7/14,6:00,264,266,64,414.0
2020/7/14,7:00,276,279,67,414.0
2020/7/14,8:00,314,308,73,429.0
2020/7/14,9:00,338,332,79,428.0
2020/7/14,10:00,342,338,75,456.0
2020/7/14,11:00,342,343,72,474.0
2020/7/14,12:00,328,322,71,462.0
2020/7/14,13:00,345,343,75,462.0
2020/7/14,14:00,339,348,74,456.0
2020/7/14,15:00,331,349,73,452.0
2020/7/14,16:00,339,360,79,430.0
2020/7/14,17:00,332,356,76,437.0
2020/7/14,18:00,325,344,76,427.0
2020/7/14,19:00,326,347,76,430.0
2020/7/14,20:00,310,328,74,418.0
2020/7/14,21:00,291,309,71,411.0
2020/7/14,22:00,264,287,66,403.0
2020/7/14,23:00,252,275,62,406.0
2019/7/2,0:00,260,253,60,
2019/7/2,1:00,261,253,60,
2019/7/2,2:00,271,268,63,
2019/7/2,3:00,284,280,66,
2019/7/2,4:00,281,274,65,
2019/7/2,5:00,274,269,63,
2019/7/2,6:00,281,270,65,
2019/7/2,7:00,294,284,68,
2019/7/2,8:00,330,313,76,
2019/7/2,9:00,343,330,80,
2019/7/2,10:00,350,335,81,
2019/7/2,11:00,360,338,83,
2019/7/2,12:00,334,318,77,
2019/7/2,13:00,345,335,80,
2019/7/2,14:00,340,338,79,
2019/7/2,15:00,338,343,78,
2019/7/2,16:00,347,347,80,
2019/7/2,17:00,340,342,79,
2019/7/2,18:00,336,338,78,
2019/7/2,19:00,339,342,79,
2019/7/2,20:00,324,326,75,
2019/7/2,21:00,302,304,70,
2019/7/2,22:00,282,291,65,
2019/7/2,23:00,269,282,62,
2020/10/4,0:00,253,254,76,331.0
2020/10/4,1:00,249,250,76,327.0
2020/10/4,2:00,262,262,76,342.0
2020/10/4,3:00,279,279,79,353.0
2020/10/4,4:00,280,281,77,365.0
2020/10/4,5:00,268,269,75,356.0
2020/10/4,6:00,257,258,76,336.0
2020/10/4,7:00,256,257,70,364.0
2020/10/4,8:00,273,276,70,390.0
2020/10/4,9:00,294,297,71,411.0
2020/10/4,10:00,302,293,72,418.0
2020/10/4,11:00,301,291,73,410.0
2020/10/4,12:00,297,289,74,399.0
2020/10/4,13:00,288,284,74,389.0
2020/10/4,14:00,285,282,76,377.0
2020/10/4,15:00,289,282,78,372.0
2020/10/4,16:00,303,292,79,384.0
2020/10/4,17:00,323,320,82,394.0
2020/10/4,18:00,327,321,81,403.0
2020/10/4,19:00,319,311,80,397.0
2020/10/4,20:00,303,295,80,376.0
2020/10/4,21:00,284,278,78,363.0
2020/10/4,22:00,267,263,79,340.0
2020/10/4,23:00,255,252,78,328.0
2019/7/17,0:00,257,258,57,
2019/7/17,1:00,258,258,57,
2019/7/17,2:00,269,269,60,
2019/7/17,3:00,286,284,63,
2019/7/17,4:00,282,282,63,
2019/7/17,5:00,275,275,61,
2019/7/17,6:00,280,279,62,
2019/7/17,7:00,295,294,65,
2019/7/17,8:00,324,325,72,
2019/7/17,9:00,348,304,77,
2019/7/17,10:00,360,364,80,
2019/7/17,11:00,363,369,81,
2019/7/17,12:00,343,349,76,
2019/7/17,13:00,364,358,81,
2019/7/17,14:00,361,359,80,
2019/7/17,15:00,363,363,81,
2019/7/17,16:00,366,368,81,
2019/7/17,17:00,357,358,79,
2019/7/17,18:00,347,348,77,
2019/7/17,19:00,353,338,78,
2019/7/17,20:00,335,324,74,
2019/7/17,21:00,313,304,70,
2019/7/17,22:00,292,284,65,
2019/7/17,23:00,282,275,63,
2020/4/10,0:00,329,333,78,424.0
2020/4/10,1:00,337,344,77,437.0
2020/4/10,2:00,348,346,80,437.0
2020/4/10,3:00,359,356,80,447.0
2020/4/10,4:00,365,363,80,455.0
2020/4/10,5:00,360,358,80,451.0
2020/4/10,6:00,362,349,81,445.0
2020/4/10,7:00,349,345,77,455.0
2020/4/10,8:00,365,364,75,487.0
2020/4/10,9:00,376,382,75,501.0
2020/4/10,10:00,381,367,76,500.0
2020/4/10,11:00,362,365,73,498.0
2020/4/10,12:00,340,348,67,507.0
2020/4/10,13:00,342,358,70,486.0
2020/4/10,14:00,322,360,67,483.0
2020/4/10,15:00,327,364,68,479.0
2020/4/10,16:00,344,371,74,463.0
2020/4/10,17:00,357,377,77,467.0
2020/4/10,18:00,373,386,78,477.0
2020/4/10,19:00,370,382,78,476.0
2020/4/10,20:00,352,364,77,454.0
2020/4/10,21:00,336,349,77,436.0
2020/4/10,22:00,323,327,77,419.0
2020/4/10,23:00,327,329,78,418.0
2021/3/10,0:00,369,370,81,457.0
2021/3/10,1:00,384,384,82,469.0
2021/3/10,2:00,401,402,83,483.0
2021/3/10,3:00,411,412,82,502.0
2021/3/10,4:00,429,431,85,505.0
2021/3/10,5:00,429,431,85,505.0
2021/3/10,6:00,423,424,85,499.0
2021/3/10,7:00,419,419,84,501.0
2021/3/10,8:00,439,439,84,521.0
2021/3/10,9:00,451,446,83,542.0
2021/3/10,10:00,431,436,80,542.0
2021/3/10,11:00,424,427,80,530.0
2021/3/10,12:00,400,412,75,535.0
2021/3/10,13:00,412,415,78,526.0
2021/3/10,14:00,410,401,81,505.0
2021/3/10,15:00,413,398,83,496.0
2021/3/10,16:00,412,405,84,490.0
2021/3/10,17:00,425,420,86,494.0
2021/3/10,18:00,433,429,86,507.0
2021/3/10,19:00,420,419,85,495.0
2021/3/10,20:00,403,405,84,481.0
2021/3/10,21:00,391,395,83,472.0
2021/3/10,22:00,381,375,85,448.0
2021/3/10,23:00,390,385,85,460.0
2021/7/16,0:00,266,268,78,340.0
2021/7/16,1:00,263,265,85,309.0
2021/7/16,2:00,275,277,83,333.0
2021/7/16,3:00,288,291,87,333.0
2021/7/16,4:00,290,293,85,342.0
2021/7/16,5:00,281,283,83,340.0
2021/7/16,6:00,284,286,81,352.0
2021/7/16,7:00,295,297,80,369.0
2021/7/16,8:00,318,320,79,402.0
2021/7/16,9:00,356,357,84,422.0
2021/7/16,10:00,372,373,90,412.0
2021/7/16,11:00,387,389,82,472.0
2021/7/16,12:00,377,375,80,472.0
2021/7/16,13:00,391,396,82,477.0
2021/7/16,14:00,392,395,84,465.0
2021/7/16,15:00,389,384,81,482.0
2021/7/16,16:00,400,390,84,476.0
2021/7/16,17:00,394,380,89,444.0
2021/7/16,18:00,371,363,87,426.0
2021/7/16,19:00,369,358,87,425.0
2021/7/16,20:00,347,333,87,401.0
2021/7/16,21:00,323,309,87,371.0
2021/7/16,22:00,304,290,84,363.0
2021/7/16,23:00,290,277,81,358.0
2021/9/14,0:00,239,247,72,332.0
2021/9/14,1:00,237,243,72,330.0
2021/9/14,2:00,250,254,75,333.0
2021/9/14,3:00,268,271,78,341.0
2021/9/14,4:00,275,276,81,342.0
2021/9/14,5:00,262,266,76,346.0
2021/9/14,6:00,256,260,73,350.0
2021/9/14,7:00,264,266,71,369.0
2021/9/14,8:00,289,301,72,400.0
2021/9/14,9:00,313,326,73,429.0
2021/9/14,10:00,318,333,73,435.0
2021/9/14,11:00,324,335,76,427.0
2021/9/14,12:00,300,320,72,417.0
2021/9/14,13:00,317,332,79,403.0
2021/9/14,14:00,319,328,83,386.0
2021/9/14,15:00,316,323,87,362.0
2021/9/14,16:00,325,320,89,365.0
2021/9/14,17:00,330,329,87,377.0
2021/9/14,18:00,341,334,88,387.0
2021/9/14,19:00,324,323,86,378.0
2021/9/14,20:00,301,300,82,365.0
2021/9/14,21:00,284,283,80,356.0
2021/9/14,22:00,269,269,80,337.0
2021/9/14,23:00,256,260,78,330.0
2021/3/28,0:00,325,322,78,416.0
2021/3/28,1:00,341,336,78,437.0
2021/3/28,2:00,348,347,78,448.0
2021/3/28,3:00,356,361,76,466.0
2021/3/28,4:00,361,367,76,473.0
2021/3/28,5:00,350,351,76,462.0
2021/3/28,6:00,334,329,76,440.0
2021/3/28,7:00,314,312,72,438.0
2021/3/28,8:00,310,310,70,445.0
2021/3/28,9:00,323,307,72,450.0
2021/3/28,10:00,328,299,73,452.0
2021/3/28,11:00,337,295,74,456.0
2021/3/28,12:00,330,296,74,446.0
2021/3/28,13:00,320,296,73,438.0
2021/3/28,14:00,320,298,77,417.0
2021/3/28,15:00,314,303,78,404.0
2021/3/28,16:00,318,312,78,405.0
2021/3/28,17:00,340,332,78,435.0
2021/3/28,18:00,354,352,78,455.0
2021/3/28,19:00,353,345,79,445.0
2021/3/28,20:00,341,328,80,425.0
2021/3/28,21:00,325,309,78,415.0
2021/3/28,22:00,311,292,79,394.0
2021/3/28,23:00,316,298,78,403.0
2021/7/17,0:00,268,270,80,334.0
2021/7/17,1:00,257,259,76,337.0
2021/7/17,2:00,268,269,78,345.0
2021/7/17,3:00,281,283,81,347.0
2021/7/17,4:00,276,279,77,357.0
2021/7/17,5:00,266,268,74,359.0
2021/7/17,6:00,269,271,73,370.0
2021/7/17,7:00,281,283,74,381.0
2021/7/17,8:00,319,320,77,415.0
2021/7/17,9:00,342,343,77,445.0
2021/7/17,10:00,354,355,76,463.0
2021/7/17,11:00,367,367,81,453.0
2021/7/17,12:00,361,361,83,434.0
2021/7/17,13:00,368,368,82,448.0
2021/7/17,14:00,359,358,80,447.0
2021/7/17,15:00,359,356,79,455.0
2021/7/17,16:00,377,367,82,462.0
2021/7/17,17:00,377,365,82,458.0
2021/7/17,18:00,360,353,81,447.0
2021/7/17,19:00,358,350,82,436.0
2021/7/17,20:00,341,328,82,415.0
2021/7/17,21:00,318,305,82,389.0
2021/7/17,22:00,299,286,80,373.0
2021/7/17,23:00,285,276,79,362.0
2020/9/5,0:00,274,254,84,327.0
2020/9/5,1:00,267,253,81,329.0
2020/9/5,2:00,278,261,84,332.0
2020/9/5,3:00,292,278,86,338.0
2020/9/5,4:00,294,294,82,357.0
2020/9/5,5:00,280,274,84,334.0
2020/9/5,6:00,285,280,81,353.0
2020/9/5,7:00,301,301,80,377.0
2020/9/5,8:00,329,315,84,392.0
2020/9/5,9:00,346,339,84,415.0
2020/9/5,10:00,351,358,79,442.0
2020/9/5,11:00,355,371,79,450.0
2020/9/5,12:00,336,358,77,435.0
2020/9/5,13:00,348,363,80,437.0
2020/9/5,14:00,350,368,79,442.0
2020/9/5,15:00,352,372,78,449.0
2020/9/5,16:00,357,377,81,439.0
2020/9/5,17:00,359,372,81,445.0
2020/9/5,18:00,370,355,86,430.0
2020/9/5,19:00,355,344,86,412.0
2020/9/5,20:00,337,322,88,383.0
2020/9/5,21:00,318,306,83,381.0
2020/9/5,22:00,299,285,83,362.0
2020/9/5,23:00,284,275,81,352.0
2019/1/27,0:00,421,422,77,
2019/1/27,1:00,438,437,81,
2019/1/27,2:00,453,452,83,
2019/1/27,3:00,461,460,85,
2019/1/27,4:00,460,459,85,
2019/1/27,5:00,449,448,83,
2019/1/27,6:00,438,437,81,
2019/1/27,7:00,403,403,74,
2019/1/27,8:00,389,390,72,
2019/1/27,9:00,382,385,70,
2019/1/27,10:00,370,372,68,
2019/1/27,11:00,366,365,67,
2019/1/27,12:00,356,360,66,
2019/1/27,13:00,348,355,64,
2019/1/27,14:00,348,360,64,
2019/1/27,15:00,365,383,67,
2019/1/27,16:00,388,412,71,
2019/1/27,17:00,425,427,78,
2019/1/27,18:00,433,437,80,
2019/1/27,19:00,430,427,79,
2019/1/27,20:00,428,422,79,
2019/1/27,21:00,414,422,76,
2019/1/27,22:00,393,412,72,
2019/1/27,23:00,409,421,75,
2020/10/24,0:00,266,268,78,341.0
2020/10/24,1:00,269,270,79,341.0
2020/10/24,2:00,281,285,79,357.0
2020/10/24,3:00,294,302,78,377.0
2020/10/24,4:00,301,309,76,395.0
2020/10/24,5:00,295,308,74,397.0
2020/10/24,6:00,285,300,78,366.0
2020/10/24,7:00,286,291,77,370.0
2020/10/24,8:00,303,316,78,387.0
2020/10/24,9:00,316,327,77,409.0
2020/10/24,10:00,324,329,78,416.0
2020/10/24,11:00,324,334,78,414.0
2020/10/24,12:00,305,319,76,400.0
2020/10/24,13:00,303,319,76,397.0
2020/10/24,14:00,303,314,80,382.0
2020/10/24,15:00,306,315,81,379.0
2020/10/24,16:00,325,335,78,418.0
2020/10/24,17:00,346,357,80,432.0
2020/10/24,18:00,341,352,77,440.0
2020/10/24,19:00,332,343,79,422.0
2020/10/24,20:00,318,327,77,410.0
2020/10/24,21:00,300,311,77,389.0
2020/10/24,22:00,283,290,80,355.0
2020/10/24,23:00,277,285,79,351.0
2020/6/26,0:00,251,252,69,365.0
2020/6/26,1:00,251,252,68,370.0
2020/6/26,2:00,266,266,72,370.0
2020/6/26,3:00,276,276,72,382.0
2020/6/26,4:00,277,277,72,384.0
2020/6/26,5:00,267,267,72,368.0
2020/6/26,6:00,267,268,73,368.0
2020/6/26,7:00,277,279,72,386.0
2020/6/26,8:00,295,296,71,418.0
2020/6/26,9:00,309,308,72,427.0
2020/6/26,10:00,314,320,70,446.0
2020/6/26,11:00,322,324,71,453.0
2020/6/26,12:00,305,313,69,445.0
2020/6/26,13:00,318,324,70,453.0
2020/6/26,14:00,318,326,71,449.0
2020/6/26,15:00,318,324,70,455.0
2020/6/26,16:00,324,330,73,447.0
2020/6/26,17:00,315,324,71,443.0
2020/6/26,18:00,313,319,72,436.0
2020/6/26,19:00,313,319,72,438.0
2020/6/26,20:00,297,304,72,414.0
2020/6/26,21:00,279,288,71,393.0
2020/6/26,22:00,268,271,72,375.0
2020/6/26,23:00,259,263,70,369.0
2021/8/30,0:00,248,249,78,316.0
2021/8/30,1:00,246,244,78,315.0
2021/8/30,2:00,254,254,78,327.0
2021/8/30,3:00,270,270,79,340.0
2021/8/30,4:00,275,274,79,346.0
2021/8/30,5:00,267,267,79,339.0
2021/8/30,6:00,278,271,81,343.0
2021/8/30,7:00,301,288,82,365.0
2021/8/30,8:00,331,331,78,424.0
2021/8/30,9:00,352,360,78,449.0
2021/8/30,10:00,352,373,75,469.0
2021/8/30,11:00,372,374,79,470.0
2021/8/30,12:00,370,368,77,478.0
2021/8/30,13:00,386,377,82,473.0
2021/8/30,14:00,381,370,84,453.0
2021/8/30,15:00,372,361,86,430.0
2021/8/30,16:00,371,368,83,445.0
2021/8/30,17:00,358,354,88,408.0
2021/8/30,18:00,362,355,90,405.0
2021/8/30,19:00,351,347,88,397.0
2021/8/30,20:00,321,320,86,372.0
2021/8/30,21:00,300,300,82,368.0
2021/8/30,22:00,281,284,78,359.0
2021/8/30,23:00,268,272,75,357.0
2019/3/16,0:00,358,358,71,
2019/3/16,1:00,373,374,74,
2019/3/16,2:00,383,383,76,
2019/3/16,3:00,396,396,78,
2019/3/16,4:00,411,412,82,
2019/3/16,5:00,403,403,80,
2019/3/16,6:00,393,393,78,
2019/3/16,7:00,381,382,76,
2019/3/16,8:00,392,393,78,
2019/3/16,9:00,388,389,77,
2019/3/16,10:00,374,374,74,
2019/3/16,11:00,368,367,73,
2019/3/16,12:00,344,346,68,
2019/3/16,13:00,351,351,70,
2019/3/16,14:00,346,348,69,
2019/3/16,15:00,350,350,69,
2019/3/16,16:00,359,364,71,
2019/3/16,17:00,381,389,76,
2019/3/16,18:00,398,404,79,
2019/3/16,19:00,394,399,78,
2019/3/16,20:00,386,389,76,
2019/3/16,21:00,369,374,73,
2019/3/16,22:00,348,364,69,
2019/3/16,23:00,359,374,71,
2019/12/24,0:00,399,404,85,472.0
2019/12/24,1:00,414,420,84,491.0
2019/12/24,2:00,430,432,85,503.0
2019/12/24,3:00,440,446,85,517.0
2019/12/24,4:00,446,453,82,542.0
2019/12/24,5:00,447,451,83,537.0
2019/12/24,6:00,454,459,85,534.0
2019/12/24,7:00,446,448,85,521.0
2019/12/24,8:00,456,454,87,527.0
2019/12/24,9:00,457,450,85,536.0
2019/12/24,10:00,444,442,81,549.0
2019/12/24,11:00,431,439,78,555.0
2019/12/24,12:00,416,419,76,544.0
2019/12/24,13:00,442,434,83,530.0
2019/12/24,14:00,452,447,88,515.0
2019/12/24,15:00,472,471,86,550.0
2019/12/24,16:00,485,485,87,558.0
2019/12/24,17:00,480,479,86,556.0
2019/12/24,18:00,470,468,86,548.0
2019/12/24,19:00,456,454,86,531.0
2019/12/24,20:00,447,442,86,517.0
2019/12/24,21:00,434,434,85,509.0
2019/12/24,22:00,409,412,85,483.0
2019/12/24,23:00,418,424,84,497.0
2019/7/31,0:00,302,299,65,
2019/7/31,1:00,297,294,64,
2019/7/31,2:00,303,304,66,
2019/7/31,3:00,318,317,69,
2019/7/31,4:00,315,318,68,
2019/7/31,5:00,306,304,66,
2019/7/31,6:00,315,313,68,
2019/7/31,7:00,333,333,72,
2019/7/31,8:00,370,373,80,
2019/7/31,9:00,401,397,87,
2019/7/31,10:00,422,402,91,
2019/7/31,11:00,427,407,92,
2019/7/31,12:00,421,387,91,
2019/7/31,13:00,429,406,93,
2019/7/31,14:00,428,406,93,
2019/7/31,15:00,425,416,92,
2019/7/31,16:00,430,426,93,
2019/7/31,17:00,418,416,90,
2019/7/31,18:00,413,406,89,
2019/7/31,19:00,416,411,90,
2019/7/31,20:00,393,386,85,
2019/7/31,21:00,367,362,79,
2019/7/31,22:00,345,337,75,
2019/7/31,23:00,324,318,70,
2021/3/29,0:00,306,325,76,401.0
2021/3/29,1:00,319,341,76,420.0
2021/3/29,2:00,328,347,76,430.0
2021/3/29,3:00,335,356,76,440.0
2021/3/29,4:00,341,360,76,449.0
2021/3/29,5:00,342,357,78,442.0
2021/3/29,6:00,345,355,77,450.0
2021/3/29,7:00,347,342,77,452.0
2021/3/29,8:00,357,345,75,475.0
2021/3/29,9:00,376,350,76,493.0
2021/3/29,10:00,366,350,71,512.0
2021/3/29,11:00,361,348,68,528.0
2021/3/29,12:00,350,337,66,530.0
2021/3/29,13:00,359,344,71,506.0
2021/3/29,14:00,351,344,74,473.0
2021/3/29,15:00,350,348,75,465.0
2021/3/29,16:00,353,351,77,459.0
2021/3/29,17:00,358,357,78,459.0
2021/3/29,18:00,370,371,83,446.0
2021/3/29,19:00,362,362,78,467.0
2021/3/29,20:00,344,348,76,452.0
2021/3/29,21:00,329,332,76,434.0
2021/3/29,22:00,308,319,75,414.0
2021/3/29,23:00,312,324,75,417.0
2019/9/10,0:00,277,277,62,
2019/9/10,1:00,272,272,61,
2019/9/10,2:00,278,278,63,
2019/9/10,3:00,295,295,66,
2019/9/10,4:00,301,301,68,
2019/9/10,5:00,287,288,65,
2019/9/10,6:00,291,293,66,
2019/9/10,7:00,310,313,70,
2019/9/10,8:00,346,350,78,
2019/9/10,9:00,372,376,84,
2019/9/10,10:00,383,387,87,
2019/9/10,11:00,385,389,87,
2019/9/10,12:00,356,358,81,
2019/9/10,13:00,372,373,85,
2019/9/10,14:00,373,373,84,
2019/9/10,15:00,372,390,85,
2019/9/10,16:00,385,397,87,
2019/9/10,17:00,378,392,85,
2019/9/10,18:00,387,395,87,
2019/9/10,19:00,371,382,84,
2019/9/10,20:00,344,352,78,
2019/9/10,21:00,320,332,72,
2019/9/10,22:00,300,307,68,
2019/9/10,23:00,284,292,65,
2019/5/20,0:00,254,260,57,
2019/5/20,1:00,261,265,59,
2019/5/20,2:00,274,280,62,
2019/5/20,3:00,285,283,65,
2019/5/20,4:00,280,276,63,
2019/5/20,5:00,273,270,62,
2019/5/20,6:00,272,266,62,
2019/5/20,7:00,274,270,62,
2019/5/20,8:00,292,294,66,
2019/5/20,9:00,315,319,71,
2019/5/20,10:00,321,328,73,
2019/5/20,11:00,325,328,74,
2019/5/20,12:00,302,309,68,
2019/5/20,13:00,321,324,73,
2019/5/20,14:00,316,319,71,
2019/5/20,15:00,317,324,72,
2019/5/20,16:00,336,334,76,
2019/5/20,17:00,330,334,75,
2019/5/20,18:00,332,334,75,
2019/5/20,19:00,335,339,76,
2019/5/20,20:00,315,315,71,
2019/5/20,21:00,297,299,67,
2019/5/20,22:00,277,285,63,
2019/5/20,23:00,270,279,61,
2021/8/4,0:00,295,290,75,393.0
2021/8/4,1:00,286,282,77,374.0
2021/8/4,2:00,296,288,77,382.0
2021/8/4,3:00,307,300,83,370.0
2021/8/4,4:00,307,303,82,373.0
2021/8/4,5:00,301,299,78,386.0
2021/8/4,6:00,310,306,78,399.0
2021/8/4,7:00,338,332,80,421.0
2021/8/4,8:00,397,375,83,476.0
2021/8/4,9:00,434,411,85,512.0
2021/8/4,10:00,446,427,84,532.0
2021/8/4,11:00,443,440,80,551.0
2021/8/4,12:00,430,427,80,536.0
2021/8/4,13:00,438,435,80,547.0
2021/8/4,14:00,448,432,83,537.0
2021/8/4,15:00,435,425,83,525.0
2021/8/4,16:00,428,428,83,517.0
2021/8/4,17:00,412,413,81,511.0
2021/8/4,18:00,406,404,83,492.0
2021/8/4,19:00,402,399,82,487.0
2021/8/4,20:00,373,372,80,468.0
2021/8/4,21:00,351,344,82,426.0
2021/8/4,22:00,332,323,80,414.0
2021/8/4,23:00,313,309,79,395.0
2021/7/27,0:00,276,268,78,354.0
2021/7/27,1:00,272,263,78,348.0
2021/7/27,2:00,281,270,79,355.0
2021/7/27,3:00,290,286,76,382.0
2021/7/27,4:00,292,290,75,391.0
2021/7/27,5:00,286,281,76,377.0
2021/7/27,6:00,297,285,78,380.0
2021/7/27,7:00,316,314,78,405.0
2021/7/27,8:00,356,362,80,445.0
2021/7/27,9:00,394,386,88,447.0
2021/7/27,10:00,411,407,89,465.0
2021/7/27,11:00,425,417,89,475.0
2021/7/27,12:00,414,406,89,463.0
2021/7/27,13:00,432,427,89,487.0
2021/7/27,14:00,429,425,88,485.0
2021/7/27,15:00,414,427,85,485.0
2021/7/27,16:00,414,434,85,490.0
2021/7/27,17:00,402,413,85,470.0
2021/7/27,18:00,392,405,84,465.0
2021/7/27,19:00,389,389,87,448.0
2021/7/27,20:00,365,356,85,432.0
2021/7/27,21:00,340,330,82,413.0
2021/7/27,22:00,320,306,80,399.0
2021/7/27,23:00,303,289,80,380.0
2020/8/15,0:00,233,234,71,329.0
2020/8/15,1:00,230,231,70,328.0
2020/8/15,2:00,241,242,73,330.0
2020/8/15,3:00,255,256,74,342.0
2020/8/15,4:00,257,258,75,342.0
2020/8/15,5:00,246,247,73,340.0
2020/8/15,6:00,245,246,76,325.0
2020/8/15,7:00,251,251,79,319.0
2020/8/15,8:00,269,269,79,339.0
2020/8/15,9:00,285,285,80,357.0
2020/8/15,10:00,290,290,78,373.0
2020/8/15,11:00,287,287,75,382.0
2020/8/15,12:00,284,284,78,364.0
2020/8/15,13:00,296,292,73,407.0
2020/8/15,14:00,294,293,73,401.0
2020/8/15,15:00,295,295,73,403.0
2020/8/15,16:00,303,294,74,412.0
2020/8/15,17:00,307,300,77,397.0
2020/8/15,18:00,314,306,80,395.0
2020/8/15,19:00,319,316,84,379.0
2020/8/15,20:00,301,307,79,379.0
2020/8/15,21:00,286,286,80,359.0
2020/8/15,22:00,268,271,80,336.0
2020/8/15,23:00,260,260,80,325.0
2021/3/2,0:00,423,423,87,485.0
2021/3/2,1:00,438,439,88,499.0
2021/3/2,2:00,451,452,87,517.0
2021/3/2,3:00,461,462,87,527.0
2021/3/2,4:00,467,468,86,541.0
2021/3/2,5:00,468,469,88,534.0
