datetime,type,data
2022-07-04 00:00:00,hydro,425.7600000000001
2022-07-04 00:00:00,oil,0.0
2022-07-04 00:00:00,other,45.4
2022-07-04 00:00:00,solar,0.0
2022-07-04 00:00:00,wind,870.9277142857143
2022-07-04 01:00:00,coal,4490.777777777777
2022-07-04 01:00:00,gas,119.73795
2022-07-04 01:00:00,hydro,423.855
2022-07-04 01:00:00,oil,0.0
2022-07-04 01:00:00,other,91.3111111111111
2022-07-04 01:00:00,solar,0.0
2022-07-04 01:00:00,wind,907.372
2022-07-04 02:00:00,coal,4354.527777777777
2022-07-04 02:00:00,gas,103.106075
2022-07-04 02:00:00,hydro,416.8066666666667
2022-07-04 02:00:00,oil,0.0
2022-07-04 02:00:00,other,195.95
2022-07-04 02:00:00,solar,0.0
2022-07-04 02:00:00,wind,861.3848333333333
2022-07-04 03:00:00,coal,4254.916666666667
2022-07-04 03:00:00,gas,103.56628333333332
2022-07-04 03:00:00,hydro,404.101875
2022-07-04 03:00:00,oil,0.0
2022-07-04 03:00:00,other,170.19166666666666
2022-07-04 03:00:00,solar,0.0
2022-07-04 03:00:00,wind,880.6545
2022-07-04 04:00:00,coal,12825.025
2022-07-04 04:00:00,gas,1335.0312333333334
2022-07-04 04:00:00,hydro,1983.1333333333332
2022-07-04 04:00:00,oil,0.0
2022-07-04 04:00:00,other,0.5716666666666668
2022-07-04 04:00:00,solar,0.0
2022-07-04 04:00:00,wind,4313.544166666667
2022-07-04 05:00:00,coal,13381.375
2022-07-04 05:00:00,gas,1476.9053999999999
2022-07-04 05:00:00,hydro,1909.283333333333
2022-07-04 05:00:00,oil,0.0
2022-07-04 05:00:00,other,0.0
2022-07-04 05:00:00,solar,0.0
2022-07-04 05:00:00,wind,4348.831666666666
2022-07-04 06:00:00,coal,14877.166666666666
2022-07-04 06:00:00,gas,1900.5715666666667
2022-07-04 06:00:00,hydro,2193.2925
2022-07-04 06:00:00,oil,0.0
2022-07-04 06:00:00,other,0.0
2022-07-04 06:00:00,solar,0.0
2022-07-04 06:00:00,wind,4393.784166666666
2022-07-04 07:00:00,coal,16058.666666666666
2022-07-04 07:00:00,gas,2447.2337333333335
2022-07-04 07:00:00,hydro,2708.725
2022-07-04 07:00:00,oil,0.0
2022-07-04 07:00:00,other,0.0
2022-07-04 07:00:00,solar,47.42306666666667
2022-07-04 07:00:00,wind,4591.300833333334
2022-07-04 08:00:00,coal,16360.0
2022-07-04 08:00:00,gas,2662.0420666666664
2022-07-04 08:00:00,hydro,3129.5
2022-07-04 08:00:00,oil,0.0
2022-07-04 08:00:00,other,0.0
2022-07-04 08:00:00,solar,262.39799999999997
2022-07-04 08:00:00,wind,4695.593333333333
