date,BATI AKDENİZ YTM,BATI ANADOLU YTM,DOĞU AKDENİZ YTM,DOĞU ANADOLU YTM,GÜNEY DOĞU ANADOLU YTM,KUZEY BATI ANADOLU YTM,ORTA ANADOLU YTM,ORTA KARADENİZ YTM,TRAKYA YTM
2019-11-18,2378.14,5164.83,3018.37,1326.76,5532.1,7829.07,4113.44,1971.53,5651.67
2019-11-19,2406.93,5136.18,3008.32,1323.57,5604.42,7851.38,4208.75,1970.48,5745.92
2019-11-20,2425.93,5187.92,3024.34,1298.3,5655.76,7802.33,4181.79,1980.0,5748.66
2019-11-21,2451.1,5345.54,2976.87,1329.53,5602.83,7834.33,4284.09,1996.96,5764.41
2019-11-22,2420.26,5263.57,2986.45,1316.63,5660.19,8032.09,4240.2,1977.97,5817.33
2019-11-23,2419.63,4982.11,2836.15,1338.26,5572.29,7400.13,3830.52,1966.61,5159.26
2019-11-24,2175.2,4660.73,2797.9,1366.78,5337.85,6602.33,3519.69,1878.04,4094.62
2019-11-25,2510.93,5497.9,3065.0,1349.66,5681.88,8114.03,4241.54,2026.52,5841.72
2019-11-26,2521.1,5389.54,3007.87,1339.46,5618.61,8180.61,4312.2,2010.99,5820.17
2019-11-27,2500.92,5519.56,3138.06,1356.18,5442.41,8366.66,4276.08,2005.06,6017.4
2019-11-28,2479.98,5291.99,3205.3,1350.13,5588.98,8210.84,4287.38,2032.25,5866.19
2019-11-29,2470.51,5058.89,3170.88,1330.2,5647.04,8114.07,4333.62,2021.63,5883.69
2019-11-30,2353.27,5069.03,3020.82,1341.02,5361.0,7348.55,3857.37,1912.84,5147.84
2019-12-01,2180.18,4886.13,2936.53,1339.57,5129.86,6682.49,3618.22,1906.92,4342.49
2019-12-02,2477.24,5441.81,3197.07,1358.89,5347.53,8299.65,4381.44,2063.61,5980.84
2019-12-03,2502.23,5353.69,3218.34,1393.0,5478.95,8449.59,4377.42,2054.93,6137.13
2019-12-04,2529.26,5749.19,3257.9,1392.57,5589.23,8928.3,4628.34,2088.63,6492.08
2019-12-05,2597.13,5718.24,3366.13,1379.13,5579.32,8776.27,4473.65,2115.33,6527.04
2019-12-06,2560.96,5613.2,3360.3,1365.28,5639.64,8731.34,4518.26,2088.52,6279.84
2019-12-07,2568.63,5351.12,3277.51,1350.07,5380.68,8040.94,4089.54,2011.37,5583.69
2019-12-08,2338.6,5096.92,3194.48,1385.19,5120.16,6935.7,3751.67,1941.15,4428.1
2019-12-09,2595.53,5491.04,3433.5,1425.36,5686.27,8522.37,4648.32,2112.09,6340.01
2019-12-10,2646.18,5562.08,3439.58,1378.31,5696.22,8395.66,4548.27,2026.64,6302.59
2019-12-11,2678.26,5478.92,3447.19,1378.48,5618.56,8539.13,4516.66,2101.8,6324.31
2019-12-12,2675.59,5378.71,3487.88,1358.98,5678.74,8667.81,4529.0,1986.19,6204.68
2019-12-13,2656.53,5318.68,3462.01,1383.82,5670.52,8399.34,4532.08,1912.77,6191.07
2019-12-14,2637.0,5101.51,3404.44,1335.54,5433.71,7663.63,3909.94,1869.96,5380.03
2019-12-15,2354.97,4785.99,3041.27,1351.62,5112.21,6714.5,3548.56,1845.03,4351.42
2019-12-16,2554.32,5336.71,3353.9,1356.35,5477.94,8725.92,4340.67,1999.46,6224.05
2019-12-17,2579.81,5237.63,3262.87,1327.0,5391.51,8619.95,4413.97,2036.57,6204.4
2019-12-18,2575.74,5400.68,3309.52,1336.62,5406.2,8355.15,4461.65,2024.59,6145.31
2019-12-19,2566.66,5139.57,3235.07,1356.42,5405.42,8453.33,4375.61,2022.33,6114.05
2019-12-20,2540.43,5363.69,3216.9,1331.76,5326.5,8509.09,4368.47,1992.18,6182.15
2019-12-21,2515.17,5061.36,3096.51,1348.68,5219.5,7873.19,3894.38,1937.51,5372.23
2019-12-22,2343.6,4787.79,3026.42,1363.81,5130.68,6608.97,3594.98,1847.47,4256.17
2019-12-23,2645.95,5513.82,3252.45,1344.47,5529.33,8230.16,4309.23,1929.77,6048.51
2019-12-24,2599.92,5253.82,3425.02,1324.24,5536.44,8347.97,4402.97,1914.55,6187.22
2019-12-25,2666.1,5574.33,3423.7,1329.07,5556.46,8554.61,4393.97,1946.44,6244.05
2019-12-26,2668.29,5720.36,3471.67,1359.45,5659.87,8570.37,4377.14,2003.99,6368.47
2019-12-27,2635.2,5526.2,3329.52,1324.37,5613.22,8485.29,4319.94,2024.24,6436.12
2019-12-28,2621.31,5419.4,3346.08,1343.64,5506.93,7917.73,3869.21,1944.53,5659.31
2019-12-29,2489.11,5329.75,3303.23,1344.64,5283.91,7000.79,3622.83,1901.83,4604.91
2019-12-30,2777.86,5813.83,3514.36,1337.52,5532.44,8430.25,4314.55,1998.5,6281.56
2019-12-31,2519.99,5082.67,3203.34,1355.23,5332.52,7877.24,4065.93,1996.18,6103.34
2020-01-01,2457.13,4685.65,3062.44,1334.51,5185.75,6321.76,3577.93,1894.65,4511.22
2020-01-02,2788.21,5687.28,3469.82,1359.97,5669.29,8355.04,4334.5,2028.1,6710.9
2020-01-03,2730.9,5652.24,3519.85,1358.6,5710.24,8418.6,4262.24,2059.01,6618.16
2020-01-04,2663.39,5340.97,3545.44,1373.91,5486.52,7974.64,3953.88,1958.51,5884.04
2020-01-05,2494.63,5412.21,3323.12,1381.16,5310.2,6937.95,3563.72,1897.44,4684.19
2020-01-06,2761.93,6089.25,3726.13,1378.93,5739.95,9178.56,4464.1,2044.42,7009.32
2020-01-07,2786.38,5871.4,3558.09,1380.1,5693.92,9261.63,4380.79,2017.12,6957.0
2020-01-08,2716.68,5887.3,3573.76,1406.42,5787.43,9126.53,4392.38,2036.23,7045.64
2020-01-09,2757.47,5903.26,3563.53,1373.19,5738.41,9046.1,4420.71,2088.11,6906.19
2020-01-10,2705.66,5927.89,3400.45,1370.78,5659.09,9018.41,4409.28,1978.07,6831.09
2020-01-11,2670.22,5550.03,3410.67,1398.68,5428.96,8089.29,3937.74,2039.21,5884.43
2020-01-12,2439.83,5332.15,3297.95,1414.74,5241.12,6933.99,3684.76,1912.62,4660.27
2020-01-13,2668.66,5575.36,3470.72,1406.13,5656.67,8990.8,4360.5,2052.7,6761.88
2020-01-14,2697.49,5730.35,3440.94,1436.97,5668.33,8860.98,4351.85,2064.78,6715.53
2020-01-15,2687.59,5637.68,3412.39,1400.86,5675.86,8921.98,4333.83,2036.42,6696.02
2020-01-16,2680.72,5632.58,3409.9,1421.61,5740.11,8899.49,4352.64,2063.09,6786.42
2020-01-17,2660.44,5576.76,3521.51,1412.16,5814.52,8869.89,4376.68,2023.08,6723.01
2020-01-18,2617.52,5584.6,3359.25,1396.78,5516.74,8289.78,3936.94,1909.28,5942.92
2020-01-19,2450.59,5361.03,3274.92,1352.29,5277.02,6913.75,3667.57,1789.1,4681.13
2020-01-20,2816.03,5914.48,3557.51,1378.36,5751.8,9060.37,4464.05,1964.08,6963.63
2020-01-21,2792.42,6021.65,3369.87,1366.61,5611.8,9264.84,4344.75,1963.03,7095.02
2020-01-22,2710.73,5830.15,3353.71,1380.67,5632.73,9117.65,4276.51,1946.83,6860.04
2020-01-23,2713.68,5837.27,3455.0,1397.76,5658.63,9304.58,4341.46,2067.23,6920.71
2020-01-24,2764.08,5590.9,3500.29,1398.42,5551.39,9031.78,4296.97,2085.18,6832.15
2020-01-25,2621.16,5276.85,3380.39,1401.54,5423.4,7935.29,3903.43,1919.06,5905.23
2020-01-26,2397.16,4837.97,3157.78,1354.93,5124.61,6789.48,3615.3,1786.52,4492.44
2020-01-27,2672.52,5388.83,3373.95,1391.88,5522.92,8673.19,4268.4,1931.94,6597.31
2020-01-28,2684.74,5246.0,3272.69,1428.4,5578.04,8890.86,4379.07,1967.33,6628.77
2020-01-29,2658.58,5491.09,3345.22,1406.89,5547.59,8419.33,4193.35,1960.21,6474.46
2020-01-30,2626.61,5338.72,3296.68,1375.47,5570.86,9030.52,4355.93,1968.53,6680.21
2020-01-31,2644.69,5563.06,3449.83,1384.21,5339.0,8828.22,4263.6,1943.18,6627.01
2020-02-01,2551.03,5101.18,3210.67,1379.44,5448.85,7874.33,3936.61,1908.38,5643.62
2020-02-02,2340.85,4947.73,3106.75,1397.8,5193.64,6552.73,3584.96,1869.32,4352.35
2020-02-03,2628.54,5072.82,3331.83,1421.54,5686.77,8274.66,4143.43,1956.17,6383.83
2020-02-04,2549.28,5216.95,3381.31,1390.62,5745.76,8498.8,4181.2,1873.04,6327.43
2020-02-05,2523.97,5267.75,3472.22,1400.93,5786.36,8310.19,4060.43,1793.93,6322.06
2020-02-06,2569.1,5480.45,3201.23,1347.96,5611.62,8931.67,4231.11,1814.72,6842.31
2020-02-07,2687.06,5721.81,3291.18,1341.59,5667.01,9100.27,4331.38,1897.67,6865.31
2020-02-08,2821.76,5614.2,3512.44,1306.06,5537.28,8513.62,3969.04,1813.21,6180.1
2020-02-09,2672.61,5525.21,3492.54,1378.23,5490.48,7023.46,3752.04,1791.5,4823.89
2020-02-10,2849.83,6005.23,3744.7,1426.8,5912.78,8970.15,4325.67,2035.54,7031.09
2020-02-11,2933.55,5619.98,3771.46,1463.68,5988.49,9041.6,4610.61,2070.98,6888.27
2020-02-12,2866.01,5441.09,3831.72,1435.7,6061.97,9158.79,4542.45,2048.31,6803.52
2020-02-13,2743.68,5332.3,3873.58,1446.38,5838.84,8731.16,4437.08,2058.48,6518.98
2020-02-14,2722.62,5337.29,3620.81,1408.79,5965.74,8868.99,4173.6,2004.04,6766.24
2020-02-15,2709.48,5369.19,3485.45,1409.63,5735.31,8240.69,3844.18,1984.34,5886.32
2020-02-16,2428.49,5175.15,3366.55,1389.01,5434.63,6887.74,3647.78,1892.46,4571.83
2020-02-17,2577.92,5572.99,3331.09,1416.92,5740.37,8630.42,4074.73,1983.92,6663.39
2020-02-18,2590.6,5289.81,3261.88,1384.51,5647.78,8651.89,4067.76,1940.49,6738.7
2020-02-19,2549.44,5322.44,3162.23,1386.92,5659.86,8757.86,4039.48,1950.13,6593.4
2020-02-20,2619.85,5554.89,3174.56,1337.32,5430.45,8842.71,4081.7,1912.92,6798.12
2020-02-21,2682.96,5753.64,3330.76,1334.0,5490.29,8896.21,4286.93,1974.66,6849.35
2020-02-22,2674.51,5508.51,3201.17,1341.15,5377.56,8329.68,3919.71,1934.74,6000.89
2020-02-23,2454.78,5131.83,3134.26,1316.11,5052.41,6959.19,3605.64,1900.61,4574.36
2020-02-24,2591.58,5626.74,3203.93,1314.3,5230.43,8902.18,4060.01,1943.09,6762.05
2020-02-25,2529.71,5398.38,2972.78,1351.49,5211.52,8688.52,4039.43,1961.17,6583.7
2020-02-26,2518.93,5317.92,3198.69,1345.92,5225.98,8305.88,3928.43,1910.46,6415.33
2020-02-27,2620.01,5280.5,3195.8,1384.1,5177.57,8248.11,4099.65,1939.78,6288.97
2020-02-28,2502.54,5268.37,3152.69,1346.9,5131.66,8483.5,4015.71,1920.99,6531.17
2020-02-29,2644.24,5214.19,3231.71,1320.43,5045.36,8248.22,3799.69,1897.91,5951.21
2020-03-01,2338.51,4908.59,3045.15,1328.91,5055.72,6668.34,3493.63,1879.74,4473.38
2020-03-02,2542.87,5344.64,3179.88,1332.8,5224.26,8105.95,3910.61,1901.21,6425.11
2020-03-03,2521.69,5360.36,3094.78,1312.88,5164.4,8034.22,3887.4,1876.33,6188.65
2020-03-04,2472.9,5187.83,3051.62,1298.74,5106.91,8194.17,3947.53,1867.97,6171.83
2020-03-05,2574.61,5538.69,3049.77,1320.42,5056.37,8225.0,3937.53,1843.36,6065.41
2020-03-06,2470.67,5169.35,3014.12,1323.73,5190.56,8431.3,3911.72,1841.64,6382.62
2020-03-07,2388.64,4878.37,2846.66,1336.39,4945.34,7645.09,3626.63,1847.93,5549.06
2020-03-08,2221.54,4764.11,2788.92,1347.89,4643.81,6442.76,3499.18,1813.83,4163.63
2020-03-09,2422.41,5203.66,2759.85,1295.58,4843.14,8018.77,3800.63,1838.18,5909.49
2020-03-10,2444.44,5140.84,2891.07,1284.41,4815.82,8563.5,3873.51,1879.22,6316.97
2020-03-11,2496.58,5336.83,2882.43,1290.99,4915.63,8299.34,3863.76,1896.24,6185.21
2020-03-12,2450.63,5109.12,2956.86,1296.66,4885.76,8106.96,3851.15,1852.41,6106.3
2020-03-13,2388.34,4934.47,3055.87,1304.0,5071.94,8080.19,3856.02,1913.91,6086.09
2020-03-14,2312.83,4862.54,2866.25,1301.54,5133.63,7547.42,3548.87,1848.91,5514.16
2020-03-15,2156.95,4717.55,2741.78,1301.89,4733.9,6911.43,3357.38,1869.58,4595.33
2020-03-16,2515.17,5543.33,2949.38,1310.55,5091.47,8979.94,4365.02,1988.41,6750.86
2020-03-17,2593.15,5590.96,3249.5,1312.33,5141.12,8458.87,4011.24,2003.63,6450.51
2020-03-18,2603.2,5572.81,3455.9,1316.17,5275.98,8425.9,4241.21,2057.82,6613.06
2020-03-19,2623.53,5486.6,3537.01,1311.84,5487.22,9117.46,4186.03,2054.58,6433.06
2020-03-20,2503.28,5420.4,3488.64,1330.65,5418.98,8586.4,4053.29,1967.06,6077.98
2020-03-21,2387.7,5161.56,3206.49,1273.06,5080.04,7316.12,3598.05,1965.28,5019.42
2020-03-22,2154.76,4997.53,2990.52,1300.66,4685.3,6301.46,3323.92,1852.5,4088.43
2020-03-23,2326.31,4866.57,3146.52,1298.53,4824.0,7998.49,3639.64,1799.78,5953.51
2020-03-24,2290.94,5061.96,3124.36,1286.64,4817.76,7822.52,3624.9,1922.71,5946.81
2020-03-25,2223.67,4950.1,2972.71,1272.98,4885.98,7925.88,3562.66,1995.34,5808.31
2020-03-26,2234.43,5057.74,2889.05,1289.28,4748.3,7821.49,3552.45,1915.3,5662.93
2020-03-27,2159.31,5147.03,3052.22,1287.1,4861.75,7707.45,3539.77,1865.97,5261.7
2020-03-28,2118.52,4905.08,3040.52,1348.32,4735.55,7014.02,3379.8,1898.6,4411.81
2020-03-29,1995.19,4874.17,3014.36,1285.26,4670.3,6072.93,3214.76,1858.12,3977.84
2020-03-30,2168.62,4659.53,2998.95,1305.0,4845.07,7277.77,3516.45,1842.67,4942.86
2020-03-31,2205.77,4900.06,2856.02,1269.51,4837.86,7210.45,3445.77,1736.32,5188.99
2020-04-01,2066.4,4889.66,2919.68,1303.74,4714.42,7230.8,3440.99,1734.88,5151.48
2020-04-02,2095.64,5121.89,2930.29,1315.75,4688.5,7262.51,3441.44,1724.42,5223.48
2020-04-03,2059.45,4895.95,2844.63,1276.65,4742.33,7063.75,3492.04,1717.42,5087.41
2020-04-04,2029.45,4709.97,2819.49,1271.51,4506.29,6243.04,3349.81,1709.96,4316.73
2020-04-05,1853.63,4297.65,2664.57,1258.19,4322.27,5754.77,3242.67,1644.98,3872.61
2020-04-06,2028.04,4679.7,2837.9,1263.22,4135.01,7051.32,3427.13,1707.35,4996.55
2020-04-07,2035.69,4772.85,2667.5,1261.74,3980.59,6581.92,3423.63,1724.53,4773.1
2020-04-08,2072.27,4817.45,2614.75,1250.13,4032.75,6563.26,3435.1,1706.97,4776.13
2020-04-09,2109.93,4627.73,2724.55,1248.11,4049.9,6459.25,3439.09,1726.99,4703.0
2020-04-10,1996.47,4581.14,2703.0,1231.41,4379.14,6372.01,3417.7,1705.67,4459.48
2020-04-11,1811.36,4070.48,2527.08,1261.23,4002.87,5240.22,3057.99,1636.58,3468.21
2020-04-12,1768.62,3774.64,2453.32,1253.4,3964.63,5139.56,2997.2,1622.74,3402.49
2020-04-13,1988.01,4162.43,2577.58,1275.69,4183.58,6199.0,3466.35,1686.97,4552.15
2020-04-14,2016.53,4189.86,2513.04,1245.22,4276.46,6249.63,3541.2,1657.8,4495.56
2020-04-15,2069.54,4206.96,2643.09,1232.29,4394.57,6700.46,3582.9,1699.37,4983.59
2020-04-16,2041.72,4294.81,2635.17,1254.61,4516.23,6397.25,3565.88,1739.74,4676.5
2020-04-17,2019.83,4140.64,2601.25,1258.37,4486.13,6028.43,3588.29,1712.27,4453.22
2020-04-18,1962.58,3924.19,2484.12,1222.82,4426.41,5461.57,3349.01,1738.01,3587.28
2020-04-19,1870.75,3512.53,2423.2,1257.26,4512.75,5217.32,3306.95,1647.73,3254.61
2020-04-20,2056.48,4026.08,2530.16,1239.3,5016.59,6379.16,3702.68,1718.17,4583.93
2020-04-21,2078.24,4121.56,2601.79,1258.53,5098.6,6800.87,3778.92,1735.42,4805.93
2020-04-22,1998.46,4146.26,2488.22,1269.96,5115.69,6771.78,3734.13,1793.62,4743.41
2020-04-23,1918.46,3708.28,2416.91,1288.92,5158.14,5401.05,3557.47,1784.04,3696.79
2020-04-24,1989.13,4152.46,2552.91,1303.16,5250.25,5712.4,3596.08,1666.05,3953.54
2020-04-25,1937.68,4188.12,2575.7,1300.61,4837.17,5516.68,3461.04,1696.41,3757.41
2020-04-26,1874.68,3973.24,2478.7,1281.26,4884.78,5380.35,3410.93,1629.16,3540.33
2020-04-27,2033.54,4347.16,2547.74,1282.89,5154.59,6335.59,3744.24,1707.35,4401.13
2020-04-28,2049.81,4456.94,2506.05,1260.78,5206.75,6303.67,3691.49,1686.94,4325.53
2020-04-29,2032.28,4383.69,2628.78,1262.04,5126.81,6438.31,3688.03,1667.56,4413.84
2020-04-30,1991.86,4243.17,2462.08,1259.3,5128.58,6246.42,3591.6,1665.83,4192.19
2020-05-01,1828.58,3527.98,2261.29,1235.83,4558.43,5397.45,3257.19,1629.9,3612.3
2020-05-02,1834.52,3563.56,2320.16,1244.66,4906.85,5318.09,3181.04,1692.61,3475.87
2020-05-03,1787.24,3924.42,2317.82,1247.62,4868.52,5293.33,3012.18,1672.64,3425.41
2020-05-04,1985.57,4581.5,2492.23,1253.63,4989.41,6793.43,3408.29,1735.49,4716.33
2020-05-05,1970.38,4388.93,2497.31,1254.43,4855.53,6676.74,3416.97,1749.24,4706.22
2020-05-06,1955.14,4388.63,2468.42,1295.54,4806.65,6714.61,3489.38,1767.13,4637.65
2020-05-07,2016.79,4542.01,2512.92,1243.06,4833.54,6889.24,3430.65,1779.94,4583.1
2020-05-08,1966.88,4327.69,2602.09,1253.08,4881.08,6643.92,3454.99,1764.77,4449.22
2020-05-09,1922.65,4455.84,2462.97,1261.22,4119.82,5777.02,3239.45,1757.4,3731.53
2020-05-10,1763.27,3975.48,2226.72,1263.1,4429.05,5364.0,3102.41,1774.36,3435.74
2020-05-11,2005.93,4582.62,2579.52,1259.1,4828.61,6759.72,3462.07,1812.6,4644.07
2020-05-12,2016.89,4545.51,2575.82,1217.9,4954.58,6674.1,3562.67,1747.35,4650.7
2020-05-13,2045.53,4584.03,2538.36,1210.39,5038.09,6795.71,3675.76,1778.4,4622.23
2020-05-14,2093.05,4676.64,2710.01,1172.56,5211.33,6706.08,3772.76,1814.89,4673.02
2020-05-15,2138.13,4771.18,2813.18,1117.22,5256.6,6940.02,3845.76,1810.47,4675.32
2020-05-16,2217.27,4727.18,2937.19,1111.33,5355.04,6019.92,3702.81,1722.13,3911.51
2020-05-17,2221.42,4677.08,2995.97,1091.98,5104.97,5605.66,3673.2,1749.89,3572.26
2020-05-18,2369.84,4570.81,3173.69,1073.16,5152.85,5855.1,3821.68,1754.22,3789.35
2020-05-19,2347.87,4131.56,3193.3,1083.42,4972.35,5611.67,3700.42,1644.54,3658.37
2020-05-20,2377.84,5039.55,3216.4,1118.83,5280.28,6907.94,3886.24,1771.02,4808.78
2020-05-21,2216.37,4688.36,3176.11,1098.35,5298.46,6835.23,3757.55,1823.89,4622.51
2020-05-22,1890.28,4296.61,2796.69,1108.0,4766.2,6478.65,3407.09,1659.72,4440.4
2020-05-23,1652.49,3313.69,2248.84,1124.77,4121.26,5072.4,3246.55,1590.83,3197.03
2020-05-24,1592.76,3032.09,1931.66,1054.16,3361.79,4336.63,2779.96,1507.94,2794.9
2020-05-25,1655.31,3207.59,2175.82,1126.47,3150.26,4492.9,3231.08,1587.46,2897.24
2020-05-26,1635.5,3407.58,2212.74,1125.0,3306.84,4737.0,3231.58,1549.11,3006.94
2020-05-27,2002.55,4285.35,2621.77,1146.26,4077.96,6684.06,3686.25,1652.29,4746.05
2020-05-28,2040.83,4450.48,2651.59,1155.55,4157.53,6787.04,3820.98,1815.59,4832.77
2020-05-29,2067.39,4289.33,2564.74,1138.31,4088.31,6785.69,3877.18,1767.93,4808.03
2020-05-30,2049.73,4287.92,2582.89,1145.5,4098.34,5765.73,3661.11,1703.17,3812.55
2020-05-31,1922.32,3981.79,2395.31,1160.89,3969.5,5392.2,3537.1,1664.8,3324.85
2020-06-01,2128.81,4532.01,2682.21,1146.59,4397.21,7335.15,3867.9,1775.52,5083.95
2020-06-02,2162.83,4409.25,2751.79,1157.08,4389.26,7323.54,3857.42,1708.77,5212.76
2020-06-03,2174.14,4685.08,2692.09,1150.16,4428.61,7454.34,3935.31,1709.25,5139.8
2020-06-04,2207.61,4597.6,2748.02,1153.86,4403.61,7304.97,4032.95,1723.23,5265.16
2020-06-05,2197.54,4618.98,2837.04,1159.94,4423.16,7248.62,4048.68,1742.0,5255.85
2020-06-06,2202.29,4566.78,2983.54,1158.65,4516.58,6614.6,3992.24,1716.07,4570.36
2020-06-07,2033.99,4695.96,2850.65,1171.18,4326.04,5788.42,3823.19,1726.16,3712.5
2020-06-08,2338.97,4911.37,3016.86,1181.55,4686.7,7559.84,4263.92,1764.19,5604.39
2020-06-09,2357.27,5020.5,3039.06,1148.92,4779.57,7842.28,4387.06,1827.32,5650.38
2020-06-10,2366.48,4964.0,3004.6,1170.58,4847.61,7670.68,4295.24,1781.71,5679.01
2020-06-11,2362.39,5018.75,2909.93,1139.79,4613.79,7721.48,4302.17,1823.09,5708.62
2020-06-12,2252.64,4932.12,2883.5,1139.92,4553.23,7742.44,4041.05,1774.7,5591.93
2020-06-13,2206.43,4667.49,2747.13,1149.99,4636.81,7115.37,3785.13,1676.27,4753.98
2020-06-14,2044.5,4511.85,2602.86,1111.77,4402.93,5996.76,3555.31,1681.2,3762.23
2020-06-15,2354.27,5193.08,2893.64,1111.02,4860.33,7908.62,4046.06,1767.08,5728.78
2020-06-16,2378.55,5227.32,2988.91,1118.38,5033.54,7810.43,4142.45,1841.65,5881.21
2020-06-17,2403.02,5116.99,3108.03,1092.84,5171.4,8051.6,4195.86,1801.32,5956.05
2020-06-18,2341.27,5175.33,2994.17,1084.41,4994.37,7808.84,4137.15,1810.8,5667.38
2020-06-19,2287.23,5126.81,2920.58,1070.04,4779.65,7551.75,4029.88,1745.01,5589.48
2020-06-20,2355.17,5014.4,2825.68,1045.02,4777.94,6888.19,3924.87,1867.34,4660.07
2020-06-21,2136.75,4711.81,2766.06,1049.72,4729.68,5754.76,3740.72,1790.83,3854.35
2020-06-22,2362.47,5290.4,3041.59,1080.29,5164.99,7927.04,4211.68,1899.63,5824.15
2020-06-23,2322.02,5062.38,3028.86,1087.16,5232.79,7680.88,4241.11,1918.16,5687.55
2020-06-24,2418.42,5104.37,3055.55,1091.44,5346.34,7622.73,4365.27,1906.44,5714.56
2020-06-25,2485.29,5086.63,3162.34,1089.87,5491.58,7994.53,4470.53,1913.92,5925.56
2020-06-26,2587.21,5379.9,3184.4,1077.42,5624.52,7729.84,4332.66,1865.78,5751.88
2020-06-27,2634.03,5241.98,3004.03,1055.49,5578.14,6965.14,4338.77,1955.75,4761.02
2020-06-28,2496.26,4966.14,2890.95,1057.43,5395.42,5971.33,4137.56,1817.97,3801.4
2020-06-29,2781.98,5592.48,3243.51,1057.2,5761.01,8061.57,4696.04,1949.37,5952.72
2020-06-30,2772.22,5611.83,3256.15,1048.11,5392.15,8208.45,4707.29,1963.77,6051.35
2020-07-01,2930.84,5951.13,3325.43,1065.21,5363.32,8657.41,4804.18,2018.93,6356.69
2020-07-02,2955.6,6396.3,3441.65,1051.58,5980.96,8679.02,4768.36,2079.21,6443.86
2020-07-03,2961.76,6201.53,3610.22,1063.12,6123.66,8617.83,4815.26,2047.2,6429.88
2020-07-04,2900.09,6039.63,3447.16,1066.89,6137.58,7974.9,4693.89,2000.42,5484.71
2020-07-05,2733.43,5454.87,3293.07,1084.45,5937.28,6565.42,4506.79,1952.77,4312.11
2020-07-06,3035.89,6534.32,3445.1,1142.0,6376.34,8963.18,4980.49,2067.8,6597.55
2020-07-07,2902.0,6145.69,3670.74,1091.74,6317.34,9126.43,4946.32,1996.88,6663.6
2020-07-08,2890.82,5932.25,3488.39,1071.79,6189.49,8488.68,4712.04,1986.99,6048.21
2020-07-09,3007.58,5777.3,3582.12,1108.51,6333.19,8538.38,4867.29,1977.51,6065.32
2020-07-10,3047.94,5774.25,3503.21,1083.56,6237.79,8433.93,4866.08,1968.57,6052.97
2020-07-11,2979.24,5717.31,3434.85,1133.24,6255.34,7817.82,4675.2,1981.86,5278.11
2020-07-12,2778.78,5389.18,3345.97,1107.62,6110.49,6450.64,4541.21,1923.41,4132.17
2020-07-13,3109.71,6040.69,3615.1,1096.0,6223.33,8213.71,4939.25,1961.87,5841.76
2020-07-14,3139.38,6027.95,3561.79,1118.06,6335.74,8137.26,4936.38,1892.51,5839.78
2020-07-15,3019.88,5425.55,3601.1,1146.19,6227.54,6759.95,4816.06,1967.74,4977.78
2020-07-16,3028.08,5761.53,3834.56,1155.14,6544.38,8233.24,5021.92,2074.53,5845.31
2020-07-17,2965.44,5652.66,3707.75,1176.55,6524.81,8072.96,5017.23,1968.77,5767.25
2020-07-18,2914.91,5777.78,3448.68,1189.34,6580.19,7714.4,4833.43,1972.29,5195.11
2020-07-19,2831.56,5519.77,3433.25,1185.63,6306.26,6510.16,4698.01,1970.67,4129.65
2020-07-20,3071.25,6161.69,3796.77,1215.03,6592.01,8677.52,5148.49,2035.98,6197.96
2020-07-21,3226.33,6245.1,3861.05,1188.6,6851.3,8543.15,5092.21,2018.19,6154.5
2020-07-22,3254.8,6185.93,3708.7,1192.83,6826.21,8509.77,5037.11,2107.3,6199.07
2020-07-23,3213.15,6482.8,3864.83,1193.77,6867.13,8645.65,5014.85,2013.7,6340.27
2020-07-24,3247.68,6283.47,3922.39,1189.92,6969.17,8623.62,5027.45,2007.57,6189.19
2020-07-25,3188.68,5939.41,3672.75,1218.8,6817.38,7807.21,4840.37,2057.73,5325.46
2020-07-26,2974.0,5576.53,3682.86,1212.24,6564.74,6658.42,4715.28,1960.17,4257.3
2020-07-27,3195.04,6397.2,3951.06,1228.9,6989.17,8581.98,5110.95,2105.86,6101.91
2020-07-28,3250.29,6478.94,4042.64,1219.81,6896.31,8481.98,5082.41,2045.61,6156.3
2020-07-29,3231.74,6299.15,3957.6,1253.5,6813.97,8351.1,4917.3,2142.92,6007.46
2020-07-30,2836.29,5878.73,3593.8,1217.02,5922.27,6037.2,4332.0,1950.86,4239.16
2020-07-31,2623.73,5322.72,3099.75,1024.54,5404.04,5168.18,3901.44,1735.03,3158.5
2020-08-01,2669.58,5522.15,3198.82,1091.83,5476.63,5373.84,4073.13,1846.08,3304.56
2020-08-02,2640.19,5461.02,3157.3,1138.48,5714.31,5362.06,4052.63,1808.57,3263.84
2020-08-03,2706.25,5732.69,3453.13,1176.91,5819.54,5832.96,4231.45,1943.02,3467.97
2020-08-04,3454.31,6638.28,4005.09,1204.88,6934.56,8194.25,5361.78,2068.62,5688.5
2020-08-05,3576.68,6811.06,3899.76,1223.59,7259.19,8391.0,5508.5,2136.41,5874.22
2020-08-06,3635.71,6944.49,4206.46,1224.75,7225.61,8656.51,5573.75,2108.35,6040.84
2020-08-07,3654.86,6744.05,4144.42,1219.08,7184.77,8840.48,5570.9,2112.86,6250.57
2020-08-08,3396.67,6163.13,3992.43,1222.91,6942.56,8048.98,5221.1,2101.13,5466.58
2020-08-09,2956.47,5577.67,3404.03,1214.17,6672.54,6862.49,4633.79,2025.2,4330.38
