datetime,coal,wind,hydro,solar,other,nuclear,gas,oil
2022-04-26 08:00:00,84322,61288.0,29432.0,39577.0,8131.0,77659.0,149710.0,1050.0
2022-04-26 09:00:00,85499,58426.0,30402.0,41199.0,8056.0,77749.0,150398.0,1028.0
2022-04-26 10:00:00,85547,57966.0,30248.0,40473.0,8095.0,77810.0,155075.0,1076.0
2022-04-26 11:00:00,85483,57332.0,30552.0,38705.0,7981.0,77829.0,158593.0,1058.0
2022-04-26 12:00:00,86239,55783.0,33172.0,33916.0,7907.0,77810.0,162114.0,1031.0
2022-04-26 13:00:00,86113,55672.0,33117.0,29508.0,7863.0,77893.0,164932.0,1010.0
2022-04-26 14:00:00,85499,54515.0,31959.0,26064.0,8088.0,78020.0,165022.0,1100.0
2022-04-26 15:00:00,86496,49965.0,29902.0,21431.0,7639.0,78046.0,166013.0,1076.0
2022-04-26 16:00:00,86627,46494.0,28938.0,15664.0,7287.0,78063.0,163222.0,1019.0
2022-04-26 17:00:00,85078,44591.0,28811.0,8056.0,7903.0,77005.0,156574.0,981.0
2022-04-26 18:00:00,81195,46280.0,28462.0,1151.0,8396.0,78038.0,148328.0,915.0
2022-04-26 19:00:00,78760,46111.0,27441.0,240.0,8314.0,77982.0,138572.0,889.0
2022-04-26 20:00:00,75872,44844.0,25853.0,114.0,7909.0,78037.0,131770.0,900.0
2022-04-26 21:00:00,74581,45774.0,23893.0,95.0,7336.0,78046.0,125923.0,892.0
2022-04-26 22:00:00,74499,44014.0,22584.0,29.0,6704.0,78095.0,124560.0,872.0
2022-04-26 23:00:00,76224,43227.0,22890.0,5.0,7028.0,78077.0,129749.0,911.0
2022-04-27 00:00:00,77784,40911.0,25142.0,662.0,7364.0,78183.0,139296.0,928.0
2022-04-27 01:00:00,80632,40657.0,26037.0,3005.0,7569.0,78196.0,148806.0,980.0
2022-04-27 02:00:00,82024,41705.0,27386.0,7247.0,7660.0,78196.0,153551.0,1014.0
2022-04-27 03:00:00,84404,40509.0,27997.0,12265.0,8010.0,78222.0,156472.0,1019.0
2022-04-27 04:00:00,85209,37304.0,29653.0,18772.0,7976.0,78192.0,158750.0,1080.0
2022-04-27 05:00:00,85203,38420.0,31603.0,23411.0,8361.0,78153.0,157251.0,1076.0
2022-04-27 06:00:00,85550,40171.0,30234.0,29219.0,8478.0,78119.0,158382.0,1066.0
2022-04-27 07:00:00,85354,41111.0,28025.0,33825.0,8705.0,78100.0,161953.0,1044.0
2022-04-27 08:00:00,86264,44039.0,25756.0,37310.0,8599.0,78065.0,154779.0,952.0
2022-04-27 09:00:00,85836,46094.0,26258.0,36231.0,8205.0,77936.0,154954.0,1075.0
2022-04-27 10:00:00,85910,47448.0,26807.0,36021.0,8277.0,77748.0,155477.0,1056.0
2022-04-27 11:00:00,86361,48712.0,27547.0,34225.0,8358.0,77737.0,157271.0,1108.0
2022-04-27 12:00:00,86202,50659.0,29110.0,31600.0,8315.0,77756.0,158802.0,1142.0
2022-04-27 13:00:00,86314,53721.0,29736.0,27024.0,8354.0,77800.0,158916.0,1129.0
2022-04-27 14:00:00,86999,56973.0,29129.0,21506.0,8276.0,77912.0,159662.0,1000.0
2022-04-27 15:00:00,84872,59027.0,27475.0,15389.0,8526.0,78037.0,160954.0,944.0
2022-04-27 16:00:00,83886,61349.0,27195.0,10930.0,8025.0,78082.0,156275.0,931.0
2022-04-27 17:00:00,79651,66305.0,27174.0,5552.0,7574.0,78149.0,142678.0,905.0
2022-04-27 18:00:00,76310,65152.0,26854.0,1155.0,7868.0,78392.0,135675.0,914.0
2022-04-27 19:00:00,73173,65816.0,27109.0,257.0,8192.0,78504.0,128531.0,922.0
2022-04-27 20:00:00,71312,65493.0,25391.0,154.0,7937.0,78507.0,120468.0,914.0
2022-04-27 21:00:00,70182,65094.0,22684.0,118.0,7213.0,78694.0,116767.0,915.0
2022-04-27 22:00:00,69534,65243.0,21771.0,31.0,6752.0,78799.0,113236.0,926.0
2022-04-27 23:00:00,70768,66207.0,23853.0,34.0,6937.0,78879.0,118384.0,973.0
2022-04-28 00:00:00,73472,66356.0,25698.0,694.0,7278.0,78917.0,126601.0,959.0
2022-04-28 01:00:00,76158,66985.0,26748.0,3624.0,7585.0,78830.0,131702.0,1015.0
2022-04-28 02:00:00,77628,65743.0,26498.0,8408.0,7612.0,78745.0,134995.0,951.0
2022-04-28 03:00:00,77745,64783.0,26824.0,13910.0,8125.0,78598.0,134449.0,935.0
2022-04-28 04:00:00,78745,61284.0,28515.0,18629.0,8102.0,78503.0,137516.0,791.0
2022-04-28 05:00:00,78813,61199.0,29766.0,23018.0,8079.0,78515.0,137340.0,900.0
2022-04-28 06:00:00,77907,61232.0,28888.0,31732.0,8277.0,78505.0,136723.0,995.0
2022-04-28 07:00:00,78485,60717.0,27272.0,40433.0,7994.0,78392.0,132698.0,1165.0
2022-04-28 08:00:00,79033,62671.0,25981.0,42997.0,8114.0,77746.0,131943.0,1156.0
2022-04-28 09:00:00,79856,64570.0,25118.0,41920.0,8255.0,77446.0,135904.0,1109.0
2022-04-28 10:00:00,80219,66755.0,25315.0,40154.0,8121.0,77430.0,137251.0,1118.0
2022-04-28 11:00:00,82139,69153.0,25994.0,36786.0,7876.0,77434.0,143144.0,1078.0
2022-04-28 12:00:00,83038,72905.0,27314.0,32073.0,7560.0,77432.0,146805.0,994.0
2022-04-28 13:00:00,83199,75370.0,30157.0,27612.0,7704.0,77457.0,149026.0,1063.0
2022-04-28 14:00:00,83367,76995.0,30308.0,22994.0,7599.0,77427.0,149073.0,1105.0
2022-04-28 15:00:00,83155,78329.0,28229.0,18330.0,7781.0,77451.0,145613.0,1013.0
2022-04-28 16:00:00,82483,78541.0,25779.0,15491.0,7056.0,77466.0,143763.0,972.0
2022-04-28 17:00:00,78842,76209.0,26865.0,8264.0,7294.0,78295.0,133413.0,960.0
2022-04-28 18:00:00,75238,76894.0,27577.0,1507.0,7464.0,77425.0,128693.0,933.0
2022-04-28 19:00:00,72245,75966.0,27973.0,315.0,7740.0,77162.0,123948.0,933.0
2022-04-28 20:00:00,70142,75257.0,26217.0,283.0,7639.0,76929.0,118410.0,933.0
2022-04-28 21:00:00,67573,74437.0,24548.0,90.0,7427.0,76755.0,113269.0,938.0
2022-04-28 22:00:00,68182,72001.0,24342.0,57.0,6933.0,76691.0,114555.0,928.0
2022-04-28 23:00:00,71429,69569.0,24866.0,40.0,6984.0,76846.0,120840.0,950.0
2022-04-29 00:00:00,73783,69940.0,26590.0,898.0,7122.0,77180.0,128234.0,980.0
2022-04-29 01:00:00,78224,69604.0,27027.0,3488.0,7256.0,77559.0,133781.0,1084.0
2022-04-29 02:00:00,80293,68737.0,27083.0,7953.0,7258.0,77945.0,133296.0,1203.0
2022-04-29 03:00:00,81935,65778.0,27294.0,13550.0,7154.0,78163.0,133759.0,1149.0
2022-04-29 04:00:00,81949,63813.0,28547.0,19812.0,7172.0,78272.0,131590.0,1120.0
2022-04-29 05:00:00,81774,64231.0,30346.0,23569.0,7629.0,78301.0,131771.0,1098.0
2022-04-29 06:00:00,82403,62216.0,30177.0,30797.0,7368.0,78417.0,133563.0,1091.0
2022-04-29 07:00:00,81622,58957.0,28818.0,39517.0,7663.0,78501.0,133005.0,1092.0
2022-04-29 08:00:00,81938,58612.0,27751.0,43298.0,7748.0,78644.0,133653.0,1135.0
2022-04-29 09:00:00,82513,59632.0,26570.0,43951.0,7690.0,78749.0,136111.0,1169.0
2022-04-29 10:00:00,83201,62714.0,26923.0,41536.0,7335.0,78832.0,136941.0,1156.0
2022-04-29 11:00:00,82216,67443.0,28372.0,36654.0,7159.0,78851.0,141161.0,1002.0
2022-04-29 12:00:00,82072,70155.0,31063.0,31360.0,7028.0,79045.0,144177.0,1024.0
2022-04-29 13:00:00,82646,73577.0,32341.0,26871.0,6987.0,79081.0,148787.0,1007.0
2022-04-29 14:00:00,82115,76797.0,32506.0,22766.0,7092.0,79104.0,145516.0,1026.0
2022-04-29 15:00:00,81310,80481.0,28457.0,18971.0,7352.0,79127.0,144752.0,1019.0
2022-04-29 16:00:00,79578,82125.0,27330.0,14747.0,7001.0,79166.0,138311.0,963.0
2022-04-29 17:00:00,79019,83313.0,27474.0,9176.0,7075.0,79040.0,129355.0,940.0
2022-04-29 18:00:00,74858,82428.0,26976.0,1858.0,7615.0,79052.0,124298.0,950.0
2022-04-29 19:00:00,71241,81336.0,27048.0,458.0,8101.0,79130.0,118321.0,941.0
2022-04-29 20:00:00,67796,78849.0,25825.0,416.0,7944.0,79103.0,113572.0,938.0
2022-04-29 21:00:00,66408,77748.0,23510.0,260.0,7743.0,79157.0,111206.0,938.0
2022-04-29 22:00:00,65906,76399.0,22760.0,188.0,6874.0,78183.0,109733.0,1061.0
2022-04-29 23:00:00,66892,76010.0,24105.0,175.0,7052.0,78213.0,115293.0,1020.0
2022-04-30 00:00:00,69542,77441.0,24450.0,637.0,7499.0,78258.0,123605.0,981.0
2022-04-30 01:00:00,71219,78586.0,25017.0,2727.0,7703.0,78344.0,127921.0,1067.0
2022-04-30 02:00:00,74273,78339.0,23515.0,6410.0,7627.0,78457.0,128719.0,1127.0
2022-04-30 03:00:00,75401,76759.0,24337.0,11363.0,7379.0,78453.0,129259.0,1101.0
2022-04-30 04:00:00,74879,76184.0,26533.0,16392.0,7357.0,78478.0,129204.0,1106.0
2022-04-30 05:00:00,75080,78177.0,28049.0,20004.0,7829.0,78595.0,130331.0,1091.0
2022-04-30 06:00:00,74775,77143.0,26669.0,29272.0,7642.0,78575.0,130714.0,1127.0
2022-04-30 07:00:00,74438,76230.0,25010.0,38107.0,7696.0,78598.0,128243.0,1091.0
2022-04-30 08:00:00,74788,75782.0,24412.0,41066.0,7679.0,78705.0,129706.0,1251.0
2022-04-30 09:00:00,74488,75679.0,25268.0,41484.0,7332.0,78782.0,133288.0,1248.0
2022-04-30 10:00:00,73939,77416.0,25821.0,39559.0,7284.0,78810.0,137520.0,1099.0
2022-04-30 11:00:00,74378,77486.0,26760.0,35765.0,7052.0,78862.0,141874.0,953.0
2022-04-30 12:00:00,74640,77362.0,29106.0,31732.0,6836.0,78946.0,143702.0,992.0
2022-04-30 13:00:00,73924,77857.0,31478.0,28470.0,6776.0,78997.0,143945.0,930.0
2022-04-30 14:00:00,73244,77714.0,31216.0,26249.0,6702.0,78991.0,144121.0,943.0
2022-04-30 15:00:00,73184,76808.0,29784.0,22501.0,6851.0,78716.0,142023.0,921.0
2022-04-30 16:00:00,73643,76535.0,28433.0,17298.0,6767.0,78630.0,139690.0,806.0
2022-04-30 17:00:00,73720,76706.0,28147.0,9311.0,7075.0,78265.0,137098.0,934.0
2022-04-30 18:00:00,70240,77935.0,27882.0,1850.0,7405.0,78476.0,126351.0,782.0
2022-04-30 19:00:00,68510,79064.0,28276.0,304.0,7509.0,78197.0,117800.0,772.0
2022-04-30 20:00:00,66031,78640.0,26714.0,260.0,7355.0,78039.0,111263.0,766.0
2022-04-30 21:00:00,64628,75767.0,25047.0,160.0,7441.0,78003.0,107403.0,769.0
2022-04-30 22:00:00,64738,73672.0,23130.0,120.0,7367.0,78045.0,104673.0,778.0
2022-04-30 23:00:00,65836,71877.0,21353.0,53.0,7063.0,78359.0,105724.0,796.0
2022-05-01 00:00:00,67448,71476.0,20761.0,477.0,6760.0,78604.0,106120.0,813.0
2022-05-01 01:00:00,68239,70208.0,21381.0,2114.0,6952.0,79012.0,107500.0,819.0
2022-05-01 02:00:00,70043,67788.0,21824.0,5619.0,6934.0,79119.0,110286.0,900.0
2022-05-01 03:00:00,70999,67801.0,22612.0,10724.0,7170.0,79088.0,111281.0,972.0
2022-05-01 04:00:00,71612,68035.0,23925.0,17106.0,7299.0,79102.0,111262.0,892.0
2022-05-01 05:00:00,72455,71620.0,24696.0,20220.0,7755.0,79092.0,113610.0,894.0
2022-05-01 06:00:00,71146,72908.0,24442.0,27147.0,7588.0,79174.0,115058.0,847.0
2022-05-01 07:00:00,70588,70476.0,24316.0,35326.0,7190.0,79260.0,115477.0,833.0
2022-05-01 08:00:00,71662,66874.0,24623.0,38439.0,6838.0,79273.0,122029.0,772.0
2022-05-01 09:00:00,73061,62764.0,26300.0,39515.0,6898.0,79267.0,129100.0,746.0
2022-05-01 10:00:00,75161,57870.0,26441.0,38910.0,6880.0,79334.0,138271.0,831.0
2022-05-01 11:00:00,76375,55218.0,27714.0,36170.0,6756.0,79477.0,145098.0,902.0
2022-05-01 12:00:00,77013,54788.0,28764.0,33026.0,6641.0,79531.0,149002.0,951.0
2022-05-01 13:00:00,77161,55961.0,30123.0,30093.0,6645.0,79571.0,150124.0,958.0
2022-05-01 14:00:00,77194,56543.0,28247.0,26545.0,6701.0,79589.0,151027.0,800.0
2022-05-01 15:00:00,76699,55498.0,26501.0,21227.0,6921.0,79629.0,151643.0,828.0
2022-05-01 16:00:00,77131,54608.0,25307.0,16986.0,6756.0,79609.0,147295.0,800.0
2022-05-01 17:00:00,75651,56988.0,25975.0,9887.0,6801.0,78998.0,143510.0,793.0
2022-05-01 18:00:00,73516,58214.0,26144.0,1806.0,7494.0,79787.0,133576.0,800.0
2022-05-01 19:00:00,71012,58673.0,26682.0,322.0,7567.0,79650.0,123818.0,789.0
2022-05-01 20:00:00,68814,56190.0,25521.0,315.0,8002.0,79820.0,116987.0,785.0
2022-05-01 21:00:00,67865,56692.0,23655.0,227.0,7412.0,79865.0,110033.0,787.0
2022-05-01 22:00:00,66819,57133.0,21825.0,166.0,6782.0,80009.0,106500.0,796.0
2022-05-01 23:00:00,66900,56665.0,22248.0,127.0,6725.0,79974.0,103729.0,800.0
2022-05-02 00:00:00,67594,57883.0,20954.0,691.0,6427.0,80109.0,102536.0,821.0
2022-05-02 01:00:00,68040,58896.0,20739.0,3135.0,6545.0,80199.0,100700.0,853.0
2022-05-02 02:00:00,68600,59407.0,22153.0,7206.0,6835.0,80063.0,100683.0,793.0
2022-05-02 03:00:00,69933,61354.0,22392.0,11420.0,6978.0,80035.0,102209.0,819.0
2022-05-02 04:00:00,72049,61703.0,23891.0,15893.0,7222.0,79998.0,106203.0,758.0
2022-05-02 05:00:00,72484,64246.0,24195.0,20727.0,7192.0,79981.0,107690.0,772.0
2022-05-02 06:00:00,72214,67000.0,23943.0,28907.0,7183.0,79962.0,109492.0,764.0
2022-05-02 07:00:00,72533,68453.0,23766.0,34350.0,7130.0,80164.0,112879.0,708.0
2022-05-02 08:00:00,74611,70850.0,23937.0,35766.0,6936.0,80245.0,118763.0,769.0
2022-05-02 09:00:00,75597,71719.0,24731.0,33883.0,7018.0,80359.0,124991.0,768.0
2022-05-02 10:00:00,76841,72859.0,25591.0,31698.0,6974.0,80578.0,131634.0,790.0
2022-05-02 11:00:00,77895,73052.0,26512.0,29071.0,6959.0,80729.0,138972.0,829.0
2022-05-02 12:00:00,76963,74639.0,28064.0,25568.0,6918.0,80882.0,143184.0,785.0
2022-05-02 13:00:00,79155,74990.0,29398.0,22292.0,6906.0,80935.0,145650.0,832.0
2022-05-02 14:00:00,80510,73028.0,27917.0,19876.0,6963.0,81030.0,148709.0,828.0
2022-05-02 15:00:00,80580,70796.0,25707.0,18659.0,6760.0,81087.0,145543.0,830.0
2022-05-02 16:00:00,79171,68416.0,24521.0,15404.0,6796.0,81004.0,140708.0,820.0
2022-05-02 17:00:00,76414,70370.0,24171.0,10011.0,6797.0,80511.0,131813.0,797.0
2022-05-02 18:00:00,74581,68140.0,24913.0,2121.0,7500.0,80914.0,125636.0,784.0
2022-05-02 19:00:00,71035,67858.0,24104.0,362.0,7469.0,80829.0,118836.0,769.0
2022-05-02 20:00:00,67349,66622.0,23080.0,323.0,7573.0,80897.0,113357.0,774.0
2022-05-02 21:00:00,65308,63644.0,22534.0,184.0,7168.0,81075.0,110580.0,773.0
2022-05-02 22:00:00,64988,62604.0,21032.0,137.0,6784.0,81168.0,108999.0,779.0
2022-05-02 23:00:00,66652,61535.0,21911.0,78.0,7176.0,81191.0,114788.0,785.0
2022-05-03 00:00:00,69829,59213.0,22817.0,644.0,7545.0,81368.0,126454.0,807.0
2022-05-03 01:00:00,73897,57852.0,23818.0,2861.0,7525.0,81507.0,135927.0,875.0
2022-05-03 02:00:00,76416,57555.0,25728.0,6999.0,7769.0,81675.0,140618.0,989.0
2022-05-03 03:00:00,78667,56821.0,27070.0,11166.0,8025.0,81775.0,144326.0,1003.0
2022-05-03 04:00:00,79877,56528.0,29067.0,16598.0,8286.0,81752.0,149420.0,1035.0
2022-05-03 05:00:00,80526,56938.0,29016.0,21643.0,8479.0,81800.0,158637.0,1065.0
2022-05-03 06:00:00,81191,56622.0,30388.0,29235.0,8550.0,81744.0,161218.0,1156.0
2022-05-03 07:00:00,82382,55826.0,29548.0,37401.0,8254.0,81721.0,164117.0,1192.0
2022-05-03 08:00:00,83404,57413.0,28799.0,40094.0,8366.0,81800.0,168590.0,1205.0
2022-05-03 09:00:00,83062,59252.0,29042.0,41656.0,8456.0,81890.0,174888.0,1215.0
2022-05-03 10:00:00,82983,58769.0,30671.0,40550.0,8411.0,81905.0,178208.0,1335.0
2022-05-03 11:00:00,83424,57906.0,32876.0,37365.0,8091.0,81980.0,182743.0,1315.0
2022-05-03 12:00:00,83560,59628.0,34140.0,33048.0,7955.0,82091.0,183632.0,1213.0
2022-05-03 13:00:00,83731,60289.0,33832.0,29469.0,7898.0,82134.0,184062.0,1157.0
2022-05-03 14:00:00,83720,62275.0,31616.0,26596.0,8046.0,82201.0,180722.0,889.0
2022-05-03 15:00:00,83866,62566.0,28766.0,21218.0,7456.0,82260.0,178266.0,849.0
2022-05-03 16:00:00,82091,62091.0,27105.0,16493.0,6722.0,82240.0,170773.0,850.0
2022-05-03 17:00:00,80191,63867.0,28061.0,9591.0,7277.0,81792.0,153326.0,798.0
2022-05-03 18:00:00,77545,66514.0,26811.0,2099.0,7870.0,81908.0,146173.0,856.0
2022-05-03 19:00:00,74545,68199.0,26864.0,391.0,7586.0,81827.0,137766.0,858.0
2022-05-03 20:00:00,69943,67864.0,23812.0,209.0,7854.0,81006.0,125688.0,862.0
2022-05-03 21:00:00,67511,64731.0,21580.0,149.0,7224.0,80731.0,122398.0,837.0
2022-05-03 22:00:00,66479,64247.0,19234.0,120.0,7126.0,80800.0,119870.0,854.0
2022-05-03 23:00:00,67848,65253.0,19826.0,99.0,7253.0,81052.0,124258.0,843.0
2022-05-04 00:00:00,71520,61592.0,19756.0,738.0,6791.0,81264.0,135060.0,856.0
2022-05-04 01:00:00,75782,58807.0,20522.0,2729.0,6819.0,81353.0,143983.0,934.0
2022-05-04 02:00:00,77486,55885.0,21029.0,6337.0,6847.0,81381.0,150865.0,945.0
2022-05-04 03:00:00,80090,52473.0,21693.0,10811.0,7344.0,81345.0,156674.0,964.0
2022-05-04 04:00:00,82837,50849.0,24175.0,16589.0,7511.0,81375.0,159733.0,1093.0
2022-05-04 05:00:00,84005,46784.0,26602.0,21016.0,8105.0,81346.0,165437.0,1141.0
2022-05-04 06:00:00,86183,41323.0,28050.0,28861.0,8006.0,81384.0,172080.0,1058.0
2022-05-04 07:00:00,88117,36466.0,26751.0,37435.0,8144.0,81389.0,177581.0,1049.0
2022-05-04 08:00:00,88846,32398.0,26665.0,40056.0,8138.0,81551.0,183137.0,1050.0
2022-05-04 09:00:00,87577,30561.0,27131.0,40814.0,8398.0,81678.0,187547.0,1038.0
2022-05-04 10:00:00,87892,30532.0,29362.0,38722.0,8515.0,81344.0,191652.0,1120.0
2022-05-04 11:00:00,88762,31935.0,30645.0,34560.0,8183.0,80664.0,195026.0,1249.0
2022-05-04 12:00:00,88942,35898.0,31308.0,30770.0,8156.0,80823.0,194987.0,1157.0
2022-05-04 13:00:00,88233,39967.0,31927.0,26464.0,8123.0,80914.0,192961.0,1047.0
2022-05-04 14:00:00,87569,44159.0,30787.0,22291.0,8236.0,80986.0,189789.0,1049.0
2022-05-04 15:00:00,86962,47138.0,28310.0,18941.0,7669.0,81037.0,185655.0,980.0
2022-05-04 16:00:00,85868,49210.0,27111.0,16453.0,7172.0,81074.0,175456.0,968.0
2022-05-04 17:00:00,82711,49618.0,27126.0,9792.0,7064.0,80952.0,161852.0,823.0
2022-05-04 18:00:00,82004,53764.0,26017.0,2007.0,7428.0,81067.0,151720.0,802.0
2022-05-04 19:00:00,79332,48539.0,27624.0,242.0,7760.0,81633.0,145229.0,802.0
2022-05-04 20:00:00,76125,47611.0,25583.0,164.0,7771.0,81600.0,138593.0,762.0
2022-05-04 21:00:00,74213,45641.0,23860.0,128.0,6963.0,81562.0,135837.0,751.0
2022-05-04 22:00:00,75702,42891.0,21791.0,29.0,6330.0,81599.0,134267.0,761.0
2022-05-04 23:00:00,77546,40612.0,21367.0,24.0,6518.0,81682.0,137256.0,780.0
2022-05-05 00:00:00,81086,39239.0,22115.0,394.0,7021.0,81735.0,147953.0,790.0
2022-05-05 01:00:00,83333,37796.0,22963.0,2215.0,7263.0,81685.0,158386.0,801.0
2022-05-05 02:00:00,85460,35964.0,24444.0,5890.0,7212.0,81669.0,164990.0,865.0
2022-05-05 03:00:00,86180,33616.0,27165.0,10066.0,7783.0,81473.0,170163.0,851.0
2022-05-05 04:00:00,87989,32227.0,30224.0,14327.0,8162.0,81305.0,174805.0,940.0
2022-05-05 05:00:00,88560,31944.0,32098.0,20244.0,8178.0,81317.0,178112.0,978.0
2022-05-05 06:00:00,89288,32000.0,32604.0,29565.0,8978.0,81256.0,178956.0,1040.0
2022-05-05 07:00:00,91083,33145.0,32224.0,37053.0,8482.0,81224.0,179243.0,1090.0
2022-05-05 08:00:00,91896,34531.0,31186.0,40513.0,8859.0,81264.0,182483.0,1069.0
2022-05-05 09:00:00,92832,34710.0,32197.0,41192.0,8831.0,81250.0,184785.0,1059.0
2022-05-05 10:00:00,92803,36433.0,33822.0,40172.0,8707.0,81257.0,187251.0,1152.0
2022-05-05 11:00:00,93979,38017.0,34603.0,37791.0,8750.0,81249.0,189461.0,1133.0
2022-05-05 12:00:00,94840,39490.0,36539.0,32425.0,8551.0,81245.0,191079.0,1102.0
2022-05-05 13:00:00,94631,41249.0,36891.0,28274.0,8556.0,81263.0,191635.0,955.0
2022-05-05 14:00:00,95127,41956.0,34436.0,25141.0,8250.0,81293.0,189291.0,868.0
2022-05-05 15:00:00,95396,42919.0,32468.0,21555.0,8040.0,81278.0,184095.0,804.0
2022-05-05 16:00:00,94460,43756.0,30705.0,18129.0,7329.0,81268.0,176779.0,776.0
2022-05-05 17:00:00,91454,49013.0,30116.0,10556.0,7544.0,81559.0,159389.0,771.0
2022-05-05 18:00:00,87793,48170.0,29678.0,2176.0,7967.0,81378.0,153061.0,770.0
2022-05-05 19:00:00,85350,47356.0,29009.0,303.0,8306.0,81435.0,145503.0,757.0
2022-05-05 20:00:00,81847,48544.0,27559.0,188.0,8216.0,81421.0,134946.0,769.0
2022-05-05 21:00:00,79548,47756.0,25354.0,70.0,7542.0,81435.0,131116.0,768.0
2022-05-05 22:00:00,79538,44927.0,23690.0,55.0,6811.0,81515.0,130540.0,770.0
2022-05-05 23:00:00,80711,43576.0,23624.0,38.0,7171.0,81664.0,133076.0,784.0
2022-05-06 00:00:00,83834,42351.0,23878.0,570.0,7405.0,81668.0,138804.0,779.0
2022-05-06 01:00:00,86883,40106.0,25232.0,2492.0,7229.0,81696.0,147819.0,886.0
2022-05-06 02:00:00,88846,39518.0,24342.0,5951.0,7439.0,81687.0,154339.0,1055.0
2022-05-06 03:00:00,89588,39397.0,25341.0,10664.0,7795.0,81686.0,155415.0,1037.0
2022-05-06 04:00:00,90595,38867.0,27146.0,15847.0,7911.0,81709.0,159613.0,1038.0
2022-05-06 05:00:00,88209,40676.0,27901.0,20869.0,8546.0,81659.0,163960.0,1017.0
2022-05-06 06:00:00,89662,42316.0,29760.0,29937.0,8553.0,81670.0,166459.0,1013.0
2022-05-06 07:00:00,88468,43122.0,28682.0,37446.0,8821.0,81624.0,169126.0,1004.0
2022-05-06 08:00:00,90571,44359.0,29079.0,39717.0,8552.0,81627.0,172975.0,992.0
2022-05-06 09:00:00,91445,46420.0,30640.0,40073.0,8248.0,81596.0,174903.0,1132.0
2022-05-06 10:00:00,91837,48109.0,32523.0,38559.0,8441.0,81601.0,177192.0,1319.0
2022-05-06 11:00:00,91247,47389.0,35483.0,36477.0,8225.0,81607.0,178693.0,1343.0
2022-05-06 12:00:00,91555,48696.0,36302.0,32070.0,8171.0,81568.0,180743.0,1483.0
2022-05-06 13:00:00,93013,47908.0,35846.0,27982.0,8254.0,81585.0,182930.0,1056.0
2022-05-06 14:00:00,93347,45315.0,33783.0,26270.0,8190.0,81588.0,184018.0,867.0
2022-05-06 15:00:00,94647,39117.0,31085.0,20884.0,7872.0,81657.0,187046.0,878.0
2022-05-06 16:00:00,94420,34411.0,29565.0,14545.0,7410.0,81899.0,185951.0,965.0
2022-05-06 17:00:00,92783,31544.0,29442.0,7412.0,7616.0,81624.0,174275.0,1051.0
2022-05-06 18:00:00,90363,32101.0,28470.0,1765.0,7447.0,81662.0,164903.0,1006.0
2022-05-06 19:00:00,87183,32550.0,27985.0,290.0,8263.0,81544.0,153345.0,843.0
2022-05-06 20:00:00,82803,35348.0,25781.0,224.0,8129.0,81544.0,141631.0,834.0
2022-05-06 21:00:00,80389,39178.0,23140.0,61.0,8094.0,81573.0,132512.0,741.0
2022-05-06 22:00:00,79820,41579.0,21836.0,64.0,7130.0,81625.0,126393.0,741.0
2022-05-06 23:00:00,80353,44259.0,21367.0,28.0,6851.0,81829.0,129180.0,773.0
2022-05-07 00:00:00,83267,44717.0,23310.0,354.0,6986.0,82068.0,134098.0,787.0
2022-05-07 01:00:00,85736,43600.0,24002.0,1858.0,6969.0,82119.0,143583.0,887.0
2022-05-07 02:00:00,88549,40019.0,25742.0,4370.0,6935.0,82174.0,152736.0,979.0
2022-05-07 03:00:00,90939,35606.0,26830.0,8550.0,7144.0,82225.0,159805.0,958.0
2022-05-07 04:00:00,92409,32345.0,30178.0,15773.0,7301.0,82470.0,162318.0,944.0
2022-05-07 05:00:00,92400,32571.0,30492.0,21666.0,7939.0,82529.0,166451.0,935.0
2022-05-07 06:00:00,92235,33252.0,30637.0,31305.0,7924.0,82546.0,166656.0,931.0
2022-05-07 07:00:00,91696,34493.0,30772.0,38643.0,7922.0,82615.0,167055.0,1019.0
2022-05-07 08:00:00,91730,34613.0,30787.0,40569.0,7991.0,82638.0,174232.0,973.0
2022-05-07 09:00:00,92244,35218.0,32810.0,39620.0,7481.0,82597.0,178627.0,977.0
2022-05-07 10:00:00,92243,37397.0,33952.0,37825.0,7411.0,82335.0,181259.0,966.0
2022-05-07 11:00:00,92544,39026.0,33705.0,36158.0,7393.0,82340.0,183694.0,825.0
2022-05-07 12:00:00,92459,40913.0,33920.0,33644.0,7605.0,82242.0,183675.0,785.0
2022-05-07 13:00:00,92038,42346.0,32582.0,31253.0,7492.0,82160.0,183884.0,779.0
2022-05-07 14:00:00,90767,45643.0,30079.0,27443.0,7488.0,82097.0,180913.0,615.0
2022-05-07 15:00:00,90423,48233.0,28129.0,22617.0,7453.0,82130.0,175212.0,616.0
2022-05-07 16:00:00,88597,52317.0,28076.0,17605.0,7213.0,82157.0,165785.0,613.0
2022-05-07 17:00:00,86094,55341.0,27378.0,10550.0,7605.0,82049.0,156344.0,599.0
2022-05-07 18:00:00,81048,61647.0,27224.0,1960.0,7654.0,82383.0,144577.0,300.0
2022-05-07 19:00:00,77572,65628.0,27353.0,332.0,7961.0,82335.0,133333.0,182.0
2022-05-07 20:00:00,73501,66193.0,26004.0,205.0,7602.0,82368.0,122728.0,184.0
2022-05-07 21:00:00,70818,67092.0,24098.0,103.0,7814.0,82370.0,115210.0,183.0
