date,Brazil,China,Russia,EU27&UK,France,Germany,India,Italy,Japan,Spain,United Kingdom,United States
2021-06-22,1615.642769,24939.33987240664,2632.652761070565,7216.357722,1313.2335,1233.640627,4133.0,757.1735,2367.6547,600.287261,560.6229999999999,11681.002999999999
2021-06-23,1611.6536469999999,24108.028543326418,2664.978272145332,7170.032474,1323.3284999999998,1178.422125,4176.0,796.502,2362.9526,595.005671,543.5535,11377.137
2021-06-24,1588.9788389999999,24033.582752662518,2686.813053637166,7099.571647,1315.561095,1141.2060000000001,4150.0,809.855714,2383.7286,546.491,563.1555,11796.885
2021-06-25,1594.703179,23748.207221784232,2679.1655768909613,6913.231619,1286.670177,1099.21225,4171.0,762.599786,2388.5437,554.6775,521.6475,11963.572
2021-06-26,1495.691104,23462.831690905943,2596.6825142650096,6039.036726,1232.967103,898.668374,4140.0,583.129,2117.627,562.9545,460.533,11877.084
2021-06-27,1348.293892,23475.23932268326,2572.424799139489,5872.326215,1193.194768,865.802875,4009.0,527.8335,1990.6782,574.85,488.6915,12066.144
2021-06-28,1552.599434,24306.550651763486,2656.8367936030113,6926.693827,1305.431857,1130.697877,4234.0,729.6725,2374.0955000000004,577.486,567.412,13046.157
2021-06-29,1559.1398860000002,23524.869849792532,2641.217007063643,7214.983116,1336.7269999999999,1230.130252,4410.0,770.0125,2436.5686,577.6315,587.114,13313.705
2021-06-30,1552.664151,23053.379842254493,2604.80966448851,7295.84865,1301.977447,1246.3165,4486.0,775.8820000000001,2406.8971,606.841,571.819,13218.788
2021-07-01,1545.0939660000001,22745.750615473567,2587.2539229716554,7228.94507,1250.790428,1273.0151250000001,4419.0,746.053,2398.3965,615.729,549.725,12749.975
2021-07-02,1543.7612510000001,22819.92154139359,2584.561117493917,6988.895867,1248.1783529999998,1137.197876,4320.0,720.0374999999999,2450.1994,639.634,537.389,11946.731
2021-07-03,1437.693904,22943.539751260294,2520.2086784399044,6126.458895000001,1200.1748870000001,929.388,4306.0,564.9185,2225.2535000000003,579.982,506.9005,10983.434
2021-07-04,1301.795952,23302.032559873733,2466.0024170590536,5872.663713,1162.142599,939.637749,4275.0,510.9995,2094.2465,588.7455,483.5895,10948.095
2021-07-05,1532.156229,23944.847251180596,2548.0999909118195,6877.115489,1274.27297,1122.319751,4439.0,681.97675,2491.0511,647.2455,552.4849999999999,11705.519
2021-07-06,1577.661211,24402.234627687405,2539.656448189427,7157.240965,1327.536173,1272.606001,4553.0,709.6119640000001,2599.9531,663.309,546.7745,12878.780999999999
2021-07-07,1576.670188,24970.878393074243,2535.992695854881,7133.865162,1288.753143,1147.09,4568.0,746.450161,2614.3095,621.635,569.572,13012.968
2021-07-08,1583.051721,26021.633176941228,2547.854111002651,7143.155221,1307.7475,1113.980751,4474.0,782.216625,2542.1788,632.672,522.3545,12685.408
2021-07-09,1514.823458,26800.427899101465,2577.3802721490456,7097.699678,1270.0058,1164.064627,4409.0,713.8977,2546.0919000000004,622.8365,566.523,12568.866
2021-07-10,1405.2565829999999,26627.362405288077,2521.7408355467996,6139.784833000001,1091.4241000000002,985.809125,4396.0,563.2908,2345.2014,573.741,512.5255,11948.025
2021-07-11,1294.230899,26577.915121341397,2498.3645742503786,5840.693401,1080.8411,947.505625,4152.0,473.1325,2226.7953,581.7695,490.341,11624.973
2021-07-12,1522.459619,26825.1515410748,2605.757166215569,6939.469107999999,1208.24035,1087.44425,4140.0,708.7180000000001,2573.4865,693.928,561.4124999999999,12383.445
2021-07-13,1582.885785,27270.17709659494,2614.346174290479,7190.556278,1278.226221,1136.617374,4133.0,765.8275,2654.712,641.5385,559.988,12658.083999999999
2021-07-14,1587.4942509999998,27690.479010141735,2626.759276768238,7078.446097,1271.521814,1204.217,4063.0,706.047,2653.893,643.3752,547.5735,12927.461
2021-07-15,1610.771276,27591.584442248368,2630.626930273236,7068.492403,1302.6583210000001,1131.685375,4117.0,703.7835,2646.4513,626.7743,558.406,13126.1
2021-07-16,1621.277937,27430.880769421656,2644.4124642450524,6944.02119,1282.994419,1097.6280000000002,4303.0,709.9585,2703.5370000000003,638.532,524.4125,13158.858
2021-07-17,1506.03259,25638.416726354455,2576.6377915496987,6237.902398,1225.6608039999999,1006.69775,4335.0,558.2005,2434.7853,564.9465,474.06649999999996,12497.286999999998
2021-07-18,1360.7854340000001,25057.41113998094,2556.290828051985,5893.1200340000005,1177.734571,910.623062,4016.0,487.67411100000004,2353.5865,579.7255,463.019,11965.394
2021-07-19,1560.099741,25626.05490536778,2678.880214449526,6826.255477,1294.122,1027.972689,3921.0,686.459889,2870.2822,605.6675,563.476,12519.702000000001
2021-07-20,1560.491751,25638.416726354455,2670.352247962595,6948.758732,1278.525889,1026.250374,3867.0,743.5625,2934.1973000000003,604.4665,580.9915,12727.28
2021-07-21,1536.910256,25749.673115234484,2654.3541658010486,6991.197937999999,1295.484326,1020.80075,3830.0,757.102357,2876.0864,627.083,580.797,12768.596
2021-07-22,1550.594134,25082.13478195428,2591.7532792436486,6947.264188,1267.529356,1020.94575,3887.0,762.83761,2673.5884,636.0074999999999,573.1645,12699.206
2021-07-23,1545.718607,25576.607621421095,2543.9406178240483,6870.769665,1309.902629,1003.945251,3985.0,764.502033,2603.2007000000003,661.2429999999999,548.7925,12843.389000000001
2021-07-24,1403.548495,25366.456664647692,2475.390229648114,6212.472256,1206.0473,972.813376,4021.0,615.205318,2498.2216000000003,569.3565,504.23199999999997,12507.379
2021-07-25,1282.686191,24266.25459683403,2445.5362171465913,5935.677161,1187.1492500000002,943.526999,3966.0,525.994182,2401.0805,545.5545,489.9935,12482.886
2021-07-26,1545.1537309999999,25267.56209675433,2550.1319291322693,6827.741783,1301.918964,1057.505375,4113.0,747.4045,2783.8395,601.663,541.057,13362.756
2021-07-27,1620.348583,25477.71305352773,2555.3615026997486,6985.978785,1290.811715,1123.199251,4064.0,782.154,2759.7637000000004,619.1505,563.698,13602.682
2021-07-28,1618.8898689999999,25959.82407200788,2560.5085239196574,7067.624333,1312.8145710000001,1188.078998,3852.0,783.665,2844.1788,627.4625,525.4315,13673.504
2021-07-29,1588.679435,26132.889565821264,2578.5438378862004,7113.296345000001,1272.9959999999999,1279.5755000000001,3841.0,797.7725,2867.5471000000002,625.465,521.827,13728.449
2021-07-30,1566.7612649999999,26058.718639901246,2590.880681259275,6965.410406,1315.9077,1069.765125,3826.0,791.211571,2837.8247,629.8149999999999,549.943,13443.305
2021-07-31,1462.520555,26207.060491741286,2540.9286039466865,6446.04139,1214.2073,1168.91,3830.0,643.1056209999999,2542.6888000000004,605.289,482.033,12392.92
2021-08-01,1318.410265,24958.140254958093,2545.650440736727,5890.051659,1194.8419999999999,874.8526280000001,3710.0,538.276951,2440.9376,516.39,475.617,11801.505
2021-08-02,1538.7083949999999,25550.997801768935,2659.7749667110006,6588.105723,1214.269,1059.924627,3950.0,682.347857,2895.4095,551.753,534.407,12003.280999999999
2021-08-03,1584.5126950000001,25888.112877406464,2643.8027912510793,6632.871422,1216.81565,989.790876,4050.0,725.8095,2966.2538000000004,564.323,538.8115,12004.686
2021-08-04,1597.150826,26085.732059676742,2625.0576766121094,6668.0348460000005,1223.66645,1005.151249,4125.0,731.977,3048.0101,608.86,522.7275,12037.731
2021-08-05,1585.320875,25504.49917064651,2623.918759878152,6671.765508,1240.3459,1021.972375,4248.0,699.2135,3081.3045,586.5745,521.1895,12288.936
2021-08-06,1544.066035,26155.48000636037,2607.7454358341997,6628.632052,1220.958,1067.296373,4309.0,632.4095,3011.3719,588.853,506.3495,12582.972000000002
2021-08-07,1407.386169,26015.984112993116,2561.1474182485053,5996.216826,1161.9295,947.230343,4325.0,529.2435,2657.8476000000005,560.203,481.95349999999996,12280.755000000001
2021-08-08,1292.3247880000001,25260.381357253817,2536.769659139813,5835.762344,1047.4325,1098.440903,4167.0,502.82200000000006,2426.0708,506.055,474.986,12147.549
2021-08-09,1577.1479170000002,26841.334815416045,2636.0851567390937,6417.106439,1174.6075,1080.684374,4327.0,586.3515,2432.3607,544.344,520.3405,13175.662
2021-08-10,1632.570303,27108.70194436995,2644.430252588899,6505.516919,1166.5461,1046.794249,4430.0,620.8915,2581.1771000000003,575.6305,531.7814999999999,13733.357
2021-08-11,1619.485794,26573.96768646214,2646.82094546862,6540.483327999999,1154.330854,960.8225,4473.0,663.30725,2423.7746,609.8218,518.7645,13949.273
2021-08-12,1628.190339,26062.482744115536,2636.56094898607,6561.646977,1171.1312599999999,968.818751,4512.0,671.655125,2201.918,618.7792000000001,509.331,14018.715
2021-08-13,1610.8488000000002,25736.992326258605,2612.9956121562877,6594.362451999999,1124.214604,1089.771999,4536.0,647.9551250000001,2024.7091000000003,621.552,500.427,13778.103
2021-08-14,1506.631511,24318.78407702484,2526.1116520045407,6105.7453239999995,1092.577265,1003.0337440000001,4530.0,564.3895,1968.4006000000002,620.6120000000001,485.539,12669.735
2021-08-15,1348.9252099999999,23505.05803238252,2504.006009080962,5887.030269,1128.390417,908.318494,4336.0,558.248,1911.1079000000002,600.2725,459.41700000000003,11687.967
2021-08-16,1557.86031,24074.666263632145,2601.6529144765223,6897.406454,1214.086,1358.628,4445.0,638.4075,2147.9672,654.3679999999999,537.7165,12364.607
2021-08-17,1623.754582,24330.40873480545,2622.2085035182167,7024.554058,1226.508,1399.2735010000001,4529.0,572.7925,2366.0455,658.8425,547.1225,12693.610999999999
2021-08-18,1629.949208,24109.540236973964,2623.0893447477597,6906.904665,1221.549667,1315.142251,4477.0,572.641875,2522.3332000000005,616.308,556.3605,13007.936
2021-08-19,1639.0431669999998,24121.164894754565,2623.784533176497,6804.9846,1236.508083,1226.555374,4457.0,548.163125,2587.041,575.7239999999999,561.001,13194.525000000001
2021-08-20,1647.9786430000001,24109.540236973964,2626.0401468950663,6568.275558,1232.57775,1048.585,4294.0,543.971,2635.2089000000005,567.5625,545.341,13162.788999999999
2021-08-21,1501.612575,23946.795028045497,2558.3056541482815,5916.002847,1159.4052,885.278248,4089.0,492.794166,2349.8313000000003,533.6685,505.1145,12565.233
2021-08-22,1384.101498,23900.296396923077,2534.7416517155066,5954.56125,1191.5366569999999,1014.987125,3822.0,481.46083400000003,2298.6853,565.7040000000001,487.3315,12068.355
2021-08-23,1648.0480189999998,24562.90189041754,2624.660217347731,6858.4307069999995,1268.432093,1199.783625,4047.0,624.952,2674.6007,641.6436249999999,555.644,13073.807
2021-08-24,1723.472864,25027.888201641723,2620.7145042992724,6890.672481,1304.2618,1127.870875,4266.0,647.686,2707.5941000000003,653.308375,546.448,13512.13
2021-08-25,1736.643363,25492.87451286591,2609.073921848596,6968.385047,1271.619972,1208.333875,4339.0,642.2435,2845.2417,614.214,554.596,13763.371000000001
2021-08-26,1703.915261,25272.006015034425,2619.6224211914546,7043.245800000001,1264.755653,1271.575624,4355.0,655.7645,2964.2614000000003,585.933,544.3905,13879.302000000001
2021-08-27,1672.712043,24934.890939396882,2634.6983584533045,6964.0526660000005,1250.395911,1264.0766250000001,4362.0,653.44575,2946.7900000000004,593.1129999999999,541.206,13704.768
2021-08-28,1516.382854,24528.027917075724,2562.899110803117,6237.331157,1213.858089,1042.80825,4302.0,505.395477,2600.4718000000003,577.759,479.341,12944.36
2021-08-29,1370.350304,23946.795028045497,2534.8911972947726,6018.319474,1201.750196,1067.239625,4131.0,420.00177299999996,2403.2898,520.47,469.8405,12410.764000000001
2021-08-30,1611.219286,24225.786814780004,2616.381101211705,6852.200762,1313.534146,1232.073751,4125.0,594.812,2872.2595000000006,579.3255,504.6845,12869.319
2021-08-31,1637.493373,24609.400521539956,2635.1936680814815,7157.978934,1344.1882830000002,1253.98275,4081.0,658.2415,2792.7306000000003,615.403,557.6835,12676.632
2021-09-01,1636.455353,26239.143952452654,2628.405454918728,7188.414441999999,1368.5763000000002,1158.283625,4027.0,669.982,2569.3026,636.55,580.2315,12273.015
2021-09-02,1624.0666390000001,26662.55107017319,2614.0343096160004,6982.726721,1354.693,1111.807124,4064.0,658.143,2473.0541,569.1215,581.88,11697.204
2021-09-03,1655.486704,26251.241298673238,2600.083174835549,6855.392827,1299.5370639999999,1111.886375,4040.0,668.3945,2365.8307,565.8075,568.7144999999999,11335.952
2021-09-04,1519.53883,25597.98460276155,2563.669765292139,6095.196132,1178.744136,981.087625,3993.0,536.115,2111.9532,528.4055,502.887,10775.059000000001
2021-09-05,1383.112187,25525.400525438035,2563.824046703727,5827.395903,1151.182889,961.206749,3892.0,426.4105,2007.2483,524.217,481.3705,10742.33
2021-09-06,1549.309735,25900.418258276222,2657.2419531833243,6853.232462999999,1282.880293,1090.501,4041.0,638.9449999999999,2332.8205,663.648,571.8045000000001,11052.604
2021-09-07,1522.354936,25271.35625480571,2674.9569233168672,7086.01401,1347.053818,1124.39075,3987.0,669.374,2357.9294,687.661,588.979,11821.515000000001
2021-09-08,1704.1582159999998,25162.480138820432,2676.7838154922433,7067.713168,1337.6915000000001,1197.789875,3998.0,663.9929999999999,2357.2378999999996,637.419,582.8545,12093.484
2021-09-09,1698.634574,24956.825253070456,2681.540230859102,7143.336135,1327.6425,1228.7705,4067.0,674.445,2413.6495,653.288,598.739,11774.332999999999
2021-09-10,1673.1635780000001,25174.577485041023,2681.7335385960946,7076.258896,1317.388,1227.077875,3957.0,675.277,2470.589,593.562,594.259,11340.164
2021-09-11,1536.994299,24497.126096688156,2624.7336590130935,6297.082847,1188.7417500000001,1165.6965,3780.0,522.7180000000001,2176.3959999999997,561.423,526.5545,10790.640000000001
2021-09-12,1408.4989209999999,23178.515358644203,2600.8529616413125,6032.88302,1133.5387500000002,1106.61525,3645.0,449.848,2050.8986999999997,514.1645,518.3855,11002.35
2021-09-13,1712.701249,22779.30293336484,2691.1151123101276,7022.509636,1291.93245,1199.910625,3801.0,623.1030000000001,2382.7322,669.765,597.8255,11931.041000000001
2021-09-14,1744.8138649999999,23747.090631011783,2718.4029697226892,7170.656147000001,1290.57555,1213.274625,3766.0,690.4045,2350.6625999999997,693.7675,614.094,12086.511
2021-09-15,1709.9353489999999,22984.957819114818,2742.509154767324,7340.171279,1264.3865,1329.231252,3842.0,738.8454999999999,2394.8296,627.371,617.8345,11758.563999999998
2021-09-16,1678.464016,23154.32066620303,2748.8072733880776,7390.674913,1260.330333,1465.241625,3845.0,718.112,2369.9144,621.7825,598.7675,11558.432999999999
2021-09-17,1649.08047,23057.541896438343,2765.442223673512,7178.947771,1252.498111,1282.3895,3848.0,680.943125,2324.0209,592.375,591.774,11713.548999999999
2021-09-18,1501.677943,23456.7543217177,2738.4152884594505,6330.592984,1115.861985,1120.208497,3961.0,536.710304,2149.1635,538.728,531.7534999999999,11284.695
2021-09-19,1408.772682,23553.533091482394,2729.3389920344066,6139.871379,1118.650571,1142.337126,3966.0,517.657571,2012.1091,506.688,535.1795000000001,10994.601
2021-09-20,1692.5918789999998,22670.426817379564,2835.7568541529486,7026.87035,1264.77,1187.454876,4087.0,662.544,2144.6769,608.753071,595.23,11540.452
2021-09-21,1759.0481200000002,20892.116922953315,2851.6836371727,7214.199935,1275.054666,1296.141125,4015.0,692.9045,2395.1686,599.780429,605.116,11420.409
2021-09-22,1678.645932,22259.11704587961,2861.840854462148,7159.418412,1268.670834,1307.614625,3877.0,662.4445000000001,2510.5152,591.8109999999999,578.4385,11001.345
2021-09-23,1658.866416,23009.15251155599,2849.1047333340057,7283.868995000001,1189.5885,1464.654628,3818.0,634.949875,2391.6184999999996,626.266,605.5905,10565.631
2021-09-24,1652.414553,23142.223319982444,2856.9745257454524,7202.719647,1169.617278,1408.342375,3968.0,655.154125,2391.1168,612.737,586.8774999999999,10233.725
2021-09-25,1530.2821000000001,22972.860472894237,2801.2306190283907,6364.077544,1140.096597,1108.057,3868.0,544.203,2083.5791999999997,559.4625,553.3140000000001,9642.308
2021-09-26,1399.5638689999998,22743.010894703082,2759.766863802613,6079.523227,1125.923125,1064.108001,3722.0,519.2605000000001,1914.2358,535.1030000000001,519.0029999999999,9542.114
2021-09-27,1667.286858,22730.913548482502,2858.133425478936,7103.613796,1254.282,1306.838874,3797.0,662.3580000000001,2228.9973999999997,588.657,594.65,10455.358
2021-09-28,1748.962276,22900.276395570712,2870.507168481292,7188.707166,1239.7625,1245.867,3849.0,675.9425,2309.1668999999997,586.6035,643.1295,10906.414
2021-09-29,1768.181206,23130.125973761857,2884.382678224326,7365.091126,1262.1585,1448.135542,3879.0,672.7595,2358.0297,567.859,611.838,10754.289
2021-09-30,1750.110422,23069.639242658923,2876.7392837618304,7376.919072000001,1222.3845,1485.322335,3920.0,665.0035,2366.8156,592.721,639.277,10706.662
2021-10-01,1691.62564,23029.220074269106,2880.7440011719177,7218.13673,1265.3235,1396.73025,3900.0,631.3553,2295.9665,571.342,576.1235,10467.328
2021-10-02,1547.204905,22651.89806322155,2838.1164459703573,6479.688698,1185.319264,1170.541667,3716.0,494.2902,2071.492,555.737715,577.64,9956.358
2021-10-03,1425.5851930000001,22261.99865180574,2795.9284889298688,6453.9947489999995,1155.6087360000001,1317.468834,3704.0,448.1145,1962.6490000000001,587.493285,541.108,9868.01
2021-10-04,1668.0046320000001,21972.718443335954,2872.008211346686,7189.481202,1329.9011,1294.427375,3903.0,624.095,2352.5582000000004,598.478823,625.4259999999999,10603.261999999999
2021-10-05,1679.8522030000001,22475.814458066026,2890.4732419943816,7401.869156,1359.7663,1311.3690960000001,3908.0,647.1655,2426.3722000000002,615.625677,611.805,10597.219000000001
2021-10-06,1700.864191,22739.939865799315,2878.170607569099,7431.930136,1373.16873,1301.065153,3925.0,658.710357,2380.9244000000003,612.706788,639.462,10534.294
2021-10-07,1686.307426,23393.964684948412,2884.420089093571,7297.280669,1312.1138700000001,1182.5473749999999,3962.0,671.228144,2351.0851000000002,603.917272,629.71,10648.215
2021-10-08,1661.462114,23066.95227537386,2906.97994309564,7233.6950640000005,1295.553,1241.93275,3977.0,640.9069989999999,2400.1861,582.096881,619.789,10677.099
2021-10-09,1508.315925,22450.65965732952,2839.1166728419817,6470.544320999999,1229.319046,1120.9056249999999,3913.0,506.247,2118.4623,539.687013,544.11,10085.504
2021-10-10,1362.5405,21545.086830815388,2819.89451010038,6287.732315,1225.5960539999999,1027.637998,3854.0,460.51099999999997,2012.3116,557.290629,531.856,9876.404
2021-10-11,1497.0728860000002,21909.83144149469,2916.506152601496,7386.3267479999995,1339.3519000000001,1379.393751,3959.0,619.7885,2361.1643000000004,562.474917,623.0395,10283.215
2021-10-12,1416.049813,21280.9614230821,2909.8724155795726,7626.524139,1337.0995,1472.858125,3995.0,658.0844999999999,2382.2776000000003,565.2852859999999,656.5525,10400.837
2021-10-13,1617.782319,21343.848424923355,2912.932965299562,7649.66522,1342.847,1383.671375,3978.0,676.644,2331.2957,607.4297140000001,655.392,10522.471
2021-10-14,1654.0956119999998,21557.664231183644,2918.378089612544,7788.313243,1340.952,1530.43775,3902.0,686.4304999999999,2297.6252000000004,571.929,625.2465,10502.725999999999
2021-10-15,1670.893626,21909.83144149469,2927.760228278101,7713.777753,1301.2805,1511.57025,3754.0,678.9575,2269.2507,568.4315,647.0709999999999,10502.298
2021-10-16,1513.1187539999999,21532.50943044713,2862.1043569331696,6909.744062000001,1270.466318,1235.455624,3791.0,518.7145,2047.5560000000003,531.4535,579.445,9494.393
2021-10-17,1355.085036,20803.02020908853,2838.1377041053706,6662.58304,1258.3410820000001,1220.394248,3648.0,432.1495,1867.4739000000002,516.352,562.8644999999999,8741.573
2021-10-18,1561.16699,20865.907210929792,2955.5474716810813,7568.451552,1369.8966,1350.282874,3626.0,610.1225,2139.5445000000004,596.56,647.393,9307.221
2021-10-19,1577.92681,21029.413415717063,2969.27354141865,7732.415946,1360.11639,1553.47575,3660.0,655.4665,2246.2587000000003,609.481643,616.896,9583.302
2021-10-20,1553.749791,21381.580626028113,2967.268210731276,7675.728134000001,1329.4100079999998,1526.115125,3728.0,659.8495,2221.8096000000005,618.501357,632.4865,9754.038
2021-10-21,1552.4556949999999,21557.664231183644,2972.3997866234863,7658.239024,1325.29138,1509.530751,3725.0,694.894,2260.8828000000003,566.114,639.9755,9893.193
2021-10-22,1591.58663,21142.61001903133,2939.285703296617,7818.912287,1314.044389,1546.54525,3763.0,675.394,2279.7512,610.513,680.2135,9835.914999999999
2021-10-23,1502.3192430000001,20953.949013507554,2889.234885632665,6933.752139,1209.4874579999998,1294.457498,3699.0,504.644143,2023.9308,531.5675,581.527,9349.711
2021-10-24,1378.287662,20979.103814244052,2900.744051344112,6588.106061,1235.183375,1198.034501,3508.0,444.769857,1916.0089000000003,500.7995,557.4045,9232.091
2021-10-25,1578.296029,20400.54339730447,2996.3647326428304,7594.342374,1315.502,1408.522002,3617.0,633.2155,2264.4147000000003,590.5045,653.704,9939.188
2021-10-26,1658.666944,21004.25861498056,3018.116551193432,7793.788525,1330.5513329999999,1483.159082,3696.0,679.6545,2277.2004,608.9345,652.9545,10085.856
2021-10-27,1692.804805,21268.384022713846,3008.4446676761404,7838.613726,1346.648945,1509.453588,3686.0,680.726,2257.1637,610.7845,677.7605,9911.304
2021-10-28,1695.494421,21645.706033761402,3008.7925116181864,7779.098648,1430.865103,1433.437304,3659.0,663.8285000000001,2232.2341,613.237429,636.26,9710.273000000001
2021-10-29,1689.233219,21721.170435970915,2989.25628043728,7753.063819,1404.8155629999999,1444.455399,3639.0,665.457,2215.9609,652.224293,624.9335,9604.475
2021-10-30,1542.6693229999998,21645.706033761402,2912.422547303022,7118.942285,1326.0735559999998,1327.904625,3579.0,552.683,1998.689,640.300778,585.9055,9071.936
2021-10-31,1383.9983430000002,21318.693624186853,2877.7207267268905,6721.37536,1254.787965,1199.3699980000001,3461.0,474.8095,1907.0969000000002,630.673087,586.6725,8866.331
2021-11-01,1554.880484,21470.452845934975,2946.549687126809,7144.6768759999995,1328.896535,1302.829501,3510.0,552.1265,2188.2683,637.2455799999999,659.3072500000001,9499.093
2021-11-02,1487.7408950000001,21866.906678058414,2991.5481842345084,7873.621054,1445.2812999999999,1297.674376,3545.0,710.3444999999999,2240.8629,719.957833,708.7515,9875.75
2021-11-03,1677.2195780000002,21941.241771581557,3017.9320236779454,8124.481766999999,1479.6322,1334.730626,3473.0,765.6875,2127.5709,708.582,778.6540000000001,10058.229000000001
2021-11-04,1723.407033,22325.30642145114,2979.1106272639045,8228.294713,1450.825,1511.92166,3154.0,723.8,2245.2468,674.855,738.701,10197.226
2021-11-05,1741.1532089999998,22176.63623440485,2987.232345125378,8220.702044,1443.73,1532.439966,3023.0,695.518,2241.8392,699.352,723.4215,10225.598
2021-11-06,1594.0127909999999,21904.074224819986,2951.6916184375887,7504.848346,1352.885375,1453.9211249999998,3155.0,612.5564999999999,2040.6732000000002,661.417,586.639,9666.707
2021-11-07,1454.750861,21705.847308758264,2941.7977580244437,7286.138344999999,1328.754125,1520.305999,3189.0,513.597,1920.4557000000002,652.288,618.6585,9210.707999999999
2021-11-08,1693.728913,20813.82618648053,3067.0954535995284,8121.3186479999995,1429.3437999999999,1442.18975,3364.0,721.472,2215.9414,711.725,747.8935,9643.548
2021-11-09,1699.130273,21210.28001860397,3074.3277238947157,8375.696781999999,1425.8945,1526.067832,3458.0,756.8230000000001,2319.3904,675.345,751.539,9774.963
2021-11-10,1693.461928,20999.66392028839,3094.5270159367333,8305.13204,1488.194342,1431.679918,3497.0,764.3867499999999,2315.1967,635.2139999999999,777.413,9749.82
2021-11-11,1672.010652,21445.674481427257,3126.3441829799417,8017.934294999999,1406.831636,1374.861249,3451.0,728.08425,2338.7267,606.8233809999999,741.344,9748.301
2021-11-12,1670.151691,21557.17712171198,3130.46756858974,8099.218776,1428.272579,1492.504142,3499.0,731.8565,2356.3737,604.675065,696.327,9889.154
2021-11-13,1504.819233,21792.571584535268,3059.315812982321,7450.878294,1405.018376,1322.773857,3509.0,624.669,2119.8371,580.546095,640.3145000000001,9655.29
2021-11-14,1373.754095,21681.06894425055,3057.0501194010535,7104.261907,1337.425767,1259.980247,3427.0,553.1745000000001,1991.7804,605.77477,631.01,9655.941
2021-11-15,1459.0807220000002,22164.247052150993,3166.3752725856466,8283.54657,1455.4985,1416.7161159999998,3525.0,775.053,2293.2032,701.643946,736.5205000000001,10101.512
2021-11-16,1695.287724,22139.46868764328,3195.6787577364485,8448.943647,1515.196944,1349.6866360000001,3556.0,792.182,2363.3884000000003,691.8446210000001,782.87,10330.058
2021-11-17,1756.038268,22374.86315046657,3208.1891453271514,8521.073499,1479.585667,1600.826501,3550.0,772.504,2356.3081,694.586796,727.8395,10155.224
2021-11-18,1757.8845780000001,21953.630953835414,3225.535789286972,8565.043305,1468.9736110000001,1713.5798849999999,3511.0,751.62,2386.3585000000003,681.687471,716.8795,10079.313
2021-11-19,1737.0255699999998,22647.425160051436,3229.9369380703574,8562.638712,1486.135778,1693.975609,3427.0,774.177,2362.0536,686.837647,723.1615,10397.629
2021-11-20,1543.408077,23155.381632459594,3122.2882702596344,7765.181777,1391.0094230000002,1495.3000510000002,3438.0,658.443,2120.1901000000003,604.273321,658.716,10150.921
2021-11-21,1402.440437,23415.554459790597,3066.3912881127376,7452.669019,1374.017077,1382.118823,3303.0,612.6044999999999,2021.2667000000001,613.408997,651.965,9693.048999999999
2021-11-22,1701.419931,23118.21408569802,3189.9742165629646,8511.988533,1552.1388459999998,1482.787397,3445.0,748.62,2361.6361,672.740172,804.5995,10113.946
2021-11-23,1771.9458490000002,23440.33282429831,3229.336427449741,8689.731916,1586.9220980000002,1517.4244820000001,3523.0,791.2585,2316.4805,731.8553479999999,764.0585,10766.812
2021-11-24,1813.65696,23824.397474167894,3267.6738139386557,8743.347432,1502.028267,1547.3081519999998,3561.0,828.3905000000001,2513.536,710.425022,843.0065,10835.073
2021-11-25,1846.660603,24902.256330253487,3266.8210324112774,8904.593274,1487.117789,1604.610721,3576.0,860.885,2495.4782,780.801698,813.5725,10000.717
2021-11-26,1823.359351,24456.24576911463,3262.4210866812773,8897.063487,1510.6215,1645.932,3589.0,875.6854999999999,2452.7002,781.908373,753.909,9577.239
2021-11-27,1661.7252890000002,23774.84074515246,3174.7289690136618,8211.525253,1461.036071,1467.6078730000002,3542.0,698.1555000000001,2316.5378,759.987047,706.813,10034.167000000001
2021-11-28,1518.0888489999998,23229.716725982737,3128.7326474303313,7938.388027,1456.518429,1320.576501,3397.0,656.674,2206.5762,731.668973,720.663,9749.405999999999
2021-11-29,1814.4953709999997,23514.667917821458,3221.7972409901627,9032.353924,1544.34,1532.273249,3476.0,831.888,2584.3782,782.7725300000001,870.7225,10486.789
2021-11-30,1842.650179,23465.11118880603,3218.7371337446875,8990.055714,1630.1390460000002,1698.8435,3506.0,850.1345,2580.6354000000006,643.198632,789.3054999999999,10792.983
2021-12-01,1824.82256,22554.550982458317,3216.9179869956974,8985.38489,1576.454054,1646.496218,3443.0,826.367,2523.5735,779.677029,790.9985,10538.362000000001
2021-12-02,1812.1368229999998,22803.57599330565,3239.050969907314,9187.821174,1567.640558,1629.145655,3370.0,860.1375,2657.8593,821.867702,825.8785,10122.720000000001
2021-12-03,1789.7058029999998,22732.425990206408,3228.7320275977404,9167.053618,1580.659302,1717.669249,3381.0,854.396,2628.2307,817.167098,828.5479999999999,10063.747
2021-12-04,1620.713299,22957.734333353994,3172.4157663488877,8257.596489,1530.028147,1372.077125,3445.0,700.3235,2383.9538,751.6762739999999,671.729,9758.794
2021-12-05,1488.6393509999998,22851.00932870514,3173.4756409360175,8047.940954000001,1502.093143,1372.9561250000002,3386.0,622.534,2296.5172000000002,727.458949,710.4045,9701.562
2021-12-06,1744.56098,23052.601004152977,3309.1189043874156,8969.006097,1582.218259,1531.579,3517.0,816.7555,2663.4939,724.532625,868.8499999999999,10259.398000000001
