country,date,PM,CM,sector
United Kingdom,2019-03-06,187.67355823996328,188.3743345,Power
United Kingdom,2019-03-07,163.0851961379638,165.4819325,Power
United Kingdom,2019-03-08,214.53295642138485,213.4759787,Power
United Kingdom,2019-03-09,128.47181526190064,139.8317944,Power
United Kingdom,2019-03-10,149.7958943619597,155.4014146,Power
United Kingdom,2019-03-11,176.81886484669596,176.7255016,Power
United Kingdom,2019-03-12,192.6890757380097,185.8145113,Power
United Kingdom,2019-03-13,163.3787940398829,159.5989471,Power
United Kingdom,2019-03-14,167.79575384811326,161.5433801,Power
United Kingdom,2019-03-15,147.1284268522061,160.3584002,Power
United Kingdom,2019-03-16,142.91940898475525,151.2952052,Power
United Kingdom,2019-03-17,112.28821560495125,122.5670061,Power
United Kingdom,2019-03-18,290.6249419351048,282.5964765,Power
United Kingdom,2019-03-19,272.5603955283424,269.1708677,Power
United Kingdom,2019-03-20,233.32510848048807,233.1473671,Power
United Kingdom,2019-03-21,257.5974622535099,255.1468011,Power
United Kingdom,2019-03-22,202.98144664539043,202.3839671,Power
United Kingdom,2019-03-23,206.0205474702992,203.1231569,Power
United Kingdom,2019-03-24,123.26644835744774,130.1562626,Power
United Kingdom,2019-03-25,201.2557873598061,205.1433687,Power
United Kingdom,2019-03-26,258.18857486856496,256.276543,Power
United Kingdom,2019-03-27,269.3945529593535,263.4572049,Power
United Kingdom,2019-03-28,255.0077105451971,251.2124124,Power
United Kingdom,2019-03-29,222.44804852844794,228.1401399,Power
United Kingdom,2019-03-30,196.10690400654957,215.1572678,Power
United Kingdom,2019-03-31,150.6936149590718,179.7583657,Power
United Kingdom,2019-04-01,220.87864807627415,224.1102644,Power
United Kingdom,2019-04-02,283.6639349052892,278.247664,Power
United Kingdom,2019-04-03,261.3439705186762,261.3229086,Power
United Kingdom,2019-04-04,230.3418269155933,233.7669209,Power
United Kingdom,2019-04-05,194.601325643068,199.8358022,Power
United Kingdom,2019-04-06,220.22640813864405,216.9862284,Power
United Kingdom,2019-04-07,201.1386653040746,198.9050836,Power
United Kingdom,2019-04-08,248.361646471708,252.0670746,Power
United Kingdom,2019-04-09,236.02854171755948,241.9787846,Power
United Kingdom,2019-04-10,260.5489831796093,250.7846649,Power
United Kingdom,2019-04-11,290.95921827159793,284.7729646,Power
United Kingdom,2019-04-12,267.7757004154799,251.8677737,Power
United Kingdom,2019-04-13,164.590693031772,154.6444597,Power
United Kingdom,2019-04-14,144.69175039314678,141.5019804,Power
United Kingdom,2019-04-15,149.34258456586127,154.2911031,Power
United Kingdom,2019-04-16,227.49740727540814,234.7589842,Power
United Kingdom,2019-04-17,232.00254860465077,229.7009603,Power
United Kingdom,2019-04-18,189.85311014315505,197.4775007,Power
United Kingdom,2019-04-19,184.2489491878447,181.0740365,Power
United Kingdom,2019-04-20,196.59809093383964,192.6223862,Power
United Kingdom,2019-04-21,147.60778814307025,148.1932725,Power
United Kingdom,2019-04-22,131.6871725915688,133.6062779,Power
United Kingdom,2019-04-23,176.5922538169324,177.4249978,Power
United Kingdom,2019-04-24,195.00886201656155,187.8832992,Power
United Kingdom,2019-04-25,192.32470575757506,184.1851293,Power
United Kingdom,2019-04-26,148.0407994567183,149.0229528,Power
United Kingdom,2019-04-27,106.26856558265263,107.8881332,Power
United Kingdom,2019-04-28,179.85125382390345,177.4757946,Power
United Kingdom,2019-04-29,255.3110158720361,254.0686886,Power
United Kingdom,2019-04-30,245.79843507620075,252.5805937,Power
United Kingdom,2019-05-01,269.1343826910837,272.957585,Power
United Kingdom,2019-05-02,231.70539737159572,239.4642066,Power
United Kingdom,2019-05-03,217.85433713052035,226.8754951,Power
United Kingdom,2019-05-04,100.29198168304582,112.4801039,Power
United Kingdom,2019-05-05,152.8477671248844,159.0979191,Power
United Kingdom,2019-05-06,220.14206822607332,218.8415589,Power
United Kingdom,2019-05-07,273.42747099449366,265.2253759,Power
United Kingdom,2019-05-08,191.9609060648537,190.411756,Power
United Kingdom,2019-05-09,255.2657312674711,248.8607727,Power
United Kingdom,2019-05-10,270.55229968608256,269.3504606,Power
United Kingdom,2019-05-11,191.8205714191265,203.0076845,Power
United Kingdom,2019-05-12,179.52977449301815,191.8554385,Power
United Kingdom,2019-05-13,213.25983610345145,222.5327894,Power
United Kingdom,2019-05-14,223.25583914002056,230.9558898,Power
United Kingdom,2019-05-15,210.30968762800242,218.2980614,Power
United Kingdom,2019-05-16,164.31101391019322,175.2232502,Power
United Kingdom,2019-05-17,196.95531665061463,207.025069,Power
United Kingdom,2019-05-18,191.22576133428274,203.358543,Power
United Kingdom,2019-05-19,187.65045218723264,199.8846559,Power
United Kingdom,2019-05-20,235.11119946297532,242.3518492,Power
United Kingdom,2019-05-21,227.5168534597377,236.0846961,Power
United Kingdom,2019-05-22,184.04197861624704,190.9294387,Power
United Kingdom,2019-05-23,172.44763459278488,187.5313305,Power
United Kingdom,2019-05-24,175.27029556329802,190.2205049,Power
United Kingdom,2019-05-25,151.12905156222536,168.4786631,Power
United Kingdom,2019-05-26,59.253770764818604,80.38960411,Power
United Kingdom,2019-05-27,119.10572947247441,136.103646,Power
United Kingdom,2019-05-28,200.86156187755202,212.3776031,Power
United Kingdom,2019-05-29,189.5865789734691,201.0496502,Power
United Kingdom,2019-05-30,114.60734385921867,131.4464445,Power
United Kingdom,2019-05-31,128.3831699904403,146.3515433,Power
United Kingdom,2019-06-01,140.9153302240795,158.6421362,Power
United Kingdom,2019-06-02,76.29997758968307,99.45365213,Power
United Kingdom,2019-06-03,145.5064533931549,162.8521597,Power
United Kingdom,2019-06-04,241.59376643592512,249.6965596,Power
United Kingdom,2019-06-05,217.79670673699974,226.47384,Power
United Kingdom,2019-06-06,206.10894833273954,217.2765749,Power
United Kingdom,2019-06-07,191.15812270474075,200.6355041,Power
United Kingdom,2019-06-08,128.7452901545119,131.1141838,Power
United Kingdom,2019-06-09,177.88193754613974,178.1941661,Power
United Kingdom,2019-06-10,238.55967286247605,244.6554679,Power
United Kingdom,2019-06-11,185.652270577525,198.7909991,Power
United Kingdom,2019-06-12,196.5556327002487,207.4281121,Power
United Kingdom,2019-06-13,204.85210314877455,215.2347121,Power
United Kingdom,2019-06-14,216.4287995876179,226.6684221,Power
United Kingdom,2019-06-15,162.76482604801512,177.1615765,Power
United Kingdom,2019-06-16,136.7978592018384,146.0739655,Power
United Kingdom,2019-06-17,163.5028723523356,168.5819221,Power
United Kingdom,2019-06-18,236.17246102891238,236.0280702,Power
United Kingdom,2019-06-19,269.07200198891917,264.5611321,Power
United Kingdom,2019-06-20,208.87505681617895,210.2655131,Power
United Kingdom,2019-06-21,229.78686176789657,229.8339201,Power
United Kingdom,2019-06-22,186.78565160503615,190.3629023,Power
United Kingdom,2019-06-23,152.8682097459875,159.8104615,Power
United Kingdom,2019-06-24,247.65532947169325,243.6686786,Power
United Kingdom,2019-06-25,256.3499798150777,252.8406841,Power
United Kingdom,2019-06-26,235.99312747726094,235.7713107,Power
United Kingdom,2019-06-27,198.10277313091473,201.7769043,Power
United Kingdom,2019-06-28,176.54804711881422,184.3264164,Power
United Kingdom,2019-06-29,155.32220164407443,169.0052284,Power
United Kingdom,2019-06-30,67.71469088237171,88.34193247,Power
United Kingdom,2019-07-01,121.90873745102573,135.8607654,Power
United Kingdom,2019-07-02,204.33799190879432,212.3923147,Power
United Kingdom,2019-07-03,231.1511215826732,236.8244411,Power
United Kingdom,2019-07-04,197.70756374568296,197.2282357,Power
United Kingdom,2019-07-05,202.1648009070187,204.2076537,Power
United Kingdom,2019-07-06,183.9403357984446,187.1277322,Power
United Kingdom,2019-07-07,187.35995639979734,190.8073045,Power
United Kingdom,2019-07-08,251.80488074452506,251.4988727,Power
United Kingdom,2019-07-09,252.4678621452363,255.1437477,Power
United Kingdom,2019-07-10,244.5274392366714,240.7574419,Power
United Kingdom,2019-07-11,260.11167904086756,254.542514,Power
United Kingdom,2019-07-12,190.68891378855074,193.9258918,Power
United Kingdom,2019-07-13,166.44510573567746,171.816537,Power
United Kingdom,2019-07-14,172.11803962905825,177.1951634,Power
United Kingdom,2019-07-15,237.06424060677068,236.3897542,Power
United Kingdom,2019-07-16,235.90547237567623,238.3366853,Power
United Kingdom,2019-07-17,205.2632179209958,212.2737889,Power
United Kingdom,2019-07-18,196.59010690585518,203.8873288,Power
United Kingdom,2019-07-19,204.8600307746775,212.8428236,Power
United Kingdom,2019-07-20,101.13666552283244,114.2391149,Power
United Kingdom,2019-07-21,100.10070969080539,114.692122,Power
United Kingdom,2019-07-22,133.1526678757813,141.0589661,Power
United Kingdom,2019-07-23,213.44438998109268,214.6329232,Power
United Kingdom,2019-07-24,242.17275260345266,239.3598374,Power
United Kingdom,2019-07-25,243.58409562250512,246.094154,Power
United Kingdom,2019-07-26,243.0101668416208,247.4553959,Power
United Kingdom,2019-07-27,184.7077237189529,195.7365323,Power
United Kingdom,2019-07-28,147.73215473282846,156.9527973,Power
United Kingdom,2019-07-29,216.087410321955,225.7454756,Power
United Kingdom,2019-07-30,189.32249189398243,201.8074378,Power
United Kingdom,2019-07-31,159.47727405399755,174.776905,Power
United Kingdom,2019-08-01,215.10537487986394,225.1839356,Power
United Kingdom,2019-08-02,225.53282250559437,234.571064,Power
United Kingdom,2019-08-03,189.756393107139,193.5653182,Power
United Kingdom,2019-08-04,162.54994665120836,166.2050228,Power
United Kingdom,2019-08-05,150.81959840850038,160.7600553,Power
United Kingdom,2019-08-06,146.9768869929497,157.5928919,Power
United Kingdom,2019-08-07,135.52285254762296,148.1183265,Power
United Kingdom,2019-08-08,194.7022665683004,202.6110258,Power
United Kingdom,2019-08-09,103.45001569719274,110.7544023,Power
United Kingdom,2019-08-10,57.79699273565039,72.62769417,Power
United Kingdom,2019-08-11,77.809880112748,88.18704402,Power
United Kingdom,2019-08-12,205.02271317848374,201.710008,Power
United Kingdom,2019-08-13,200.51428172781894,207.7142949,Power
United Kingdom,2019-08-14,206.76152041596086,212.453937,Power
United Kingdom,2019-08-15,116.72964764966461,127.2908263,Power
United Kingdom,2019-08-16,108.02000061949298,123.2118195,Power
United Kingdom,2019-08-17,59.632354069796975,69.08940908,Power
United Kingdom,2019-08-18,60.48300399642913,74.01835929,Power
United Kingdom,2019-08-19,117.56275652894314,123.9668313,Power
United Kingdom,2019-08-20,189.48370157677107,188.0256967,Power
United Kingdom,2019-08-21,144.59424999488732,147.8263146,Power
United Kingdom,2019-08-22,108.006871468294,111.0119946,Power
United Kingdom,2019-08-23,138.46176447505297,149.2183676,Power
United Kingdom,2019-08-24,151.9314463746656,161.4756511,Power
United Kingdom,2019-08-25,167.22116704294447,166.7904345,Power
United Kingdom,2019-08-26,200.3616388945238,207.1372105,Power
United Kingdom,2019-08-27,252.16975207679536,253.4577397,Power
United Kingdom,2019-08-28,231.43198514796396,235.3949151,Power
United Kingdom,2019-08-29,153.61219706956174,163.8941871,Power
United Kingdom,2019-08-30,110.79904398029497,123.5576815,Power
United Kingdom,2019-08-31,80.82968515887791,100.9897681,Power
United Kingdom,2019-09-01,98.38195652675864,112.1761562,Power
United Kingdom,2019-09-02,134.15261411220487,145.6365028,Power
United Kingdom,2019-09-03,145.89975137451287,159.7505046,Power
United Kingdom,2019-09-04,98.78052496929001,114.9166825,Power
United Kingdom,2019-09-05,112.36745426259314,124.0562114,Power
United Kingdom,2019-09-06,107.36578660900958,120.677256,Power
United Kingdom,2019-09-07,134.05674310741162,147.4199406,Power
United Kingdom,2019-09-08,149.79909674681062,166.6188914,Power
United Kingdom,2019-09-09,242.60765652028073,245.5212333,Power
United Kingdom,2019-09-10,199.8552610066102,206.2739433,Power
United Kingdom,2019-09-11,106.2503351765248,120.4518627,Power
United Kingdom,2019-09-12,133.35194269670006,139.9583699,Power
United Kingdom,2019-09-13,178.6778962543884,180.3564977,Power
United Kingdom,2019-09-14,102.87839313475287,109.5075225,Power
United Kingdom,2019-09-15,140.5531473910284,142.0590792,Power
United Kingdom,2019-09-16,233.46013506365412,229.9738193,Power
United Kingdom,2019-09-17,206.71820361735118,206.1443144,Power
United Kingdom,2019-09-18,245.52633890113785,241.1485491,Power
United Kingdom,2019-09-19,253.82764112798083,243.2970019,Power
United Kingdom,2019-09-20,191.26029820886865,193.5197954,Power
United Kingdom,2019-09-21,73.52767741107205,83.54150081,Power
United Kingdom,2019-09-22,143.98303943811624,145.2823134,Power
United Kingdom,2019-09-23,204.71290907847367,206.4810164,Power
United Kingdom,2019-09-24,209.8567977140665,211.2539679,Power
United Kingdom,2019-09-25,226.1189842712713,226.2051446,Power
United Kingdom,2019-09-26,133.62959761024197,142.5456732,Power
United Kingdom,2019-09-27,131.85407261769333,139.5697609,Power
United Kingdom,2019-09-28,104.36813504712232,113.7980436,Power
United Kingdom,2019-09-29,111.28337492123104,114.6965632,Power
United Kingdom,2019-09-30,231.24254308992406,225.8504001,Power
United Kingdom,2019-10-01,198.04437817584457,194.4116531,Power
United Kingdom,2019-10-02,214.54742668874445,208.7790836,Power
United Kingdom,2019-10-03,230.5848446841821,225.7188282,Power
United Kingdom,2019-10-04,188.1308412493601,186.1620388,Power
United Kingdom,2019-10-05,152.4056186740296,156.4334491,Power
United Kingdom,2019-10-06,101.85530951110896,107.8528809,Power
United Kingdom,2019-10-07,187.82850729170283,188.1692044,Power
United Kingdom,2019-10-08,135.04429341969606,138.9507622,Power
United Kingdom,2019-10-09,127.85316589726648,133.2354339,Power
United Kingdom,2019-10-10,124.94439148206362,127.7838046,Power
United Kingdom,2019-10-11,127.55024285120227,130.3300263,Power
United Kingdom,2019-10-12,172.48479103071267,176.3060815,Power
United Kingdom,2019-10-13,194.63156342566228,191.7949265,Power
United Kingdom,2019-10-14,266.7282385588221,254.7762346,Power
United Kingdom,2019-10-15,271.0591287906484,257.4132244,Power
United Kingdom,2019-10-16,214.97811298325422,202.8880485,Power
United Kingdom,2019-10-17,259.42960240211175,242.2483127,Power
United Kingdom,2019-10-18,232.28693416658774,217.4433992,Power
United Kingdom,2019-10-19,144.63957220084004,147.2450665,Power
United Kingdom,2019-10-20,141.74505497846658,144.0987214,Power
United Kingdom,2019-10-21,265.5969632090212,262.9564544,Power
United Kingdom,2019-10-22,256.6652925183832,258.1482506,Power
United Kingdom,2019-10-23,245.77510341514406,246.764227,Power
United Kingdom,2019-10-24,215.72028917332173,217.9155591,Power
United Kingdom,2019-10-25,206.1323551965716,206.1076742,Power
United Kingdom,2019-10-26,157.38287676010958,153.9244228,Power
United Kingdom,2019-10-27,139.31809847812306,144.9540054,Power
United Kingdom,2019-10-28,298.42992777868807,285.0108488,Power
United Kingdom,2019-10-29,279.3128339275839,275.1818165,Power
United Kingdom,2019-10-30,277.4142897283356,278.9155164,Power
United Kingdom,2019-10-31,264.23751010496994,268.8547065,Power
United Kingdom,2019-11-01,209.31887226188766,214.0497321,Power
United Kingdom,2019-11-02,140.74727082183472,151.7343334,Power
United Kingdom,2019-11-03,190.1265725019704,194.5809756,Power
United Kingdom,2019-11-04,252.55286008209146,246.7453517,Power
United Kingdom,2019-11-05,264.25850421309235,259.3834721,Power
United Kingdom,2019-11-06,326.0914356286934,313.363485,Power
United Kingdom,2019-11-07,225.18302932978457,223.6272789,Power
United Kingdom,2019-11-08,279.4759738149402,274.9741882,Power
United Kingdom,2019-11-09,227.27908735162848,226.8860431,Power
United Kingdom,2019-11-10,222.43531419181963,228.124318,Power
United Kingdom,2019-11-11,185.69735464135573,190.4447878,Power
United Kingdom,2019-11-12,207.57930672975894,207.7531558,Power
United Kingdom,2019-11-13,333.5427334193927,310.5482903,Power
United Kingdom,2019-11-14,282.41269859498675,274.3235457,Power
United Kingdom,2019-11-15,283.5636457374433,275.3755658,Power
United Kingdom,2019-11-16,302.0631399293195,289.4723579,Power
United Kingdom,2019-11-17,287.7764300105604,278.8414031,Power
United Kingdom,2019-11-18,337.1557755589817,320.6304736,Power
United Kingdom,2019-11-19,373.1828056725418,348.1162342,Power
United Kingdom,2019-11-20,286.21500105257513,271.1078061,Power
United Kingdom,2019-11-21,254.16830970037984,246.2090713,Power
United Kingdom,2019-11-22,237.19229839941974,241.1929616,Power
United Kingdom,2019-11-23,183.16489491407444,199.401948,Power
United Kingdom,2019-11-24,235.33925814616464,243.8094106,Power
United Kingdom,2019-11-25,273.4444605548279,270.6417528,Power
United Kingdom,2019-11-26,223.056182038327,226.8918722,Power
United Kingdom,2019-11-27,259.64383004153206,257.8845516,Power
United Kingdom,2019-11-28,228.24942249525245,228.1587376,Power
United Kingdom,2019-11-29,301.0091918332866,298.0073222,Power
United Kingdom,2019-11-30,261.44616482349795,266.1455465,Power
United Kingdom,2019-12-01,237.91969097723026,243.1365618,Power
United Kingdom,2019-12-02,316.5689907354894,311.8462444,Power
United Kingdom,2019-12-03,304.2206386186358,301.7748866,Power
United Kingdom,2019-12-04,296.20945616535136,292.5945537,Power
United Kingdom,2019-12-05,249.68024566804283,247.1314625,Power
United Kingdom,2019-12-06,179.50000046087195,188.5228386,Power
United Kingdom,2019-12-07,128.11517863353268,145.9521088,Power
United Kingdom,2019-12-08,88.333161141884,105.9128891,Power
United Kingdom,2019-12-09,207.13455124935817,213.1226221,Power
United Kingdom,2019-12-10,188.07742847815777,193.2949573,Power
United Kingdom,2019-12-11,249.35741268720093,243.2958915,Power
United Kingdom,2019-12-12,288.1906531641633,277.4596205,Power
United Kingdom,2019-12-13,231.54387434390972,226.3145103,Power
United Kingdom,2019-12-14,132.72265213935188,140.9462695,Power
United Kingdom,2019-12-15,168.447561369785,169.2769771,Power
United Kingdom,2019-12-16,284.94634903287795,277.8471192,Power
United Kingdom,2019-12-17,362.87887233844884,342.3440024,Power
United Kingdom,2019-12-18,242.6515937417872,246.8347318,Power
United Kingdom,2019-12-19,192.42171107089675,199.4263749,Power
United Kingdom,2019-12-20,233.84123139470927,235.5445296,Power
United Kingdom,2019-12-21,198.0569934414119,201.009679,Power
United Kingdom,2019-12-22,201.72507774566938,206.6681039,Power
United Kingdom,2019-12-23,146.9489178274122,157.4899105,Power
United Kingdom,2019-12-24,180.26173563943206,190.9988332,Power
United Kingdom,2019-12-25,176.87062942373817,188.5611444,Power
United Kingdom,2019-12-26,121.20157441978812,128.2501354,Power
United Kingdom,2019-12-27,164.3048347488175,171.8504015,Power
United Kingdom,2019-12-28,119.68996103358364,133.5141221,Power
United Kingdom,2019-12-29,102.86471876343252,120.8240947,Power
United Kingdom,2019-12-30,164.250970760963,178.9447367,Power
United Kingdom,2019-12-31,224.5795270574883,231.1382585,Power
United Kingdom,2020-01-01,162.59893499246007,167.6062359,Power
United Kingdom,2020-01-02,165.4352640673956,158.8070175,Power
United Kingdom,2020-01-03,160.25937038398746,153.3215236,Power
United Kingdom,2020-01-04,160.47927583294776,155.6356903,Power
United Kingdom,2020-01-05,143.71294867039637,141.3912268,Power
United Kingdom,2020-01-06,185.36478916800223,174.646721,Power
United Kingdom,2020-01-07,173.34860770993149,170.9901877,Power
United Kingdom,2020-01-08,271.97516126356163,254.5630548,Power
United Kingdom,2020-01-09,277.04127142873415,257.8848292,Power
United Kingdom,2020-01-10,245.9978164343846,233.9531756,Power
United Kingdom,2020-01-11,114.40072423390602,113.159337,Power
United Kingdom,2020-01-12,142.04311491172393,144.0978886,Power
United Kingdom,2020-01-13,187.04318350927025,176.0529304,Power
United Kingdom,2020-01-14,186.65976842597476,176.5736665,Power
United Kingdom,2020-01-15,160.43963770343294,163.9819017,Power
United Kingdom,2020-01-16,163.65110955637397,170.6071302,Power
United Kingdom,2020-01-17,199.15581879364325,201.6439445,Power
United Kingdom,2020-01-18,199.58727591660048,198.614182,Power
United Kingdom,2020-01-19,236.72994546958378,225.8481795,Power
United Kingdom,2020-01-20,340.64542874489223,312.6989636,Power
United Kingdom,2020-01-21,384.0571583246689,351.3863791,Power
United Kingdom,2020-01-22,377.8112858202793,358.5553827,Power
United Kingdom,2020-01-23,379.83382686230703,355.2580352,Power
United Kingdom,2020-01-24,377.550601666378,348.9162136,Power
United Kingdom,2020-01-25,212.72978187509403,205.7848511,Power
United Kingdom,2020-01-26,160.0936172001872,165.198803,Power
United Kingdom,2020-01-27,225.51781955190927,221.0807796,Power
United Kingdom,2020-01-28,185.00155349609602,186.292778,Power
United Kingdom,2020-01-29,163.34024635061087,168.4139875,Power
United Kingdom,2020-01-30,156.18160642713855,160.453887,Power
United Kingdom,2020-01-31,129.80485965800324,134.6335936,Power
United Kingdom,2020-02-01,115.14563279147843,120.8665641,Power
United Kingdom,2020-02-02,139.33744439208544,154.2625126,Power
United Kingdom,2020-02-03,143.8791092025632,153.7501039,Power
United Kingdom,2020-02-04,190.02748031163247,191.3788373,Power
United Kingdom,2020-02-05,312.06348592616587,300.6229384,Power
United Kingdom,2020-02-06,335.9181760186119,312.3803042,Power
United Kingdom,2020-02-07,214.1242168034855,197.2051968,Power
United Kingdom,2020-02-08,113.57595659579498,100.0918036,Power
United Kingdom,2020-02-09,129.74860171513305,115.7360923,Power
United Kingdom,2020-02-10,151.68790218664924,147.925965,Power
United Kingdom,2020-02-11,147.66847051589104,142.6475443,Power
United Kingdom,2020-02-12,197.38614708377716,190.893076,Power
United Kingdom,2020-02-13,250.7494599274746,240.4998497,Power
United Kingdom,2020-02-14,227.2882119550393,214.2165564,Power
United Kingdom,2020-02-15,120.9393298082979,120.0102363,Power
United Kingdom,2020-02-16,101.48692244909036,105.0165902,Power
United Kingdom,2020-02-17,140.72212802727137,136.1225213,Power
United Kingdom,2020-02-18,141.9390969395996,148.6393401,Power
United Kingdom,2020-02-19,184.62203642332358,178.872844,Power
United Kingdom,2020-02-20,151.11538345780295,153.5782832,Power
United Kingdom,2020-02-21,135.59269085834433,142.2536613,Power
United Kingdom,2020-02-22,98.99985386363917,97.38819521,Power
United Kingdom,2020-02-23,147.73494976931283,143.1799386,Power
United Kingdom,2020-02-24,193.90276706271166,196.8224169,Power
United Kingdom,2020-02-25,210.24695597955298,216.9756805,Power
United Kingdom,2020-02-26,203.1011067947905,214.3045486,Power
United Kingdom,2020-02-27,251.4911974346858,251.1446834,Power
United Kingdom,2020-02-28,224.14145209029903,216.3405823,Power
United Kingdom,2020-02-29,106.02646904806201,109.3445843,Power
United Kingdom,2020-03-01,105.20854486250909,109.8606016,Power
United Kingdom,2020-03-02,240.87025306794376,238.8502044,Power
United Kingdom,2020-03-03,277.6415023803021,271.5019667,Power
United Kingdom,2020-03-04,375.3180506072483,347.5549717,Power
United Kingdom,2020-03-05,365.2980578853381,331.211742,Power
United Kingdom,2020-03-06,329.3242901374295,301.2219515,Power
United Kingdom,2020-03-07,154.0812054450174,143.9668719,Power
United Kingdom,2020-03-08,101.35447156098047,104.5641383,Power
United Kingdom,2020-03-09,174.34446792889364,183.0065336,Power
United Kingdom,2020-03-10,138.2198998156864,147.9587192,Power
United Kingdom,2020-03-11,139.5248810427823,145.8935399,Power
United Kingdom,2020-03-12,122.1031178246479,128.004479,Power
United Kingdom,2020-03-13,233.7186884722536,236.4188998,Power
United Kingdom,2020-03-14,115.67843192113662,133.9143894,Power
United Kingdom,2020-03-15,128.06565133905752,143.0572492,Power
United Kingdom,2020-03-16,211.65660693615973,225.9469972,Power
United Kingdom,2020-03-17,152.5135910587585,169.9442743,Power
United Kingdom,2020-03-18,222.49704313659757,232.0539879,Power
United Kingdom,2020-03-19,288.5509183264426,293.7867507,Power
United Kingdom,2020-03-20,199.6674107406488,217.0395234,Power
United Kingdom,2020-03-21,100.33098058897001,108.9445946,Power
United Kingdom,2020-03-22,128.45349085230362,138.3403685,Power
United Kingdom,2020-03-23,126.4883921968582,146.6388364,Power
United Kingdom,2020-03-24,105.35186255165907,128.9698948,Power
United Kingdom,2020-03-25,195.85650383217913,210.2660682,Power
United Kingdom,2020-03-26,226.18583953856992,234.7525999,Power
United Kingdom,2020-03-27,163.36786456986331,177.4427628,Power
United Kingdom,2020-03-28,91.75060712964911,100.0179679,Power
United Kingdom,2020-03-29,100.29898180805263,105.5350091,Power
United Kingdom,2020-03-30,169.1612169072957,175.3043029,Power
United Kingdom,2020-03-31,211.22856527258364,223.2494954,Power
United Kingdom,2020-04-01,215.96326934052283,206.7383311,Power
United Kingdom,2020-04-02,131.517345924103,124.3665434,Power
United Kingdom,2020-04-03,210.67203966729812,195.940552,Power
United Kingdom,2020-04-04,128.46194489763414,126.2554608,Power
United Kingdom,2020-04-05,70.5726407552244,74.55436216,Power
United Kingdom,2020-04-06,103.55341324642032,116.6046335,Power
United Kingdom,2020-04-07,157.94994328774197,170.9113556,Power
United Kingdom,2020-04-08,191.0830578011316,200.9658217,Power
United Kingdom,2020-04-09,167.1614247048157,178.9713842,Power
United Kingdom,2020-04-10,141.95970250004933,151.7079635,Power
United Kingdom,2020-04-11,110.74614509472431,116.2851413,Power
United Kingdom,2020-04-12,108.16976067973248,113.67813,Power
United Kingdom,2020-04-13,90.93838582122795,95.91869797,Power
United Kingdom,2020-04-14,146.5990369150311,165.7028845,Power
United Kingdom,2020-04-15,128.54745672012095,156.3784887,Power
United Kingdom,2020-04-16,124.10495930275658,150.5188199,Power
United Kingdom,2020-04-17,81.80527196298151,110.8965222,Power
United Kingdom,2020-04-18,134.12921351527078,143.8380757,Power
United Kingdom,2020-04-19,82.44399420173991,95.83570219,Power
United Kingdom,2020-04-20,73.89524977635752,82.21606649,Power
United Kingdom,2020-04-21,74.4897527832019,80.61583007,Power
United Kingdom,2020-04-22,97.04800969735166,103.686437,Power
United Kingdom,2020-04-23,141.25342310142227,162.3236515,Power
United Kingdom,2020-04-24,145.7686980046452,172.5099265,Power
United Kingdom,2020-04-25,125.64096345577079,154.6711072,Power
United Kingdom,2020-04-26,114.09145282022149,143.6793012,Power
United Kingdom,2020-04-27,157.071010850675,183.8148404,Power
United Kingdom,2020-04-28,177.28411308338343,202.0109024,Power
United Kingdom,2020-04-29,128.27753515864566,155.818059,Power
United Kingdom,2020-04-30,98.35124872681834,119.2863133,Power
United Kingdom,2020-05-01,111.59828654306789,128.6867654,Power
United Kingdom,2020-05-02,117.78682946503817,135.9762378,Power
United Kingdom,2020-05-03,159.24696555444524,184.7178012,Power
United Kingdom,2020-05-04,117.90597572880657,146.5155919,Power
United Kingdom,2020-05-05,83.53197155362503,109.3409758,Power
United Kingdom,2020-05-06,121.86206159511647,150.9068737,Power
United Kingdom,2020-05-07,144.01589678405236,170.2324001,Power
United Kingdom,2020-05-08,149.2868906438063,158.9002836,Power
United Kingdom,2020-05-09,124.43322568411847,133.7223055,Power
United Kingdom,2020-05-10,64.2250564971551,78.0782132,Power
United Kingdom,2020-05-11,93.29950855863825,99.60881816,Power
United Kingdom,2020-05-12,122.72034460344808,143.55911,Power
United Kingdom,2020-05-13,127.90136460937687,144.8620605,Power
United Kingdom,2020-05-14,125.67719865970034,144.68219,Power
United Kingdom,2020-05-15,112.24376449781316,137.069617,Power
United Kingdom,2020-05-16,88.69149609959561,110.7452422,Power
United Kingdom,2020-05-17,83.8983156069129,93.35665424,Power
United Kingdom,2020-05-18,92.10282559496444,110.8865294,Power
United Kingdom,2020-05-19,115.21443706403858,141.9580408,Power
United Kingdom,2020-05-20,121.67842895147342,146.6660391,Power
United Kingdom,2020-05-21,124.77408226345588,144.0995541,Power
United Kingdom,2020-05-22,80.58310152535724,84.07694852,Power
United Kingdom,2020-05-23,66.05401306159983,68.38352856,Power
United Kingdom,2020-05-24,61.34988518874404,67.69235967,Power
United Kingdom,2020-05-25,99.84763981790955,116.2121384,Power
United Kingdom,2020-05-26,134.27998881297768,153.8045091,Power
United Kingdom,2020-05-27,160.84377115134126,178.5267044,Power
United Kingdom,2020-05-28,115.63359853322376,145.1307559,Power
United Kingdom,2020-05-29,98.58155722637066,128.9157671,Power
United Kingdom,2020-05-30,74.26742831163406,97.00652564,Power
