country/region,date,energy_source,value,timestamp
EU27&UK,08/12/2021,hydro,1017.918578,1638864000.0
EU27&UK,08/12/2021,nuclear,2082.786162,1638864000.0
EU27&UK,08/12/2021,oil,61.26625,1638864000.0
EU27&UK,08/12/2021,other,582.00675,1638864000.0
EU27&UK,08/12/2021,solar,26.723464,1638864000.0
EU27&UK,08/12/2021,wind,2121.372894,1638864000.0
EU27&UK,09/12/2021,coal,1712.208946,1638950400.0
EU27&UK,09/12/2021,gas,2056.564847,1638950400.0
EU27&UK,09/12/2021,hydro,1108.5130550000001,1638950400.0
EU27&UK,09/12/2021,nuclear,2109.846719,1638950400.0
EU27&UK,09/12/2021,oil,67.14475,1638950400.0
EU27&UK,09/12/2021,other,614.297,1638950400.0
EU27&UK,09/12/2021,solar,30.096785999999998,1638950400.0
EU27&UK,09/12/2021,wind,1566.198166,1638950400.0
EU27&UK,10/12/2021,coal,1644.82122,1639036800.0
EU27&UK,10/12/2021,gas,1959.5901330000002,1639036800.0
EU27&UK,10/12/2021,hydro,1054.25165,1639036800.0
EU27&UK,10/12/2021,nuclear,2113.127252,1639036800.0
EU27&UK,10/12/2021,oil,69.11449999999999,1639036800.0
EU27&UK,10/12/2021,other,594.4021250000001,1639036800.0
EU27&UK,10/12/2021,solar,30.392500000000002,1639036800.0
EU27&UK,10/12/2021,wind,1612.387499,1639036800.0
EU27&UK,11/12/2021,coal,1545.3324479999999,1639123200.0
EU27&UK,11/12/2021,gas,1790.46167,1639123200.0
EU27&UK,11/12/2021,hydro,1002.532691,1639123200.0
EU27&UK,11/12/2021,nuclear,2119.146562,1639123200.0
EU27&UK,11/12/2021,oil,72.81275000000001,1639123200.0
EU27&UK,11/12/2021,other,568.6455,1639123200.0
EU27&UK,11/12/2021,solar,25.49725,1639123200.0
EU27&UK,11/12/2021,wind,1160.691135,1639123200.0
EU27&UK,12/12/2021,coal,1353.903673,1639209600.0
EU27&UK,12/12/2021,gas,1403.8461929999999,1639209600.0
EU27&UK,12/12/2021,hydro,953.80482,1639209600.0
EU27&UK,12/12/2021,nuclear,2103.868869,1639209600.0
EU27&UK,12/12/2021,oil,59.74849999999999,1639209600.0
EU27&UK,12/12/2021,other,550.75423,1639209600.0
EU27&UK,12/12/2021,solar,29.169999000000004,1639209600.0
EU27&UK,12/12/2021,wind,1413.3412230000001,1639209600.0
EU27&UK,13/12/2021,coal,1600.195744,1639296000.0
EU27&UK,13/12/2021,gas,2162.496683,1639296000.0
EU27&UK,13/12/2021,hydro,1095.422482,1639296000.0
EU27&UK,13/12/2021,nuclear,2122.822939,1639296000.0
EU27&UK,13/12/2021,oil,78.306167,1639296000.0
EU27&UK,13/12/2021,other,581.667289,1639296000.0
EU27&UK,13/12/2021,solar,25.649375,1639296000.0
EU27&UK,13/12/2021,wind,1074.4681249999999,1639296000.0
EU27&UK,14/12/2021,coal,1624.752833,1639382400.0
EU27&UK,14/12/2021,gas,2232.5954,1639382400.0
EU27&UK,14/12/2021,hydro,1131.408244,1639382400.0
EU27&UK,14/12/2021,nuclear,2125.345347,1639382400.0
EU27&UK,14/12/2021,oil,76.648833,1639382400.0
EU27&UK,14/12/2021,other,570.815981,1639382400.0
EU27&UK,14/12/2021,solar,23.614123999999997,1639382400.0
EU27&UK,14/12/2021,wind,1080.854787,1639382400.0
EU27&UK,15/12/2021,coal,1542.472,1639468800.0
EU27&UK,15/12/2021,gas,2170.946088,1639468800.0
EU27&UK,15/12/2021,hydro,1019.0156079999999,1639468800.0
EU27&UK,15/12/2021,nuclear,2129.975042,1639468800.0
EU27&UK,15/12/2021,oil,75.64545,1639468800.0
EU27&UK,15/12/2021,other,558.352875,1639468800.0
EU27&UK,15/12/2021,solar,22.596249999999998,1639468800.0
EU27&UK,15/12/2021,wind,1446.92656,1639468800.0
EU27&UK,16/12/2021,coal,1560.56325,1639555200.0
EU27&UK,16/12/2021,gas,2336.887194,1639555200.0
EU27&UK,16/12/2021,hydro,957.466868,1639555200.0
EU27&UK,16/12/2021,nuclear,2152.748267,1639555200.0
EU27&UK,16/12/2021,oil,75.816467,1639555200.0
EU27&UK,16/12/2021,other,550.923313,1639555200.0
EU27&UK,16/12/2021,solar,22.489873,1639555200.0
EU27&UK,16/12/2021,wind,1131.572968,1639555200.0
EU27&UK,17/12/2021,coal,1588.396875,1639641600.0
EU27&UK,17/12/2021,gas,2334.396949,1639641600.0
EU27&UK,17/12/2021,hydro,962.08402,1639641600.0
EU27&UK,17/12/2021,nuclear,2130.579241,1639641600.0
EU27&UK,17/12/2021,oil,76.345333,1639641600.0
EU27&UK,17/12/2021,other,560.968312,1639641600.0
EU27&UK,17/12/2021,solar,30.05825,1639641600.0
EU27&UK,17/12/2021,wind,1119.726216,1639641600.0
EU27&UK,18/12/2021,coal,1380.700837,1639728000.0
EU27&UK,18/12/2021,gas,1926.027795,1639728000.0
EU27&UK,18/12/2021,hydro,865.7520969999999,1639728000.0
EU27&UK,18/12/2021,nuclear,2127.672837,1639728000.0
EU27&UK,18/12/2021,oil,65.150125,1639728000.0
EU27&UK,18/12/2021,other,525.326875,1639728000.0
EU27&UK,18/12/2021,solar,29.919999,1639728000.0
EU27&UK,18/12/2021,wind,1273.93105,1639728000.0
EU27&UK,19/12/2021,coal,1171.085045,1639814400.0
EU27&UK,19/12/2021,gas,1773.381875,1639814400.0
EU27&UK,19/12/2021,hydro,813.697932,1639814400.0
EU27&UK,19/12/2021,nuclear,2097.678625,1639814400.0
EU27&UK,19/12/2021,oil,56.805875,1639814400.0
EU27&UK,19/12/2021,other,526.837401,1639814400.0
EU27&UK,19/12/2021,solar,28.411375,1639814400.0
EU27&UK,19/12/2021,wind,1591.5128650000001,1639814400.0
EU27&UK,20/12/2021,coal,1575.686251,1639900800.0
EU27&UK,20/12/2021,gas,2415.777551,1639900800.0
EU27&UK,20/12/2021,hydro,1092.39839,1639900800.0
EU27&UK,20/12/2021,nuclear,2123.320376,1639900800.0
EU27&UK,20/12/2021,oil,84.01247599999999,1639900800.0
EU27&UK,20/12/2021,other,585.1599739999999,1639900800.0
EU27&UK,20/12/2021,solar,30.086750000000002,1639900800.0
EU27&UK,20/12/2021,wind,947.824214,1639900800.0
EU27&UK,21/12/2021,coal,1754.8053300000001,1639987200.0
EU27&UK,21/12/2021,gas,2565.377313,1639987200.0
EU27&UK,21/12/2021,hydro,1164.98334,1639987200.0
EU27&UK,21/12/2021,nuclear,2158.35225,1639987200.0
EU27&UK,21/12/2021,oil,87.113331,1639987200.0
EU27&UK,21/12/2021,other,601.098057,1639987200.0
EU27&UK,21/12/2021,solar,29.614502,1639987200.0
EU27&UK,21/12/2021,wind,576.956292,1639987200.0
EU27&UK,22/12/2021,coal,1749.892038,1640073600.0
EU27&UK,22/12/2021,gas,2484.234972,1640073600.0
EU27&UK,22/12/2021,hydro,1114.541813,1640073600.0
EU27&UK,22/12/2021,nuclear,2214.138375,1640073600.0
EU27&UK,22/12/2021,oil,79.773104,1640073600.0
EU27&UK,22/12/2021,other,600.711943,1640073600.0
EU27&UK,22/12/2021,solar,30.848625,1640073600.0
EU27&UK,22/12/2021,wind,793.245623,1640073600.0
EU27&UK,23/12/2021,coal,1635.4005,1640160000.0
EU27&UK,23/12/2021,gas,1975.1685189999998,1640160000.0
EU27&UK,23/12/2021,hydro,925.2734230000001,1640160000.0
EU27&UK,23/12/2021,nuclear,2193.2345,1640160000.0
EU27&UK,23/12/2021,oil,81.400086,1640160000.0
EU27&UK,23/12/2021,other,602.981095,1640160000.0
EU27&UK,23/12/2021,solar,21.617501,1640160000.0
EU27&UK,23/12/2021,wind,1358.859228,1640160000.0
EU27&UK,24/12/2021,coal,1329.4255,1640246400.0
EU27&UK,24/12/2021,gas,1384.480645,1640246400.0
EU27&UK,24/12/2021,hydro,809.104148,1640246400.0
EU27&UK,24/12/2021,nuclear,2138.73425,1640246400.0
EU27&UK,24/12/2021,oil,71.959124,1640246400.0
EU27&UK,24/12/2021,other,576.369041,1640246400.0
EU27&UK,24/12/2021,solar,25.850500999999998,1640246400.0
EU27&UK,24/12/2021,wind,1688.718844,1640246400.0
EU27&UK,25/12/2021,coal,1273.517312,1640332800.0
EU27&UK,25/12/2021,gas,951.049,1640332800.0
EU27&UK,25/12/2021,hydro,795.200807,1640332800.0
EU27&UK,25/12/2021,nuclear,2154.51225,1640332800.0
EU27&UK,25/12/2021,oil,66.2315,1640332800.0
EU27&UK,25/12/2021,other,535.403317,1640332800.0
EU27&UK,25/12/2021,solar,21.330748999999997,1640332800.0
EU27&UK,25/12/2021,wind,1404.843382,1640332800.0
EU27&UK,26/12/2021,coal,1338.792188,1640419200.0
EU27&UK,26/12/2021,gas,1044.783125,1640419200.0
EU27&UK,26/12/2021,hydro,869.085108,1640419200.0
EU27&UK,26/12/2021,nuclear,2167.3485,1640419200.0
EU27&UK,26/12/2021,oil,75.5415,1640419200.0
EU27&UK,26/12/2021,other,533.9602970000001,1640419200.0
EU27&UK,26/12/2021,solar,20.419128,1640419200.0
EU27&UK,26/12/2021,wind,1356.399625,1640419200.0
EU27&UK,27/12/2021,coal,1364.220211,1640505600.0
EU27&UK,27/12/2021,gas,1195.574875,1640505600.0
EU27&UK,27/12/2021,hydro,1010.41388,1640505600.0
EU27&UK,27/12/2021,nuclear,2189.822,1640505600.0
EU27&UK,27/12/2021,oil,79.3975,1640505600.0
EU27&UK,27/12/2021,other,536.716625,1640505600.0
EU27&UK,27/12/2021,solar,32.57525,1640505600.0
EU27&UK,27/12/2021,wind,1613.822955,1640505600.0
EU27&UK,28/12/2021,coal,1269.1505,1640592000.0
EU27&UK,28/12/2021,gas,1068.7404999999999,1640592000.0
EU27&UK,28/12/2021,hydro,1034.273871,1640592000.0
EU27&UK,28/12/2021,nuclear,2144.97175,1640592000.0
EU27&UK,28/12/2021,oil,73.350955,1640592000.0
EU27&UK,28/12/2021,other,547.4515,1640592000.0
EU27&UK,28/12/2021,solar,29.606749,1640592000.0
EU27&UK,28/12/2021,wind,1826.965466,1640592000.0
EU27&UK,29/12/2021,coal,1431.334164,1640678400.0
EU27&UK,29/12/2021,gas,972.899,1640678400.0
EU27&UK,29/12/2021,hydro,1167.422388,1640678400.0
EU27&UK,29/12/2021,nuclear,2158.205539,1640678400.0
EU27&UK,29/12/2021,oil,67.173045,1640678400.0
EU27&UK,29/12/2021,other,539.312,1640678400.0
EU27&UK,29/12/2021,solar,30.45425,1640678400.0
EU27&UK,29/12/2021,wind,1352.075129,1640678400.0
EU27&UK,30/12/2021,coal,1029.163965,1640764800.0
EU27&UK,30/12/2021,gas,835.9215,1640764800.0
EU27&UK,30/12/2021,hydro,1130.239082,1640764800.0
EU27&UK,30/12/2021,nuclear,2056.403836,1640764800.0
EU27&UK,30/12/2021,oil,60.06275,1640764800.0
EU27&UK,30/12/2021,other,541.938,1640764800.0
EU27&UK,30/12/2021,solar,28.527375,1640764800.0
EU27&UK,30/12/2021,wind,1961.718054,1640764800.0
EU27&UK,31/12/2021,coal,819.6120659999999,1640851200.0
EU27&UK,31/12/2021,gas,698.62175,1640851200.0
EU27&UK,31/12/2021,hydro,1078.765635,1640851200.0
EU27&UK,31/12/2021,nuclear,2070.564125,1640851200.0
EU27&UK,31/12/2021,oil,50.6815,1640851200.0
EU27&UK,31/12/2021,other,532.859875,1640851200.0
EU27&UK,31/12/2021,solar,27.836129000000003,1640851200.0
EU27&UK,31/12/2021,wind,1972.911762,1640851200.0
