month_date,country,Type,year,Value,date,month
03-08,Latvia,nuclear,2022,0.0,2022-03-08,3
03-08,Latvia,oil,2022,0.0,2022-03-08,3
03-08,Latvia,other,2022,-0.7370000000000001,2022-03-08,3
03-08,Latvia,solar,2022,0.0,2022-03-08,3
03-08,Latvia,wind,2022,-0.31475,2022-03-08,3
03-08,Lithuania,coal,2022,0.0,2022-03-08,3
03-08,Lithuania,gas,2022,-0.41249999999999987,2022-03-08,3
03-08,Lithuania,hydro,2022,0.2623,2022-03-08,3
03-08,Lithuania,nuclear,2022,0.0,2022-03-08,3
03-08,Lithuania,oil,2022,0.0,2022-03-08,3
03-08,Lithuania,other,2022,0.03699999999999992,2022-03-08,3
03-08,Lithuania,solar,2022,0.0,2022-03-08,3
03-08,Lithuania,wind,2022,-2.557,2022-03-08,3
03-08,Luxembourg,coal,2022,0.0,2022-03-08,3
03-08,Luxembourg,gas,2022,0.144,2022-03-08,3
03-08,Luxembourg,hydro,2022,0.048,2022-03-08,3
03-08,Luxembourg,nuclear,2022,0.0,2022-03-08,3
03-08,Luxembourg,oil,2022,0.0,2022-03-08,3
03-08,Luxembourg,other,2022,1.08,2022-03-08,3
03-08,Luxembourg,solar,2022,0.0,2022-03-08,3
03-08,Luxembourg,wind,2022,1.843159,2022-03-08,3
03-08,Moldova,coal,2022,0.0,2022-03-08,3
03-08,Moldova,gas,2022,0.36299999999999955,2022-03-08,3
03-08,Moldova,hydro,2022,-0.696,2022-03-08,3
03-08,Moldova,nuclear,2022,0.0,2022-03-08,3
03-08,Moldova,oil,2022,0.0,2022-03-08,3
03-08,Moldova,other,2022,-0.018999999999999996,2022-03-08,3
03-08,Moldova,solar,2022,0.0,2022-03-08,3
03-08,Moldova,wind,2022,0.0,2022-03-08,3
03-08,Montenegro,coal,2022,-0.0030000000000001137,2022-03-08,3
03-08,Montenegro,gas,2022,0.0,2022-03-08,3
03-08,Montenegro,hydro,2022,1.4754999999999994,2022-03-08,3
03-08,Montenegro,nuclear,2022,0.0,2022-03-08,3
03-08,Montenegro,oil,2022,0.0,2022-03-08,3
03-08,Montenegro,other,2022,0.0,2022-03-08,3
03-08,Montenegro,solar,2022,0.0,2022-03-08,3
03-08,Montenegro,wind,2022,2.464,2022-03-08,3
03-08,Netherlands,coal,2022,15.049750000000003,2022-03-08,3
03-08,Netherlands,gas,2022,-132.5065,2022-03-08,3
03-08,Netherlands,hydro,2022,0.0,2022-03-08,3
03-08,Netherlands,nuclear,2022,-0.060249999999999915,2022-03-08,3
03-08,Netherlands,oil,2022,0.0,2022-03-08,3
03-08,Netherlands,other,2022,-52.349,2022-03-08,3
03-08,Netherlands,solar,2022,0.0,2022-03-08,3
03-08,Netherlands,wind,2022,31.51925,2022-03-08,3
03-08,North macedonia,coal,2022,0.0,2022-03-08,3
03-08,North macedonia,gas,2022,0.0,2022-03-08,3
03-08,North macedonia,hydro,2022,0.0,2022-03-08,3
03-08,North macedonia,nuclear,2022,0.0,2022-03-08,3
03-08,North macedonia,oil,2022,0.0,2022-03-08,3
03-08,North macedonia,other,2022,0.0,2022-03-08,3
03-08,North macedonia,solar,2022,0.0,2022-03-08,3
03-08,North macedonia,wind,2022,0.0,2022-03-08,3
03-08,Norway,coal,2022,0.0,2022-03-08,3
03-08,Norway,gas,2022,0.0,2022-03-08,3
03-08,Norway,hydro,2022,6.098500000000058,2022-03-08,3
03-08,Norway,nuclear,2022,0.0,2022-03-08,3
03-08,Norway,oil,2022,0.0,2022-03-08,3
03-08,Norway,other,2022,0.8690000000000002,2022-03-08,3
03-08,Norway,solar,2022,0.0,2022-03-08,3
03-08,Norway,wind,2022,2.730462000000003,2022-03-08,3
03-08,Poland,coal,2022,74.95100000000002,2022-03-08,3
03-08,Poland,gas,2022,-6.084,2022-03-08,3
03-08,Poland,hydro,2022,-0.8068750000000007,2022-03-08,3
03-08,Poland,nuclear,2022,0.0,2022-03-08,3
03-08,Poland,oil,2022,-0.49290199999999995,2022-03-08,3
03-08,Poland,other,2022,4.929,2022-03-08,3
03-08,Poland,solar,2022,-0.32549999999999996,2022-03-08,3
03-08,Poland,wind,2022,-11.849999999999998,2022-03-08,3
03-08,Portugal,coal,2022,0.0,2022-03-08,3
03-08,Portugal,gas,2022,23.594,2022-03-08,3
03-08,Portugal,hydro,2022,-43.207043999999996,2022-03-08,3
03-08,Portugal,nuclear,2022,0.0,2022-03-08,3
03-08,Portugal,oil,2022,0.0,2022-03-08,3
03-08,Portugal,other,2022,0.3719999999999999,2022-03-08,3
03-08,Portugal,solar,2022,0.019500000000000003,2022-03-08,3
03-08,Portugal,wind,2022,14.563600000000001,2022-03-08,3
03-08,Romania,coal,2022,-0.22312500000000313,2022-03-08,3
03-08,Romania,gas,2022,-11.616500000000002,2022-03-08,3
03-08,Romania,hydro,2022,-4.353376000000004,2022-03-08,3
03-08,Romania,nuclear,2022,0.13193699999999353,2022-03-08,3
03-08,Romania,oil,2022,0.0,2022-03-08,3
03-08,Romania,other,2022,0.35556199999999993,2022-03-08,3
03-08,Romania,solar,2022,-0.008875999999999995,2022-03-08,3
03-08,Romania,wind,2022,2.3409999999999993,2022-03-08,3
03-08,Serbia,coal,2022,-2.798000000000002,2022-03-08,3
03-08,Serbia,gas,2022,0.0,2022-03-08,3
03-08,Serbia,hydro,2022,-6.569999999999997,2022-03-08,3
03-08,Serbia,nuclear,2022,0.0,2022-03-08,3
03-08,Serbia,oil,2022,0.0,2022-03-08,3
03-08,Serbia,other,2022,0.09980600000000006,2022-03-08,3
03-08,Serbia,solar,2022,0.0,2022-03-08,3
03-08,Serbia,wind,2022,0.0,2022-03-08,3
03-08,Slovakia,coal,2022,0.8310000000000004,2022-03-08,3
03-08,Slovakia,gas,2022,-0.6624669999999995,2022-03-08,3
03-08,Slovakia,hydro,2022,-0.34238500000000016,2022-03-08,3
03-08,Slovakia,nuclear,2022,6.010999999999996,2022-03-08,3
03-08,Slovakia,oil,2022,0.09600000000000009,2022-03-08,3
03-08,Slovakia,other,2022,-1.1950000000000003,2022-03-08,3
03-08,Slovakia,solar,2022,0.022999999999999993,2022-03-08,3
03-08,Slovakia,wind,2022,0.0,2022-03-08,3
03-08,Slovenia,coal,2022,2.5540000000000003,2022-03-08,3
03-08,Slovenia,gas,2022,0.045938000000000034,2022-03-08,3
03-08,Slovenia,hydro,2022,-5.547000000000001,2022-03-08,3
03-08,Slovenia,nuclear,2022,-0.12600000000000122,2022-03-08,3
03-08,Slovenia,oil,2022,0.0,2022-03-08,3
03-08,Slovenia,other,2022,-0.06700000000000006,2022-03-08,3
03-08,Slovenia,solar,2022,0.0,2022-03-08,3
03-08,Slovenia,wind,2022,0.0,2022-03-08,3
03-08,Spain,coal,2022,19.697,2022-03-08,3
03-08,Spain,gas,2022,59.07400000000001,2022-03-08,3
03-08,Spain,hydro,2022,-112.4385,2022-03-08,3
03-08,Spain,nuclear,2022,-7.581999999999994,2022-03-08,3
03-08,Spain,oil,2022,1.0510000000000002,2022-03-08,3
03-08,Spain,other,2022,1.5880999999999972,2022-03-08,3
03-08,Spain,solar,2022,-1.0515000000000008,2022-03-08,3
03-08,Spain,wind,2022,-6.342000000000013,2022-03-08,3
03-08,Sweden,coal,2022,0.0,2022-03-08,3
03-08,Sweden,gas,2022,0.0,2022-03-08,3
03-08,Sweden,hydro,2022,-17.548000000000002,2022-03-08,3
03-08,Sweden,nuclear,2022,14.481000000000023,2022-03-08,3
03-08,Sweden,oil,2022,0.0,2022-03-08,3
03-08,Sweden,other,2022,1.9050000000000011,2022-03-08,3
03-08,Sweden,solar,2022,0.0,2022-03-08,3
03-08,Sweden,wind,2022,5.670999999999999,2022-03-08,3
03-08,Switzerland,coal,2022,0.0,2022-03-08,3
03-08,Switzerland,gas,2022,0.0,2022-03-08,3
03-08,Switzerland,hydro,2022,-17.807499999999997,2022-03-08,3
03-08,Switzerland,nuclear,2022,0.5390000000000015,2022-03-08,3
03-08,Switzerland,oil,2022,0.0,2022-03-08,3
03-08,Switzerland,other,2022,0.0,2022-03-08,3
03-08,Switzerland,solar,2022,0.0,2022-03-08,3
03-08,Switzerland,wind,2022,-0.077,2022-03-08,3
03-08,UK,coal,2022,11.477,2022-03-08,3
03-08,UK,gas,2022,-252.848,2022-03-08,3
03-08,UK,hydro,2022,-0.7939999999999987,2022-03-08,3
03-08,UK,nuclear,2022,48.3475,2022-03-08,3
03-08,UK,oil,2022,0.0,2022-03-08,3
03-08,UK,other,2022,-18.802,2022-03-08,3
03-08,UK,solar,2022,0.0,2022-03-08,3
03-08,UK,wind,2022,217.99249999999998,2022-03-08,3
03-08,Ukraine,coal,2022,98.928,2022-03-08,3
03-08,Ukraine,gas,2022,14.856,2022-03-08,3
03-08,Ukraine,hydro,2022,33.048,2022-03-08,3
03-08,Ukraine,nuclear,2022,197.208,2022-03-08,3
03-08,Ukraine,oil,2022,0.0,2022-03-08,3
03-08,Ukraine,other,2022,0.0,2022-03-08,3
03-08,Ukraine,solar,2022,0.072,2022-03-08,3
03-08,Ukraine,wind,2022,0.24,2022-03-08,3
03-08,United States,coal,2022,126.02599999999984,2022-03-08,3
03-08,United States,gas,2022,815.1189999999997,2022-03-08,3
03-08,United States,hydro,2022,112.34400000000005,2022-03-08,3
03-08,United States,nuclear,2022,-64.36599999999999,2022-03-08,3
03-08,United States,oil,2022,-3.575000000000003,2022-03-08,3
03-08,United States,other,2022,8.306000000000012,2022-03-08,3
03-08,United States,solar,2022,61.44900000000001,2022-03-08,3
03-08,United States,wind,2022,-543.769,2022-03-08,3
03-09,Austria,coal,2022,0.0,2022-03-09,3
03-09,Austria,gas,2022,7.9722500000000025,2022-03-09,3
03-09,Austria,hydro,2022,-24.508003000000002,2022-03-09,3
03-09,Austria,nuclear,2022,0.0,2022-03-09,3
03-09,Austria,oil,2022,0.0,2022-03-09,3
03-09,Austria,other,2022,-2.497,2022-03-09,3
03-09,Austria,solar,2022,-0.01100000000000001,2022-03-09,3
03-09,Austria,wind,2022,21.849999999999998,2022-03-09,3
03-09,Belgium,coal,2022,0.0,2022-03-09,3
03-09,Belgium,gas,2022,-67.862,2022-03-09,3
03-09,Belgium,hydro,2022,-0.9460559999999991,2022-03-09,3
03-09,Belgium,nuclear,2022,-25.116,2022-03-09,3
03-09,Belgium,oil,2022,0.0,2022-03-09,3
03-09,Belgium,other,2022,2.3470000000000013,2022-03-09,3
03-09,Belgium,solar,2022,-0.04300000000000001,2022-03-09,3
03-09,Belgium,wind,2022,16.588,2022-03-09,3
03-09,Bosnia and herz,coal,2022,-4.793467000000003,2022-03-09,3
03-09,Bosnia and herz,gas,2022,0.0,2022-03-09,3
03-09,Bosnia and herz,hydro,2022,-26.767265,2022-03-09,3
03-09,Bosnia and herz,nuclear,2022,0.0,2022-03-09,3
03-09,Bosnia and herz,oil,2022,0.0,2022-03-09,3
03-09,Bosnia and herz,other,2022,0.0,2022-03-09,3
03-09,Bosnia and herz,solar,2022,0.0,2022-03-09,3
03-09,Bosnia and herz,wind,2022,0.483,2022-03-09,3
03-09,Brazil,coal,2022,-62.766126000000014,2022-03-09,3
03-09,Brazil,gas,2022,3.647110999999999,2022-03-09,3
03-09,Brazil,hydro,2022,114.535392,2022-03-09,3
03-09,Brazil,nuclear,2022,3.4767279999999943,2022-03-09,3
03-09,Brazil,oil,2022,-1.2167560000000002,2022-03-09,3
03-09,Brazil,other,2022,-6.395208,2022-03-09,3
03-09,Brazil,solar,2022,16.694657999999997,2022-03-09,3
03-09,Brazil,wind,2022,103.78485,2022-03-09,3
03-09,Bulgaria,coal,2022,37.47261099999999,2022-03-09,3
03-09,Bulgaria,gas,2022,1.6180000000000003,2022-03-09,3
03-09,Bulgaria,hydro,2022,-4.7319999999999975,2022-03-09,3
03-09,Bulgaria,nuclear,2022,0.8870000000000005,2022-03-09,3
03-09,Bulgaria,oil,2022,0.0,2022-03-09,3
03-09,Bulgaria,other,2022,0.119,2022-03-09,3
03-09,Bulgaria,solar,2022,-0.006500000000000001,2022-03-09,3
03-09,Bulgaria,wind,2022,2.524,2022-03-09,3
03-09,Croatia,coal,2022,0.047999999999999154,2022-03-09,3
03-09,Croatia,gas,2022,-2.1609999999999996,2022-03-09,3
03-09,Croatia,hydro,2022,-6.574000000000002,2022-03-09,3
03-09,Croatia,nuclear,2022,0.0,2022-03-09,3
03-09,Croatia,oil,2022,0.0,2022-03-09,3
03-09,Croatia,other,2022,0.2360000000000002,2022-03-09,3
03-09,Croatia,solar,2022,0.0,2022-03-09,3
03-09,Croatia,wind,2022,4.029999999999999,2022-03-09,3
03-09,Cyprus,coal,2022,0.0,2022-03-09,3
03-09,Cyprus,gas,2022,0.0,2022-03-09,3
03-09,Cyprus,hydro,2022,0.0,2022-03-09,3
03-09,Cyprus,nuclear,2022,0.0,2022-03-09,3
03-09,Cyprus,oil,2022,0.6204999999999998,2022-03-09,3
03-09,Cyprus,other,2022,0.0,2022-03-09,3
03-09,Cyprus,solar,2022,0.0,2022-03-09,3
03-09,Cyprus,wind,2022,0.38200000000000006,2022-03-09,3
03-09,Czech republic,coal,2022,29.63900000000001,2022-03-09,3
03-09,Czech republic,gas,2022,-0.591470000000001,2022-03-09,3
03-09,Czech republic,hydro,2022,-1.5125000000000002,2022-03-09,3
03-09,Czech republic,nuclear,2022,0.16599999999999682,2022-03-09,3
03-09,Czech republic,oil,2022,-0.089,2022-03-09,3
03-09,Czech republic,other,2022,-0.6810000000000009,2022-03-09,3
03-09,Czech republic,solar,2022,-0.2405,2022-03-09,3
03-09,Czech republic,wind,2022,0.5589999999999999,2022-03-09,3
03-09,Denmark,coal,2022,7.650000000000002,2022-03-09,3
03-09,Denmark,gas,2022,-1.7379999999999995,2022-03-09,3
03-09,Denmark,hydro,2022,0.0,2022-03-09,3
03-09,Denmark,nuclear,2022,0.0,2022-03-09,3
03-09,Denmark,oil,2022,-0.19700000000000006,2022-03-09,3
03-09,Denmark,other,2022,2.849999999999998,2022-03-09,3
03-09,Denmark,solar,2022,0.021,2022-03-09,3
03-09,Denmark,wind,2022,16.448999999999998,2022-03-09,3
03-09,EU27&UK,coal,2022,344.602394,2022-03-09,3
03-09,EU27&UK,gas,2022,-484.4533380000005,2022-03-09,3
03-09,EU27&UK,hydro,2022,-439.31780799999956,2022-03-09,3
03-09,EU27&UK,nuclear,2022,121.8164999999999,2022-03-09,3
03-09,EU27&UK,oil,2022,18.230186999999994,2022-03-09,3
03-09,EU27&UK,other,2022,-64.42378099999996,2022-03-09,3
03-09,EU27&UK,solar,2022,-7.490750000000002,2022-03-09,3
03-09,EU27&UK,wind,2022,552.6663950000001,2022-03-09,3
03-09,Estonia,coal,2022,-0.7539999999999999,2022-03-09,3
03-09,Estonia,gas,2022,-0.022999999999999993,2022-03-09,3
03-09,Estonia,hydro,2022,0.047999999999999994,2022-03-09,3
03-09,Estonia,nuclear,2022,0.0,2022-03-09,3
03-09,Estonia,oil,2022,14.937,2022-03-09,3
03-09,Estonia,other,2022,0.05500000000000016,2022-03-09,3
03-09,Estonia,solar,2022,-0.026999999999999996,2022-03-09,3
03-09,Estonia,wind,2022,-1.015,2022-03-09,3
03-09,Finland,coal,2022,2.463000000000001,2022-03-09,3
03-09,Finland,gas,2022,-10.021,2022-03-09,3
03-09,Finland,hydro,2022,2.3160000000000025,2022-03-09,3
03-09,Finland,nuclear,2022,0.26200000000000045,2022-03-09,3
03-09,Finland,oil,2022,0.0,2022-03-09,3
03-09,Finland,other,2022,-2.9830000000000005,2022-03-09,3
03-09,Finland,solar,2022,0.0,2022-03-09,3
03-09,Finland,wind,2022,-4.303314,2022-03-09,3
03-09,France,coal,2022,0.26399999999999935,2022-03-09,3
03-09,France,gas,2022,1.1450000000000102,2022-03-09,3
03-09,France,hydro,2022,-75.468637,2022-03-09,3
03-09,France,nuclear,2022,-23.26100000000008,2022-03-09,3
03-09,France,oil,2022,-0.06099999999999994,2022-03-09,3
03-09,France,other,2022,3.2780000000000005,2022-03-09,3
03-09,France,solar,2022,0.16200000000000037,2022-03-09,3
03-09,France,wind,2022,51.06,2022-03-09,3
03-09,Germany,coal,2022,-0.1157500000000482,2022-03-09,3
03-09,Germany,gas,2022,-120.29650000000001,2022-03-09,3
03-09,Germany,hydro,2022,-2.0493749999999977,2022-03-09,3
03-09,Germany,nuclear,2022,-98.147,2022-03-09,3
03-09,Germany,oil,2022,0.9375,2022-03-09,3
03-09,Germany,other,2022,-11.133250000000004,2022-03-09,3
03-09,Germany,solar,2022,-0.2250000000000001,2022-03-09,3
03-09,Germany,wind,2022,91.15650000000001,2022-03-09,3
03-09,Greece,coal,2022,4.128,2022-03-09,3
03-09,Greece,gas,2022,27.984,2022-03-09,3
03-09,Greece,hydro,2022,0.0,2022-03-09,3
03-09,Greece,nuclear,2022,0.0,2022-03-09,3
03-09,Greece,oil,2022,0.0,2022-03-09,3
03-09,Greece,other,2022,0.0,2022-03-09,3
03-09,Greece,solar,2022,0.1495,2022-03-09,3
03-09,Greece,wind,2022,22.300222000000005,2022-03-09,3
03-09,Hungary,coal,2022,0.3592499999999994,2022-03-09,3
03-09,Hungary,gas,2022,-2.1687499999999993,2022-03-09,3
03-09,Hungary,hydro,2022,0.35849999999999993,2022-03-09,3
03-09,Hungary,nuclear,2022,0.2922500000000028,2022-03-09,3
03-09,Hungary,oil,2022,0.0,2022-03-09,3
03-09,Hungary,other,2022,0.6230000000000002,2022-03-09,3
03-09,Hungary,solar,2022,0.0,2022-03-09,3
03-09,Hungary,wind,2022,2.79,2022-03-09,3
03-09,India,coal,2022,-44.0,2022-03-09,3
03-09,India,gas,2022,-55.888567374218425,2022-03-09,3
03-09,India,hydro,2022,33.0,2022-03-09,3
03-09,India,nuclear,2022,45.0,2022-03-09,3
03-09,India,oil,2022,-6.111432625781571,2022-03-09,3
03-09,India,other,2022,12.432037623045716,2022-03-09,3
03-09,India,solar,2022,57.239191335960186,2022-03-09,3
03-09,India,wind,2022,13.328771040994141,2022-03-09,3
03-09,Ireland,coal,2022,10.527999999999999,2022-03-09,3
03-09,Ireland,gas,2022,16.835,2022-03-09,3
03-09,Ireland,hydro,2022,1.73875,2022-03-09,3
03-09,Ireland,nuclear,2022,0.0,2022-03-09,3
03-09,Ireland,oil,2022,-3.2055000000000002,2022-03-09,3
03-09,Ireland,other,2022,0.0,2022-03-09,3
03-09,Ireland,solar,2022,0.0,2022-03-09,3
03-09,Ireland,wind,2022,-14.582,2022-03-09,3
03-09,Italy,coal,2022,25.622,2022-03-09,3
03-09,Italy,gas,2022,-57.209,2022-03-09,3
03-09,Italy,hydro,2022,-71.71950000000001,2022-03-09,3
03-09,Italy,nuclear,2022,0.0,2022-03-09,3
03-09,Italy,oil,2022,4.861474,2022-03-09,3
03-09,Italy,other,2022,10.150999999999996,2022-03-09,3
03-09,Italy,solar,2022,0.11049999999999999,2022-03-09,3
03-09,Italy,wind,2022,104.975,2022-03-09,3
03-09,Kosovo,coal,2022,21.249,2022-03-09,3
03-09,Kosovo,gas,2022,0.0,2022-03-09,3
03-09,Kosovo,hydro,2022,0.024,2022-03-09,3
03-09,Kosovo,nuclear,2022,0.0,2022-03-09,3
03-09,Kosovo,oil,2022,0.0,2022-03-09,3
03-09,Kosovo,other,2022,0.0,2022-03-09,3
03-09,Kosovo,solar,2022,0.0,2022-03-09,3
03-09,Kosovo,wind,2022,0.226,2022-03-09,3
03-09,Latvia,coal,2022,0.0,2022-03-09,3
03-09,Latvia,gas,2022,-10.267,2022-03-09,3
03-09,Latvia,hydro,2022,-1.4840000000000018,2022-03-09,3
03-09,Latvia,nuclear,2022,0.0,2022-03-09,3
03-09,Latvia,oil,2022,0.0,2022-03-09,3
03-09,Latvia,other,2022,-0.8580000000000001,2022-03-09,3
03-09,Latvia,solar,2022,0.0,2022-03-09,3
03-09,Latvia,wind,2022,-0.40549999999999997,2022-03-09,3
03-09,Lithuania,coal,2022,0.0,2022-03-09,3
03-09,Lithuania,gas,2022,0.1369999999999998,2022-03-09,3
03-09,Lithuania,hydro,2022,0.5549999999999999,2022-03-09,3
03-09,Lithuania,nuclear,2022,0.0,2022-03-09,3
03-09,Lithuania,oil,2022,0.0,2022-03-09,3
03-09,Lithuania,other,2022,0.09799999999999986,2022-03-09,3
03-09,Lithuania,solar,2022,0.0,2022-03-09,3
03-09,Lithuania,wind,2022,0.9350000000000003,2022-03-09,3
03-09,Luxembourg,coal,2022,0.0,2022-03-09,3
03-09,Luxembourg,gas,2022,0.144,2022-03-09,3
03-09,Luxembourg,hydro,2022,0.048,2022-03-09,3
03-09,Luxembourg,nuclear,2022,0.0,2022-03-09,3
03-09,Luxembourg,oil,2022,0.0,2022-03-09,3
03-09,Luxembourg,other,2022,1.08,2022-03-09,3
03-09,Luxembourg,solar,2022,0.0,2022-03-09,3
03-09,Luxembourg,wind,2022,1.220999,2022-03-09,3
03-09,Moldova,coal,2022,0.0,2022-03-09,3
03-09,Moldova,gas,2022,0.38400000000000034,2022-03-09,3
03-09,Moldova,hydro,2022,-0.671,2022-03-09,3
03-09,Moldova,nuclear,2022,0.0,2022-03-09,3
03-09,Moldova,oil,2022,0.0,2022-03-09,3
03-09,Moldova,other,2022,-0.024,2022-03-09,3
03-09,Moldova,solar,2022,0.0,2022-03-09,3
03-09,Moldova,wind,2022,0.0,2022-03-09,3
03-09,Montenegro,coal,2022,0.019000000000000128,2022-03-09,3
03-09,Montenegro,gas,2022,0.0,2022-03-09,3
03-09,Montenegro,hydro,2022,1.4099999999999993,2022-03-09,3
03-09,Montenegro,nuclear,2022,0.0,2022-03-09,3
03-09,Montenegro,oil,2022,0.0,2022-03-09,3
03-09,Montenegro,other,2022,0.0,2022-03-09,3
03-09,Montenegro,solar,2022,0.0,2022-03-09,3
03-09,Montenegro,wind,2022,1.265,2022-03-09,3
03-09,Netherlands,coal,2022,31.1385,2022-03-09,3
03-09,Netherlands,gas,2022,-135.746,2022-03-09,3
03-09,Netherlands,hydro,2022,0.0,2022-03-09,3
03-09,Netherlands,nuclear,2022,-0.08924999999999983,2022-03-09,3
03-09,Netherlands,oil,2022,0.0,2022-03-09,3
03-09,Netherlands,other,2022,-56.282375,2022-03-09,3
03-09,Netherlands,solar,2022,0.0,2022-03-09,3
03-09,Netherlands,wind,2022,7.732999999999999,2022-03-09,3
03-09,North macedonia,coal,2022,2.3279999999999994,2022-03-09,3
03-09,North macedonia,gas,2022,0.0,2022-03-09,3
03-09,North macedonia,hydro,2022,-1.0949999999999998,2022-03-09,3
03-09,North macedonia,nuclear,2022,0.0,2022-03-09,3
03-09,North macedonia,oil,2022,0.0,2022-03-09,3
03-09,North macedonia,other,2022,0.0,2022-03-09,3
03-09,North macedonia,solar,2022,0.0,2022-03-09,3
03-09,North macedonia,wind,2022,0.338894,2022-03-09,3
03-09,Norway,coal,2022,0.0,2022-03-09,3
03-09,Norway,gas,2022,0.0,2022-03-09,3
03-09,Norway,hydro,2022,-33.14000000000004,2022-03-09,3
03-09,Norway,nuclear,2022,0.0,2022-03-09,3
03-09,Norway,oil,2022,0.0,2022-03-09,3
03-09,Norway,other,2022,0.9289999999999998,2022-03-09,3
03-09,Norway,solar,2022,0.0,2022-03-09,3
03-09,Norway,wind,2022,13.079405999999999,2022-03-09,3
03-09,Poland,coal,2022,53.84899999999999,2022-03-09,3
03-09,Poland,gas,2022,-7.0489999999999995,2022-03-09,3
03-09,Poland,hydro,2022,-1.2039999999999997,2022-03-09,3
03-09,Poland,nuclear,2022,0.0,2022-03-09,3
03-09,Poland,oil,2022,-0.6677869999999997,2022-03-09,3
03-09,Poland,other,2022,4.534,2022-03-09,3
03-09,Poland,solar,2022,0.16899999999999998,2022-03-09,3
03-09,Poland,wind,2022,18.594,2022-03-09,3
03-09,Portugal,coal,2022,-3.876,2022-03-09,3
03-09,Portugal,gas,2022,6.543999999999997,2022-03-09,3
03-09,Portugal,hydro,2022,-48.747,2022-03-09,3
03-09,Portugal,nuclear,2022,0.0,2022-03-09,3
03-09,Portugal,oil,2022,0.0,2022-03-09,3
03-09,Portugal,other,2022,0.14199999999999946,2022-03-09,3
03-09,Portugal,solar,2022,-0.026000000000000002,2022-03-09,3
03-09,Portugal,wind,2022,33.0114,2022-03-09,3
03-09,Romania,coal,2022,1.1082499999999982,2022-03-09,3
03-09,Romania,gas,2022,-13.51875,2022-03-09,3
03-09,Romania,hydro,2022,-7.875,2022-03-09,3
03-09,Romania,nuclear,2022,0.43550000000000466,2022-03-09,3
03-09,Romania,oil,2022,0.0,2022-03-09,3
03-09,Romania,other,2022,0.365,2022-03-09,3
03-09,Romania,solar,2022,0.028249999999999997,2022-03-09,3
03-09,Romania,wind,2022,10.533750000000001,2022-03-09,3
03-09,Serbia,coal,2022,-5.694999999999993,2022-03-09,3
03-09,Serbia,gas,2022,0.0,2022-03-09,3
03-09,Serbia,hydro,2022,-7.080999999999996,2022-03-09,3
03-09,Serbia,nuclear,2022,0.0,2022-03-09,3
03-09,Serbia,oil,2022,0.0,2022-03-09,3
03-09,Serbia,other,2022,0.10609400000000013,2022-03-09,3
03-09,Serbia,solar,2022,0.0,2022-03-09,3
03-09,Serbia,wind,2022,0.0,2022-03-09,3
03-09,Slovakia,coal,2022,1.6310000000000002,2022-03-09,3
03-09,Slovakia,gas,2022,-0.5046180000000007,2022-03-09,3
03-09,Slovakia,hydro,2022,-0.07922199999999968,2022-03-09,3
03-09,Slovakia,nuclear,2022,4.692,2022-03-09,3
03-09,Slovakia,oil,2022,0.08499999999999996,2022-03-09,3
03-09,Slovakia,other,2022,-0.6479999999999997,2022-03-09,3
03-09,Slovakia,solar,2022,-0.018000000000000002,2022-03-09,3
03-09,Slovakia,wind,2022,0.0,2022-03-09,3
03-09,Slovenia,coal,2022,2.5279999999999987,2022-03-09,3
03-09,Slovenia,gas,2022,0.0020000000000000018,2022-03-09,3
03-09,Slovenia,hydro,2022,-5.992000000000001,2022-03-09,3
03-09,Slovenia,nuclear,2022,-0.120000000000001,2022-03-09,3
03-09,Slovenia,oil,2022,0.0,2022-03-09,3
03-09,Slovenia,other,2022,-0.07200000000000006,2022-03-09,3
03-09,Slovenia,solar,2022,0.0,2022-03-09,3
03-09,Slovenia,wind,2022,0.0,2022-03-09,3
03-09,Spain,coal,2022,13.257,2022-03-09,3
03-09,Spain,gas,2022,29.703000000000003,2022-03-09,3
03-09,Spain,hydro,2022,-95.18400000000001,2022-03-09,3
03-09,Spain,nuclear,2022,-0.42900000000000205,2022-03-09,3
03-09,Spain,oil,2022,1.0090000000000003,2022-03-09,3
03-09,Spain,other,2022,2.7917500000000004,2022-03-09,3
03-09,Spain,solar,2022,-7.605999999999998,2022-03-09,3
03-09,Spain,wind,2022,13.695000000000022,2022-03-09,3
03-09,Sweden,coal,2022,0.0,2022-03-09,3
03-09,Sweden,gas,2022,0.0,2022-03-09,3
03-09,Sweden,hydro,2022,-22.98999999999998,2022-03-09,3
03-09,Sweden,nuclear,2022,14.344999999999999,2022-03-09,3
03-09,Sweden,oil,2022,0.0,2022-03-09,3
03-09,Sweden,other,2022,3.038000000000004,2022-03-09,3
03-09,Sweden,solar,2022,0.0,2022-03-09,3
03-09,Sweden,wind,2022,10.356538,2022-03-09,3
03-09,Switzerland,coal,2022,0.0,2022-03-09,3
03-09,Switzerland,gas,2022,0.0,2022-03-09,3
03-09,Switzerland,hydro,2022,-40.7005,2022-03-09,3
03-09,Switzerland,nuclear,2022,0.5229999999999961,2022-03-09,3
03-09,Switzerland,oil,2022,0.0,2022-03-09,3
03-09,Switzerland,other,2022,0.0,2022-03-09,3
03-09,Switzerland,solar,2022,0.0,2022-03-09,3
03-09,Switzerland,wind,2022,-0.191,2022-03-09,3
03-09,UK,coal,2022,15.627,2022-03-09,3
03-09,UK,gas,2022,-162.62149999999997,2022-03-09,3
