country/region,year,month,energy_source,pm,iea,date
Portugal,2021,1,gas,1224.344,1254.195,2021-01-01
Portugal,2021,1,hydro,1429.0695,1682.2229,2021-01-01
Portugal,2021,1,nuclear,0.0,0.0,2021-01-01
Portugal,2021,1,oil,0.0,96.3094,2021-01-01
Portugal,2021,1,other,301.018,344.7811,2021-01-01
Portugal,2021,1,solar,1.4295,101.4705,2021-01-01
Portugal,2021,1,wind,1443.7275,1468.839,2021-01-01
Portugal,2021,2,coal,25.093,26.4833,2021-02-01
Portugal,2021,2,gas,550.516,550.458,2021-02-01
Portugal,2021,2,hydro,2211.739944,2642.209,2021-02-01
Portugal,2021,2,nuclear,0.0,0.0,2021-02-01
Portugal,2021,2,oil,0.0,86.1092,2021-02-01
Portugal,2021,2,other,259.512,290.0678,2021-02-01
Portugal,2021,2,solar,1.298,103.9405,2021-02-01
Portugal,2021,2,wind,1456.2775,1474.392,2021-02-01
Portugal,2021,3,coal,28.328999999999997,29.8966,2021-03-01
Portugal,2021,3,gas,879.733,876.2082,2021-03-01
Portugal,2021,3,hydro,1592.865756,1814.2677,2021-03-01
Portugal,2021,3,nuclear,0.0,0.0,2021-03-01
Portugal,2021,3,oil,0.0,88.3408,2021-03-01
Portugal,2021,3,other,300.598,329.6933,2021-03-01
Portugal,2021,3,solar,2.1025,184.7726,2021-03-01
Portugal,2021,3,wind,1070.756,1079.3114,2021-03-01
Portugal,2021,4,coal,128.607,135.7346,2021-04-01
Portugal,2021,4,gas,1386.592,1421.8071,2021-04-01
Portugal,2021,4,hydro,980.0913,1106.665,2021-04-01
Portugal,2021,4,nuclear,0.0,0.0,2021-04-01
Portugal,2021,4,oil,0.0,70.1304,2021-04-01
Portugal,2021,4,other,298.054,332.529,2021-04-01
Portugal,2021,4,solar,1.0385,162.7692,2021-04-01
Portugal,2021,4,wind,638.273,654.5176,2021-04-01
Portugal,2021,5,coal,35.068,37.0408,2021-05-01
Portugal,2021,5,gas,968.3149999999999,953.7494,2021-05-01
Portugal,2021,5,hydro,640.436,763.3772,2021-05-01
Portugal,2021,5,nuclear,0.0,0.0,2021-05-01
Portugal,2021,5,oil,0.0,91.8068,2021-05-01
Portugal,2021,5,other,312.821,321.2889,2021-05-01
Portugal,2021,5,solar,3.09,210.9568,2021-05-01
Portugal,2021,5,wind,1069.3935,1078.4238,2021-05-01
Portugal,2021,6,coal,36.549,38.5483,2021-06-01
Portugal,2021,6,gas,1599.032,1118.4387,2021-06-01
Portugal,2021,6,hydro,697.753,739.6042,2021-06-01
Portugal,2021,6,nuclear,0.0,0.0,2021-06-01
Portugal,2021,6,oil,0.0,98.0722,2021-06-01
Portugal,2021,6,other,299.03000000000003,347.5348,2021-06-01
Portugal,2021,6,solar,4.0425,180.1432,2021-06-01
Portugal,2021,6,wind,780.7950000000001,791.078,2021-06-01
Portugal,2021,7,coal,73.374,77.4427,2021-07-01
Portugal,2021,7,gas,1346.523,1366.753,2021-07-01
Portugal,2021,7,hydro,765.01965,786.3979,2021-07-01
Portugal,2021,7,nuclear,0.0,0.0,2021-07-01
Portugal,2021,7,oil,0.0,113.8778,2021-07-01
Portugal,2021,7,other,294.024,332.7746,2021-07-01
Portugal,2021,7,solar,2.555,287.5624,2021-07-01
Portugal,2021,7,wind,931.8305,940.6036,2021-07-01
Portugal,2021,8,coal,34.838,36.8118,2021-08-01
Portugal,2021,8,gas,1215.447,1225.8046,2021-08-01
Portugal,2021,8,hydro,499.09135,551.0012,2021-08-01
Portugal,2021,8,nuclear,0.0,0.0,2021-08-01
Portugal,2021,8,oil,0.0,128.4544,2021-08-01
Portugal,2021,8,other,303.636,350.6937,2021-08-01
Portugal,2021,8,solar,1.1565,267.3551,2021-08-01
Portugal,2021,8,wind,698.2345,714.2598,2021-08-01
Portugal,2021,9,coal,63.057,66.4969,2021-09-01
Portugal,2021,9,gas,1586.6779999999999,1590.512,2021-09-01
Portugal,2021,9,hydro,474.86875,507.7327,2021-09-01
Portugal,2021,9,nuclear,0.0,0.0,2021-09-01
Portugal,2021,9,oil,0.0,124.9066,2021-09-01
Portugal,2021,9,other,297.527,316.0356,2021-09-01
Portugal,2021,9,solar,2.3985,218.8671,2021-09-01
Portugal,2021,9,wind,798.9745,813.7939,2021-09-01
Portugal,2021,10,coal,42.731,45.0864,2021-10-01
Portugal,2021,10,gas,1332.979,1396.4323,2021-10-01
Portugal,2021,10,hydro,529.118924,637.2881,2021-10-01
Portugal,2021,10,nuclear,0.0,0.0,2021-10-01
Portugal,2021,10,oil,0.0,118.8902,2021-10-01
Portugal,2021,10,other,282.922,283.7052,2021-10-01
Portugal,2021,10,solar,0.8655,197.7361,2021-10-01
Portugal,2021,10,wind,904.457,923.8419,2021-10-01
Portugal,2021,11,coal,75.642,79.8427,2021-11-01
Portugal,2021,11,gas,1419.448,1481.7039,2021-11-01
Portugal,2021,11,hydro,638.592326,783.0786,2021-11-01
Portugal,2021,11,nuclear,0.0,0.0,2021-11-01
Portugal,2021,11,oil,0.0,118.5258,2021-11-01
Portugal,2021,11,other,298.295,308.5624,2021-11-01
Portugal,2021,11,solar,1.287,153.4993,2021-11-01
Portugal,2021,11,wind,1248.5775,1258.5628,2021-11-01
Portugal,2021,12,coal,0.0,0.0,2021-12-01
Portugal,2021,12,gas,1158.312,1203.5005,2021-12-01
Portugal,2021,12,hydro,761.4680000000001,903.8903,2021-12-01
Portugal,2021,12,nuclear,0.0,0.0,2021-12-01
Portugal,2021,12,oil,0.0,121.4707,2021-12-01
Portugal,2021,12,other,307.227,315.9866,2021-12-01
Portugal,2021,12,solar,0.64,123.4213,2021-12-01
Portugal,2021,12,wind,1852.095263,1857.5569,2021-12-01
Romania,2019,1,coal,1296.1735,1098.1393,2019-01-01
Romania,2019,1,gas,1301.4279999999999,1132.001,2019-01-01
Romania,2019,1,hydro,986.049,994.1948,2019-01-01
Romania,2019,1,nuclear,1028.4415,944.8575,2019-01-01
Romania,2019,1,oil,0.0,136.5666,2019-01-01
Romania,2019,1,other,40.634,41.3197,2019-01-01
Romania,2019,1,solar,0.705,46.4604,2019-01-01
Romania,2019,1,wind,793.547,794.8042,2019-01-01
Romania,2019,2,coal,1171.4215,992.6855,2019-02-01
Romania,2019,2,gas,1118.1505,974.2131,2019-02-01
Romania,2019,2,hydro,1143.164,1148.8018,2019-02-01
Romania,2019,2,nuclear,928.125,852.8714,2019-02-01
Romania,2019,2,oil,0.0,83.4574,2019-02-01
Romania,2019,2,other,39.4755,42.9725,2019-02-01
Romania,2019,2,solar,0.7424999999999999,109.0809,2019-02-01
Romania,2019,2,wind,631.0645,642.8417,2019-02-01
Romania,2019,3,coal,1219.254,1029.1887,2019-03-01
Romania,2019,3,gas,820.023,681.033,2019-03-01
Romania,2019,3,hydro,1333.173,1340.2688,2019-03-01
Romania,2019,3,nuclear,1027.734,943.8577,2019-03-01
Romania,2019,3,oil,0.0,37.9352,2019-03-01
Romania,2019,3,other,39.354,41.3197,2019-03-01
Romania,2019,3,solar,0.9824999999999999,184.8316,2019-03-01
Romania,2019,3,wind,654.0255,657.838,2019-03-01
Romania,2019,4,coal,1192.692,1022.0909,2019-04-01
Romania,2019,4,gas,443.184,324.7377,2019-04-01
Romania,2019,4,hydro,1411.601,1429.347,2019-04-01
Romania,2019,4,nuclear,992.363,912.8623,2019-04-01
Romania,2019,4,oil,0.0,53.1092,2019-04-01
Romania,2019,4,other,33.551,36.3613,2019-04-01
Romania,2019,4,solar,0.777,176.7515,2019-04-01
Romania,2019,4,wind,622.335,621.8468,2019-04-01
Romania,2019,5,coal,1074.863,905.4833,2019-05-01
Romania,2019,5,gas,351.039,253.4786,2019-05-01
Romania,2019,5,hydro,2314.122,2336.5114,2019-05-01
Romania,2019,5,nuclear,1007.548174,486.9266,2019-05-01
Romania,2019,5,oil,0.0,22.7611,2019-05-01
Romania,2019,5,other,25.542,29.7502,2019-05-01
Romania,2019,5,solar,1.807,187.8616,2019-05-01
Romania,2019,5,wind,540.4185,546.8653,2019-05-01
Romania,2019,6,coal,1015.136,868.98,2019-06-01
Romania,2019,6,gas,304.076,211.7412,2019-06-01
Romania,2019,6,hydro,2368.134,2405.1118,2019-06-01
Romania,2019,6,nuclear,967.452326,776.8829,2019-06-01
Romania,2019,6,oil,0.0,22.7611,2019-06-01
Romania,2019,6,other,23.46,16.5279,2019-06-01
Romania,2019,6,solar,0.656,210.0818,2019-06-01
Romania,2019,6,wind,360.826,376.9072,2019-06-01
Romania,2019,7,coal,1198.208,1046.4264,2019-07-01
Romania,2019,7,gas,631.2090000000001,534.4429,2019-07-01
Romania,2019,7,hydro,1409.007,1433.4426,2019-07-01
Romania,2019,7,nuclear,994.176,909.8628,2019-07-01
Romania,2019,7,oil,0.0,22.7611,2019-07-01
Romania,2019,7,other,33.365,31.403,2019-07-01
Romania,2019,7,solar,2.0535,211.0918,2019-07-01
Romania,2019,7,wind,298.976,303.9251,2019-07-01
Romania,2019,8,coal,1154.4245,997.7554,2019-08-01
Romania,2019,8,gas,628.182,515.1012,2019-08-01
Romania,2019,8,hydro,1020.156,1014.6726,2019-08-01
Romania,2019,8,nuclear,993.71,909.8628,2019-08-01
Romania,2019,8,oil,0.0,22.7611,2019-08-01
Romania,2019,8,other,35.650999999999996,34.7086,2019-08-01
Romania,2019,8,solar,0.781,212.1018,2019-08-01
Romania,2019,8,wind,427.785,431.8936,2019-08-01
Romania,2019,9,coal,1119.028,963.2801,2019-09-01
Romania,2019,9,gas,708.491,526.299,2019-09-01
Romania,2019,9,hydro,820.928,834.4683,2019-09-01
Romania,2019,9,nuclear,970.885,784.8816,2019-09-01
Romania,2019,9,oil,0.0,22.7611,2019-09-01
Romania,2019,9,other,31.176000000000002,28.0974,2019-09-01
Romania,2019,9,solar,0.9325,169.6814,2019-09-01
Romania,2019,9,wind,446.508,446.8899,2019-09-01
Romania,2019,10,coal,1164.076,996.7414,2019-10-01
Romania,2019,10,gas,934.58,803.1914,2019-10-01
Romania,2019,10,hydro,838.241,848.8028,2019-10-01
Romania,2019,10,nuclear,1015.3655,934.859,2019-10-01
Romania,2019,10,oil,0.0,30.3481,2019-10-01
Romania,2019,10,other,44.498,44.6253,2019-10-01
Romania,2019,10,solar,1.013,143.4212,2019-10-01
Romania,2019,10,wind,370.663,369.9089,2019-10-01
Romania,2019,11,coal,1111.271,940.9725,2019-11-01
Romania,2019,11,gas,997.282,844.9288,2019-11-01
Romania,2019,11,hydro,969.587,970.6454,2019-11-01
Romania,2019,11,nuclear,996.011,916.8617,2019-11-01
Romania,2019,11,oil,0.0,30.3481,2019-11-01
Romania,2019,11,other,43.792,44.6253,2019-11-01
Romania,2019,11,solar,0.9570000000000001,62.6205,2019-11-01
Romania,2019,11,wind,762.798,761.8124,2019-11-01
Romania,2019,12,coal,1146.94,976.4618,2019-12-01
Romania,2019,12,gas,1085.005,919.2418,2019-12-01
Romania,2019,12,hydro,1081.841,1085.3208,2019-12-01
Romania,2019,12,nuclear,1054.939,970.8536,2019-12-01
Romania,2019,12,oil,0.0,30.3481,2019-12-01
Romania,2019,12,other,41.58,42.9725,2019-12-01
Romania,2019,12,solar,0.875,63.6305,2019-12-01
Romania,2019,12,wind,745.8995,747.8158,2019-12-01
Romania,2020,1,coal,1103.048,938.6756,2020-01-01
Romania,2020,1,gas,1353.824,1181.4148,2020-01-01
Romania,2020,1,hydro,1093.549,1103.8773,2020-01-01
Romania,2020,1,nuclear,1053.34,968.9727,2020-01-01
Romania,2020,1,oil,0.0,32.1741,2020-01-01
Romania,2020,1,other,47.736,51.5468,2020-01-01
Romania,2020,1,solar,0.573,80.763,2020-01-01
Romania,2020,1,wind,633.3155,632.5905,2020-01-01
Romania,2020,2,coal,786.969,645.8496,2020-02-01
Romania,2020,2,gas,1084.424,930.6285,2020-02-01
Romania,2020,2,hydro,1059.079,1065.9891,2020-02-01
Romania,2020,2,nuclear,986.651,907.9745,2020-02-01
Romania,2020,2,oil,0.0,42.8989,2020-02-01
Romania,2020,2,other,46.666,48.4227,2020-02-01
Romania,2020,2,solar,0.703,102.9728,2020-02-01
Romania,2020,2,wind,795.4945,799.4825,2020-02-01
Romania,2020,3,coal,826.122,688.7022,2020-03-01
Romania,2020,3,gas,858.893,575.0962,2020-03-01
Romania,2020,3,hydro,1271.579,1285.1262,2020-03-01
Romania,2020,3,nuclear,1054.575,969.9727,2020-03-01
Romania,2020,3,oil,0.0,53.6236,2020-03-01
Romania,2020,3,other,45.214,46.8607,2020-03-01
Romania,2020,3,solar,1.506,146.3829,2020-03-01
Romania,2020,3,wind,849.7555,845.4527,2020-03-01
Romania,2020,4,coal,473.451,395.8762,2020-04-01
Romania,2020,4,gas,545.026,337.4032,2020-04-01
Romania,2020,4,hydro,1129.441,1135.6215,2020-04-01
Romania,2020,4,nuclear,1015.714,934.9737,2020-04-01
Romania,2020,4,oil,0.0,42.8989,2020-04-01
Romania,2020,4,other,33.855,37.4886,2020-04-01
Romania,2020,4,solar,0.40149999999999997,216.0409,2020-04-01
Romania,2020,4,wind,627.149,622.597,2020-04-01
Romania,2020,5,coal,466.01099999999997,385.6732,2020-05-01
Romania,2020,5,gas,477.64,216.5424,2020-05-01
Romania,2020,5,hydro,1065.25,1070.0852,2020-05-01
Romania,2020,5,nuclear,1044.316,961.9729,2020-05-01
Romania,2020,5,oil,0.0,53.6236,2020-05-01
Romania,2020,5,other,36.377,35.9265,2020-05-01
Romania,2020,5,solar,2.3795,188.7834,2020-05-01
Romania,2020,5,wind,658.086,657.5743,2020-05-01
Romania,2020,6,coal,512.461,419.3431,2020-06-01
Romania,2020,6,gas,586.176,455.2425,2020-06-01
Romania,2020,6,hydro,1727.463,1747.9764,2020-06-01
Romania,2020,6,nuclear,1000.466518,753.9788,2020-06-01
Romania,2020,6,oil,0.0,53.6236,2020-06-01
Romania,2020,6,other,29.273,24.9924,2020-06-01
Romania,2020,6,solar,1.4535,185.7548,2020-06-01
Romania,2020,6,wind,281.805,282.8169,2020-06-01
Romania,2020,7,coal,919.697,786.651,2020-07-01
Romania,2020,7,gas,829.584,699.9857,2020-07-01
Romania,2020,7,hydro,1742.036,1762.3125,2020-07-01
Romania,2020,7,nuclear,1001.7634820000001,460.987,2020-07-01
Romania,2020,7,oil,0.0,32.1741,2020-07-01
Romania,2020,7,other,27.275,20.3063,2020-07-01
Romania,2020,7,solar,2.367,207.9646,2020-07-01
Romania,2020,7,wind,366.9675,367.7619,2020-07-01
Romania,2020,8,coal,939.516,814.1991,2020-08-01
Romania,2020,8,gas,811.91,677.8279,2020-08-01
Romania,2020,8,hydro,1362.503,1374.2146,2020-08-01
Romania,2020,8,nuclear,1011.742515,811.9772,2020-08-01
Romania,2020,8,oil,0.0,32.1741,2020-08-01
Romania,2020,8,other,28.155,18.7443,2020-08-01
Romania,2020,8,solar,0.8704999999999999,207.9646,2020-08-01
Romania,2020,8,wind,432.297,430.7212,2020-08-01
Romania,2020,9,coal,889.332,765.2247,2020-09-01
Romania,2020,9,gas,806.388,677.8279,2020-09-01
Romania,2020,9,hydro,1040.246,1049.6051,2020-09-01
Romania,2020,9,nuclear,992.235485,911.9743,2020-09-01
Romania,2020,9,oil,0.0,32.1741,2020-09-01
Romania,2020,9,other,30.375,21.8683,2020-09-01
Romania,2020,9,solar,0.763,184.7453,2020-09-01
Romania,2020,9,wind,538.814,536.6526,2020-09-01
Romania,2020,10,coal,829.482,707.0676,2020-10-01
Romania,2020,10,gas,570.039,440.1349,2020-10-01
Romania,2020,10,hydro,1310.332,1317.8944,2020-10-01
Romania,2020,10,nuclear,1047.469,966.9728,2020-10-01
Romania,2020,10,oil,0.0,42.8989,2020-10-01
Romania,2020,10,other,51.2,53.1088,2020-10-01
Romania,2020,10,solar,1.157,111.0491,2020-10-01
Romania,2020,10,wind,535.4215,536.6526,2020-10-01
Romania,2020,11,coal,887.577,744.8187,2020-11-01
Romania,2020,11,gas,1084.71,915.5209,2020-11-01
Romania,2020,11,hydro,1300.98,1310.7263,2020-11-01
Romania,2020,11,nuclear,1017.668,937.9736,2020-11-01
Romania,2020,11,oil,0.0,42.8989,2020-11-01
Romania,2020,11,other,48.082,46.8607,2020-11-01
Romania,2020,11,solar,0.9490000000000001,66.6294,2020-11-01
Romania,2020,11,wind,389.90999999999997,395.7438,2020-11-01
Romania,2020,12,coal,985.915,837.666,2020-12-01
Romania,2020,12,gas,1166.513,1003.145,2020-12-01
Romania,2020,12,hydro,1305.905,1311.7503,2020-12-01
Romania,2020,12,nuclear,1051.892,968.9727,2020-12-01
Romania,2020,12,oil,0.0,53.6236,2020-12-01
Romania,2020,12,other,55.553,62.4809,2020-12-01
Romania,2020,12,solar,1.03,34.3243,2020-12-01
Romania,2020,12,wind,769.514,766.5038,2020-12-01
Romania,2021,1,coal,901.11725,746.8593,2021-01-01
Romania,2021,1,gas,1139.39125,975.9513,2021-01-01
Romania,2021,1,hydro,1653.936,1292.2942,2021-01-01
Romania,2021,1,nuclear,1037.7465,846.9762,2021-01-01
Romania,2021,1,oil,0.0,42.8989,2021-01-01
Romania,2021,1,other,53.05175,53.1088,2021-01-01
Romania,2021,1,solar,0.701,55.5245,2021-01-01
Romania,2021,1,wind,797.85175,802.4805,2021-01-01
Romania,2021,2,coal,923.679113,786.651,2021-02-01
Romania,2021,2,gas,966.859637,807.7533,2021-02-01
Romania,2021,2,hydro,1631.754419,1677.3201,2021-02-01
Romania,2021,2,nuclear,934.384455,858.9758,2021-02-01
Romania,2021,2,oil,0.0,32.1741,2021-02-01
Romania,2021,2,other,50.106427,51.5468,2021-02-01
Romania,2021,2,solar,1.705844,89.8488,2021-02-01
Romania,2021,2,wind,502.343779,501.6753,2021-02-01
Romania,2021,3,coal,911.686889,758.0826,2021-03-01
Romania,2021,3,gas,1045.453488,863.1479,2021-03-01
Romania,2021,3,hydro,1551.251206,1552.3915,2021-03-01
Romania,2021,3,nuclear,1036.301919,952.9732,2021-03-01
Romania,2021,3,oil,0.0,42.8989,2021-03-01
Romania,2021,3,other,55.333823,59.3569,2021-03-01
Romania,2021,3,solar,2.102407,148.4019,2021-03-01
Romania,2021,3,wind,698.998846,694.5504,2021-03-01
Romania,2021,4,coal,988.77225,837.666,2021-04-01
Romania,2021,4,gas,624.028625,465.3143,2021-04-01
Romania,2021,4,hydro,1641.803,1652.744,2021-04-01
Romania,2021,4,nuclear,1009.229625,928.9739,2021-04-01
Romania,2021,4,oil,0.0,53.6236,2021-04-01
Romania,2021,4,other,53.388624,59.3569,2021-04-01
Romania,2021,4,solar,2.694006,167.5831,2021-04-01
Romania,2021,4,wind,414.0715,417.7296,2021-04-01
Romania,2021,5,coal,785.771,669.3165,2021-05-01
Romania,2021,5,gas,540.79175,409.9197,2021-05-01
Romania,2021,5,hydro,2194.783375,2198.5386,2021-05-01
Romania,2021,5,nuclear,990.489653,606.9829,2021-05-01
Romania,2021,5,oil,0.0,32.1741,2021-05-01
Romania,2021,5,other,52.20075,51.5468,2021-05-01
Romania,2021,5,solar,3.011625,205.9455,2021-05-01
Romania,2021,5,wind,514.57925,513.6675,2021-05-01
Romania,2021,6,coal,842.710125,720.3315,2021-06-01
Romania,2021,6,gas,693.719875,544.881,2021-06-01
Romania,2021,6,hydro,2092.212125,2099.2101,2021-06-01
Romania,2021,6,nuclear,966.431222,694.9804,2021-06-01
Romania,2021,6,oil,0.0,32.1741,2021-06-01
Romania,2021,6,other,46.518625,43.7367,2021-06-01
Romania,2021,6,solar,3.3297499999999998,200.8979,2021-06-01
Romania,2021,6,wind,443.111625,446.7108,2021-06-01
Romania,2021,7,coal,1051.82775,913.1681,2021-07-01
Romania,2021,7,gas,854.784875,695.957,2021-07-01
Romania,2021,7,hydro,1545.468125,1548.2955,2021-07-01
Romania,2021,7,nuclear,1005.321249,848.9761,2021-07-01
Romania,2021,7,oil,0.0,32.1741,2021-07-01
Romania,2021,7,other,42.845373,37.4886,2021-07-01
Romania,2021,7,solar,3.504749,221.0886,2021-07-01
Romania,2021,7,wind,357.279749,365.7632,2021-07-01
Romania,2021,8,coal,922.004875,780.5292,2021-08-01
Romania,2021,8,gas,844.25825,671.7849,2021-08-01
Romania,2021,8,hydro,1169.548875,1136.6455,2021-08-01
Romania,2021,8,nuclear,1006.894,925.9739,2021-08-01
Romania,2021,8,oil,0.0,32.1741,2021-08-01
Romania,2021,8,other,47.061875,43.7367,2021-08-01
Romania,2021,8,solar,2.641871,199.8883,2021-08-01
Romania,2021,8,wind,299.2875,340.7794,2021-08-01
Romania,2021,9,coal,865.231124,746.8593,2021-09-01
Romania,2021,9,gas,805.722126,637.541,2021-09-01
Romania,2021,9,hydro,991.4540020000001,1000.4528,2021-09-01
Romania,2021,9,nuclear,995.17625,906.9745,2021-09-01
Romania,2021,9,oil,0.0,32.1741,2021-09-01
Romania,2021,9,other,40.096874,42.1746,2021-09-01
Romania,2021,9,solar,2.2784859999999996,164.5545,2021-09-01
Romania,2021,9,wind,436.054874,438.716,2021-09-01
Romania,2021,10,coal,959.4225,828.4833,2021-10-01
Romania,2021,10,gas,902.274,732.2153,2021-10-01
Romania,2021,10,hydro,941.1855,954.3726,2021-10-01
Romania,2021,10,nuclear,1040.038625,920.9741,2021-10-01
Romania,2021,10,oil,0.0,53.6236,2021-10-01
Romania,2021,10,other,51.872749999999996,57.7949,2021-10-01
Romania,2021,10,solar,1.989627,127.2017,2021-10-01
Romania,2021,10,wind,571.20675,577.6261,2021-10-01
Romania,2021,11,coal,927.650625,794.8134,2021-11-01
Romania,2021,11,gas,1097.365375,933.65,2021-11-01
Romania,2021,11,hydro,909.7742499999999,917.5084,2021-11-01
Romania,2021,11,nuclear,1011.9879999999999,931.9738,2021-11-01
Romania,2021,11,oil,0.0,0.0,2021-11-01
Romania,2021,11,other,45.5165,51.5468,2021-11-01
Romania,2021,11,solar,1.7547579999999998,80.763,2021-11-01
Romania,2021,11,wind,536.99825,544.6474,2021-11-01
Romania,2021,12,coal,907.4875010000001,774.4074,2021-12-01
Romania,2021,12,gas,1218.275375,1033.3602,2021-12-01
Romania,2021,12,hydro,1195.365875,1195.0138,2021-12-01
Romania,2021,12,nuclear,1042.847751,951.9732,2021-12-01
Romania,2021,12,oil,0.0,32.1741,2021-12-01
Romania,2021,12,other,51.953375,56.2328,2021-12-01
Romania,2021,12,solar,1.6986309999999998,38.3624,2021-12-01
Romania,2021,12,wind,876.427625,863.4411,2021-12-01
Serbia,2019,1,coal,2147.238,2189.3461,2019-01-01
Serbia,2019,1,gas,1.488,56.7637,2019-01-01
Serbia,2019,1,hydro,787.26,879.1889,2019-01-01
Serbia,2019,1,nuclear,0.0,0.0,2019-01-01
Serbia,2019,1,oil,0.0,1.8785,2019-01-01
Serbia,2019,1,other,57.078361,9.3416,2019-01-01
Serbia,2019,1,solar,0.0,0.2706,2019-01-01
Serbia,2019,1,wind,0.0,60.6947,2019-01-01
Serbia,2019,2,coal,1953.668,1990.7322,2019-02-01
Serbia,2019,2,gas,1.344,51.6136,2019-02-01
Serbia,2019,2,hydro,939.548,1002.0476,2019-02-01
Serbia,2019,2,nuclear,0.0,0.0,2019-02-01
Serbia,2019,2,oil,0.0,1.708,2019-02-01
Serbia,2019,2,other,51.303592,8.6512,2019-02-01
Serbia,2019,2,solar,0.0,0.764,2019-02-01
Serbia,2019,2,wind,0.0,65.2039,2019-02-01
Serbia,2019,3,coal,2478.685,2447.163,2019-03-01
Serbia,2019,3,gas,1.488,63.4483,2019-03-01
Serbia,2019,3,hydro,1061.51,1193.616,2019-03-01
Serbia,2019,3,nuclear,0.0,0.0,2019-03-01
Serbia,2019,3,oil,0.0,2.0997,2019-03-01
Serbia,2019,3,other,33.984682,9.833,2019-03-01
Serbia,2019,3,solar,0.0,1.3947,2019-03-01
Serbia,2019,3,wind,0.0,73.5936,2019-03-01
Serbia,2019,4,coal,1897.86,1819.8588,2019-04-01
Serbia,2019,4,gas,1.44,47.1835,2019-04-01
Serbia,2019,4,hydro,888.69,879.8228,2019-04-01
Serbia,2019,4,nuclear,0.0,0.0,2019-04-01
Serbia,2019,4,oil,0.0,1.5618,2019-04-01
Serbia,2019,4,other,21.599987,9.7581,2019-04-01
Serbia,2019,4,solar,0.0,1.3214,2019-04-01
Serbia,2019,4,wind,0.0,96.9936,2019-04-01
Serbia,2019,5,coal,1561.556,1510.6265,2019-05-01
Serbia,2019,5,gas,1.488,39.1662,2019-05-01
Serbia,2019,5,hydro,1109.028,1154.5916,2019-05-01
Serbia,2019,5,nuclear,0.0,0.0,2019-05-01
Serbia,2019,5,oil,0.0,1.2962,2019-05-01
Serbia,2019,5,other,22.796,9.9196,2019-05-01
Serbia,2019,5,solar,0.0,1.3113,2019-05-01
Serbia,2019,5,wind,0.0,59.727,2019-05-01
Serbia,2019,6,coal,1556.524,1511.6029,2019-06-01
Serbia,2019,6,gas,1.44,39.192,2019-06-01
Serbia,2019,6,hydro,982.707,1040.2367,2019-06-01
Serbia,2019,6,nuclear,0.0,0.0,2019-06-01
Serbia,2019,6,oil,0.0,1.2971,2019-06-01
Serbia,2019,6,other,22.32,9.4479,2019-06-01
Serbia,2019,6,solar,0.0,1.649,2019-06-01
Serbia,2019,6,wind,0.0,33.8668,2019-06-01
Serbia,2019,7,coal,1751.932,1700.0252,2019-07-01
Serbia,2019,7,gas,1.488,44.0775,2019-07-01
Serbia,2019,7,hydro,669.117,693.6548,2019-07-01
Serbia,2019,7,nuclear,0.0,0.0,2019-07-01
Serbia,2019,7,oil,0.0,1.4589,2019-07-01
Serbia,2019,7,other,24.552,10.6887,2019-07-01
Serbia,2019,7,solar,0.0,1.706,2019-07-01
Serbia,2019,7,wind,0.0,31.2365,2019-07-01
Serbia,2019,8,coal,1880.275,1821.1097,2019-08-01
Serbia,2019,8,gas,1.488,47.2167,2019-08-01
Serbia,2019,8,hydro,555.978,609.6066,2019-08-01
Serbia,2019,8,nuclear,0.0,0.0,2019-08-01
Serbia,2019,8,oil,0.0,1.5627,2019-08-01
Serbia,2019,8,other,20.832,9.6035,2019-08-01
Serbia,2019,8,solar,0.0,1.7578,2019-08-01
Serbia,2019,8,wind,0.0,50.9611,2019-08-01
Serbia,2019,9,coal,1727.071,1675.963,2019-09-01
Serbia,2019,9,gas,1.44,43.4536,2019-09-01
Serbia,2019,9,hydro,488.116,517.2988,2019-09-01
Serbia,2019,9,nuclear,0.0,0.0,2019-09-01
Serbia,2019,9,oil,0.0,1.4379,2019-09-01
Serbia,2019,9,other,21.599999999999998,9.445,2019-09-01
Serbia,2019,9,solar,0.0,1.3225,2019-09-01
Serbia,2019,9,wind,0.0,60.0288,2019-09-01
Serbia,2019,10,coal,1991.397,1945.7743,2019-10-01
Serbia,2019,10,gas,1.488,50.4483,2019-10-01
Serbia,2019,10,hydro,460.378,510.7224,2019-10-01
Serbia,2019,10,nuclear,0.0,0.0,2019-10-01
Serbia,2019,10,oil,0.0,1.6696,2019-10-01
Serbia,2019,10,other,22.543939,11.2166,2019-10-01
Serbia,2019,10,solar,0.0,1.18,2019-10-01
Serbia,2019,10,wind,0.0,61.3394,2019-10-01
Serbia,2019,11,coal,2025.582,1973.6363,2019-11-01
Serbia,2019,11,gas,1.44,51.1706,2019-11-01
Serbia,2019,11,hydro,702.892,715.0124,2019-11-01
Serbia,2019,11,nuclear,0.0,0.0,2019-11-01
Serbia,2019,11,oil,0.0,1.6934,2019-11-01
Serbia,2019,11,other,27.214561,12.4101,2019-11-01
Serbia,2019,11,solar,0.0,0.469,2019-11-01
Serbia,2019,11,wind,0.0,170.6445,2019-11-01
Serbia,2019,12,coal,2244.598,2222.2234,2019-12-01
Serbia,2019,12,gas,1.488,57.6165,2019-12-01
Serbia,2019,12,hydro,845.829,910.5534,2019-12-01
Serbia,2019,12,nuclear,0.0,0.0,2019-12-01
