country,year,month,Total Combustible Fuels,coal,gas,oil,nuclear,hydro,solar,wind,other
France,2018,1,5055.4993,799.931,2874.3638,409.7968,40788.3543,7472.7322,365.9835,4137.0886,783.0054
France,2018,2,7092.6846,1488.9671,4137.5843,576.572,36406.6682,7345.7105,555.1972,2851.5319,701.1589
France,2018,3,6295.692,1420.0877,3357.2553,556.8424,35675.3075,7292.6748,841.0998,3186.8204,773.1044
France,2018,4,2875.835,543.7948,811.7469,422.9189,30590.4653,7120.0593,1060.0285,2226.896,908.9721
France,2018,5,2600.6722,466.0537,635.8529,423.334,30578.6858,7824.7401,1196.8504,1637.9284,887.0294
France,2018,6,2514.8242,590.2757,795.8559,424.5642,28620.3341,7710.7028,1319.3255,1386.5507,515.7261
France,2018,7,3855.9844,852.5386,1845.1454,430.1423,29952.684,5402.6846,1427.5979,1104.2409,539.7559
France,2018,8,3699.6405,766.299,1812.9929,413.5016,27289.6652,4014.7431,1319.1664,1409.3209,518.4447
France,2018,9,3467.1154,603.1815,1647.7014,417.76,30095.5341,3120.1291,1127.6807,1621.7736,610.0703
France,2018,10,4627.4229,1043.8287,2561.7215,420.9391,31607.9153,3023.4403,770.9307,2508.1194,412.5312
France,2018,11,6563.8047,859.2742,4499.4765,455.8853,32648.1122,4040.9557,459.3242,2801.9392,560.7664
France,2018,12,5734.4218,511.5294,3899.1116,441.9944,38880.6011,5240.4065,447.9742,3726.385,693.3841
France,2019,1,7716.342,1062.3464,5246.197,483.4636,40157.9937,5059.0096,469.2268,3014.5911,735.431
France,2019,2,6239.7708,693.3069,4149.3481,464.5239,36089.959,5130.1038,819.4116,2664.72,743.6879
France,2019,3,5283.8993,221.1522,3211.6645,461.4115,35497.7156,5241.9124,1120.4645,4577.4288,1200.7671
France,2019,4,3567.406,236.7538,2095.6845,450.9417,31756.6721,4586.3548,1089.8871,2389.2274,595.122
France,2019,5,3441.3498,192.9797,1986.9751,447.5314,31668.804,5634.5068,1336.133,2297.0251,624.9595
France,2019,6,3177.059,210.3291,1782.3609,447.199,28560.705,5844.3558,1427.6937,1926.5997,548.2658
France,2019,7,4130.1253,311.3088,2645.2857,451.9841,29195.0424,4472.5872,1479.0808,1774.7879,532.6425
France,2019,8,3792.159,244.6583,2074.3659,444.9929,27721.1644,3824.8303,1474.9456,1682.7675,839.2378
France,2019,9,4076.9722,233.9374,2662.7347,448.5357,27533.4673,2659.8265,1266.9617,2740.883,542.8604
France,2019,10,4323.9866,236.0634,2959.1156,448.2692,29162.9484,3879.83,832.7495,3486.8123,491.6343
France,2019,11,6972.5821,1119.1317,4581.4555,503.7892,29133.6713,6558.6003,429.5482,3464.036,579.3016
France,2019,12,5908.2048,778.3247,3693.1036,527.0474,32985.8569,7926.5797,479.0816,4768.4743,720.825
France,2020,1,6602.7878,501.4744,4755.8515,440.1376,37352.3958,6385.066,525.2519,4180.4135,723.2138
France,2020,2,5285.7449,371.4145,3455.8434,448.7131,33178.5389,6356.2359,781.6057,5913.9025,827.6633
France,2020,3,5288.3195,239.0108,3410.2244,452.511,30624.8551,7425.6982,1099.2545,4504.7828,1004.4627
France,2020,4,2678.9383,183.2489,717.3105,416.9158,26823.525,5145.8028,1349.1236,2286.0819,1179.3525
France,2020,5,2830.0441,272.2818,1293.4228,420.1391,24714.641,6747.6458,1634.0249,2666.0627,662.0897
France,2020,6,3659.6836,172.5934,2338.62,445.7275,21334.9586,6421.0223,1558.0505,2054.0725,520.632
France,2020,7,4010.4104,409.8183,2387.0154,472.2438,22499.4261,4644.4101,1745.2771,2108.3672,559.2223
France,2020,8,3767.5546,262.1176,2392.0516,418.847,22876.5319,3709.1857,1556.6426,2051.003,512.4279
France,2020,9,4120.8906,622.0343,2392.1275,452.4703,21739.6634,3387.3886,1272.2975,2150.7688,472.1479
France,2020,10,3675.373,336.769,2228.5807,426.5841,28271.6293,5192.6882,808.0066,4326.4663,501.3285
France,2020,11,5635.1009,423.5364,3955.8594,417.5837,31565.6297,4540.8619,697.9612,3159.9259,656.0109
France,2020,12,6247.5171,869.4185,3990.5648,479.5457,34432.4433,5761.5129,370.8959,4390.0539,725.8775
France,2021,1,7427.1514,1881.6014,4028.9757,465.3653,37176.8639,7394.9304,475.3258,3960.1925,869.0984
France,2021,2,5757.9816,829.0381,3306.5341,491.8911,30337.8193,6971.8815,672.3475,4248.8159,948.4077
France,2021,3,5941.1378,726.22,3504.3905,447.5923,31695.3346,6007.3713,1298.1928,3711.9911,1080.8244
France,2021,4,4296.4133,472.4201,2557.8384,464.1139,27209.1218,4076.1872,1583.7332,2949.2897,619.9303
France,2021,5,3067.2204,183.6101,1281.2271,459.7849,27574.6606,6334.233,1619.2651,3960.076,960.4877
France,2021,6,3082.8739,206.9516,1522.912,451.4865,27716.1485,6280.6721,1678.6506,1351.9577,719.4132
France,2021,7,3450.4061,264.8738,1535.7443,422.2813,28449.3242,5682.6613,1718.6331,2307.7858,1045.3962
France,2021,8,3040.1007,361.976,903.3051,416.9589,29010.9359,4442.8206,1747.3268,2224.8022,1175.7501
France,2021,9,3964.1226,1087.5743,1482.9772,425.7602,29001.3099,3452.1973,1458.5919,1662.5194,785.7003
France,2021,10,4387.8205,1275.114,1683.0477,465.2925,30658.2491,3062.1803,1243.1664,3489.5552,782.2557
France,2021,11,7288.0212,1312.7013,4336.8009,571.2338,30370.7782,4046.7372,698.7965,2713.6932,885.1746
France,2021,12,7072.4112,1256.6365,4297.9846,480.5049,31503.1127,5358.5574,582.4675,4327.2765,855.1745
Germany,2010,1,37957.548,25193.476,8936.584,1016.591,12537.344,2078.53,423.832,2906.482,2367.575
Germany,2010,2,34277.96,22534.887,8251.203,843.429,11010.01,1780.047,533.211,3695.588,2230.741
Germany,2010,3,34057.077,22226.258,8290.429,670.619,11649.048,2202.391,1026.954,4901.152,2417.163
Germany,2010,4,31310.919,20595.534,7170.868,514.483,10100.639,1946.794,1366.063,3145.056,2552.151
Germany,2010,5,29795.108,19684.158,6144.459,683.582,10644.28,2298.699,1101.996,2692.018,2765.142
Germany,2010,6,27511.283,18786.339,4993.799,427.437,9111.617,2546.033,1489.131,1960.015,2782.662
Germany,2010,7,28610.675,19886.181,4999.519,383.038,10763.286,2454.337,1568.688,1765.105,2814.861
Germany,2010,8,25817.079,17200.606,4429.112,788.676,11456.531,2746.425,1211.967,2982.452,2862.659
Germany,2010,9,27752.26,18586.332,5439.472,545.248,11360.589,2475.374,1099.393,2835.891,2679.481
Germany,2010,10,33907.066,22750.334,7218.433,610.953,9761.58,2034.872,847.591,4059.664,2802.571
Germany,2010,11,34121.409,22282.955,7965.894,648.48,11569.811,2129.431,348.89,3882.363,2715.592
Germany,2010,12,37866.616,23963.799,9981.364,976.644,13006.267,2276.068,711.282,2967.216,2480.367
Germany,2011,1,35672.403,22801.114,8846.87,852.82,13534.951,2245.569,370.867,3969.949,2702.647
Germany,2011,2,32366.421,20558.523,8057.261,541.979,11967.956,1689.053,731.376,4991.525,2734.226
Germany,2011,3,35219.969,23495.455,7916.405,454.306,10747.961,1762.49,1733.132,3415.928,2857.911
Germany,2011,4,29477.607,19735.88,5995.881,438.366,7642.972,1667.252,2333.979,3900.563,2818.437
Germany,2011,5,30855.576,20360.14,6422.513,725.296,5116.981,1700.528,2695.523,3350.812,2852.648
Germany,2011,6,27619.491,18961.755,5078.959,354.678,6355.977,2061.976,2259.391,2763.699,2747.384
Germany,2011,7,27802.929,18895.987,5080.314,330.767,7485.973,2268.518,2212.774,3936.857,2978.964
Germany,2011,8,28027.414,19385.475,4900.18,406.484,7981.971,2262.781,2339.159,3055.121,2842.121
Germany,2011,9,29687.828,19937.342,5958.989,402.445,7641.397,1818.518,2074.993,3159.734,2887.947
Germany,2011,10,33874.545,22805.862,6844.815,853.813,7300.899,1946.028,1590.172,4360.646,2871.76
Germany,2011,11,37452.311,24481.164,8652.34,884.796,7993.857,1510.311,883.659,3234.457,2926.259
Germany,2011,12,32446.505,21326.699,7186.244,400.879,8470.105,2101.976,373.975,8743.709,3010.342
Germany,2012,1,35035.234,22371.265,8287.211,552.952,8802.188,2448.086,546.19,7770.977,3320.134
Germany,2012,2,39615.331,25663.779,9491.94,979.739,8420.994,2045.658,961.399,4967.499,3021.504
Germany,2012,3,34889.525,24080.987,6241.761,698.031,8731.586,2255.85,2211.407,4448.556,3359.153
Germany,2012,4,32884.473,22303.8,6068.892,780.592,5794.718,2277.48,2431.885,3755.16,3239.716
Germany,2012,5,28406.665,19418.243,4431.367,563.658,6726.069,2521.647,3926.974,3201.989,3467.387
Germany,2012,6,28409.186,19778.64,4318.509,508.733,6707.616,2614.609,3520.083,3201.989,3302.332
Germany,2012,7,28786.599,20129.862,4310.306,336.973,6807.434,2330.113,3546.578,2918.226,3481.332
Germany,2012,8,28934.915,20184.094,4276.007,334.27,8559.218,2040.664,3669.591,2390.45,3595.152
Germany,2012,9,29593.929,20600.241,4586.897,558.958,7996.955,2138.414,2754.559,3342.214,3340.996
Germany,2012,10,34021.816,23833.47,5740.716,587.07,8545.809,2202.207,1707.051,4125.045,3352.047
Germany,2012,11,35945.884,24518.091,7037.025,497.344,8647.934,2193.905,768.362,4319.372,3380.582
Germany,2012,12,34684.444,22920.652,7303.682,687.272,8439.479,2203.367,335.922,6229.524,3275.879
Germany,2013,1,39505.394,26077.959,8832.602,723.297,8917.804,2759.821,364.083,5398.324,3382.652
Germany,2013,2,37641.709,25312.38,8024.165,717.119,8131.397,2216.483,682.0,3469.738,3134.958
Germany,2013,3,37675.595,25892.606,7315.814,623.287,8876.218,2512.588,2402.737,5016.256,3358.495
Germany,2013,4,32885.905,23311.145,5197.466,643.885,6951.963,2538.164,3314.518,3574.914,3261.967
Germany,2013,5,28440.859,20454.173,3346.874,366.932,6324.263,2717.361,3564.235,3109.134,3733.316
Germany,2013,6,27163.08,19679.807,3137.973,430.976,6595.573,2543.644,4525.33,3662.918,3420.037
Germany,2013,7,30411.428,22414.173,3296.492,364.589,6164.283,2195.219,5381.502,1836.289,3788.616
Germany,2013,8,28577.452,20882.624,3031.889,352.482,7074.25,1914.849,4348.01,2521.006,3766.148
Germany,2013,9,31424.43,22467.437,4439.276,530.228,7728.629,2171.575,2779.411,3611.403,3483.962
Germany,2013,10,33423.059,23685.504,5000.815,511.75,8238.207,2275.111,1998.784,5889.861,3691.472
Germany,2013,11,35861.762,25046.121,5934.361,740.05,8345.557,2355.108,837.286,4634.187,3618.29
Germany,2013,12,33070.327,22110.774,6196.514,671.62,8778.856,2111.077,812.104,8983.97,3574.768
Germany,2014,1,38312.957,25457.917,8052.66,700.331,8429.865,2125.252,811.291,6947.24,3554.848
Germany,2014,2,32750.33,22227.406,6182.247,421.756,8007.186,1834.653,1788.762,6852.956,3396.151
Germany,2014,3,33301.652,23215.569,5423.278,347.851,8302.035,1841.956,3621.908,5112.816,3739.353
Germany,2014,4,29794.134,21256.127,3936.773,280.848,7333.746,1741.776,4021.361,3959.896,3744.061
Germany,2014,5,27772.599,19821.012,3230.289,288.929,6057.457,2233.834,4505.452,4130.016,3841.106
Germany,2014,6,27021.89,19384.9,3103.696,329.669,6643.966,1818.589,5311.582,2758.809,3642.875
Germany,2014,7,29095.624,20790.711,3565.271,302.102,6189.387,2288.461,4858.456,2611.236,3845.587
Germany,2014,8,25425.457,17373.321,3163.628,324.324,7343.306,2481.773,4290.759,3713.94,3955.336
Germany,2014,9,31226.265,22914.723,3763.853,334.509,7492.176,2249.482,3181.169,2737.288,3651.156
Germany,2014,10,34505.138,24958.122,4628.085,597.007,8784.005,2159.29,2160.346,4233.522,3745.394
Germany,2014,11,35474.663,24683.779,5800.384,629.667,8557.775,2232.006,1068.303,4439.511,3779.113
Germany,2014,12,33973.29,21972.061,6862.829,685.937,8659.095,2040.927,436.611,9859.772,3858.518
Germany,2015,1,35303.152,22682.269,7343.335,994.405,8691.67,2434.643,605.598,9627.727,3756.465
Germany,2015,2,36569.279,24138.301,7317.548,926.67,7925.89,1849.949,1493.337,5414.36,3671.933
Germany,2015,3,35420.258,24267.514,5833.742,769.71,7644.54,2173.971,3115.653,7458.567,3989.887
Germany,2015,4,28623.615,20372.359,3548.035,433.335,7213.78,2427.367,4931.438,5386.493,3744.837
Germany,2015,5,23998.524,16550.7,2583.328,321.866,7386.76,2687.533,4907.255,5425.148,3984.045
Germany,2015,6,26743.519,19452.271,2648.036,277.378,6679.86,2439.894,5066.464,4223.255,3828.987
Germany,2015,7,29510.05,21475.828,3272.526,318.897,5070.85,1936.786,5475.569,6008.565,3896.489
Germany,2015,8,28345.517,21158.212,2400.016,329.893,7054.96,1755.547,5140.022,3945.48,3909.29
Germany,2015,9,30781.73,23396.56,3012.357,273.364,7277.74,1628.699,3599.325,5552.798,3595.359
Germany,2015,10,38331.977,26910.151,6537.081,308.57,6703.62,1687.04,2172.493,3984.135,4013.465
Germany,2015,11,33368.469,21584.004,6857.161,425.684,7449.48,1630.679,1268.631,10567.127,3948.077
Germany,2015,12,32431.908,20363.27,6919.722,361.796,7665.85,1810.894,950.214,11490.346,4198.471
Germany,2016,1,37520.951,23861.778,8297.275,689.403,7797.872,2065.13,702.139,9772.898,4110.732
Germany,2016,2,32023.101,20606.282,6431.356,595.462,7203.726,2317.373,1349.734,10379.97,3853.061
Germany,2016,3,35255.5,22999.818,7028.767,481.863,7671.241,2140.866,2591.37,6332.818,4160.615
Germany,2016,4,30077.652,20820.377,4667.661,320.479,5110.524,2324.301,4128.54,6235.869,3757.804
Germany,2016,5,27404.049,18379.673,4129.801,365.138,4860.286,2490.714,5189.682,6446.242,3963.012
Germany,2016,6,27909.129,19622.569,3646.542,418.215,5959.418,2599.893,5435.629,4432.723,3663.567
Germany,2016,7,27991.125,19349.614,3750.267,428.55,6131.078,2487.3,5435.629,4432.723,3869.232
Germany,2016,8,28238.753,18468.757,4868.297,345.61,7000.393,2283.043,5190.674,4529.318,3951.42
Germany,2016,9,32633.695,21392.081,6603.544,385.951,6833.69,1812.08,4232.67,4019.445,3686.669
Germany,2016,10,36134.864,22735.252,8266.934,442.292,7800.572,1586.006,1845.595,5332.654,4107.166
Germany,2016,11,37183.198,23080.341,9059.321,439.222,7393.903,1887.458,1121.638,7678.555,4028.875
Germany,2016,12,37773.986,22704.772,9768.301,523.505,6275.297,1670.833,874.699,8822.787,4202.317
Germany,2017,1,37368.648,25741.046,8140.903,182.322,5702.865,1618.159,868.653,7816.363,3118.059
Germany,2017,2,34283.726,21408.354,7916.854,424.101,4537.317,1803.54,1612.069,9873.044,3972.885
Germany,2017,3,34069.229,21313.193,7540.304,478.409,4836.598,2401.398,3517.696,9296.492,4114.803
Germany,2017,4,30025.46,18722.125,6256.17,428.517,4754.299,1985.44,4312.208,8089.17,4029.577
Germany,2017,5,30663.257,19479.241,6185.121,434.815,5645.534,2407.071,5126.759,5680.844,3960.531
Germany,2017,6,26767.847,16647.641,5271.16,436.691,6343.616,2113.535,5984.391,7117.905,3816.774
Germany,2017,7,28810.746,17705.034,6115.133,435.672,5339.724,2131.919,5466.405,5590.064,3944.853
Germany,2017,8,28735.688,18307.802,5340.024,462.071,7089.108,2296.654,5149.803,5579.143,4004.301
Germany,2017,9,30772.507,19521.162,6244.424,486.043,6392.13,2268.022,3445.559,6374.085,3913.703
Germany,2017,10,28854.943,17380.303,6376.014,443.536,7362.716,2163.669,2384.539,12669.094,4062.805
Germany,2017,11,34429.683,20927.709,8368.545,482.827,6906.724,2279.615,979.865,10430.6,4075.987
Germany,2017,12,31333.27,18052.464,7820.384,487.803,7244.369,2425.979,553.053,15190.198,4353.852
Germany,2018,1,30804.6427,18328.3811,7371.1276,422.9249,6658.5336,2531.5322,790.0972,14427.1523,4123.1562
Germany,2018,2,34245.021,21204.5869,8321.8094,404.9509,6058.8234,2097.324,1982.678,7943.1628,3812.273
Germany,2018,3,33982.9579,21476.6391,7548.4881,424.4088,6135.3021,2162.4617,2920.4847,10654.7193,3984.0245
Germany,2018,4,26060.4111,16423.5186,4905.0793,394.1428,5141.3419,2420.2099,5387.9274,8892.6567,3791.8963
Germany,2018,5,25022.8535,15704.2173,4347.1991,391.5866,4838.6718,2362.1081,6609.2571,7195.2042,4019.7353
Germany,2018,6,26600.1408,17025.2996,4864.1083,379.9139,5741.5503,2008.3496,5948.034,5741.8409,3789.5567
Germany,2018,7,30102.9737,19455.0279,5802.2689,390.5666,6181.4669,1748.5111,6874.9359,4391.0133,3896.0445
Germany,2018,8,29871.4452,18611.5314,6301.0777,392.0796,6575.7498,1588.298,5779.5063,6043.5841,3999.2813
Germany,2018,9,27803.977,17947.3593,5158.5495,393.0102,5571.5626,1717.9573,4537.3586,7889.819,3767.1841
Germany,2018,10,30596.2957,19078.4394,6517.199,419.2822,5717.9264,1589.1443,3062.2461,10618.137,4012.5049
Germany,2018,11,33281.2246,20126.4119,8310.4173,390.9099,6414.8366,1381.2959,1305.5935,9830.0392,3932.4636
Germany,2018,12,29678.0568,16546.2152,8026.8459,412.2985,6830.2345,2096.8078,585.8813,14261.6712,4142.0353
Germany,2019,1,33750.4086,19798.6507,8954.1056,447.097,6815.4773,2180.9263,784.0966,13913.7015,4017.9352
Germany,2019,2,29983.5041,17589.476,7527.206,340.0214,6192.5278,1886.3999,1929.7112,10886.3909,4025.9134
Germany,2019,3,24204.6787,13017.0763,6431.6375,367.9315,6710.8576,2561.7273,3165.4629,16472.0629,3854.0753
Germany,2019,4,24763.3642,14093.8121,5990.4712,352.724,5683.8701,2211.6364,5377.2163,9067.7997,3805.0089
Germany,2019,5,24308.1553,13641.2255,5952.3164,357.6515,4615.6647,2278.0562,5262.8486,8277.6749,3817.7915
Germany,2019,6,20871.3107,10583.3764,5609.6797,339.9593,4565.8308,2370.0803,6775.7965,6575.0843,3817.6404
Germany,2019,7,23944.8568,12527.8239,6724.1844,343.6868,5430.1647,2032.7946,6017.8687,6565.8587,3807.0201
Germany,2019,8,23512.6099,11888.3161,6833.4298,375.4563,5470.1576,2181.3507,5535.1986,5790.4241,3875.1482
Germany,2019,9,22747.6458,11344.9987,6870.6522,348.5768,5790.4898,1846.2101,4102.6958,9106.1534,3679.9154
Germany,2019,10,26610.5856,13476.4354,8193.7987,431.6518,6742.3555,2055.9024,2570.3636,11636.9124,3957.7753
Germany,2019,11,30988.645,18038.7307,8256.6498,373.5135,6453.3282,1868.8474,1015.7395,10072.3251,3827.2344
Germany,2019,12,25064.2354,13043.0425,7037.4169,362.424,6521.276,2033.0684,976.0016,15180.612,4122.3
Germany,2020,1,28185.7493,14137.4526,8907.0331,449.4673,5810.62,1835.2935,1132.9586,15967.7302,4127.2631
Germany,2020,2,20919.9929,8951.8717,7114.6102,400.127,5165.1013,2273.0664,1728.4516,20290.4489,3937.4632
Germany,2020,3,22408.7268,10232.4733,7238.3947,409.0158,5401.3026,2386.7361,4185.5735,14144.3958,3998.9207
Germany,2020,4,16460.9049,6628.8938,5257.8639,325.7108,4724.4553,1940.9637,6592.2783,8746.3773,3800.3988
Germany,2020,5,16912.3244,6710.3019,5564.8196,299.6157,4285.9132,2103.686,6400.1224,7627.0472,3889.2549
Germany,2020,6,20171.8202,8243.5271,7246.3717,372.4453,4657.8063,2128.6442,5943.5144,6406.0256,3793.36
Germany,2020,7,21630.368,8896.6955,7892.4098,360.041,4229.2028,2202.323,6575.1555,7005.8102,3945.478
Germany,2020,8,23052.6516,11186.5286,7039.4336,372.0086,5589.949,1888.0913,5689.5262,6766.8069,3926.8949
Germany,2020,9,24611.7014,13090.0654,6864.4597,380.4925,5290.0936,1900.4667,4833.3861,6357.3687,3767.2863
Germany,2020,10,26055.8417,13843.0062,7378.8703,386.1498,5129.6679,2405.1337,2302.0654,13459.3409,3946.539
Germany,2020,11,30179.0447,16259.6965,8966.3809,415.2264,4787.6804,1850.3031,1587.6641,11229.8584,3998.7793
Germany,2020,12,29673.8742,15341.1824,9214.6686,382.1793,5842.2075,1799.2922,716.3038,11642.79,4245.0747
Germany,2021,1,32306.1462,17551.0914,9687.8395,386.6445,5925.6667,1796.4434,637.3487,11527.0292,4179.0162
Germany,2021,2,26171.8404,12618.4078,8870.4602,403.0318,5369.205,1993.4604,2071.8589,11235.2438,3791.7557
Germany,2021,3,26504.555,12723.1449,8766.0053,382.862,5503.6159,2034.0696,4294.0179,11486.6882,4145.1515
Germany,2021,4,24587.3231,11570.8197,8066.3022,403.2475,5147.6401,1595.9453,5734.2357,9527.8298,4010.7291
Germany,2021,5,19203.1822,8647.2237,5538.4693,376.078,5279.3711,2281.632,6187.9899,10061.5666,4120.9142
Germany,2021,6,22475.0635,11902.7217,5934.4152,363.5977,4943.8253,2349.0781,7449.3696,4418.3758,3756.7514
Germany,2021,7,21609.9457,11387.9126,5463.1828,369.3452,5516.9533,2337.9355,6528.5434,5916.4493,3849.3686
Germany,2021,8,20915.9833,11677.4763,4222.6944,358.5915,5792.3248,2427.8262,5522.1032,8058.1649,4121.7344
Germany,2021,9,26608.6868,16259.2537,5505.7781,362.9088,5456.0701,1974.1051,5020.7857,5807.5598,3963.1182
Germany,2021,10,25640.52,15246.092,5422.7246,405.5409,5303.087,1649.7341,3365.5816,13083.8731,4040.4525
Germany,2021,11,31811.345,17977.5928,8771.656,484.3621,5604.0313,1634.8443,1163.3992,10318.2243,4044.2139
Germany,2021,12,31263.2706,17378.0371,8620.2415,470.8287,5599.5046,1997.185,749.5982,12183.11,4284.7152
Greece,2010,1,3858.894,2703.485,686.879,442.842,,816.693,13.167,300.769,15.3
Greece,2010,2,2960.964,1932.822,630.26,378.009,,941.434,13.167,258.804,11.836
Greece,2010,3,2935.261,1905.078,648.14,362.625,,1076.065,13.167,235.147,11.566
Greece,2010,4,3277.123,2047.908,858.227,350.538,,389.743,13.167,236.113,12.181
Greece,2010,5,3572.025,2316.098,771.808,460.424,,348.826,13.167,139.376,14.113
Greece,2010,6,3731.571,2514.416,634.73,557.124,,364.035,13.167,140.494,15.069
Greece,2010,7,4622.403,2930.573,1014.674,646.132,,559.931,13.167,189.396,18.478
Greece,2010,8,4746.369,2925.436,1054.904,732.943,,420.061,13.167,199.357,19.707
Greece,2010,9,3768.27,2569.903,645.16,527.455,,262.672,13.167,198.683,15.338
Greece,2010,10,3609.493,2195.875,986.365,403.283,,537.343,13.167,213.345,14.277
Greece,2010,11,2917.689,2016.054,546.822,334.055,,724.289,13.167,285.968,12.364
Greece,2010,12,3060.938,2137.305,521.492,379.108,,1014.909,13.167,316.549,13.719
Greece,2011,1,4149.674,2611.643,1108.032,405.477,,519.678,28.676,177.916,15.862
Greece,2011,2,3800.723,2340.607,1076.235,361.976,,342.337,28.063,248.308,14.17
Greece,2011,3,3981.039,2272.049,1301.58,383.516,,378.891,44.888,267.535,15.457
Greece,2011,4,3196.191,1866.324,963.231,346.558,,305.644,53.607,317.884,12.988
Greece,2011,5,3419.324,2114.454,873.45,409.04,,331.895,61.357,257.013,14.477
Greece,2011,6,3263.772,1939.739,819.8,482.274,,452.879,68.462,172.933,14.204
