country,year,month,coal,gas,oil,nuclear,hydro,solar,wind,other
Serbia,2019,11,1973.6363,51.1706,1.6934,0.0,715.0124,0.469,170.6445,12.4101
Serbia,2019,12,2222.2234,57.6165,1.9068,0.0,910.5534,0.3998,133.9221,12.4613
Serbia,2020,1,2447.1405,47.2632,1.3681,0.0,759.9164,0.619,49.4831,14.336
Serbia,2020,2,2246.1418,43.3816,1.2556,0.0,806.7193,0.785,119.1909,13.1785
Serbia,2020,3,2242.3146,43.3074,1.2534,0.0,1036.4922,1.04,120.8321,12.1787
Serbia,2020,4,1795.5232,34.6782,1.0038,0.0,659.1946,1.603,68.9608,4.6028
Serbia,2020,5,1609.7641,31.0904,0.8999,0.0,692.0958,1.439,91.1911,11.4559
Serbia,2020,6,1529.404,29.5383,0.8551,0.0,893.0204,1.451,70.3941,14.6069
Serbia,2020,7,1702.1208,32.8742,0.9514,0.0,846.4017,1.682,39.9628,16.4671
Serbia,2020,8,1891.917,36.5403,1.0578,0.0,818.6874,1.498,69.2697,16.5409
Serbia,2020,9,1862.6518,35.9753,1.0413,0.0,627.9357,1.366,82.7033,16.5621
Serbia,2020,10,2049.6645,39.5864,1.1457,0.0,942.5376,0.973,92.5456,18.1169
Serbia,2020,11,2197.6196,42.4445,1.2286,0.0,829.2559,0.497,31.476,17.6984
Serbia,2020,12,2383.1925,46.0282,1.3322,0.0,760.073,0.308,139.6204,18.2756
Serbia,2021,1,2253.7329,47.7224,0.5046,0.0,1327.3719,0.379,118.8376,18.6577
Serbia,2021,2,2051.943,43.4494,0.4593,0.0,1392.0892,0.77,93.4753,17.1595
Serbia,2021,3,2271.3649,48.0961,0.5084,0.0,1210.1507,1.108,88.3931,18.1836
Serbia,2021,4,1659.7202,35.1447,0.3716,0.0,1246.2535,1.295,87.7895,18.8175
Serbia,2021,5,1284.3282,27.1959,0.2874,0.0,1232.2377,1.668,105.3081,18.7962
Serbia,2021,6,1380.6587,29.2356,0.309,0.0,984.9441,1.733,43.9427,17.7904
Serbia,2021,7,1736.049,36.7606,0.3886,0.0,806.5659,1.733,71.4933,18.2099
Serbia,2021,8,1745.8067,36.9672,0.3907,0.0,677.8422,1.684,48.18,18.8053
Serbia,2021,9,1703.0793,36.0624,0.3813,0.0,611.3982,1.337,57.559,19.4726
Serbia,2021,10,1978.5155,41.8949,0.4428,0.0,575.062,0.922,134.5706,20.8252
Serbia,2021,11,2197.6196,42.4445,1.2286,0.0,829.2559,0.497,31.476,17.6984
Serbia,2021,12,1837.5643,38.91,0.4112,0.0,1099.1551,0.324,111.3249,19.9204
Serbia,2022,1,1828.881,38.7268,0.4093,0.0,1057.6876,0.54,91.1689,21.9675
Serbia,2022,2,1659.9509,35.1495,0.3716,0.0,804.1407,0.808,117.5587,20.5027
Serbia,2022,3,2096.841,44.4002,0.4692,0.0,890.896,1.298,78.9243,21.8189
Serbia,2022,4,1630.2044,34.5192,0.3648,0.0,1022.243,1.497,82.3844,21.3579
Slovak Republic,2010,1,404.204,218.547,59.442,1223.129,368.529,0.582,0.5,65.584
Slovak Republic,2010,2,346.379,187.283,50.938,1102.605,313.45,0.877,0.5,56.202
Slovak Republic,2010,3,340.143,183.911,50.021,1221.245,454.652,1.535,0.5,55.19
Slovak Republic,2010,4,316.333,171.037,46.52,1167.575,389.559,1.913,0.5,51.327
Slovak Republic,2010,5,273.815,148.048,40.267,983.964,562.807,2.04,0.5,44.428
Slovak Republic,2010,6,218.826,118.316,32.18,1091.306,641.921,1.945,0.5,35.506
Slovak Republic,2010,7,246.604,133.335,36.265,868.148,456.655,2.056,0.5,40.013
Slovak Republic,2010,8,222.794,120.462,32.764,1093.189,593.852,2.008,0.5,36.149
Slovak Republic,2010,9,275.516,148.968,40.517,873.798,549.789,1.576,0.5,44.704
Slovak Republic,2010,10,375.291,202.915,55.19,947.242,382.549,1.298,0.5,60.893
Slovak Republic,2010,11,357.717,193.413,52.605,1044.226,380.546,0.689,0.5,58.041
Slovak Republic,2010,12,397.401,214.869,58.441,1167.575,483.694,0.481,0.5,64.48
Slovak Republic,2011,1,344.707,268.902,50.024,1331.543,489.451,13.587,0.417,69.915
Slovak Republic,2011,2,319.473,249.217,46.362,1205.963,354.278,20.474,0.417,64.796
Slovak Republic,2011,3,318.044,248.103,46.155,1326.56,304.803,35.847,0.417,64.507
Slovak Republic,2011,4,335.184,261.474,48.642,1193.007,250.91,44.669,0.417,67.983
Slovak Republic,2011,5,364.227,284.13,52.857,1154.137,234.124,47.647,0.417,73.874
Slovak Republic,2011,6,244.247,190.534,35.445,1175.067,277.414,45.414,0.417,49.539
Slovak Republic,2011,7,242.818,189.42,35.238,1078.39,437.325,48.02,0.417,49.249
Slovak Republic,2011,8,255.673,199.448,37.104,967.761,352.511,46.903,0.417,51.856
Slovak Republic,2011,9,212.823,166.021,30.885,1224.9,197.901,36.815,0.417,43.165
Slovak Republic,2011,10,301.38,235.103,43.737,1143.173,278.298,30.301,0.417,61.127
Slovak Republic,2011,11,334.708,261.102,48.573,1225.897,178.464,16.081,0.417,67.887
Slovak Republic,2011,12,329.947,257.388,47.882,1313.603,223.522,11.242,0.417,66.921
Slovak Republic,2012,1,305.039,222.805,39.516,1332.302,370.954,14.511,0.5,73.487
Slovak Republic,2012,2,338.054,246.92,43.793,1233.576,283.78,21.866,0.5,81.441
Slovak Republic,2012,3,288.764,210.918,37.408,1332.302,467.402,38.285,0.5,69.567
Slovak Republic,2012,4,275.279,201.068,35.661,1100.944,421.961,47.707,0.5,66.318
Slovak Republic,2012,5,260.399,190.199,33.733,1139.836,383.01,50.888,0.5,62.733
Slovak Republic,2012,6,222.734,162.688,28.854,953.354,383.01,48.503,0.5,53.659
Slovak Republic,2012,7,209.249,152.839,27.107,1098.95,337.568,51.286,0.5,50.411
Slovak Republic,2012,8,258.074,188.501,33.432,1279.449,242.048,50.093,0.5,62.173
Slovak Republic,2012,9,231.104,168.802,29.938,1251.526,244.83,39.319,0.5,55.676
Slovak Republic,2012,10,318.059,232.315,41.203,1209.642,269.869,32.362,0.5,76.624
Slovak Republic,2012,11,351.539,256.769,45.54,1151.803,294.909,17.175,0.5,84.69
Slovak Republic,2012,12,361.769,264.241,46.865,1327.316,323.658,12.006,0.5,87.154
Slovak Republic,2013,1,426.838,289.683,51.932,1336.527,394.981,20.124,0.5,110.28
Slovak Republic,2013,2,351.32,238.431,42.744,1204.869,403.248,30.323,0.5,90.769
Slovak Republic,2013,3,345.848,234.717,42.078,1339.519,452.851,53.094,0.5,89.355
Slovak Republic,2013,4,294.956,200.178,35.887,1024.338,508.883,66.16,0.5,76.207
Slovak Republic,2013,5,260.48,176.781,31.692,1102.136,552.055,70.571,0.5,67.299
Slovak Republic,2013,6,207.399,140.756,25.234,1153.004,538.277,67.263,0.5,53.585
Slovak Republic,2013,7,204.116,138.528,24.834,1180.931,374.773,71.122,0.5,52.737
Slovak Republic,2013,8,235.855,160.068,28.696,1299.623,237.907,69.468,0.5,60.937
Slovak Republic,2013,9,222.174,150.784,27.031,1273.69,304.962,54.527,0.5,57.402
Slovak Republic,2013,10,247.347,167.868,30.094,1259.727,272.813,44.879,0.5,63.906
Slovak Republic,2013,11,348.037,236.203,42.345,1114.105,320.578,23.818,0.5,89.921
Slovak Republic,2013,12,362.265,245.859,44.076,1335.53,285.672,16.65,0.5,93.597
Slovak Republic,2014,1,306.327,147.778,27.566,1329.265,287.82,20.432,0.5,129.34
Slovak Republic,2014,2,270.194,130.347,24.314,1190.697,282.39,30.788,0.5,114.084
Slovak Republic,2014,3,258.868,124.883,23.295,1282.746,176.493,53.906,0.5,109.302
Slovak Republic,2014,4,229.206,110.574,20.626,952.161,258.857,67.173,0.5,96.777
Slovak Republic,2014,5,203.859,98.345,18.345,1161.993,467.934,71.651,0.5,86.075
Slovak Republic,2014,6,218.959,105.63,19.704,1190.697,280.579,68.293,0.5,92.451
Slovak Republic,2014,7,184.444,88.979,16.598,1246.124,402.767,72.211,0.5,77.877
Slovak Republic,2014,8,180.129,86.898,16.209,1301.551,467.029,70.532,0.5,76.056
Slovak Republic,2014,9,223.813,107.972,20.141,1144.177,385.57,55.362,0.5,94.5
Slovak Republic,2014,10,266.958,128.786,24.023,1014.517,376.519,45.566,0.5,112.717
Slovak Republic,2014,11,285.294,137.632,25.673,1277.797,328.549,24.182,0.5,120.459
Slovak Republic,2014,12,300.395,144.916,27.032,1328.275,300.491,16.905,0.5,126.835
Slovak Republic,2015,1,282.624,136.053,32.571,1324.52,436.712,17.317,0.5,140.973
Slovak Republic,2015,2,279.06,134.337,32.161,1182.892,325.171,26.095,0.5,139.195
Slovak Republic,2015,3,285.171,137.279,32.865,1204.834,418.752,45.689,0.5,142.243
Slovak Republic,2015,4,245.45,118.158,28.287,1010.345,495.318,56.934,0.5,122.431
Slovak Republic,2015,5,218.461,105.166,25.177,1126.041,552.034,60.729,0.5,108.968
Slovak Republic,2015,6,182.305,87.76,21.01,925.568,396.066,57.883,0.5,90.934
Slovak Republic,2015,7,201.656,97.076,23.24,1111.08,253.331,61.204,0.5,100.586
Slovak Republic,2015,8,201.147,96.831,23.181,1265.674,207.013,59.781,0.5,100.332
Slovak Republic,2015,9,217.952,104.92,25.118,1196.855,188.108,46.923,0.5,108.714
Slovak Republic,2015,10,258.69,124.532,29.813,1152.97,214.575,38.62,0.5,129.035
Slovak Republic,2015,11,256.654,123.551,29.578,1260.687,215.52,20.496,0.5,128.019
Slovak Republic,2015,12,273.967,131.886,31.574,1319.533,269.4,14.328,0.5,136.655
Slovak Republic,2016,1,284.104,132.489,40.86,1318.87,285.715,18.241,0.5,150.485
Slovak Republic,2016,2,260.169,121.327,37.417,1210.21,493.418,27.487,0.5,137.807
Slovak Republic,2016,3,277.86,129.577,39.962,1257.064,414.432,48.127,0.5,147.178
Slovak Republic,2016,4,232.591,108.467,33.451,959.994,365.676,59.972,0.5,123.199
Slovak Republic,2016,5,212.818,99.246,30.607,766.599,400.78,63.97,0.5,112.726
Slovak Republic,2016,6,206.574,96.334,29.709,737.69,439.786,60.971,0.5,109.419
Slovak Republic,2016,7,194.606,90.753,27.988,1277.001,393.954,64.47,0.5,103.079
Slovak Republic,2016,8,202.411,94.393,29.111,1283.979,395.905,62.97,0.5,107.214
Slovak Republic,2016,9,199.289,92.937,28.662,1232.142,267.187,49.427,0.5,105.56
Slovak Republic,2016,10,220.103,102.643,31.655,1086.597,335.447,40.681,0.5,116.584
Slovak Republic,2016,11,258.088,120.357,37.118,1277.001,384.203,21.59,0.5,136.704
Slovak Republic,2016,12,276.82,129.092,39.812,1324.851,372.502,15.093,0.5,146.626
Slovak Republic,2017,1,368.926,163.878,35.62,1311.328,345.906,20.548,0.5,118.977
Slovak Republic,2017,2,307.041,128.308,30.382,1191.032,352.539,20.548,0.5,100.8
Slovak Republic,2017,3,272.529,129.578,30.382,1235.77,473.926,48.802,0.5,110.714
Slovak Republic,2017,4,223.736,116.874,25.143,956.405,406.209,47.09,0.5,127.239
Slovak Republic,2017,5,180.893,99.089,27.239,967.341,524.827,65.926,0.5,128.892
Slovak Republic,2017,6,210.645,99.089,26.191,957.399,432.678,69.35,0.5,130.544
Slovak Republic,2017,7,193.984,97.819,42.953,1272.555,298.356,65.069,0.5,130.544
Slovak Republic,2017,8,264.198,101.63,35.62,1230.799,295.244,65.069,0.5,122.282
Slovak Republic,2017,9,216.595,104.17,32.477,1228.811,308.007,41.096,0.5,122.282
Slovak Republic,2017,10,243.967,119.415,32.477,1083.66,357.575,34.247,0.5,142.111
Slovak Republic,2017,11,301.091,137.2,30.382,1275.538,428.157,17.98,0.5,118.977
Slovak Republic,2017,12,299.901,154.985,33.525,1305.363,396.577,10.274,0.5,123.934
Slovak Republic,2018,1,332.1092,155.9207,32.5059,1318.7994,575.6967,14.9744,1.2,115.3026
Slovak Republic,2018,2,329.4416,148.3762,36.5691,1191.0127,361.9752,23.959,0.0,101.4663
Slovak Republic,2018,3,292.096,152.1485,32.5059,1319.7978,348.0014,38.9334,0.0,116.84
Slovak Republic,2018,4,222.7399,99.3366,28.4427,1107.1526,426.2718,68.8823,1.2,126.0642
Slovak Republic,2018,5,186.7281,64.1287,42.664,1000.3308,363.8279,79.8635,0.0,132.2137
Slovak Republic,2018,6,180.0592,60.3564,34.5375,942.4275,290.5371,66.8857,0.0,124.5268
Slovak Republic,2018,7,289.4285,114.4257,36.5691,1133.1093,254.3944,75.8703,0.0,122.9895
Slovak Republic,2018,8,192.0631,187.3564,35.5533,1257.9011,202.8489,71.8771,0.0,129.1389
Slovak Republic,2018,9,218.7386,226.3366,36.5691,964.3908,227.4891,62.8925,0.0,93.7795
Slovak Republic,2018,10,241.4127,115.6831,25.3952,975.3725,195.4753,44.9232,1.2,136.8258
Slovak Republic,2018,11,254.7504,137.0594,26.411,1249.9144,252.9912,25.9556,1.2,119.9147
Slovak Republic,2018,12,393.4627,162.2079,33.5217,1323.7911,295.4909,9.9829,1.2,101.4663
Slovak Republic,2019,1,280.3664,251.4155,35.029,1316.8785,375.3022,17.0,0.0,139.6088
Slovak Republic,2019,2,236.5592,219.6159,30.9079,1175.2575,374.5133,36.0,0.0,129.4922
Slovak Republic,2019,3,267.2243,230.547,38.1198,1210.6628,570.7902,56.0,0.0,139.6088
Slovak Republic,2019,4,200.4182,160.9854,26.7869,1028.7191,412.5754,62.0,2.0,147.7021
Slovak Republic,2019,5,158.8013,212.6597,19.575,1184.1088,542.8928,53.0,0.0,145.6788
Slovak Republic,2019,6,170.8483,194.7725,18.5447,922.5034,509.7235,77.0,0.0,139.6088
Slovak Republic,2019,7,236.5592,229.5533,35.029,1069.0418,276.1733,76.0,0.0,131.5155
Slovak Republic,2019,8,151.135,219.6159,40.1803,1267.7046,275.1948,72.0,0.0,113.3057
Slovak Republic,2019,9,99.6615,236.5094,40.1803,1133.9514,252.0954,58.0,0.0,101.1658
Slovak Republic,2019,10,169.7531,272.284,50.4829,1267.7046,229.1382,50.0,0.0,115.329
Slovak Republic,2019,11,206.9893,259.3654,41.2105,1271.6385,333.3495,16.0,2.0,111.2824
Slovak Republic,2019,12,236.5592,253.4029,31.9382,1319.829,321.2513,16.0,2.0,97.1192
Slovak Republic,2020,1,326.4484,321.5304,31.097,1345.2464,256.4529,19.2027,0.0,123.9118
Slovak Republic,2020,2,224.6811,257.0427,30.0939,1254.2974,441.2974,41.4375,0.0,134.2378
Slovak Republic,2020,3,215.4295,230.7026,37.1158,1254.2974,423.5139,63.6723,0.0,119.7814
Slovak Republic,2020,4,120.2705,215.2619,29.0908,1110.378,246.963,95.003,0.0,117.7162
Slovak Republic,2020,5,99.124,237.0606,26.0814,1125.3696,265.453,79.843,0.0,109.4554
Slovak Republic,2020,6,100.4457,257.0427,33.1033,1008.4351,437.0985,69.7363,0.0,113.5858
Slovak Republic,2020,7,93.8374,198.0046,26.0814,1163.3483,378.0554,84.8963,0.0,123.9118
Slovak Republic,2020,8,60.7961,278.8414,34.1064,1207.3237,319.1008,80.8537,0.0,107.3902
Slovak Republic,2020,9,150.6685,282.4745,28.0876,1018.4295,303.1077,66.7043,0.0,134.2378
Slovak Republic,2020,10,146.7036,283.3828,28.0876,1128.3679,460.173,33.3521,0.0,142.4986
Slovak Republic,2020,11,200.8914,295.1904,29.0908,1306.2682,337.88,18.1921,0.0,125.977
Slovak Republic,2020,12,228.6461,326.9801,32.1002,1359.2386,274.2365,10.1067,0.0,140.4334
Slovak Republic,2021,1,185.0315,436.8818,34.1064,1361.2375,341.7697,18.1921,0.0,163.1505
Slovak Republic,2021,2,159.9201,392.3761,30.0939,1225.3136,430.4174,31.3308,0.0,144.5638
Slovak Republic,2021,3,144.0602,436.8818,29.0908,1180.3388,355.9191,64.6829,0.0,165.2157
Slovak Republic,2021,4,167.85,370.5775,25.0783,1027.4245,332.5753,68.7256,0.0,154.8897
Slovak Republic,2021,5,99.124,204.3626,26.0814,1108.3791,494.8703,75.8003,0.0,161.0853
Slovak Republic,2021,6,88.5508,306.998,32.1002,1058.4071,367.0922,96.0137,0.0,148.6942
Slovak Republic,2021,7,95.1591,258.8593,33.1033,1232.3097,354.1193,84.8963,0.0,146.629
Slovak Republic,2021,8,55.5095,197.0963,26.0814,1336.2515,390.3547,73.779,0.0,144.5638
Slovak Republic,2021,9,157.2768,301.5483,24.0751,1161.3494,321.2884,63.6723,0.0,138.3682
Slovak Republic,2021,10,138.7736,279.7497,26.0814,1209.3226,239.119,55.5869,0.0,165.2157
Slovak Republic,2021,11,181.0665,349.6871,28.0876,1317.2621,206.4507,24.2561,0.0,161.0853
Slovak Republic,2021,12,206.178,338.7877,43.1346,1372.2313,254.9381,15.1601,0.0,132.1726
Slovak Republic,2022,1,207.4996,302.4566,47.1471,1374.2302,297.8308,27.2881,1.0,134.2378
Slovak Republic,2022,2,181.0665,232.5192,31.097,1199.3282,385.546,39.4162,1.0,142.4986
Slovak Republic,2022,3,158.5984,176.206,33.1033,1329.2554,326.9156,70.747,0.0,152.8245
Slovak Republic,2022,4,114.9839,165.3066,27.0845,1066.4026,371.6569,60.6402,0.0,154.8897
Slovenia,2010,1,478.384,49.575,0.724,505.0,313.005,0.31,0.0,19.722
Slovenia,2010,2,397.777,41.222,0.602,468.0,244.6,0.509,0.0,16.399
Slovenia,2010,3,485.393,50.302,0.734,517.0,307.823,1.13,0.0,20.011
Slovenia,2010,4,348.712,36.137,0.528,500.0,307.823,1.52,0.0,14.376
Slovenia,2010,5,317.17,32.869,0.48,515.0,477.799,1.31,0.0,13.075
Slovenia,2010,6,312.789,32.415,0.473,494.0,435.305,1.85,0.0,12.895
Slovenia,2010,7,325.932,33.777,0.493,499.0,289.167,1.95,0.0,13.437
Slovenia,2010,8,326.808,33.867,0.494,507.0,340.989,1.67,0.0,13.473
Slovenia,2010,9,366.235,37.953,0.554,475.0,442.56,1.13,0.0,15.098
Slovenia,2010,10,466.993,48.395,0.706,0.0,414.576,0.702,0.0,19.252
Slovenia,2010,11,427.566,44.309,0.647,383.0,549.314,0.351,0.0,17.627
Slovenia,2010,12,435.452,45.126,0.659,518.0,513.038,0.427,0.0,17.952
Slovenia,2011,1,472.422,43.53,1.424,516.825,367.737,0.101,0.0,22.522
Slovenia,2011,2,432.029,39.808,1.303,468.841,223.884,2.028,0.0,20.596
Slovenia,2011,3,479.447,44.177,1.445,399.864,280.614,4.056,0.0,22.857
Slovenia,2011,4,425.882,39.242,1.284,497.831,274.536,6.084,0.0,20.303
Slovenia,2011,5,345.096,31.798,1.04,509.827,331.267,8.112,0.0,16.452
Slovenia,2011,6,235.333,21.684,0.71,494.832,485.25,7.098,0.0,11.219
Slovenia,2011,7,299.435,27.591,0.903,502.83,330.254,7.098,0.0,14.275
Slovenia,2011,8,364.415,33.578,1.099,501.83,306.954,9.126,0.0,17.373
Slovenia,2011,9,420.614,38.756,1.268,481.837,249.21,8.112,0.0,20.052
Slovenia,2011,10,370.561,34.144,1.117,511.827,322.149,6.084,0.0,17.666
Slovenia,2011,11,440.81,40.617,1.329,498.831,250.223,4.056,0.0,21.015
Slovenia,2011,12,419.735,38.675,1.265,516.825,226.923,3.042,0.0,20.01
Slovenia,2012,1,428.685,56.548,0.385,516.295,169.739,5.993,0.0,24.737
Slovenia,2012,2,460.258,60.82,0.626,476.272,131.116,5.993,0.0,20.934
Slovenia,2012,3,382.624,48.23,0.633,510.292,154.493,13.983,0.0,25.66
Slovenia,2012,4,340.569,32.605,0.4,212.121,281.543,12.985,0.0,27.872
Slovenia,2012,5,328.838,15.422,0.813,48.027,381.151,16.98,0.0,22.522
Slovenia,2012,6,315.063,15.687,0.583,494.283,385.216,16.98,0.0,11.087
Slovenia,2012,7,376.361,26.832,0.418,502.287,405.544,21.974,0.0,10.129
Slovenia,2012,8,369.931,45.03,0.577,495.283,323.216,25.969,0.0,10.196
Slovenia,2012,9,386.652,20.556,0.53,495.283,391.315,16.98,0.0,8.97
Slovenia,2012,10,399.877,44.584,1.656,477.273,466.528,11.986,0.0,25.252
Slovenia,2012,11,396.414,55.213,0.676,498.285,514.299,5.993,0.0,25.365
Slovenia,2012,12,366.472,48.246,0.666,518.297,423.84,5.993,0.0,23.487
Slovenia,2013,1,415.159,57.536,0.769,519.0,294.612,5.001,0.352,23.689
Slovenia,2013,2,383.436,51.789,0.309,410.0,261.087,6.002,0.352,21.002
Slovenia,2013,3,371.841,53.941,0.62,471.0,404.329,13.004,0.352,21.722
Slovenia,2013,4,211.204,27.407,0.541,501.0,547.572,22.007,0.352,21.372
Slovenia,2013,5,179.032,15.879,0.324,518.0,645.098,24.007,0.352,20.19
Slovenia,2013,6,306.585,22.979,0.409,496.0,527.254,31.009,0.352,7.892
Slovenia,2013,7,446.028,22.751,0.503,503.0,352.518,35.01,0.352,11.754
Slovenia,2013,8,378.125,32.424,0.5,497.0,274.294,29.009,0.352,11.368
Slovenia,2013,9,385.405,34.779,0.751,493.0,286.485,20.006,0.352,11.694
Slovenia,2013,10,427.052,44.458,0.164,0.0,353.534,15.004,0.352,27.275
Slovenia,2013,11,386.497,45.397,0.649,121.0,545.54,7.002,0.352,27.199
Slovenia,2013,12,422.325,40.857,0.653,507.0,362.677,8.002,0.352,26.575
Slovenia,2014,1,388.362,46.215,1.53,517.0,514.748,5.707,0.351,23.836
Slovenia,2014,2,288.752,39.999,0.527,466.0,537.172,9.131,0.351,23.229
Slovenia,2014,3,310.653,44.94,0.447,517.0,585.08,25.111,0.351,27.041
Slovenia,2014,4,234.19,29.615,0.913,500.0,568.771,26.253,0.351,26.782
Slovenia,2014,5,296.987,12.048,0.352,515.0,590.176,35.384,0.351,25.582
Slovenia,2014,6,284.146,8.918,0.808,494.0,504.555,36.525,0.351,8.599
Slovenia,2014,7,284.831,10.101,0.798,511.0,473.976,33.101,0.351,6.768
Slovenia,2014,8,248.09,8.766,0.585,512.0,505.574,30.818,0.351,7.813
Slovenia,2014,9,245.344,12.73,10.466,497.0,560.616,20.546,0.351,9.091
Slovenia,2014,10,268.235,27.056,15.035,515.0,364.91,18.263,0.351,24.699
Slovenia,2014,11,210.551,41.935,2.492,499.0,576.925,7.99,0.351,23.784
Slovenia,2014,12,224.749,44.507,2.75,518.0,501.497,7.99,0.351,18.235
Slovenia,2015,1,342.463,44.158,2.562,518.096,334.751,8.815,0.0,23.019
Slovenia,2015,2,293.831,39.948,1.26,468.087,255.81,11.753,1.005,19.669
Slovenia,2015,3,317.187,44.747,1.174,517.096,284.788,24.485,1.005,23.503
Slovenia,2015,4,320.367,32.025,1.333,169.031,268.8,31.341,0.0,24.011
Slovenia,2015,5,217.513,14.706,1.162,220.041,415.691,30.361,1.005,23.223
Slovenia,2015,6,307.167,15.576,0.306,493.092,407.697,36.238,0.0,10.228
Slovenia,2015,7,460.009,13.671,2.082,451.084,344.743,36.238,1.005,12.884
Slovenia,2015,8,283.242,8.749,1.18,504.094,351.738,32.32,0.0,10.683
Slovenia,2015,9,347.036,10.729,0.51,497.093,372.723,23.506,1.005,12.619
Slovenia,2015,10,289.732,38.271,1.393,517.096,496.63,14.691,0.0,27.931
Slovenia,2015,11,338.379,46.118,0.48,501.093,288.785,14.691,1.005,25.835
Slovenia,2015,12,369.249,49.344,1.625,516.096,209.844,9.794,0.0,23.023
Slovenia,2016,1,380.622,49.189,0.186,517.095,258.7,10.777,0.0,26.221
Slovenia,2016,2,306.345,44.891,0.276,485.089,366.829,10.777,0.963,26.122
Slovenia,2016,3,331.349,46.041,0.763,518.095,416.345,20.575,0.963,27.589
Slovenia,2016,4,266.713,26.095,1.414,501.092,409.272,27.433,0.0,23.838
Slovenia,2016,5,255.426,19.716,2.295,516.095,485.062,30.372,0.0,24.373
Slovenia,2016,6,327.661,16.2,1.147,496.091,566.917,33.312,0.963,7.942
Slovenia,2016,7,458.28,15.04,0.205,505.093,446.662,35.271,0.0,10.815
Slovenia,2016,8,338.03,16.8,1.862,506.093,435.546,34.291,0.963,10.295
Slovenia,2016,9,416.446,17.562,0.627,486.09,273.858,26.453,0.0,12.31
Slovenia,2016,10,497.845,32.734,0.493,0.0,313.27,15.676,0.963,26.543
Slovenia,2016,11,390.224,42.585,0.376,383.071,473.946,10.777,0.0,26.711
Slovenia,2016,12,508.582,48.508,0.186,517.095,274.869,11.757,0.963,28.376
Slovenia,2017,1,522.771,72.214,2.331,514.159,191.255,8.431,0.923,26.705
Slovenia,2017,2,405.692,53.902,1.464,441.967,241.748,12.43,0.665,24.553
Slovenia,2017,3,418.921,46.734,1.797,516.508,293.51,27.809,0.364,26.164
Slovenia,2017,4,325.427,32.063,0.652,472.754,250.101,28.731,0.431,24.99
Slovenia,2017,5,309.484,22.567,1.367,513.033,374.603,35.838,0.218,25.515
Slovenia,2017,6,260.219,20.517,1.213,487.255,344.514,36.491,0.305,16.774
Slovenia,2017,7,413.631,19.363,0.687,501.005,324.476,38.604,0.245,16.554
Slovenia,2017,8,402.486,22.803,0.701,494.787,339.446,36.73,0.378,15.018
Slovenia,2017,9,290.198,20.825,1.289,493.551,537.109,18.636,0.637,17.809
Slovenia,2017,10,333.409,31.088,0.339,516.536,332.472,22.264,0.274,20.856
Slovenia,2017,11,342.358,39.632,0.605,500.04,381.226,9.206,0.73,24.072
Slovenia,2017,12,321.619,44.524,0.526,516.231,474.558,8.508,0.546,22.188
Slovenia,2018,1,359.2414,55.5446,1.7589,517.7342,403.6888,9.5258,0.4181,25.1022
Slovenia,2018,2,427.6434,59.0362,3.7381,467.4882,265.5258,4.8095,0.6691,18.4078
Slovenia,2018,3,415.8103,51.8028,1.5752,516.7282,421.2212,14.4724,0.6191,19.6298
Slovenia,2018,4,303.1373,28.4765,0.7191,0.376,644.8598,31.8832,0.3281,22.8905
Slovenia,2018,5,144.5046,25.2738,1.8366,473.1422,637.7815,33.458,0.5181,22.8733
Slovenia,2018,6,131.89,20.7139,0.5552,494.8882,492.5149,33.2578,0.3111,15.1213
Slovenia,2018,7,370.6089,18.7963,1.3831,497.7652,330.1131,30.3194,0.176,14.729
Slovenia,2018,8,413.4505,19.6903,0.8349,498.2162,279.7281,33.6272,0.5231,15.1944
Slovenia,2018,9,371.2,21.2456,1.1542,494.9182,339.1135,26.9306,0.3641,17.5287
Slovenia,2018,10,457.8927,37.4282,0.9804,511.2522,279.4258,19.4211,0.7871,22.7464
Slovenia,2018,11,437.468,43.9593,1.6769,499.7932,481.0405,8.0782,0.8961,23.0001
Slovenia,2018,12,330.6179,48.5989,0.4267,517.6062,255.7621,8.6188,0.4111,23.6922
Slovenia,2019,1,405.978,65.0806,2.9645,514.6019,197.0473,9.5471,0.7525,23.7178
Slovenia,2019,2,357.052,47.0758,1.2207,467.4339,317.886,18.2369,0.524,22.7463
Slovenia,2019,3,300.9668,49.6036,0.3546,516.8589,265.9955,28.8916,0.6853,22.2674
Slovenia,2019,4,251.7264,30.5708,0.6714,500.0269,398.8373,27.899,0.4639,21.6796
Slovenia,2019,5,287.4021,26.9896,0.9853,515.9039,543.0436,24.787,0.4208,20.2651
Slovenia,2019,6,304.9642,19.3758,0.247,493.7649,574.9521,43.3375,0.2805,10.4634
Slovenia,2019,7,437.4889,21.9157,0.0207,503.6854,350.9996,40.8062,0.2775,11.764
Slovenia,2019,8,279.4978,36.1751,1.6218,502.4549,298.5473,36.3791,0.524,12.8325
Slovenia,2019,9,254.5941,27.2925,0.1657,488.0979,225.4824,28.4867,0.6413,16.6711
Slovenia,2019,10,475.1938,47.1183,0.6685,21.458,255.4519,22.5514,0.4298,21.2286
Slovenia,2019,11,336.5093,51.9512,0.4941,494.2989,645.5308,8.4586,0.5651,20.5004
Slovenia,2019,12,345.6309,56.389,0.0494,514.3959,548.3172,13.0889,0.5851,21.9264
Slovenia,2020,1,299.594,63.7926,1.5543,518.261,321.5883,16.2887,0.4856,25.4542
