year,month,day,hour,Coal,Natural gas,Nuclear,Petroleum,Other,Solar,Hydro,Wind
2021,3,11,4,62843.97567,101470.696,88733.43878,1810.080945,5812.606196,200.9962299,21235.00036,58399.52613
2021,3,11,5,65306.26637,106072.4162,88746.94564,1163.672747,6464.660654,517.2723851,24338.89246,57849.30226
2021,3,11,6,69838.18211,116728.8259,88863.39658,1819.230101,6118.399013,574.8163876,30004.67478,57219.74665
2021,3,11,7,77447.67042,128629.9857,88883.06306,2084.68588,6390.541942,3517.153359,35935.97286,56289.2865
2021,3,11,8,82747.34939,131203.5006,88769.39715,2100.889472,6432.876823,11105.73547,36681.95288,55344.88798
2021,3,11,9,84311.72715,128259.0631,88612.29842,2060.250498,6196.393534,19330.54558,32804.27435,51650.73078
2021,3,11,10,82969.4268,125719.6489,88638.25666,2085.715201,6220.345136,24701.05699,30604.48455,49687.3571
2021,3,11,11,83165.85322,124503.9419,88617.55199,2142.395557,6309.170324,26872.60273,28999.16116,46576.76486
2021,3,11,12,85460.35312,125742.3687,88577.16884,2261.499847,6397.886074,27773.55921,27713.6484,42196.24099
2021,3,11,13,87246.23209,125994.4667,88610.12832,2418.317181,6193.721067,27294.4457,27017.49917,38311.04927
2021,3,11,14,88707.54272,127818.6331,88735.60893,2611.565427,6520.125058,24804.75767,26811.93996,35575.61485
2021,3,11,15,88998.40242,129204.5615,88709.28711,2732.021217,6444.568894,23220.18681,26484.12495,35560.42845
2021,3,11,16,88670.89456,132554.9885,88726.1418,2730.174167,6689.648873,18834.52083,27253.19371,37686.57019
2021,3,11,17,90747.36412,135726.5946,88753.40442,2823.369784,6957.973308,11816.65618,30874.49239,38729.9226
2021,3,11,18,93840.00574,143658.1625,88776.24949,3063.536198,7148.242548,3993.400995,36069.03869,38735.11124
2021,3,11,19,97244.81127,150946.5746,88828.56114,3317.664186,7216.556544,395.7447253,41367.36894,37351.23813
2021,3,11,20,98136.03271,148706.8263,88828.20543,3454.160452,7030.778418,86.2428362,40891.3334,39340.48314
2021,3,11,21,96330.64451,141521.6198,88843.17342,3411.465753,6938.349737,42.86192236,36776.15423,41553.97989
2021,3,11,22,92002.39339,130088.8991,88893.73115,3138.292474,6949.483168,36.13807756,31578.81585,43517.71927
2021,3,11,23,86517.61037,118466.5577,88906.0483,2765.024739,6615.853735,32.17165149,26455.58428,46453.10033
2021,3,12,0,80099.10138,109010.4328,88914.11105,2549.459528,6408.555494,33.96642603,22881.41272,46713.51478
2021,3,12,1,76878.24111,106472.3844,88769.56618,2267.695881,6454.835514,31.99999996,20424.02138,43516.79461
2021,3,12,2,74534.73825,104186.5136,88676.83378,2108.93337,6154.878281,31.86192236,19468.27334,42915.88871
2021,3,12,3,72778.42376,102588.1343,88671.81923,2091.756889,5939.593885,30.20523134,19451.85488,42466.35937
2021,3,12,4,72183.5801,103925.9356,88702.45967,2195.720468,5728.475874,29.99622992,20253.56551,41906.52199
2021,3,12,5,73307.47488,108360.9302,88727.6813,2683.691846,5774.976039,28.13807756,21997.4681,41552.93542
2021,3,12,6,79077.62438,115994.1399,88845.72774,3112.651899,5973.730709,219.6114547,28077.64916,41880.04393
2021,3,12,7,87026.87777,125104.6971,88981.95179,3423.197128,6113.206201,3785.548618,35003.5395,41755.4794
2021,3,12,8,92783.23704,126268.3442,88921.10691,3769.63598,6430.981185,12516.75463,35410.01757,39212.98894
2021,3,12,9,93638.85325,124051.7841,88925.12926,3996.578865,6471.559821,21470.9045,33000.69562,37199.12358
2021,3,12,10,91414.27271,121652.5627,88903.64355,4033.342065,6513.63076,27068.0721,30697.492,37658.61891
2021,3,12,11,90421.57914,120846.6897,88827.39219,4162.819364,6756.870594,27738.29342,28864.35288,38049.92156
2021,3,12,12,90708.33156,120197.603,88837.30067,4176.198083,6727.254667,27301.28207,26342.42372,39565.51316
2021,3,12,13,90224.77564,119213.6481,88830.43648,3997.517784,6618.853781,27256.83927,25335.14772,41588.37448
2021,3,12,14,89972.82601,120376.6347,88810.13395,4170.117016,7058.384311,24530.14781,24879.01882,42408.07589
2021,3,12,15,89858.00736,122180.7614,88804.16954,4120.850399,6706.340122,22080.13567,25491.37569,42733.7095
2021,3,12,16,90804.69159,122852.618,88815.4765,4250.259399,6656.81479,19377.73151,26936.69165,43503.98539
2021,3,12,17,92693.59355,126793.4061,88817.29196,4447.744943,6432.431295,13049.83792,30820.98164,44108.18215
2021,3,12,18,94022.84232,133901.4766,88874.1847,4568.004307,6413.206201,4510.478968,37773.21601,45032.97278
2021,3,12,19,95213.55563,138597.8636,88927.12331,4674.340397,6583.165024,390.6665428,40839.85514,46663.3302
2021,3,12,20,94506.29534,135586.1629,88882.64968,4620.656036,6381.911938,29.56128785,39098.98599,49243.17062
2021,3,12,21,93125.92329,129593.0307,88898.23811,4394.823475,6414.731276,1.861922357,35290.26339,50567.90497
2021,3,12,22,89687.40129,122479.3665,88844.14025,3799.37196,6327.245381,1.01119127,31561.01674,50610.56805
2021,3,12,23,84924.8277,114912.6457,88678.40556,3376.675462,5947.792454,-5.87311375,27215.04041,50228.09377
2021,3,13,0,80956.62691,104331.7351,88457.69827,3058.224625,5925.68785,-11.00000004,22478.3353,50715.56761
2021,3,13,1,76874.6181,100315.389,88152.96097,2545.347344,5861.898263,-8.000000041,20936.1413,49023.82065
2021,3,13,2,74564.31883,95755.31532,88173.97465,2452.800686,5749.52492,-11.00000004,20284.53853,47410.4555
2021,3,13,3,74016.21025,94426.23095,88316.26964,2497.816165,5676.784292,-10.73138492,19960.31451,45337.92936
2021,3,13,4,74291.87581,93257.80497,88295.69055,2504.273353,5692.803975,-8.138077647,19990.7639,44109.09531
2021,3,13,5,75597.0829,95264.48983,88482.362,2536.234767,5800.044556,131.2052313,21392.11627,43695.32074
2021,3,13,6,76713.53701,101595.5629,88751.0091,2621.85706,5804.996472,533.0072621,23651.5569,43710.3862
2021,3,13,7,79087.51018,103232.4777,88786.61293,2781.290832,5748.700289,4824.849998,28161.197,43580.28859
2021,3,13,8,81521.63182,101595.6578,88799.11894,2814.555566,5777.631617,13226.73187,28343.41229,44326.74622
2021,3,13,9,82494.93098,100682.4017,88817.03139,2788.714226,5689.681965,21537.55353,27139.02193,46993.37272
2021,3,13,10,82060.58936,99126.74231,88767.30656,2950.691618,5707.917263,25811.95225,26892.75221,48773.75982
2021,3,13,11,81465.08062,98826.72672,88745.21458,3148.381235,5862.294715,25364.15679,26383.30481,50494.59802
2021,3,13,12,80376.01147,98619.90884,88753.43894,3224.904947,5999.611751,25627.99382,25221.56817,50733.66418
2021,3,13,13,79986.27769,98645.80593,88730.48114,3301.681119,6299.148053,24554.12858,24129.34945,50865.42044
2021,3,13,14,78438.77713,99937.84207,88742.54087,3435.970709,6185.970985,24248.96295,22865.64719,51528.71784
2021,3,13,15,78410.08295,101020.2803,88809.07076,3404.648723,6130.230176,22547.60909,22274.6738,51728.53556
2021,3,13,16,79867.83524,105389.4326,88807.144,3428.766342,6320.749528,20506.42128,23420.65073,52650.56416
2021,3,13,17,79447.40319,112938.8373,88867.18294,3609.305538,5902.515613,12643.99442,27055.14148,53478.82817
2021,3,13,18,81434.31145,120095.0371,88884.45369,3826.355486,5954.374719,3449.220807,34164.30144,54280.55984
2021,3,13,19,84249.31383,125204.5039,88753.11034,4126.418469,6001.961477,374.6584602,37880.63925,57537.10116
2021,3,13,20,84132.30976,124904.9572,88364.06619,4034.781655,5872.077688,61.49036403,37629.98498,61615.32395
2021,3,13,21,81954.67364,118797.6594,88180.23041,3356.074607,5808.548569,32.79476858,35125.11614,63282.59617
2021,3,13,22,78745.96606,113602.9497,87922.70099,2907.500029,5790.950945,53.06715374,31267.43287,64129.6965
2021,3,13,23,74600.18271,106984.7018,87994.3496,2693.380833,5572.83424,21.93284618,26904.37742,63358.81141
2021,3,14,0,67875.02316,98835.78802,88358.34978,2433.296965,5589.209137,25.99999996,23370.09304,63694.57891
2021,3,14,1,65740.82094,97168.74822,87701.65827,2135.697402,5840.832519,13.13807756,20821.02817,61737.55144
2021,3,14,2,61203.88762,90010.48207,83974.85584,1918.533494,4570.304507,3.999999959,19207.33955,60163.43916
2021,3,14,3,61069.41916,91202.48058,87799.92283,1753.198259,5779.958472,-11.86569248,19877.02919,58166.45013
2021,3,14,4,61009.45837,90622.48687,87830.30661,1750.087609,5942.880553,32.92907614,20313.2926,59138.53138
2021,3,14,5,62096.97317,91936.61497,87850.17434,1858.860215,5874.111196,158.2164226,22776.13634,59540.6407
2021,3,14,6,63810.8498,95342.54845,87969.15038,2027.898664,5724.73489,516.2044603,24858.81284,60181.03714
2021,3,14,7,66197.73367,93714.07263,87989.30476,2098.723229,5788.327411,5485.092951,26299.38096,60296.42807
2021,3,14,8,65927.59188,92241.11684,88064.64802,2106.382853,5984.351106,13969.79106,26224.03672,62109.42189
2021,3,14,9,65607.91291,89953.55666,88103.16213,2117.067551,5711.19125,23542.84472,25566.15077,61737.44144
2021,3,14,10,65844.47493,87578.4649,88142.33053,2242.599338,5744.660828,27980.62354,24923.42284,64251.28461
2021,3,14,11,65355.32158,89029.12771,88118.62784,2264.538865,5883.895431,28479.73524,24442.15514,67490.65098
2021,3,14,12,64351.14239,91078.91415,88030.40534,2380.435203,5669.354976,28745.90331,23958.04909,69284.43975
2021,3,14,13,64354.44284,91439.77071,87504.4494,2493.185683,5952.298591,25645.70213,23687.64771,70405.74092
2021,3,14,14,65274.25495,95173.66439,87121.22087,2667.711413,5773.946329,22870.07384,23847.78406,70313.02166
2021,3,14,15,66221.40332,98544.05381,87108.41597,2979.12196,5836.123202,20473.1291,25125.84646,69825.38205
2021,3,14,16,68609.44647,102292.2184,87082.98966,3345.445516,6161.587722,18613.35178,27834.79705,69769.49652
2021,3,14,17,71505.05828,110613.3814,87160.87218,3532.907329,5993.4099,11979.09914,31382.16307,69568.20148
2021,3,14,18,74872.65677,119288.6589,87199.76868,3666.359461,6022.537458,5679.566418,36297.23528,69257.24482
2021,3,14,19,81294.84455,128226.7867,87120.78611,3782.975467,6182.690904,1327.735277,37836.35731,66150.67567
2021,3,14,20,82612.67182,127836.6735,86949.51158,3938.683784,6070.636068,207.5277591,36730.2752,65471.4105
2021,3,14,21,80157.74189,119064.3579,86769.00806,3690.186154,6011.267306,76.13807756,32373.78144,67635.32588
2021,3,14,22,75150.7344,111471.8122,86800.11457,3314.112562,5934.273994,91.92907614,27441.91231,64665.70947
2021,3,14,23,69994.15042,104665.8984,86817.14361,3066.072353,5731.234982,65.07092378,23740.31328,64341.03308
2021,3,15,0,67070.28153,101613.7395,86460.78239,2841.57061,5887.345857,23.99999996,21422.08807,68707.58535
2021,3,15,1,66042.67655,97697.25189,86470.37237,2663.925893,5838.654958,53.99999996,20294.2259,67929.47989
2021,3,15,2,65387.61852,95943.02579,86498.75151,2707.764434,5920.242488,61.99999996,19932.28648,66796.81908
2021,3,15,3,66322.31476,98459.63702,86494.24768,2804.433162,5967.795285,64.13430752,19554.97782,65706.78535
2021,3,15,4,69322.03962,103050.5319,86488.67806,2808.439273,6060.519893,95.92907614,22178.59526,64259.3338
2021,3,15,5,76062.02105,116851.9608,86500.80834,3028.925107,6154.496612,84.02238258,28631.5137,63334.02471
2021,3,15,6,84319.0796,132840.2165,86573.35566,3461.759474,6313.883177,87.66698637,37264.32818,63366.21133
2021,3,15,7,92026.41443,140736.3092,86553.52115,3865.611759,6093.410514,3373.439202,40688.00538,63382.23728
2021,3,15,8,94356.21153,139153.0531,86554.39859,3801.551163,6166.749218,12597.40611,37479.74097,63162.48276
2021,3,15,9,93882.77087,136802.0118,86515.46229,3616.649901,6217.470542,21144.97991,33192.71363,59256.1654
2021,3,15,10,93488.41277,133388.6691,86455.14732,3663.885212,6730.32259,25710.43826,29238.86675,57643.99385
2021,3,15,11,93537.89175,133500.8112,86773.2396,3657.737795,6744.876315,27734.60294,27766.4244,56535.69726
2021,3,15,12,94036.08176,133812.5529,87012.11256,3772.752769,7146.384462,27065.55023,26860.00804,54907.49228
2021,3,15,13,94173.26203,134911.8493,86282.70323,3828.381692,6908.700791,26251.40061,25916.27234,53308.3467
2021,3,15,14,95525.12956,135552.0989,86094.76771,3840.467817,7092.934685,26020.07795,25630.14643,51205.53476
2021,3,15,15,96956.81298,138216.9252,86311.95727,3834.0434,7100.44638,24612.60378,25253.65493,48646.53372
2021,3,15,16,99401.40531,143171.6382,86358.09052,4188.672614,7365.307024,19596.1182,28002.83756,45470.05293
2021,3,15,17,101940.8761,153124.4777,86393.31019,4656.364677,7615.300404,13461.67744,33640.06374,41230.91846
2021,3,15,18,104412.6891,163200.0745,86417.0276,4965.371121,7702.04647,5717.402061,40702.42771,36241.67285
2021,3,15,19,106765.6395,172731.1473,86348.13224,5094.582687,7843.389369,835.6623503,43421.9975,32193.73892
2021,3,15,20,108122.1126,172903.4443,86368.60422,5160.894777,7752.926401,171.9516486,40725.7234,30506.3021
2021,3,15,21,107223.3102,162343.6273,86371.32883,4976.458835,7666.595201,98.27238512,35141.01253,29596.54874
2021,3,15,22,104258.5086,147691.0674,86407.05912,4546.642703,7261.354709,100.8619224,27815.70667,33221.62918
2021,3,15,23,93043.74089,126907.6595,86457.59908,4088.612659,7261.694324,48.99999996,23941.65139,35969.70384
2021,3,16,0,94222.40372,125178.0146,86399.7311,3607.764008,6853.888645,29.13807756,21049.64517,34400.75093
2021,3,16,1,90783.46657,120468.197,86367.49011,3378.662602,6239.67602,75.93284618,19940.81536,35652.16113
2021,3,16,2,88301.5301,118544.513,86315.35571,3162.129914,6252.080218,61.99999996,19855.28534,35821.26478
2021,3,16,3,86835.72302,118062.1096,86238.20441,3025.715052,6334.826785,22.2014613,20287.35224,36001.34827
2021,3,16,4,86762.26779,122857.1798,86376.74953,3147.207247,6934.392729,14.86192235,21495.46335,37144.06739
2021,3,16,5,90933.35447,136648.3464,86363.37019,3644.450753,6852.613192,15.06715373,28290.53844,36813.19658
2021,3,16,6,97249.91379,152027.5457,86398.62901,4304.009794,7575.363048,113.1128085,37758.96558,36500.51232
2021,3,16,7,102984.875,158511.3415,86389.0527,4668.118109,7370.455609,4469.402458,43407.80267,34925.53337
2021,3,16,8,105145.1467,158863.0552,86360.56865,4937.583135,7149.816603,11813.25389,41172.08872,31729.73852
2021,3,16,9,105452.5065,158203.7581,86342.31864,5045.618097,7583.99203,18215.15055,35598.51778,27199.84505
2021,3,16,10,106334.5498,156904.1547,86309.68832,5127.478137,7692.981123,22493.98078,32414.32082,23994.82937
2021,3,16,11,105730.8925,154322.3722,86276.40401,5198.440465,7845.550628,24516.22162,31387.73471,23240.59082
2021,3,16,12,105450.3395,155064.0993,86257.71968,5015.110883,7850.192021,25315.98509,29656.64843,23306.29898
2021,3,16,13,104879.7654,153946.4195,86227.06958,4921.786089,7737.334769,25767.58593,28346.43277,25364.32705
2021,3,16,14,104463.8868,152494.0565,86218.17354,4853.074573,7517.807713,26173.77481,26962.82997,26366.69952
2021,3,16,15,103183.0146,152660.5171,86220.10292,4764.205067,7917.373375,24579.93148,27037.77417,28879.97619
2021,3,16,16,101654.5012,155006.4125,86209.19427,4775.979419,7971.529148,21842.06685,28532.17641,32691.11566
2021,3,16,17,100380.1872,158805.4104,86218.7981,4728.176809,7856.873386,14342.93075,32907.74246,36029.40716
2021,3,16,18,99567.15554,165159.9161,86192.52238,4642.464843,7839.368417,5184.187668,38360.10308,39271.72945
2021,3,16,19,102517.8939,169204.6826,86189.12498,4708.725756,7797.306903,641.9227658,40936.80085,40793.16437
2021,3,16,20,101967.947,164928.0612,86213.48643,4803.813321,7716.534764,100.16065,39238.45946,45008.96867
2021,3,16,21,98945.09761,154456.911,86188.88826,4529.977201,7564.810852,95.99999996,33501.10659,46513.02968
2021,3,16,22,95375.84857,141371.7809,86214.60986,3736.874672,7414.955342,91.92907614,28877.62533,46156.0319
2021,3,16,23,92734.45638,127549.0581,86239.96789,3365.825859,6982.722158,78.13807756,25296.86539,45157.08935
2021,3,17,0,85167.32088,120544.7076,86229.67794,3067.905304,7033.406993,45.01119127,22665.02258,44192.70439
2021,3,17,1,79778.34679,116756.1097,86111.40074,2746.712856,6967.950759,9.055962429,21475.2946,44614.37095
2021,3,17,2,77943.88572,115445.9281,86029.77897,2686.860852,7002.609736,6.134307519,21353.93127,44137.28278
2021,3,17,3,78014.98388,116009.8049,86006.7873,2654.97193,7027.986168,3.929076135,22042.75293,43976.21206
2021,3,17,4,81499.78474,119751.6653,86102.68404,2652.478371,6846.753141,3.067153736,23093.8561,43554.49804
2021,3,17,5,86611.98178,129129.1699,86205.67239,2906.093544,7428.988676,8.067153735,30281.49885,44395.12864
2021,3,17,6,93475.92437,140371.0374,86231.16045,3420.425474,7215.829493,320.6506874,39559.08516,45100.94646
2021,3,17,7,99457.24497,145172.3798,86204.69936,3798.57618,7456.515497,5553.404577,41757.01799,44129.02804
2021,3,17,8,102198.279,144005.6394,86200.64472,4042.549515,7628.276698,13711.27834,39227.68422,43066.25709
2021,3,17,9,101459.3382,141320.4628,85134.68837,4108.888755,7541.801805,20376.42338,35819.82715,43647.77258
2021,3,17,10,100205.2277,138078.6021,85015.47047,4137.287022,7468.19607,21486.02682,33118.45991,46092.37107
2021,3,17,11,98186.31692,134415.9896,84978.57848,3945.958102,7518.788258,23556.05861,31049.80329,48650.39201
2021,3,17,12,96075.27266,131000.2287,84954.60162,3690.784242,7563.957613,24192.3241,29240.07986,51662.40455
2021,3,17,13,94022.345,129409.9869,84912.71428,3646.071484,7242.174771,24247.79051,27963.19125,53450.90752
2021,3,17,14,92850.87609,129471.3154,84852.37602,3517.35514,6856.382955,23761.99587,26982.25131,54713.99678
2021,3,17,15,91703.58003,130161.1695,84828.02823,3401.131357,7090.511821,22930.1006,26464.5559,56924.98266
2021,3,17,16,90022.26581,133912.4094,84871.6936,3270.295312,6897.333792,18792.23489,27996.49395,59233.49351
2021,3,17,17,88812.91503,140191.2079,84880.19795,3107.977001,6763.003852,11548.38619,32610.625,61395.34574
2021,3,17,18,89864.77638,146576.7284,84880.84659,3080.169696,6906.259004,5044.60975,36701.92467,62281.43935
2021,3,17,19,91093.96099,150197.7914,84907.10013,3194.469878,6900.898411,905.2328535,38230.52784,62884.41548
2021,3,17,20,92229.55212,147027.3823,84891.92886,3131.097261,6756.68304,131.3748589,37151.01751,61715.32543
2021,3,17,21,89203.05182,138501.4689,84880.25564,2622.564369,6660.83523,101.1380776,33347.80554,61681.65711
2021,3,17,22,83277.94708,128850.6918,84900.40801,2403.968906,6457.168866,98.10072768,27891.91685,59639.98519
2021,3,17,23,79107.88468,122948.3286,84796.50652,2313.609771,6253.424695,59.82834843,24562.07061,60513.63282
2021,3,18,0,71428.41309,111752.3091,84770.74781,2064.214125,6317.391218,23.13807757,21507.60548,63527.44704
2021,3,18,1,69131.71473,106670.5999,84687.26189,1810.60775,6354.856628,24.02238259,20226.00579,63273.30661
2021,3,18,2,67877.57141,103529.4691,84679.57618,1766.452771,6400.405697,44.04477113,19956.43003,63637.5557
2021,3,18,3,67253.46926,104561.816,84688.27579,1890.001178,6512.820781,37.06715375,20247.64598,63504.6834
2021,3,18,4,69937.65817,109525.7528,84711.49931,2041.442649,6411.606553,73.99999997,22019.28036,61848.88017
2021,3,18,5,75845.61476,120853.1557,84721.15473,2244.752856,6822.246454,203.8133812,26726.84425,60184.71207
2021,3,18,6,85735.8236,133178.1875,84977.80953,2416.38937,7009.99004,589.9415329,34237.38597,58688.24329
2021,3,18,7,93301.13178,139829.5859,84937.51821,2538.910137,6849.717767,4150.135919,36516.30977,59281.99311
2021,3,18,8,95414.21889,141690.571,84946.41186,2589.139231,6938.728968,11238.5576,35445.75387,58988.62207
2021,3,18,9,94994.69052,139018.8991,84938.50035,2562.149303,6819.258853,19579.6908,32150.01603,57926.85725
2021,3,18,10,93663.75114,136982.762,84972.88993,2549.799572,7504.602935,22654.5907,30430.28349,57960.73015
2021,3,18,11,92004.80341,137094.0671,84993.52695,2552.101983,7403.402652,26201.98035,29208.22625,55884.89437
2021,3,18,12,91140.95818,136724.5406,85103.67844,2635.249302,7830.027455,27185.25299,27865.86435,54071.5981
2021,3,18,13,89705.83703,137141.4733,85125.22347,2508.653227,7653.401563,26936.70001,26325.6974,53041.95696
2021,3,18,14,87938.53511,136055.8924,85332.9649,2495.834838,7015.798309,27592.28664,26382.59106,52537.78041
2021,3,18,15,86884.92805,136594.1797,85510.07983,2474.87196,7253.15895,26471.25694,25412.44363,52624.36414
2021,3,18,16,86698.18365,138708.2853,85527.59027,2464.891487,7265.018861,23679.20537,27000.16416,53015.55739
2021,3,18,17,87048.55575,143005.9812,85548.334,2333.126935,7229.125128,16369.60739,31358.86615,53506.92107
2021,3,18,18,89944.72508,149472.0489,85629.1529,2317.030679,7356.971503,7948.424087,35638.17348,53457.71512
2021,3,18,19,95976.0999,154108.6432,85641.4916,2488.035814,7345.919972,1193.244518,36947.65163,50327.93898
2021,3,18,20,98741.67168,153311.726,85446.05001,2704.782885,7459.101961,150.6403264,35033.60692,51854.7574
2021,3,18,21,95612.21936,143259.0712,85177.97089,2541.692583,7095.019772,156,30844.15798,55392.85053
2021,3,18,22,88988.17059,132560.5985,85291.24745,2334.775094,6952.394589,151.0671538,25832.2727,55862.73239
2021,3,18,23,80991.46366,123162.3216,85478.38533,2281.564109,6956.622597,124.7947686,22883.98161,54971.42003
2021,3,19,0,76553.89561,121059.2101,84851.7713,2232.155943,6885.9597,93.99999998,21104.47107,52512.69402
2021,3,19,1,73407.40197,117451.5654,84889.04753,2271.921614,6842.520526,25.99999998,20481.06789,50196.9061
2021,3,19,2,73048.43235,117167.942,85058.15355,2155.242454,6866.681069,47.27238514,20138.27167,47405.97994
2021,3,19,3,74862.84331,119473.4409,85164.98346,2124.734017,6883.508832,43.06715376,20374.63564,45025.9468
2021,3,19,4,78764.74539,124357.7745,85204.9708,2300.663818,7160.772237,18.06715375,21523.71757,43349.17217
2021,3,19,5,84223.92095,136933.1333,85334.65433,2687.543697,7218.962847,40.86192237,27061.82557,43771.56348
2021,3,19,6,90913.44596,150266.8732,85313.73917,3091.847642,7568.116397,248.602698,38978.57561,44033.90147
2021,3,19,7,96571.32168,159044.0645,85288.669,3355.279631,7477.125374,4816.344252,41333.66341,43183.36435
2021,3,19,8,98240.54319,159046.8106,85196.31552,3526.474002,7610.871802,13908.07672,39076.113,39672.71119
2021,3,19,9,98093.95904,153958.8354,85221.6031,3726.10282,7806.423773,23964.76111,35438.16032,32589.47425
2021,3,19,10,97654.78965,149193.8795,85195.2447,3775.326455,7819.67895,27899.15939,31837.69309,30014.0146
2021,3,19,11,96675.83572,143951.2311,85187.64874,3701.881992,7705.098626,29216.89147,29730.58213,28291.61359
2021,3,19,12,95694.3451,140448.0731,85140.85456,3746.218127,7513.750518,29588.62955,27721.47246,27520.74205
2021,3,19,13,94783.28674,137535.7404,85122.08541,3601.278978,7547.135228,28409.05006,26837.56715,27046.44403
2021,3,19,14,92082.55316,134738.9908,85109.19763,3168.82227,7544.588955,27364.82824,26703.59279,27502.19373
2021,3,19,15,89732.52661,133315.0352,85082.47003,2905.253866,7620.560638,26079.65169,26930.25591,29514.02444
2021,3,19,16,87996.20762,134670.0496,85081.08801,2725.927767,7678.808664,23826.79096,28483.12621,31200.85029
2021,3,19,17,87515.83674,139217.3448,85114.20596,2882.159682,7704.267501,16533.93569,32120.71952,32720.30028
2021,3,19,18,89573.53597,147626.3394,85134.27201,3098.965587,7687.129649,7474.343074,37925.91313,34551.07368
2021,3,19,19,93903.42415,156666.9927,85089.49674,3252.16268,7785.128441,1207.336279,40246.34417,38026.09449
2021,3,19,20,95129.99458,154946.5894,84989.21395,3458.132071,7924.336038,165.6660465,36897.098,44288.35549
2021,3,19,21,92604.22347,147930.1408,84864.79382,3437.949278,7558.968775,189.0709238,32487.3887,48636.7932
2021,3,19,22,89212.79105,138429.5178,84959.79878,3276.789653,7387.921439,194,26768.75153,53099.12503
2021,3,19,23,83733.48316,124879.0627,84994.92715,3046.978485,7048.821433,192.8619224,24293.83558,53517.39005
2021,3,20,0,80518.60739,122937.4608,85088.742,2704.86185,7286.438848,148.1380776,21733.16051,52976.02602
2021,3,20,1,77413.96945,117493.5604,85203.65048,2511.664745,7128.626959,75.99999997,21503.56492,55207.6001
2021,3,20,2,75419.30946,115698.7476,85384.40002,2476.625841,6974.680942,85.26861509,20568.65726,56421.12102
2021,3,20,3,75090.50377,115036.88,85515.54412,2484.008149,6940.51473,70.07446045,20133.21004,57512.29168
2021,3,20,4,76799.79327,117448.2875,85301.71229,2549.233026,6863.961904,72.86192235,21358.32975,57070.7316
2021,3,20,5,79866.79515,121004.7121,84861.66668,2717.76443,6831.913556,105.0223826,26039.28093,58329.76219
2021,3,20,6,83624.90729,129097.5299,84804.141,3051.328014,6976.648657,282.5710557,31977.25644,58635.85921
2021,3,20,7,85945.28049,132251.0462,84677.30503,3270.214562,7017.245532,5462.710927,34231.84292,58623.28757
2021,3,20,8,86133.13182,128664.5691,84484.3123,2701.816424,7862.158724,16455.07274,32824.78012,56713.9084
2021,3,20,9,85018.4459,124408.4219,84313.91473,2833.373506,8095.430482,26691.45013,29334.46008,50965.35275
2021,3,20,10,82481.94222,117127.4494,84234.14181,2845.541494,7932.740395,29733.06713,27203.32069,50590.26698
2021,3,20,11,78682.91875,110777.8127,84199.53463,2514.697545,7911.301577,29621.29284,25273.16947,51228.19859
2021,3,20,12,74979.71441,106412.7518,84141.89698,2578.457191,7407.509905,29164.82548,24574.65607,50845.94102
2021,3,20,13,70843.80953,102907.2357,84160.74108,2240.55237,7392.123833,28150.26049,22731.97138,52054.9261
2021,3,20,14,67393.10496,100830.4489,84141.23008,2050.688195,7059.882801,27437.22984,22034.65524,53719.74633
2021,3,20,15,64505.65432,101846.7999,84125.18391,2031.589486,6989.94291,25852.71324,22536.01677,55381.45862
2021,3,20,16,63403.20631,106443.5293,84112.46495,2053.624941,7208.961898,23108.11639,23764.32884,57537.72851
2021,3,20,17,63728.45667,110153.8908,84088.78997,2083.50795,7230.504067,16582.93836,27318.86243,60035.74011
2021,3,20,18,66519.57333,118787.9111,84107.34876,2412.471187,7289.102784,7072.875304,33325.57956,62765.39094
2021,3,20,19,71978.05734,127352.8798,84145.12827,2492.498736,7329.095371,1179.008806,35225.49336,65853.57365
2021,3,20,20,75042.03884,125677.3651,84160.38443,2431.43789,7587.680592,168.4420127,34273.81615,71362.26236
2021,3,20,21,73334.48894,119264.3964,84128.63116,2409.863795,7270.947212,69.93284618,31077.79172,76054.56305
2021,3,20,22,70289.15173,112005.1874,84221.82045,2386.092713,7204.738285,51.20523134,27243.86745,77170.81128
2021,3,20,23,69170.37926,110480.8053,84277.06985,2338.989421,7096.364829,22.79476858,23786.80011,76847.70576
2021,3,21,0,62933.56775,99193.64138,84348.19857,2312.093007,7112.436479,21.99999996,22587.90622,77178.29061
2021,3,21,1,61392.09977,96334.71736,84436.90414,2393.126785,6847.981071,14.20523134,21788.35539,76737.19627
2021,3,21,2,60407.09869,95739.23655,84442.70813,2422.407654,6658.653743,5.067153739,21503.40004,76314.84284
2021,3,21,3,60150.59391,96432.56506,84414.56514,2479.073856,6511.730863,7.999999958,22097.57013,75431.63575
2021,3,21,4,60832.00249,99161.37912,84316.74188,2547.767979,6642.527577,6.067153738,23643.10014,74410.61533
2021,3,21,5,62863.30586,104530.1429,84225.70672,2563.507762,6932.756515,6.123104378,25759.8937,73460.31058
2021,3,21,6,65995.13576,108719.5906,84101.72077,2637.834852,7066.296666,283.0335586,30489.62201,72239.78523
2021,3,21,7,70932.80167,109586.9108,83996.64695,2701.873697,6997.3869,6926.168414,31809.14552,71371.96194
2021,3,21,8,73625.19474,104855.4413,83851.01786,1896.728275,7864.309725,15755.5029,31632.2496,69115.09089
