Date_Time_Hour_Beginning,International_Exports,International_Imports,Thermal_Generation,Nuclear_Generation,Eskom_Gas_Generation,Eskom_OCGT_Generation,Hydro_Water_Generation,Pumped_Water_Generation,ILS_Usage,Manual_Load_Reduction_MLR,IOS_Excl_ILS_and_MLR,Dispatchable_IPP_OCGT,Eskom_Gas_SCO_Pumping,Eskom_OCGT_SCO_Pumping,Hydro_Water_SCO_Pumping,Pumped_Water_SCO_Pumping,Wind,PV,CSP,Other_RE,Thermal_Gen_Excl_Pumping_and_SCO
2022/4/17 7:00,1148.37,1418,19582,914,0,0,603,414,0,0,0,0,-2,-5.199,0,-193,828.071,156.273,0,20.177,
2022/4/17 8:00,1242.351,1462,19661.02,914,0,338,603,1791,0,0,0,0,-2,-4.799,0,-6,670.546,648.167,25.31,22.344,
2022/4/17 9:00,1218.598,1523,19498,914,0,983,603,2158,0,0,0,0,-2,-4.799,0,0,467.646,948.848,220.803,31.903,
2022/4/17 10:00,1215.911,1571,19273,914,0,1505,603,1993,0,0,0,0,-2,-1.466,0,-5,368.355,1163.794,302.973,35.996,
2022/4/17 11:00,1204.543,1586,19287.41,914,0,1944,603,1369,0,0,0,0,-2,0,0,-16,260.333,1340.779,301.63,19.439,
2022/4/17 12:00,1192.105,1621,19256,914,0,1923,603,1269,0,0,0,0,-2,0,0,-17,162.443,1392.238,300.313,10.581,
2022/4/17 13:00,1195.767,1617,19017.5,914,0,1910,603,1325,0,0,0,0.148,-2,0,0,-18,160.212,1315.76,285.587,11.582,
2022/4/17 14:00,1199.097,1615,18630,914,0,1839,603,1167,0,0,0,388.819,-2,0,0,-19,223.916,1173.541,383.907,23.266,
2022/4/17 15:00,1198.161,1633,18468,914,0,1706,603,1525,0,0,0,484.611,-2,0,0,-15,255.709,970.765,348.152,11.077,
2022/4/17 16:00,1208.157,1600,18324,914,0,1766,603,1052,0,1184.302,0,487.311,-2,0,0,-22,275.542,693.823,403.316,12.57,
2022/4/17 17:00,1293.609,1495,18411.13,914,0,1916,603,1818,0,1257.952,0,612.121,-2,0,0,-7,315.509,203.35,419.611,28.326,
2022/4/17 18:00,1389.479,1308,18521,914,0,1932,603,2343,0,1649.533,0,971.001,-2,0,0,0,328.306,2.327,391.858,34.493,
2022/4/17 19:00,1345.309,1306,18348,914,0,1966,603,1682,0,1553.117,0,978.399,-2,0,0,-8,390.68,0,387.985,35.026,
2022/4/17 20:00,1344.938,1366,18279,913,0,1950,603,156,0,1488.623,0,987.568,-2,0,0,-326,562.386,0,349.273,35.295,
2022/4/17 21:00,1199.115,1367,18500.7,914,0,1881,603,0,0,1491.989,0,925.78,-2,0,0,-1927,582.399,0,244.948,35.093,
2022/4/17 22:00,1109.444,1341,18382,914,0,1866,603,0,0,1955.73,0,142.53,-2,0,0,-2397,593.372,0,32.356,30.072,
2022/4/17 23:00,1114.502,1338,18245.87,914,0,1047,603,0,0,1914.344,0,0,-2,0,0,-2412,607.993,0,0,32.541,
2022/4/18 0:00,1044.678,1362,18319,914,0,460,603,0,0,1205.488,0,0,-2,-4.666,0,-2399,558.597,0,0,8.635,
2022/4/18 1:00,1036.17,1370,18245,914,0,70,603,0,0,1132.846,0,0,-2,-5.199,0,-2415,601.236,0,0,9.992,
2022/4/18 2:00,1011.418,1395,18058.84,914,0,0,603,0,0,1182.418,0,0,-2,-5.065,0,-2400,572.207,0,0,26.623,
2022/4/18 3:00,983.575,1405,17982,914,0,0,603,0,0,1129.164,0,0,-2,-4.932,0,-2372,511.83,0,0,19.136,
2022/4/18 4:00,1028.024,1386,18265,914,0,0,603,0,0,1229.64,0,0,-2,-5.199,0,-2371,504.078,0,0,23.958,
2022/4/18 5:00,1074.694,1374,18635,914,0,0,603,0,0,1082.111,0,0,-2,-5.065,0,-2368,558.918,0,0,30.504,
2022/4/18 6:00,1106.497,1423,18806,914,0,0,603,0,0,1390.844,0,0,-2,-5.199,0,-1640,605.151,2.574,0,32.945,
2022/4/18 7:00,1162.796,1469,18997,914,0,0,603,13,0,1875.086,0,0,-2,-5.065,0,-513,608.485,295.3,0,32.747,
2022/4/18 8:00,1309.714,1539,18885,914,0,0,603,1001,0,1846.705,0,0,-2,-4.532,0,-15,510.833,1034.069,33.795,32.016,
2022/4/18 9:00,1328.879,1569,18661,913,0,0,603,1837,0,2151.513,0,0,-2,-5.065,0,-3,344.228,1393.185,217.123,24.458,
2022/4/18 10:00,1353.485,1572,18703,913,0,0,603,1684,0,2616.896,0,0,-2,-4.932,0,-4,236.105,1549.859,288.088,8.804,
2022/4/18 11:00,1317.735,1553,18995,913,0,0,603,1011,0,2977.473,0,0,-2,-5.065,0,-23,201.299,1640.508,284.756,9.091,
2022/4/18 12:00,1281.452,1541,18889.81,913,0,0,603,1096,0,2788.183,0,0,-2,-5.065,0,-13,156.458,1671.518,324.542,7.732,
2022/4/18 13:00,1290.608,1563,18519,913,0,0,603,1123,0,2779.591,0,0,-2,-4.666,0,-12,146.638,1660.23,332.309,23.423,
2022/4/18 14:00,1298.462,1573,18674.15,913,0,0,603,753,0,2635.497,0,0,-2,-5.065,0,-25,177.555,1618.542,389.002,25.894,
2022/4/18 15:00,1291.699,1582,19020,914,0,0,603,738,0,2324.077,0,0,-2,-4.799,0,-25,229.778,1491.51,442.866,12.467,
2022/4/18 16:00,1310.32,1563,19206,914,0,370,603,1509,0,2076.051,0,0,-2,-3.333,0,-11,247.098,1025.811,459.697,9.467,
2022/4/18 17:00,1345.735,1485,19354,914,0,1387,603,2212,52.15,1659.763,0,0,-2,-0.4,0,-1,294.556,281.944,436.752,9.419,
2022/4/18 18:00,1392.16,1343,19636,914,0,1930,603,2250,447,2028.369,0,142.558,-2,0,0,-2,383.342,2.04,397.165,11.539,
2022/4/18 19:00,1355.065,1133,19675,914,0,1902,603,1754,22.35,1766.505,0,620.202,-2,0,0,-7,479.928,0,397.301,18.22,
2022/4/18 20:00,1271.16,1133,20008,914,0,1876,603,146,0,1105.793,0,658.312,-2,0,0,-307,555.504,0,327.598,22.042,
2022/4/18 21:00,1189.04,1147,20015,913,0,1650,603,0,0,1033.508,0,653.551,-2,0,0,-2119,597.754,0,233.414,28.115,
2022/4/18 22:00,1136.399,1098,19770.24,913,0,878,603,0,0,1188.705,0,127.841,-2,0,0,-2424,602.804,0,51.527,24.288,
2022/4/18 23:00,1083.626,1125,19385,913,0,15,603,0,0,1208.247,0,0,-2,-4.399,0,-2413,578.838,0,38.171,20.571,
2022/4/19 0:00,1057.842,1147,18948,914,0,0,603,0,0,1050.764,0,0,-2,-5.065,0,-2414,587.154,0,38.125,28.918,
2022/4/19 1:00,1020.608,1151,18403,914,0,0,603,0,0,1314.237,0,0,-2,-5.199,0,-2402,635.656,0,14.478,32.234,
2022/4/19 2:00,1024.492,1159,18415,914,0,0,603,0,0,1145.926,0,0,-2,-5.599,0,-2399,706.128,0,0,32.183,
2022/4/19 3:00,1051.07,1168,18659.42,914,0,0,603,0,0,1065.676,0,0,-2,-5.065,0,-2393,764.286,0,0,32.108,
2022/4/19 4:00,1064.571,1185,19422,914,0,0,603,0,0,1287.82,0,0,-2,-5.065,0,-1878,747.026,0,0,32.073,
2022/4/19 5:00,1174.33,1152,19938,914,0,33,603,451,0,1088.673,0,0,-2,-4.666,0,-178,753.544,0,0,29.172,
2022/4/19 6:00,1258.181,1181,19922,914,0,637,603,1894,0,1194.034,0,134.951,-2,-3.333,0,-8,707.581,4.223,0,7.416,
2022/4/19 7:00,1239.297,1174,19464,914,0,709,603,1179,0,2199.231,30,340.121,-2,-3.333,0,-19,659.25,350.758,0,8.598,
2022/4/19 8:00,1320.593,1218,19259,914,0,611,603,158,0,3731.759,60,338.336,-2,-3.466,0,-33,591.449,1215.417,80.216,25.49,
2022/4/19 9:00,1397.135,1249,19148,914,0,499,603,0,0,4335.96,60,185.664,-2,-3.199,0,-28,475.889,1570.955,282.017,33.366,
2022/4/19 10:00,1396.031,1270,19175.18,914,0,171,603,322,0,4537.641,60,0,-2,-4.932,0,-21,527.33,1673.15,335.989,25.611,
2022/4/19 11:00,1412.382,1445,19196,914,0,128,603,1,0,4481.665,60,0,-2,-4.799,0,-27,557.961,1719.748,351.418,9.285,
2022/4/19 12:00,1334.768,1494,18961.06,913,0,0,603,0,0,4587.697,60,0,-2,-4.932,0,-28,551.819,1736.276,378.132,9.298,
2022/4/19 13:00,1267.204,1480,18881,913,0,0,603,0,0,4646.895,68.8,0,-2,-4.799,0,-27,533.617,1685.12,441.485,9.411,
2022/4/19 14:00,1299.624,1518,18829,914,0,0,603,38,0,4543.47,66.783,0.17,-2,-5.065,0,-30,640.541,1637.584,458.164,8.434,
2022/4/19 15:00,1320.729,1528,19142,914,0,0,603,310,0,4437.631,60,0,-2,-4.932,0,-23,694.73,1454.845,501.745,8.288,
2022/4/19 16:00,1279.04,1534,19575,914,0,0,603,1142,0,3950.275,60,0,-2,-4.799,0,-15,748.936,1040.328,494.47,8.236,
2022/4/19 17:00,1078.119,1478,18611,914,0,1144,603,2201,0,3434.236,298.4,201.495,-2,-0.667,0,-1,918.702,293.734,451.512,9.428,
2022/4/19 18:00,958.018,1412,18618,914,0,1905,603,2069,0,3215.064,738.8,759.5,-2,0,0,-2,1062.98,1.677,399.058,22.745,
2022/4/19 19:00,1099.366,1452,18658.84,914,0,1857,603,1057,0,3396.044,306.7,969.716,-2,0,0,-13,1098.274,0,405.057,33.582,
2022/4/19 20:00,1231.445,1433,18473,914,0,1820,603,52,0,2947.892,52.5,980.943,-2,0,0,-274,1101.467,0,379.18,21.738,
2022/4/19 21:00,1170.406,1380,18102,913,0,1727,603,0,0,2717.683,0,984.583,-2,0,0,-1504,1107.558,0,340.142,9.699,
2022/4/19 22:00,1170.619,1332,18123.71,913,0,1239,603,0,0,2807.432,0,411.378,-2,0,0,-2020,1037.5,0,56.912,8.628,
2022/4/19 23:00,1076.809,1357,18230,913,0,866,603,0,0,2558.557,0,0,-2,0,0,-2298,961.428,0,37.518,6.556,
2022/4/20 0:00,1102.112,1379,18408.55,914,0,58,603,0,0,1805.568,0,0,-2,-4.399,0,-2087,931.012,0,37.519,21.598,
2022/4/20 1:00,1103.196,1402,18105,914,0,0,603,0,0,1931.538,0,0,-2,-5.065,0,-2158,925.59,0,37.532,30.588,
2022/4/20 2:00,1138.895,1377,17861,914,0,370,603,0,0,1788.37,0,0,-2,-4.799,0,-2217,919.62,0,37.475,26.732,
2022/4/20 3:00,1127.365,1379,18228,914,0,432,603,0,0,1929.544,0,0,-2,-5.065,0,-2392,928.156,0,15,20.605,
2022/4/20 4:00,1184.618,1371,18563,914,0,470,603,0,0,2077.431,0,0,-2,-4.932,0,-1737,1049.958,0,0,20.109,
2022/4/20 5:00,1283.293,1323,18865,914,0,513,603,426,0,2007.242,0,0,-2,-4.932,0,-126,1099.852,0,0,23.254,
2022/4/20 6:00,1341.075,1345,19116,914,0,824,603,1797,0,2372.026,0,0,-2,-3.599,0,-4,1043.276,3.56,0,24.487,
2022/4/20 7:00,1256.764,1340,19001,914,0,900,603,842,0,2748.193,0,0,-2,-3.199,0,-6,1138.05,334.443,2.256,30.11,
2022/4/20 8:00,1330.28,1423,18940,914,0,761,603,400,0,3016.06,0,0,-2,-3.199,0,-12,1133.93,1155.966,85.972,32.267,
2022/4/20 9:00,1384.905,1449,18887,913,0,517,603,126,0,3012.45,0,0,-2,-3.199,0,-23,1018.765,1553.672,282.618,32.444,
2022/4/20 10:00,1346.138,1485,19048,913,0,10,603,121,0,3083.818,0,0,-2,-3.199,0,-79,1046.016,1690.699,324.634,32.36,
2022/4/20 11:00,1378.701,1501,18680,913,0,0,603,0,0,3049.986,0,0,-2,-3.199,0,-27,1163.25,1740.717,318.065,32.234,
2022/4/20 12:00,1371.431,1505,18631,913,0,0,603,0,0,3353.685,0,0,-2,-3.199,0,-483,1167.292,1768.288,348.325,31.224,
2022/4/20 13:00,1289.64,1522,18774,913,0,0,603,0,0,3506.344,0,0,-2,-3.199,0,-814,1032.954,1762.567,462.443,14.238,
2022/4/20 14:00,1372.014,1484,19216,913,0,0,603,0,0,2975.037,0,0,-2,-3.066,0,-313,878.323,1657.426,475.611,28.639,
2022/4/20 15:00,1336.717,1499,19728,913,0,0,603,40,0,3243.25,0,0,-2,-3.199,0,-248,704.905,1488.799,481.812,33.73,
2022/4/20 16:00,1318.374,1494,19834,913,0,453,603,752,0,2920.109,0,0,-2,-1.333,0,-13,569.509,1032.838,485.477,33.879,
2022/4/20 17:00,1334.825,1411,20113,913,0,1455,603,1456,0,2938.658,0,0,-2,0,0,-9,460.786,274.508,443.738,34.685,
2022/4/20 18:00,1429.131,1331,20153,914,0,1870,603,2256,0,3287.658,191,0,-2,0,0,-1,370.557,1.393,399.169,34.842,
2022/4/20 19:00,1332.146,1354,20201,913,0,1853,603,1441,0,2726.647,191,0,-2,0,0,-8,335.489,0,402.808,35.495,
2022/4/20 20:00,1223.558,1371,20177,913,0,1806,603,40,0,2307.357,5.5,0,-2,0,0,-103,389.56,0,352.352,34.175,
2022/4/20 21:00,1216.653,1339,20028,913,0,1557,603,0,0,1718.107,0,0,-2,0,0,-1159,442.113,0,290.682,26.088,
2022/4/20 22:00,1139.4,1333,19901,913,0,1459,603,0,0,1292.092,0,0,-2,0,0,-2304,526.36,0,38.629,30.786,
2022/4/20 23:00,1078.566,1329,19860,913,0,228,603,0,0,1324.635,0,0,-2,-1.333,0,-2396,612.552,0,36.241,32.114,
2022/4/21 0:00,1112.569,1174,19646.3,913,0,0,603,0,0,1239.446,0,0,-2,-5.065,0,-2383,797.962,0,36.23,22.621,
2022/4/21 1:00,1126.338,1153,19141,913,0,0,603,0,0,1270.55,0,0,-2,-4.799,0,-2374,947.348,0,36.228,31.043,
2022/4/21 2:00,1052.585,1162,18852,913,0,0,603,0,0,1329.118,0,0,-2,-5.732,0,-2363,1111.209,0,13.449,31.613,
2022/4/21 3:00,1120.57,1162,19201.62,914,0,0,603,0,0,1154.691,0,0,-2,-4.666,0,-2346,1214.526,0,0,31.726,
2022/4/21 4:00,1240.371,1158,20187,914,0,0,603,0,0,1155.47,0,0,-2,-5.065,0,-2119,1304.844,0,0,31.766,
2022/4/21 5:00,1361.432,1144,20515,914,0,0,603,371,0,1413.366,0,0,-2,-4.932,0,-327,1253.367,0,0,31.708,
2022/4/21 6:00,1430.003,1171,20860,914,0,0,603,1756,0,1440.134,0,0,-2,-5.199,0,-60,1293.974,3.414,0,31.968,
2022/4/21 7:00,1362.309,1147,21048,914,0,0,603,692,0,1686.685,0,0,-2,-4.932,0,-17,1386.41,303.881,0,32.128,
2022/4/21 8:00,1406.661,1218,20711.42,913,0,0,603,568,0,1962.627,0,0,-2,-4.932,0,-19,1191.625,1061.153,57.791,32.855,
2022/4/21 9:00,1457.994,1274,20432,913,0,0,603,152,0,2120.185,0,0,-2,-4.799,0,-28,1036.722,1407.113,245.506,33.009,
2022/4/21 10:00,1434.412,1273,19825,913,0,0,603,154,0,2479.059,0,0,-2,-5.199,0,-248,1120.061,1613.037,268.691,32.543,
2022/4/21 11:00,1384.746,1282,19720,913,0,0,603,0,0,2732.609,0,0,-2,-4.666,0,-411,1172.464,1681.109,260.13,32.771,
2022/4/21 12:00,1312.11,1292,19573,913,0,0,603,0,0,2688.408,0,0,-2,-5.065,0,-446,1143.481,1697.802,281.243,32.951,
2022/4/21 13:00,1351.435,1310,19528,913,0,0,603,0,0,2602.051,0,0,-2,-4.666,0,-452,1031.23,1643.89,363.338,33.024,
2022/4/21 14:00,1409.081,1305,19624.76,913,0,0,603,88,0,2350.909,0,0,-2,-4.799,0,-164,1009.64,1498.164,465.373,32.755,
2022/4/21 15:00,1447.552,1303,20103,913,0,0,603,609,0,1837.547,0,0,-2,-5.065,0,-28,933.865,1343.889,482.884,32.485,
2022/4/21 16:00,1477.253,1297,20727,913,0,154,603,1108,0,1441.405,0,0,-2,-2.933,0,-16,870.309,942.154,472.9,32.677,
2022/4/21 17:00,1508.914,1217,20769,913,0,1348,603,1741,0,1409.383,0,0,-2,-0.533,0,-6,914.757,239.712,433.863,33.623,
2022/4/21 18:00,1523.994,1108,20602,913,0,1909,603,1957,0,2016.079,152,252.858,-2,0,0,-4,955.967,1.109,378.248,34.049,
2022/4/21 19:00,1355.947,1100,20657.12,913,0,1617,603,1243,0,2028.814,152,78.912,-2,0,0,-15,832.954,0,325.297,35.315,
2022/4/21 20:00,1266.823,1111,20642.74,913,0,1621,603,266,0,1458.419,5.5,0,-2,0,0,-160,693.118,0,341.973,35.239,
2022/4/21 21:00,1191.984,1121,20425,913,0,1101,603,0,0,1213.518,0,0,-2,-1.2,0,-1131,749.456,0,309.555,35.111,
2022/4/21 22:00,1242.353,1083,20349.73,913,0,715,603,0,0,213.894,0,0,-2,-1.733,0,-1289,827.807,0,36.847,31.491,
2022/4/21 23:00,1190.268,1094,20167,913,0,75,603,0,0,329.875,0,0,-2,-1.6,0,-1879,877.867,0,35.253,30.044,
2022/4/22 0:00,1159.03,1123,19674,913,0,0,603,0,0,741.608,0,0,-2,-5.065,0,-2137,993.151,0,13.982,26.313,
2022/4/22 1:00,1153.85,1147,19197,913,0,0,603,0,0,842.129,0,0,-2,-4.932,0,-2121,1027.806,0,0,8.363,
2022/4/22 2:00,1137.422,1168,18588,913,0,0,603,0,0,954.503,0,0,-2,-5.599,0,-1792,1126.577,0,0,8.489,
2022/4/22 3:00,1142.849,1181,18760,913,0,0,603,0,0,956.052,0,0,-2,-5.065,0,-1984,1346.246,0,0,10.89,
2022/4/22 4:00,1209.714,1191,19982.73,913,0,0,603,0,0,803.236,0,0,-2,-4.932,0,-1804,1463.192,0,0,8.668,
2022/4/22 5:00,1296.51,1180,20576,913,0,47,603,444,0,600.488,0,0,-2,-4.799,0,-201,1491.113,0,0,9.971,
2022/4/22 6:00,1403.399,1210,20508,913,0,711,603,1635,0,531.773,0,0,-2,-5.065,0,-11,1425.508,2.482,0,15.92,
2022/4/22 7:00,1374.867,1184,20548,913,0,616,603,1016,0,987.878,0,0,-2,-4.932,0,-18,1386.375,251.042,0.094,9.784,
2022/4/22 8:00,1364.054,1238,20783,913,0,178,603,772,0,1463.62,0,0,-2,-4.932,0,-25,1186.018,946.175,23.305,11.444,
2022/4/22 9:00,1366.718,1257,20508,913,0,0,603,482,0,1420.49,0,0,-2,-4.932,0,-25,1204.05,1360.372,262.569,22.39,
2022/4/22 10:00,1321.159,1274,20104,913,0,0,603,444,0,1402.71,0,0,-2,-4.932,0,-28,1275.274,1489.409,297.994,21.302,
2022/4/22 11:00,1361.365,1272,19740,913,0,0,603,435,0,1533.715,0,0,-2,-5.199,0,-27,1256.683,1571.903,290.39,28.76,
2022/4/22 12:00,1348.415,1273,19579,913,0,0,603,271,0,1493.33,0,0,-2,-4.799,0,-28,1408.222,1580.495,283.9,32.976,
2022/4/22 13:00,1288.24,1284,19535,913,0,0,603,237,0,1418.015,0,0,-2,-4.932,0,-28,1423.453,1392.722,295.987,26.484,
2022/4/22 14:00,1303.419,1294,19806.37,913,0,0,603,267,0,1216.296,0,0,-2,-5.065,0,-31,1481.324,1265.687,314.721,9.573,
2022/4/22 15:00,1341.517,1277,19985,913,0,0,603,296,0,1177.231,0,0,-2,-5.065,0,-36,1696.973,1106.744,344.644,10.583,
2022/4/22 16:00,1388.205,1261,20229.26,913,0,182,603,1005,0,1113.304,0,0,-2,-3.866,0,-20,1710.491,714.551,311.185,14.708,
2022/4/22 17:00,1455.536,1207,19945,913,0,1141,603,1542,7.5,810.281,0,0,-2,-0.8,0,-11,1658.008,201.58,355.105,27.34,
2022/4/22 18:00,1489.833,1141,19786,913,0,1789,603,1742,442.5,1121.038,0,0,-2,0,0,-9,1619.561,0.79,401.626,22.851,
2022/4/22 19:00,1334.125,1135,19873,913,0,1479,603,1335,0,1504.275,0,0,-2,0,0,-14,1366.884,0,366.732,11.235,
2022/4/22 20:00,1242.4,1132,19987,913,0,1178,603,277,0,967.223,0,0,-2,-0.667,0,-32,1505.767,0,347.1,11.618,
2022/4/22 21:00,1153.561,1193,20090,913,0,622,603,0,0,418.082,0,0,-2,0,0,-53,1382.846,0,192.328,11.654,
2022/4/22 22:00,1162.579,1122,20093.09,913,0,5,603,0,0,278.323,0,0,-2,-4.666,0,-559,1383.628,0,2.448,11.442,
2022/4/22 23:00,1093.842,1211,19990,913,0,0,603,0,0,463.527,0,0,-2,-5.065,0,-1870,1409.09,0,0,10.562,
2022/4/23 0:00,1054.497,1323,19818,913,0,0,603,0,0,0,0,0,-2,-4.799,0,-2285,1282.325,0,0,9.847,
2022/4/23 1:00,1036.205,1373,19407,913,0,0,603,0,0,0,0,0,-2,-4.932,0,-2041,959.855,0,0,25.225,
2022/4/23 2:00,1025.013,1376,19408,913,0,0,603,0,0,0,0,0,-2,-4.932,0,-2262,945.561,0,0,21.593,
2022/4/23 3:00,1029.819,1386,19507,913,0,0,603,0,0,0,0,0,-2,-4.666,0,-2150,801.242,0,0,9.908,
2022/4/23 4:00,1047.542,1288,19824,913,0,0,603,0,0,0,0,0,-2,-5.065,0,-2020,903.483,0,0,9.938,
2022/4/23 5:00,1125.244,1178,20253.91,913,0,0,603,0,0,0,0,0,-2,-4.932,0,-1365,823.117,0,0,9.91,
2022/4/23 6:00,1270.955,1240,19851,913,0,10,603,511,0,0,0,0,-2,-4.799,0,-223,795.468,2.804,0,12.5,
2022/4/23 7:00,1277.517,1233,19944,914,0,717,603,1521,0,0,0,0,-2,-3.199,0,-12,652.015,148.757,0,24.974,
2022/4/23 8:00,1367.763,1273,20100,913,0,1566,603,1640,0,0,0,0,-2,-0.267,0,-6,692.822,526.104,14.985,31.226,
2022/4/23 9:00,1369.621,1293,20250,913,0,1644,603,1458,0,0,0,0,-2,0,0,-7,685.516,878.688,71.758,35.414,
2022/4/23 10:00,1337.819,1300,20297,913,0,1679,603,1179,0,0,0,0,-2,0,0,-14,575.774,899.412,69.276,36.167,
2022/4/23 11:00,1345.847,1306,20316,913,0,1592,603,863,0,0,0,0,-2,0,0,-22,534.099,1073.823,150.631,35.984,
2022/4/23 12:00,1375.018,1302,20373.08,913,0,1350,603,865,0,0,0,0,-2,0,0,-20,403.278,916.137,159.408,35.834,
2022/4/23 13:00,1366.464,1310,19914,913,0,1110,603,1038,0,0,0,0,-2,0,0,-18,588.009,960.836,159.109,36.339,
2022/4/23 14:00,1355.283,1302,19842,913,0,1194,603,606,0,0,0,0,-2,0,0,-28,667.578,1089.912,170.335,35.758,
2022/4/23 15:00,1362.68,1334,19849,913,0,1363,603,643,0,0,0,0,-2,0,0,-26,562.917,921.951,255.559,36.03,
2022/4/23 16:00,1398.228,1353,20162.27,913,0,1693,603,903,0,0,0,0,-2,0,0,-22,720.706,479.011,284.177,32.118,
2022/4/23 17:00,1473.589,1256,20526,913,0,1853,603,1408,0,0,0,111.006,-2,0,0,-15,876.353,147.219,306.949,36.047,
2022/4/23 18:00,1564.578,1138,20671,913,0,1985,603,2186,0,0,0,327.121,-2,0,0,-1,843.45,0.378,248.266,36.148,
2022/4/23 19:00,1410.4,1140,20616,913,0,1922,603,1251,0,0,0,331.174,-2,0,0,-15,883.444,0,213.47,36.517,
2022/4/23 20:00,1250.627,978,20445.49,913,0,1720,603,330,0,0,0,331.719,-2,0,0,-27,819.083,0,201.149,36.188,
2022/4/23 21:00,1169.692,1096,20453,913,0,1093,603,0,0,0,0,78.458,-2,-1.066,0,-674,901.128,0,112.4,35.523,
2022/4/23 22:00,1190,1144,20449,913,0,971,603,0,0,0,0,0,-2,-1.733,0,-1804,920.385,0,7.547,36.669,
2022/4/23 23:00,1092.634,1194,20437.91,913,0,319,603,0,0,0,0,0,-2,-4.932,0,-2389,854.907,0,0,36.225,
2022/4/24 0:00,1059.755,1230,19935,913,0,0,603,0,0,0,0,0,-2,-5.065,0,-2388,807.046,0,0,35.06,
2022/4/24 1:00,1043.362,1311,19466,914,0,0,603,0,0,0,0,0,-2,-4.932,0,-2363,806.345,0,0,34.587,
2022/4/24 2:00,1038.22,1326,19177,914,0,0,603,0,0,0,0,0,-2,-4.932,0,-2372,866.317,0,0,34.576,
2022/4/24 3:00,1036.17,1290,19314,913,0,0,603,0,0,0,0,0,-2,-5.199,0,-2366,844.003,0,0,34.391,
2022/4/24 4:00,1043.346,1226,19603.82,913,0,0,603,0,0,0,0,0,-2,-5.199,0,-2374,890.858,0,0,34.362,
2022/4/24 5:00,1081.35,1194,19813,914,0,0,603,0,0,0,0,0,-2,-4.932,0,-2240,973.271,0,0,34.814,
2022/4/24 6:00,1156.964,1270,19887,914,0,0,603,0,0,0,0,0,-2,-5.065,0,-1238,1017.113,1.63,0,34.444,
2022/4/24 7:00,1209.551,1266,19845,914,0,1,603,909,0,0,0,0,-2,-4.932,0,-20,965.889,153.05,0,34.799,
2022/4/24 8:00,1172.509,1290,20085,914,0,497,603,1538,0,0,0,0,-2,-3.333,0,-11,909.789,666.857,4.27,34.821,
2022/4/24 9:00,1143.189,1325,20344.1,914,0,563,603,1465,0,0,0,0,-2,-3.333,0,-12,925.34,973.561,106.64,28.001,
2022/4/24 10:00,1115.501,1336,20182,914,0,547,603,1173,0,0,0,0,-2,-3.333,0,-18,1000.326,1151.698,178.267,7.633,
2022/4/24 11:00,1130.526,1339,20228.69,914,0,540,603,612,0,0,0,0,-2,-3.333,0,-24,993.934,1289.181,208.117,9.544,
2022/4/24 12:00,1092.323,1322,20409,914,0,202,603,381,0,0,0,0,-2,-3.333,0,-29,940.965,1331.408,256.745,10.514,
2022/4/24 13:00,1111.366,1340,20376,913,0,0,603,149,0,0,0,0,-2,-3.333,0,-33,1126.536,1304.592,331.911,17.473,
2022/4/24 14:00,1069.798,1373,20031,913,0,0,603,27,0,0,0,0,-2,-3.333,0,-91,1346.693,1307.292,368.69,33.154,
2022/4/24 15:00,1067.653,1369,19942,913,0,0,603,35,0,0,0,0,-2,-3.466,0,-37,1633.596,1168.832,417.062,34.203,
2022/4/24 16:00,1140.945,1316,20188,913,0,23,603,679,0,0,0,0,-2,-3.333,0,-24,1790.435,837.481,412.979,34.946,
2022/4/24 17:00,1279.09,1255,20329,913,0,1321,603,1459,59.6,0,0,0,-2,-0.667,0,-13,1624.093,233.733,337.611,34.47,
2022/4/24 18:00,1214.592,1190,20889,913,0,2001,603,1520,298,0,0,0,-2,0,0,-8,1540.311,0.893,305.15,35.214,
2022/4/24 19:00,1393.283,1142,21368.19,913,0,1947,603,542,0,0,0,0,-2,0,0,-49,1480.246,0,300.024,35.113,
2022/4/24 20:00,1306.032,1137,21650,913,0,1143,603,0,0,0,0,0,-2,-0.533,0,-733,1457.76,0,263.1,33.708,
2022/4/24 21:00,1239.061,1168,21320,913,0,270,603,0,0,0,0,0,-2,-4.132,0,-1507,1215.74,0,206.607,34.573,
2022/4/24 22:00,1147.02,1114,20647,913,0,0,603,0,0,0,0,0,-2,-5.065,0,-2084,1123.373,0,2.605,35.592,
2022/4/24 23:00,1117.914,1139,19806,913,0,0,603,0,0,0,0,0,-2,-4.932,0,-2214,995.829,0,0,36.048,
2022/4/25 0:00,1074.353,1194,19218,913,0,0,603,0,0,0,0,0,-2,-4.932,0,-2347,987.524,0,0,35.958,
2022/4/25 1:00,1065.94,1222,19174.88,913,0,0,603,0,0,0,0,0,-2,-5.065,0,-2353,899.224,0,0,35.716,
2022/4/25 2:00,1057.483,1226,18966,913,0,0,603,0,0,0,0,0,-2,-5.865,0,-2369,978.899,0,0,35.277,
2022/4/25 3:00,1071.765,1101,18866,913,0,0,603,0,0,0,0,0,-2,-5.199,0,-1922,1066.208,0,0,35.458,
2022/4/25 4:00,1197.113,1035,19748,913,0,0,603,0,0,0,0,0,-2,-5.065,0,-1177,1126.88,0,0,35.12,
