datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem,intelec,intifa2,intnsl,solar
2021/8/13 17:00,4513,0,714,4102.5,11404,44,222,0,149,1507,207,802,0,1467.5,804,0,797,0,4380
2021/8/13 18:00,5329.5,0,812,4102,11067.5,0,265,0,172,1607,355,809,1,1647,804,0,798,0,1906
2021/8/13 19:00,5529.5,0,868.5,4104,10196.5,95,302,0,637.5,1608,364,808,21,1659.5,804,0,800,0,291.6
2021/8/13 20:00,5865.5,0,853,4102.5,9566,17,312,0,788,1608,401,808,0,1697.5,804,0,799,0,0.346
2021/8/13 21:00,5804,0,876,4101.5,9160.5,79,308.5,0,835.5,1607,283,807,31,1666.5,801,0,797,0,0
2021/8/13 22:00,5810,0,824.5,4103.5,9212.5,281,178.5,0,241,1365,31,690,0,1292,682,0,680,0,0
2021/8/13 23:00,5142,0,539,4104,9359,65,196,0,177,870,104,314,65,1084.5,164,0,510,0,0
2021/8/14 0:00,4821.5,0,568,4109.5,9114,0,144,0,167,184,222,0,72,1069,171,0,208,0,0
2021/8/14 1:00,4741,0,649.5,4112.5,9280,0,132,0,170,284,47,101,9,944.5,135,0,7,0,0
2021/8/14 2:00,5055,0,692.5,4110,8674,0,113.5,0,119,0,0,0,0,987,5,0,163,0,0
2021/8/14 3:00,5155.5,0,495.5,4106.5,8370,0,112.5,0,123.5,181,0,0,0,1014.5,409,0,46,0,0
2021/8/14 4:00,4976,0,553.5,4105.5,8002,0,115.5,0,113,178,0,0,0,1071.5,249,0,24,0,0
2021/8/14 5:00,5129.5,0,715,4108,7730,0,127,0,114,198,79,0,0,1066.5,194,0,82,0,72.14
2021/8/14 6:00,5116,0,506.5,4107.5,7386,0,135.5,0,203.5,609,183,0,62,1033,85,0,453,0,1061
2021/8/14 7:00,5419,0,475,4109,6940.5,129,170.5,0,295.5,705,15,589,11,1602.5,679,0,621,0,3170
2021/8/14 8:00,6580.5,0,511,4112,6529,175,170,0,407,1357,0,693,0,1723.5,688,0,681,0,5250
2021/8/14 9:00,7930,0,723.5,4114,5810.5,58,327,0,414,1459,0,738,0,1708,730,0,725,0,7390
2021/8/14 10:00,8172.5,0,775.5,4113,5152.5,221,340.5,0,385,1508,0,761,0,1651.5,754,0,750,0,8130
2021/8/14 11:00,8357.5,0,689.5,4112,4908,224,244.5,0,195.5,1558,0,784,0,1682.5,778,0,774,0,9120
2021/8/14 12:00,8314,0,700.5,4111,4583,335,291,0,117,1557,0,784,0,1681.5,778,0,776,0,10070
2021/8/14 13:00,7997,0,569,4111,4524,0,165,0,115,1708,0,856,0,1527.5,852,0,848,0,10320
2021/8/14 14:00,7760.5,0,479.5,4106,4456,0,142,0,116,1706,0,856,0,1558.5,852,0,848,0,9350
2021/8/14 15:00,8429.5,0,472.5,4101,4047,0,165.5,0,116,1708,0,856,0,1550,852,0,848,0,8070
2021/8/14 16:00,9498.5,0,529.5,4100,3449.5,22,238,0,112.5,1905,27,953,0,1562.5,951,0,943,0,5940
2021/8/14 17:00,11474,0,881,4101,3106.5,0,260,0,187.5,2004,0,936,0,1670.5,1000,0,991,0,3400
2021/8/14 18:00,12010,0,986.5,4097.5,2801,608,283,0,361.5,2004,119,705,0,1729.5,1020,0,992,0,1291
2021/8/14 19:00,12136.5,0,991,4102,2501.5,686,361,0,628.5,2004,192,588,0,1728,1020,0,992,0,181.5
2021/8/14 20:00,12278.5,0,991.5,4102.5,2212,801,393,1,688.5,2004,261,255,0,1730,1020,0,992,0,2.191
2021/8/14 21:00,12148,0,966,4107,2016.5,425,354.5,1,605,2004,140,546,0,1730,1000,0,992,0,0
2021/8/14 22:00,11936.5,0,782.5,4105.5,1773.5,58,218.5,1,239,1905,11,598,0,1535,951,0,944,0,0
2021/8/14 23:00,9835.5,0,707,4104.5,1631.5,38,282,0,113.5,1805,169,902,31,1555,901,0,895,0,0
2021/8/15 0:00,8611.5,0,645,4104.5,1505,8,157,0,114.5,1608,335,807,31,1686,804,0,799,0,0
2021/8/15 1:00,8457.5,0,810.5,4111.5,1183,0,202,1.5,114,1371,254,693,0,1686.5,686,0,686,0,0
2021/8/15 2:00,7956.5,0,873.5,4112,1002.5,0,247,2,115,1369,181,693,0,1688,688,0,683,0,0
2021/8/15 3:00,7766.5,0,757,4110.5,917.5,0,247,2,115,1370,63,693,0,1688.5,686,0,682,0,0
2021/8/15 4:00,7771.5,0,734,4107,923,0,247,1,112.5,1370,0,693,0,1686.5,688,0,682,0,0
2021/8/15 5:00,7342.5,0,743,4107.5,1694,0,201.5,1,112.5,1369,0,692,0,1644.5,688,0,682,0,73.25
2021/8/15 6:00,6910,0,748,4108,2174,0,174,1,113.5,1370,0,693,0,1650.5,688,0,682,0,1021
2021/8/15 7:00,7809,0,790.5,4111,2375.5,68,189,5.5,132.5,1378,0,693,0,1778,688,0,682,0,2500
2021/8/15 8:00,8718,0,905,4112.5,2622.5,24,264,50.5,211.5,1508,0,761,0,1774.5,755,0,748,0,4510
2021/8/15 9:00,9164,0,996,4115,2790,48,369.5,12,127.5,1705,0,856,0,1742,853,0,844,0,6820
2021/8/15 10:00,9423,0,991,4117.5,3031.5,117,333.5,0,117.5,1706,0,856,0,1702,854,0,848,0,7610
2021/8/15 11:00,9365.5,0,845.5,4114,3394,0,246,0,118,1706,109,856,0,1668.5,852,0,848,0,9640
2021/8/15 12:00,9507,0,828,4110,3397.5,26,200,0,119.5,1706,189,856,0,1671.5,852,0,848,0,10250
2021/8/15 13:00,9422.5,0,496.5,4105.5,3364,118,125,0,118.5,1706,204,856,0,1715,854,0,848,0,10090
2021/8/15 14:00,9319,0,413.5,4104.5,3482.5,20,137,0,148,1706,35,856,0,1647.5,852,0,847,0,8330
2021/8/15 15:00,9477.5,0,251.5,4101,4130,105,149.5,0,117,1709,45,856,0,1708.5,852,0,847,0,7300
2021/8/15 16:00,9748,0,0,4099,4833,385,205,25,215,1706,275,856,93,1754,854,0,847,0,4880
2021/8/15 17:00,10366,0,0,4099.5,5598,273,376.5,50,291,1706,314,857,277,1779.5,854,0,848,0,2740
2021/8/15 18:00,10389.5,0,0,4101,6408.5,117,327,2,117.5,1707,314,858,283,1754.5,854,0,847,0,1251
2021/8/15 19:00,9644.5,0,0,4102,7009.5,239,310.5,0,115,1706,314,782,330,1698,854,0,846,0,201.9
2021/8/15 20:00,9654,0,0,4106.5,6960.5,0,281,1.5,114.5,1704,354,856,172,1523,854,0,846,0,3.54
2021/8/15 21:00,8638,0,0,4107,7203.5,0,237.5,2,113.5,1705,275,856,93,1588.5,852,0,844,0,0
2021/8/15 22:00,6330,0,0,4106.5,8336,0,200.5,2,113,1507,30,760,31,1284.5,753,0,751,0,0
2021/8/15 23:00,4072.5,0,0,4106.5,8693.5,0,127.5,3,115.5,1360,44,691,146,1129,686,0,681,0,0
2021/8/16 0:00,3824.5,0,0,4106.5,8848.5,0,72.5,2.5,115,708,87,287,93,1100,662,0,510,0,0
2021/8/16 1:00,3803.5,0,0,4108,9253,0,66,2.5,113.5,309,10,104,0,1092,662,0,587,0,0
2021/8/16 2:00,4102,0,0,4115.5,9660.5,0,65,2,119,274,0,0,0,1092,496,0,524,0,0
2021/8/16 3:00,4299,0,0,4113.5,9704,0,65,2,123,248,0,0,0,1103,486,0,151,0,0
2021/8/16 4:00,4774.5,0,0,4109,9868.5,0,65,1,121,0,0,0,0,1102.5,370,0,167,0,0
2021/8/16 5:00,4189,0,0,4108.5,10213,0,64.5,1,113.5,0,0,0,0,1105.5,394,0,216,0,68.897
2021/8/16 6:00,4465.5,0,0,4106,10186,0,68.5,1,115,916,36,0,0,1075,682,0,484,0,1013
2021/8/16 7:00,6028,0,0,4107.5,10068.5,0,123,0,116,1667,19,618,0,1168.5,754,0,585,0,2570
2021/8/16 8:00,7832.5,0,0,4112.5,9893.5,0,146,0.5,119,1706,0,801,0,1544,851,0,843,0,4400
2021/8/16 9:00,8604.5,0,0,4113.5,9568,85,261.5,0,185,1806,0,905,0,1603.5,902,0,896,0,5690
2021/8/16 10:00,8648,0,0,4120,9117,335,383,0,338,1806,0,905,0,1582,902,0,897,0,6140
2021/8/16 11:00,8928,0,0,4116.5,8058,642,376.5,0,566.5,1767,0,905,0,1679,902,0,935,0,6860
2021/8/16 12:00,9175.5,0,0,4110,7700,626,372,0,667,1740,111,906,0,1720,902,0,960,0,6500
2021/8/16 13:00,9647,0,0,4105.5,7571,376,237,1,619,1756,100,881,0,1704.5,876,0,875,0,7320
2021/8/16 14:00,10201,0,0,4100.5,7448,87,125.5,3,212,1756,0,881,0,1751,878,0,873,0,8120
2021/8/16 15:00,10709,0,41.5,4106,6803,0,127.5,1,117,1808,0,905,0,1769.5,902,0,897,0,7520
2021/8/16 16:00,10647,0,279.5,4103.5,6512,17,182.5,1,128,1904,0,952,0,1775,952,0,943,0,6270
2021/8/16 17:00,12127.5,0,488,4101,5819.5,92,278.5,1.5,143,2004,0,1003,0,1776.5,1000,0,991,0,4070
2021/8/16 18:00,12820,0,498,4100.5,4910,648,370,1,221.5,2004,93,1002,0,1753,1000,0,992,0,1740
2021/8/16 19:00,12853.5,0,499,4106.5,4253,575,424,2,394.5,2004,306,924,0,1757,1000,0,992,0,231.5
2021/8/16 20:00,12643.5,0,499,4108.5,4119.5,753,316,2,341.5,2004,320,923,3,1760,1000,0,991,0,4.32
2021/8/16 21:00,12640,0,487.5,4111.5,3970.5,538,273.5,2,220.5,1906,237,876,91,1753,952,0,946,0,0
2021/8/16 22:00,11237,0,115,4110,4159.5,0,163.5,1.5,141,1906,20,876,0,1751,950,0,945,0,0
2021/8/16 23:00,8086.5,0,0,4112,5102.5,10,133,3.5,116,1610,42,809,136,1544.5,804,0,803,0,0
2021/8/17 0:00,5127.5,0,0,4113,6218.5,0,82.5,3.5,116,1369,300,666,351,1593,688,0,686,0,0
2021/8/17 1:00,3734,0,0,4110.5,7070.5,0,78,4,113.5,1368,350,102,446,1626.5,686,0,684,0,0
2021/8/17 2:00,4056.5,0,0,4113.5,7363.5,0,78,3.5,115.5,1300,314,0,329,1748.5,648,0,684,0,0
2021/8/17 3:00,4427,0,0,4117.5,7832.5,0,78,5.5,124,793,233,0,56,1785.5,588,0,654,0,0
2021/8/17 4:00,4214.5,0,3,4117.5,7834.5,0,79.5,3.5,113.5,796,285,0,16,1780,592,0,662,0,0
2021/8/17 5:00,3564.5,0,208,4112.5,8222.5,0,146,4,115.5,881,306,102,224,1649.5,687,0,617,0,8.57318
2021/8/17 6:00,4942.5,0,368,4107,8109.5,0,176,4,117.5,1110,301,104,329,1776.5,706,0,676,0,267.9
2021/8/17 7:00,7789,0,249.5,4104.5,8058.5,53,183.5,0,117.5,1704,241,757,58,1667.5,852,0,845,2,1115
2021/8/17 8:00,9639,0,373,4107,8595.5,139,190.5,0,154,1706,302,694,40,1740.5,854,0,850,54,2360
2021/8/17 9:00,10088,0,444.5,4111,8289,345,197.5,0,380.5,1804,308,626,69,1661,901,0,896,0,3540
2021/8/17 10:00,10099,0,491.5,4111.5,8453.5,406,197.5,1.5,320,1804,249,521,0,1743,757,0,778,0,4960
2021/8/17 11:00,10332.5,0,491,4111,8654,174,171.5,0.5,137,1556,286,478,15,1743,776,0,829,4,6140
2021/8/17 12:00,10256.5,0,490.5,4111,8873.5,76,145,1.5,123.5,1584,277,522,0,1704,814,0,802,23,6610
2021/8/17 13:00,9801.5,0,445.5,4112,8438,0,98.5,0,115.5,1903,237,768,0,1741.5,854,0,943,0,6540
2021/8/17 14:00,9774.5,0,491,4107.5,8266,0,98,1.5,114.5,1906,146,496,0,1741,854,0,945,60,5420
2021/8/17 15:00,10326.5,0,491.5,4107,8203.5,16,112.5,2,118.5,1906,124,237,0,1740.5,788,0,853,0,4430
2021/8/17 16:00,10678,0,442,4127,7898,246,188,2,134,2004,149,659,0,1740,810,0,989,0,2920
2021/8/17 17:00,11748.5,0,492.5,4187.5,7464,377,273.5,2,253.5,2004,42,1021,0,1741,1019,0,992,0,1590
2021/8/17 18:00,12046.5,0,493.5,4218,6885.5,853,335,2,387.5,2004,50,1030,0,1740.5,1020,0,993,0,651
2021/8/17 19:00,11743,0,493.5,4220.5,6451.5,848,315.5,2,380.5,2004,101,1032,0,1743,1020,0,993,0,81.09
2021/8/17 20:00,11652.5,0,493,4226.5,6131.5,749,271.5,2.5,345,2004,44,1030,0,1735.5,1020,0,993,0,2.8
2021/8/17 21:00,11279.5,0,476.5,4266.5,5674,187,209.5,3,341.5,2003,0,1030,0,1743,999,0,992,0,0
2021/8/17 22:00,10473,0,94,4287,5420,30,109,0.5,118,1806,0,855,0,1610.5,902,0,897,0,0
2021/8/17 23:00,8381,0,0,4289,5295,0,135,0,113.5,1510,0,761,107,1654.5,756,0,754,0,0
2021/8/18 0:00,7225.5,0,0,4295,4994.5,0,119,0,113,1408,8,713,9,1732,706,0,703,0,0
2021/8/18 1:00,6471.5,0,0,4295,5034.5,0,119,0,113,1408,137,714,0,1747,692,0,702,0,0
2021/8/18 2:00,5685,0,0,4297.5,5674,0,118,0,114,1410,25,712,0,1690.5,706,0,702,0,0
2021/8/18 3:00,5157.5,0,0,4294,6311,0,116,0,115,1300,13,625,0,1672,706,0,513,0,0
2021/8/18 4:00,5207,0,0,4321,6727,0,123,0,113.5,1298,0,626,0,1609,706,0,508,0,0
2021/8/18 5:00,5654,0,0,4340.5,6924.5,0,130,0,116,1408,0,413,0,1744,608,0,697,0,12.6135
2021/8/18 6:00,7345,0,0,4343.5,6755,0,134.5,0,115,1511,0,379,0,1741.5,851,0,753,0,571
2021/8/18 7:00,10016.5,0,0,4343.5,6805.5,49,148,0,120,1902,0,351,0,1746,951,0,940,1,1935
2021/8/18 8:00,11717,0,0,4340.5,6862.5,293,239,0,317.5,2004,0,115,0,1714.5,999,0,992,76,3670
2021/8/18 9:00,12246,0,0,4337.5,6551,202,228.5,0,389.5,2004,0,351,0,1684,1000,0,992,268,4930
2021/8/18 10:00,12293,0,0,4339,6317.5,219,221.5,0,383,2004,0,166,0,1702,981,0,993,276,6870
2021/8/18 11:00,12395,0,0,4339.5,6251.5,272,147,82,462.5,2006,0,0,0,1744.5,848,0,993,276,7320
2021/8/18 12:00,12185,0,0,4338.5,6348.5,214,149,0,177,2004,0,432,0,1741,999,0,993,104,7860
2021/8/18 13:00,11941,0,0,4240,6708,95,125,0,124,1908,0,376,0,1736,802,0,994,73,8220
2021/8/18 14:00,11966.5,0,0,4216.5,6249.5,0,131,0,122.5,1934,0,499,0,1734,778,0,992,3,7480
2021/8/18 15:00,12421.5,0,0,4259.5,5777.5,0,182.5,0.5,190.5,1908,0,575,0,1712.5,802,0,993,0,6240
2021/8/18 16:00,12842.5,0,131.5,4317.5,5301.5,67,229,2,560,2005,0,320,0,1736.5,921,0,993,0,4550
2021/8/18 17:00,13999,0,461,4333,5257,128,332.5,80.5,596,2005,0,665,0,1741,920,0,994,0,3060
2021/8/18 18:00,14399,0,429,4357.5,5150,599,361.5,87,406.5,2004,0,820,0,1706.5,967,0,992,0,1028
2021/8/18 19:00,14641.5,0,500,4371,4947,399,400,87,197,2004,0,832,0,1709,1020,0,992,0,106.44
2021/8/18 20:00,14750,0,500.5,4370,4341,363,365,87,210.5,2004,0,966,0,1709,1020,0,992,0,2.3
2021/8/18 21:00,14824,0,368,4371,3392.5,161,293,73,195.5,2004,0,1030,0,1706,1000,0,993,0,0
2021/8/18 22:00,13019.5,0,235,4399.5,3326.5,0,117,1,116,2004,0,1030,0,1659,1000,0,992,0,0
2021/8/18 23:00,10931.5,0,233,4405.5,3479,0,119,2,113,1709,0,857,0,1707,854,0,851,0,0
2021/8/19 0:00,9602.5,0,262,4406,3452,0,106.5,2,114.5,1708,0,856,0,1706.5,854,0,848,0,0
2021/8/19 1:00,9333.5,0,231,4413,2987,0,106,2,113,1708,0,856,0,1704.5,854,0,848,0,0
2021/8/19 2:00,9363,0,267.5,4405,2349,0,105.5,2,119.5,1708,0,856,0,1712.5,854,0,848,0,0
2021/8/19 3:00,9640.5,0,257.5,4407,1839.5,0,79,2,120.5,1608,12,808,0,1721.5,804,0,800,0,0
2021/8/19 4:00,9939,0,233,4406.5,1534,0,76,2,117.5,1606,51,806,0,1724.5,804,0,800,0,0
2021/8/19 5:00,10349,0,230.5,4410,1412,0,75.5,2.5,119.5,1707,48,856,0,1737,853,0,850,0,10.300198
2021/8/19 6:00,12384,0,269,4407,1138.5,0,75,2,116,1905,108,904,0,1680,951,0,944,0,502
2021/8/19 7:00,15764,0,622.5,4410,944.5,131,77,1.5,163,2004,0,866,0,1640,960,0,992,0,2000
2021/8/19 8:00,16710.5,0,988,4401,639.5,367,183.5,25,250,2004,0,991,0,2085.5,1000,0,992,0,4120
2021/8/19 9:00,16712.5,0,992,4031,488,894,248.5,52.5,330,2004,0,1032,0,2277,1000,0,993,0,5990
2021/8/19 10:00,16817.5,0,989.5,3909.5,600.5,713,214.5,59.5,375.5,2004,0,1030,0,2235.5,1000,0,991,0,6960
2021/8/19 11:00,16525,0,991,3905.5,443.5,455,224.5,73.5,355,2004,0,994,0,2232,1000,0,992,0,8980
2021/8/19 12:00,16311,0,989.5,3907.5,415,744,193,33,317.5,2004,0,1031,0,2235.5,1000,0,992,0,8630
2021/8/19 13:00,16335,0,991.5,3913.5,410.5,372,128.5,85.5,223.5,2004,0,1032,0,2235,1000,0,992,0,9600
2021/8/19 14:00,16055,0,926.5,3988,530.5,299,160.5,70,210,2004,0,1031,0,2234.5,1000,0,991,0,8070
2021/8/19 15:00,15808.5,0,742,4018.5,669.5,242,218,89,244.5,2004,0,1032,0,2235,1000,0,993,0,6340
2021/8/19 16:00,16447,0,735.5,4037,854.5,549,476.5,94.5,378,2004,0,1032,0,2238.5,1020,0,992,0,4370
2021/8/19 17:00,17328,0,570,4057,929,1039,477.5,177,453,2004,0,1030,0,2367,1020,0,992,0,2510
2021/8/19 18:00,17770.5,0,496,4082.5,1013.5,1049,507.5,185,454.5,2004,0,1032,0,2384.5,1020,0,992,0,1209
2021/8/19 19:00,17526.5,0,495.5,4095.5,807.5,1012,474,188.5,443.5,2004,0,1032,0,2377,1020,0,992,0,133
2021/8/19 20:00,17208,0,499,4096,964.5,763,405.5,189,420,2004,0,1031,0,2368.5,1020,0,991,0,1.7
2021/8/19 21:00,16598,0,437,4098.5,979,244,294.5,94.5,247.5,2004,0,1032,0,2345.5,1000,0,992,0,0
2021/8/19 22:00,14946,0,229.5,4096.5,1063,0,177,40.5,134,2004,26,1030,0,2290.5,1000,0,991,0,0
2021/8/19 23:00,12901,0,0,4095,1080,0,172,3,114.5,1903,21,953,27,2331,951,0,942,0,0
2021/8/20 0:00,11699,0,0,4095.5,814,0,100,2,113.5,1756,176,880,0,2317,878,0,872,0,0
2021/8/20 1:00,10800,0,0,4139,668.5,0,99,0,113,1756,296,881,9,2343,878,0,871,0,0
2021/8/20 2:00,10801,0,0,4143.5,508,0,98.5,0,119.5,1756,105,881,0,2339.5,876,0,870,0,0
2021/8/20 3:00,10518.5,0,0,4146.5,383,0,95.5,0,119,1756,128,882,0,2375,878,0,872,0,0
2021/8/20 4:00,10477.5,0,0,4162.5,393.5,0,92.5,0,113,1756,147,882,0,2375,876,0,872,0,0
2021/8/20 5:00,10729,0,0,4187,355,0,89.5,1.5,112.5,1756,341,882,6,2374.5,876,0,871,0,19.5117
2021/8/20 6:00,13127.5,0,0,4190.5,370,0,89,4,114,1905,398,667,94,2373,898,0,942,0,584
2021/8/20 7:00,15595.5,0,0,4190.5,447.5,0,143,1,296,2004,308,690,159,2372.5,894,0,991,0,2389
2021/8/20 8:00,15999,0,0,4180.5,561,248,307,82.5,587.5,2004,336,1028,210,2370.5,999,0,991,132,4560
2021/8/20 9:00,15798,0,0,4176,681.5,630,358.5,44,436.5,2004,336,1030,199,2373.5,1000,0,992,138,6340
2021/8/20 10:00,15707,0,0,4195,786.5,160,382,75.5,559.5,2005,349,1032,229,2372.5,1000,0,992,137,7700
2021/8/20 11:00,15737.5,0,0,4163.5,925,105,338,35.5,443.5,2005,375,1032,211,2370,1000,0,991,138,6890
2021/8/20 12:00,15650.5,0,0,4063,1105,248,270.5,92.5,500,2005,340,1031,269,2371,1000,0,993,138,7490
2021/8/20 13:00,15567.5,0,0,4119,1338,125,173.5,49.5,286.5,2006,317,1031,181,2369.5,1000,0,990,138,6050
2021/8/20 14:00,15492.5,0,0,4164.5,1581,72,168,1,396.5,2006,180,1030,10,2358.5,1000,0,990,136,4580
2021/8/20 15:00,15432,0,0,4224,1926.5,61,254,1,391,2006,173,1030,0,2333.5,1000,0,992,6,4150
2021/8/20 16:00,15581.5,0,0,4232,2062.5,180,326,1,471,2004,227,1030,44,2326,1020,0,992,0,2740
2021/8/20 17:00,16089,0,0,4239,2153.5,814,426,2.5,465.5,2006,140,1031,4,2344.5,974,0,994,0,1845
2021/8/20 18:00,16176,0,0,4250.5,2363.5,860,438,3.5,268.5,2006,138,1031,0,2321.5,913,0,992,0,770
2021/8/20 19:00,16345,0,0,4250,2628.5,380,386.5,4,163.5,2006,52,1031,14,2321.5,746,0,992,0,49.9
2021/8/20 20:00,16134,0,0,4250,3106.5,151,224.5,1,143,2005,0,1030,0,2351,817,0,992,0,0.55
2021/8/20 21:00,14563,0,0,4253.5,3358.5,60,187,4,129.5,2004,0,1008,0,2255,999,0,992,0,0
2021/8/20 22:00,12559,0,0,4260,3519,9,134,4,113.5,1902,0,953,0,2102,949,0,940,0,0
2021/8/20 23:00,10117,0,0,4262.5,3704.5,0,128.5,6,113,1511,0,761,26,2159,756,0,754,0,0
2021/8/21 0:00,8594.5,0,0,4265,3360.5,0,75,5,114,1508,0,760,8,2090.5,756,0,750,0,0
2021/8/21 1:00,7922.5,0,0,4265.5,3347.5,0,74,0,115,1508,0,762,0,2041,756,0,750,0,0
2021/8/21 2:00,7711,0,0,4265.5,3177.5,0,72.5,0,120,1508,27,761,0,2070.5,750,0,748,0,0
2021/8/21 3:00,7451,0,0,4267.5,3017.5,0,71,0,119,1510,0,760,0,2139,748,0,748,0,0
2021/8/21 4:00,7377,0,0,4266,3034,0,71,0,117,1508,0,761,0,2162.5,752,0,748,0,0
2021/8/21 5:00,7531,0,0,4265.5,3022,0,71,1.5,117,1508,122,760,0,2171,750,0,748,0,5.470808
2021/8/21 6:00,8308.5,0,0,4272.5,2803,0,68,2,114,1508,301,760,0,2056.5,740,0,748,0,153.8
2021/8/21 7:00,10135.5,0,0,4269.5,2590.5,6,67,2.5,115,1708,118,856,0,2231,853,0,842,0,800
2021/8/21 8:00,12545.5,0,0,4270,2124.5,69,100.5,2,170.5,1905,0,953,0,2218,951,0,941,0,1658
2021/8/21 9:00,14029.5,0,0,4269,1824.5,63,206.5,0,546.5,2004,0,1032,0,1547,1000,0,991,0,2650
2021/8/21 10:00,14758.5,0,0,4265,1657.5,745,291,2,470,2004,0,1031,0,1267.5,1000,0,991,0,3790
2021/8/21 11:00,15075.5,0,0,4262.5,1246,288,306.5,1.5,498,2004,0,1031,0,1422,1000,0,992,0,4930
2021/8/21 12:00,15177.5,0,0,4266.5,1273,532,240.5,3,319.5,2004,0,1032,0,1429,1000,0,993,0,4820
2021/8/21 13:00,15154,0,0,4271,1403.5,1,158.5,1,264,2004,0,1031,0,1400,1000,0,992,0,4750
2021/8/21 14:00,14943,0,0,4274.5,1389.5,93,125,0,133.5,2004,0,1031,0,1424,998,0,992,0,4470
2021/8/21 15:00,14761.5,0,0,4272.5,1478.5,0,177.5,0,142.5,2006,0,1032,0,1427.5,742,0,992,0,3790
2021/8/21 16:00,14638.5,0,0,4272,1838.5,665,230,2,182.5,2006,28,1032,33,1451.5,742,0,991,0,3010
2021/8/21 17:00,14792,0,0,4269,1784,863,342,2.5,319.5,2004,116,1031,0,2031,1018,0,992,0,2043
2021/8/21 18:00,15056.5,0,0,4267,1450.5,608,299,3,628,2004,220,1031,0,2078.5,1020,0,992,0,829
2021/8/21 19:00,14786,0,0,4263.5,1056,672,250,3,442.5,2004,235,1032,0,2085.5,1020,0,992,0,77.85
2021/8/21 20:00,15074,0,0,4267,840,531,185.5,3,329.5,2004,286,1030,10,2089.5,1020,0,992,0,0.795
2021/8/21 21:00,14850.5,0,0,4268.5,886,65,179,3,336.5,2004,60,1030,0,2084.5,1000,0,991,0,0
2021/8/21 22:00,13653,0,0,4272,901,0,108,3,115,1903,33,953,0,2084,951,0,941,0,0
2021/8/21 23:00,11772,0,0,4271,969.5,0,72,3,114,1649,169,827,31,2073.5,823,0,819,0,0
2021/8/22 0:00,10237,0,0,4270.5,837.5,0,72,1,114.5,1568,253,792,0,1986,786,0,779,0,0
2021/8/22 1:00,9640.5,0,0,4271.5,786,0,73,1,115.5,1570,267,792,0,1990.5,786,0,778,0,0
2021/8/22 2:00,9322.5,0,0,4272,1005.5,0,73.5,1,117,1568,183,792,0,1996.5,786,0,778,0,0
2021/8/22 3:00,8891.5,0,0,4273,1050.5,0,73.5,1,119,1568,159,790,0,1996.5,786,0,778,0,0
2021/8/22 4:00,9353.5,0,0,4273.5,947.5,0,72,1,117,1569,114,792,0,1939,736,0,778,0,0
2021/8/22 5:00,9223.5,0,0,4270.5,906,0,87.5,2,182,1568,93,792,0,2045,700,0,778,0,6.1403
2021/8/22 6:00,9344,0,0,4265,1139.5,0,86.5,2.5,277,1568,81,813,0,2073.5,785,0,778,0,600
2021/8/22 7:00,10212,0,0,4264,1254.5,0,84,3,247,1573,0,792,0,2085,786,0,776,0,2161
2021/8/22 8:00,11085.5,0,0,4283,1268.5,55,183.5,3,342,1708,0,856,0,2085,854,0,845,0,3720
2021/8/22 9:00,12269.5,0,0,4303.5,1815,96,191,3,189,1806,0,906,0,1979,902,0,894,0,5430
2021/8/22 10:00,12887.5,0,0,4339.5,1599,22,198.5,3,349.5,1904,0,953,0,1851.5,952,0,941,0,7170
2021/8/22 11:00,12953.5,0,0,4377,1324.5,143,294,2.5,392.5,1905,0,954,0,1895,938,0,942,0,8210
2021/8/22 12:00,13029,0,0,4429,1289,210,273.5,2,260.5,1904,0,954,0,1920,938,0,944,0,9880
2021/8/22 13:00,12951,0,0,4488.5,1351,132,139.5,1,131.5,2004,0,1029,0,1924.5,938,0,991,0,9800
2021/8/22 14:00,12502,0,0,4550,1496.5,22,155,1,115,2004,0,1030,0,1941,999,0,992,0,9950
2021/8/22 15:00,12774,0,0,4614,1415.5,0,158.5,1,116.5,2004,0,1030,0,1899,1000,0,993,0,9090
2021/8/22 16:00,14100.5,0,0,4674.5,1368,121,194.5,0.5,161,2004,0,1030,0,1555,1019,0,992,0,6150
2021/8/22 17:00,14774.5,0,0,4732.5,1469,325,324.5,1,375.5,2004,0,1031,0,1557.5,1020,0,992,0,3780
2021/8/22 18:00,14965,0,0,4785,1636,754,361,0.5,222.5,2004,0,1031,0,1558,1020,0,992,0,1362
2021/8/22 19:00,14955.5,0,0,4794.5,1724.5,750,343.5,1,204.5,2004,0,1032,0,1556.5,1020,0,992,0,142
2021/8/22 20:00,14953.5,0,0,4787,2160.5,566,180.5,0.5,173.5,2004,0,1032,0,1559,1020,0,992,0,1.8
2021/8/22 21:00,14510.5,0,0,4786,2329.5,67,154,1,140,2004,0,1030,0,1559,1000,0,991,0,0
2021/8/22 22:00,13174,0,0,4789,2291.5,0,91,1.5,116,1954,0,978,0,1466.5,974,0,965,0,0
2021/8/22 23:00,11000.5,0,0,4789.5,2227.5,22,86,0.5,113.5,1658,0,832,0,1464.5,828,0,825,0,0
2021/8/23 0:00,9413,0,0,4791,2212,0,71,0,113,1609,0,809,0,1386,804,0,798,0,0
2021/8/23 1:00,9309,0,0,4792,2169.5,0,71,0,113.5,1608,0,807,0,1382.5,804,0,798,0,0
