datetime,Wind,Hydro,Nuclear,Solar,Thermal,Thermal:Biomassa,Thermal:Carvão,Thermal:Carvão mineral,Thermal:Gás,Thermal:Gás natural,Thermal:Gás Natural,Thermal:Óleo Combustível,Thermal:Óleo Diesel,Thermal:Petróleo,Thermal:Resíduos Industriais,year,month,month_date,weekday,hour,date
2022-02-05 14:00:00,4.926024,53.942908,1.994148,3.129224,6.875906,0.330907,0.349711,4.763235,,0.0,0.263483,,,0.005064,0.644005,2022,2,02-05,Saturday,14,2022-02-05
2022-02-05 15:00:00,5.582429,54.273399,1.993953,2.941833,6.900129,0.32394,0.349608,4.77938,,0.0,0.263028,,,0.019139,0.650034,2022,2,02-05,Saturday,15,2022-02-05
2022-02-05 16:00:00,6.454278,54.466489,1.994014,2.283641,6.904108,0.317511,0.349412,4.773329,,0.0,0.262832,,,0.027907,0.659617,2022,2,02-05,Saturday,16,2022-02-05
2022-02-05 17:00:00,6.240287,57.332854,1.994039,0.805763,6.883245,0.319197,0.349634,4.752593,,0.0,0.262862,,,0.02789,0.654569,2022,2,02-05,Saturday,17,2022-02-05
2022-02-05 18:00:00,6.21554,61.236919,1.993931,0.068826,6.876144,0.31913,0.349727,4.746386,,0.0,0.262657,,,0.022,0.654744,2022,2,02-05,Saturday,18,2022-02-05
2022-02-05 19:00:00,7.149773,64.044202,1.994164,0.038476,6.892885,0.332533,0.350305,4.751128,,0.0,0.263403,,,0.022,0.651516,2022,2,02-05,Saturday,19,2022-02-05
2022-02-05 20:00:00,7.613186,62.885284,1.993912,0.038476,6.91583,0.341424,0.349986,4.754981,,0.0,0.263773,,,0.022,0.659666,2022,2,02-05,Saturday,20,2022-02-05
2022-02-05 21:00:00,7.172249,61.219731,1.994444,0.038476,6.93378,0.34227,0.349655,4.765941,,0.0,0.265105,,,0.022,0.659309,2022,2,02-05,Saturday,21,2022-02-05
2022-02-05 22:00:00,6.764642,59.350578,1.995136,0.038476,6.974237,0.329214,0.349789,4.76878,,0.0,0.264532,,,0.022,0.706922,2022,2,02-05,Saturday,22,2022-02-05
2022-02-05 23:00:00,7.178629,56.247433,1.994995,0.038476,7.039241,0.348729,0.349609,4.755783,,0.0,0.264592,,,0.022,0.764528,2022,2,02-05,Saturday,23,2022-02-05
2022-02-06 00:00:00,7.195807,53.076521,1.994747,0.038476,7.034472,0.343194,0.3497,4.755043,,0.0,0.264801,,,0.022,0.761737,2022,2,02-06,Sunday,0,2022-02-06
2022-02-06 01:00:00,6.882525,50.610742,1.994854,0.038476,7.03501,0.338578,0.347257,4.755101,,0.0,0.265338,,,0.022,0.764236,2022,2,02-06,Sunday,1,2022-02-06
2022-02-06 02:00:00,6.452572,49.581338,1.994874,0.038476,6.578377,0.322713,0.295195,4.361575,,0.0,0.265265,,,0.022,0.763129,2022,2,02-06,Sunday,2,2022-02-06
2022-02-06 03:00:00,6.206994,48.467993,1.995133,0.038476,6.341525,0.313547,0.292708,4.118375,,0.0,0.265271,,,0.022,0.782624,2022,2,02-06,Sunday,3,2022-02-06
2022-02-06 04:00:00,6.15935,47.38295,1.994751,0.002603,6.354024,0.299378,0.292952,4.12882,,0.0,0.265649,,,0.022,0.794725,2022,2,02-06,Sunday,4,2022-02-06
2022-02-06 05:00:00,6.32444,45.899247,1.995938,0.009615,6.374033,0.298837,0.292627,4.134195,,0.0,0.26562,,,0.022,0.806254,2022,2,02-06,Sunday,5,2022-02-06
2022-02-06 06:00:00,6.319351,42.731023,1.997341,0.501024,6.396752,0.30099,0.29302,4.138063,,0.0,0.265726,,,0.022,0.823953,2022,2,02-06,Sunday,6,2022-02-06
2022-02-06 07:00:00,5.63278,42.012146,1.997422,1.282336,6.377787,0.300698,0.292269,4.135881,,0.0,0.257715,,,0.024378,0.818846,2022,2,02-06,Sunday,7,2022-02-06
2022-02-06 08:00:00,5.567063,41.918631,1.997725,1.81811,6.337521,0.300425,0.292436,4.112888,,0.0,0.249613,,,0.032528,0.80563,2022,2,02-06,Sunday,8,2022-02-06
2022-02-06 09:00:00,5.061922,42.148904,1.997645,2.269908,6.283598,0.304887,0.292064,4.070121,,0.0,0.248257,,,0.030908,0.798361,2022,2,02-06,Sunday,9,2022-02-06
2022-02-06 10:00:00,4.176701,43.285917,1.997425,2.674281,6.296814,0.307941,0.293243,4.069718,,0.0,0.247557,,,0.030241,0.813114,2022,2,02-06,Sunday,10,2022-02-06
2022-02-06 11:00:00,3.680328,44.471219,1.997406,2.879333,6.265195,0.285751,0.292994,4.070031,,0.0,0.246711,,,0.026925,0.810783,2022,2,02-06,Sunday,11,2022-02-06
2022-02-06 12:00:00,4.112924,44.205054,1.997322,2.794123,6.282654,0.281482,0.293186,4.082484,,0.0,0.246195,,,0.025991,0.825316,2022,2,02-06,Sunday,12,2022-02-06
2022-02-06 13:00:00,4.603418,43.843016,1.997565,2.729545,6.265998,0.281864,0.292844,4.084241,,0.0,0.245762,,,0.026634,0.810653,2022,2,02-06,Sunday,13,2022-02-06
2022-02-06 14:00:00,5.129933,43.990698,1.996745,2.496116,6.270614,0.277068,0.292853,4.070621,,0.0,0.246484,,,0.032665,0.832423,2022,2,02-06,Sunday,14,2022-02-06
2022-02-06 15:00:00,6.011024,45.054877,1.996527,1.888096,6.290914,0.276107,0.292941,4.076825,,0.0,0.260323,,,0.031319,0.838399,2022,2,02-06,Sunday,15,2022-02-06
2022-02-06 16:00:00,6.550558,47.000735,1.996628,1.457043,6.271664,0.27653,0.292711,4.077173,,0.0,0.251289,,,0.033428,0.827033,2022,2,02-06,Sunday,16,2022-02-06
2022-02-06 17:00:00,6.29893,51.423604,1.996155,0.451657,6.332652,0.278001,0.295368,4.122319,,0.0,0.248911,,,0.034208,0.837345,2022,2,02-06,Sunday,17,2022-02-06
2022-02-06 18:00:00,5.822797,56.419323,1.994631,0.038889,6.684345,0.300449,0.343837,4.392023,,0.0,0.247774,,,0.034221,0.844041,2022,2,02-06,Sunday,18,2022-02-06
2022-02-06 19:00:00,5.673776,61.256343,1.994319,0.001315,6.699165,0.301702,0.348655,4.411606,,0.0,0.249314,,,0.034185,0.831703,2022,2,02-06,Sunday,19,2022-02-06
2022-02-06 20:00:00,5.996118,62.214406,1.994263,0.001052,6.683427,0.303033,0.350051,4.408779,,0.0,0.250194,,,0.034267,0.813103,2022,2,02-06,Sunday,20,2022-02-06
2022-02-06 21:00:00,5.861948,61.5418,1.9946,0.001017,6.682292,0.302314,0.350043,4.394775,,0.0,0.250296,,,0.034167,0.821197,2022,2,02-06,Sunday,21,2022-02-06
2022-02-06 22:00:00,6.063441,59.662686,1.995385,0.001024,6.674713,0.303119,0.349818,4.394319,,0.0,0.250185,,,0.034149,0.810123,2022,2,02-06,Sunday,22,2022-02-06
2022-02-06 23:00:00,6.471102,56.665283,1.995477,0.001032,6.324387,0.301676,0.346358,4.041089,,0.0,0.250091,,,0.034246,0.816927,2022,2,02-06,Sunday,23,2022-02-06
2022-02-07 00:00:00,6.615571,54.747678,1.995715,0.00104,5.07722,0.277796,0.285111,2.877517,,0.0,0.250139,,,0.034186,0.815472,2022,2,02-07,Monday,0,2022-02-07
2022-02-07 01:00:00,6.732174,51.910712,1.997299,0.001032,5.061692,0.283739,0.282438,2.851182,,0.0,0.252612,,,0.034223,0.814999,2022,2,02-07,Monday,1,2022-02-07
2022-02-07 02:00:00,6.843994,50.245679,1.99744,0.001027,5.114578,0.26991,0.282949,2.897462,,0.0,0.260283,,,0.034229,0.821245,2022,2,02-07,Monday,2,2022-02-07
2022-02-07 03:00:00,6.698953,49.341589,1.99757,0.001043,5.136531,0.271557,0.282897,2.917673,,0.0,0.260437,,,0.034228,0.822739,2022,2,02-07,Monday,3,2022-02-07
2022-02-07 04:00:00,6.70313,49.16657,1.997536,0.001082,5.186153,0.278749,0.282842,2.941998,,0.0,0.273366,,,0.034238,0.82446,2022,2,02-07,Monday,4,2022-02-07
2022-02-07 05:00:00,6.674188,50.426328,1.998344,0.01224,5.257867,0.286321,0.282698,2.994906,,0.0,0.275448,,,0.028594,0.835925,2022,2,02-07,Monday,5,2022-02-07
2022-02-07 06:00:00,6.466038,51.009344,1.998238,0.560764,5.773044,0.273996,0.285402,3.519476,,0.0,0.275739,,,0.024801,0.84063,2022,2,02-07,Monday,6,2022-02-07
2022-02-07 07:00:00,5.569578,53.838209,1.998392,1.859832,6.082345,0.270709,0.3367,3.801163,,0.0,0.29104,,,0.005082,0.829651,2022,2,02-07,Monday,7,2022-02-07
2022-02-07 08:00:00,5.540876,57.340873,1.998576,2.361351,6.468612,0.298349,0.350649,3.990566,,0.0,0.471884,,,0.0,0.813164,2022,2,02-07,Monday,8,2022-02-07
2022-02-07 09:00:00,5.114377,58.761538,1.998418,3.090514,6.423702,0.29818,0.350631,3.916012,,0.0,0.512123,,,0.006602,0.801154,2022,2,02-07,Monday,9,2022-02-07
2022-02-07 10:00:00,4.46742,60.643419,1.998716,2.909512,6.438608,0.301102,0.3503,3.919317,,0.001008,0.511695,,,0.01327,0.806916,2022,2,02-07,Monday,10,2022-02-07
2022-02-07 11:00:00,4.418262,60.361531,1.998586,3.380274,6.533592,0.305665,0.350615,3.977891,,0.000909,0.510711,,,0.028625,0.827176,2022,2,02-07,Monday,11,2022-02-07
2022-02-07 12:00:00,4.553022,58.55703,1.998586,3.038152,6.740082,0.316376,0.349654,4.17547,,0.001389,0.509498,,,0.030686,0.830009,2022,2,02-07,Monday,12,2022-02-07
2022-02-07 13:00:00,4.948637,60.564726,1.998797,2.689222,6.788076,0.349776,0.350549,4.207024,,0.002014,0.507877,,,0.031212,0.815624,2022,2,02-07,Monday,13,2022-02-07
2022-02-07 14:00:00,5.786946,62.217477,1.997817,2.579159,6.823996,0.352464,0.35076,4.237495,,0.000917,0.506861,,,0.034143,0.821856,2022,2,02-07,Monday,14,2022-02-07
2022-02-07 15:00:00,6.496638,62.449497,1.99818,2.551397,6.818475,0.345844,0.350422,4.266876,,0.001317,0.507036,,,0.031706,0.800274,2022,2,02-07,Monday,15,2022-02-07
2022-02-07 16:00:00,6.733471,63.630423,1.998019,1.435943,6.818206,0.348878,0.350821,4.273365,,0.00045,0.506678,,,0.02196,0.802554,2022,2,02-07,Monday,16,2022-02-07
2022-02-07 17:00:00,7.167005,61.254962,1.998012,0.52298,6.835823,0.349591,0.35081,4.277131,,0.0,0.505443,,,0.035861,0.800487,2022,2,02-07,Monday,17,2022-02-07
2022-02-07 18:00:00,7.09506,61.481574,1.997971,0.045532,6.858983,0.34679,0.350913,4.297692,,0.0,0.506027,,,0.033453,0.802608,2022,2,02-07,Monday,18,2022-02-07
2022-02-07 19:00:00,6.427493,65.908911,1.998326,0.001916,6.879164,0.339245,0.350671,4.329138,,0.0,0.50767,,,0.032076,0.798364,2022,2,02-07,Monday,19,2022-02-07
2022-02-07 20:00:00,6.349704,66.648056,1.999025,0.001003,6.935622,0.317557,0.351155,4.39185,,0.0,0.50882,,,0.034372,0.807868,2022,2,02-07,Monday,20,2022-02-07
2022-02-07 21:00:00,5.759708,66.887159,1.999766,0.001001,6.979167,0.316812,0.351251,4.417373,,0.0,0.511176,,,0.03449,0.818565,2022,2,02-07,Monday,21,2022-02-07
2022-02-07 22:00:00,5.618721,64.408408,1.99989,0.001032,6.996802,0.306872,0.351173,4.446066,,0.0,0.511611,,,0.034776,0.813304,2022,2,02-07,Monday,22,2022-02-07
2022-02-07 23:00:00,5.391771,60.581476,1.99988,0.001032,7.020325,0.293824,0.351244,4.493528,,0.0,0.512718,,,0.034772,0.800239,2022,2,02-07,Monday,23,2022-02-07
2022-02-08 00:00:00,5.309999,57.192389,1.999877,0.001,6.830922,0.302953,0.350899,4.288068,,0.0,0.513334,,,0.034777,0.802975,2022,2,02-08,Tuesday,0,2022-02-08
2022-02-08 01:00:00,5.53872,53.804897,1.999065,0.001025,6.685103,0.286625,0.326493,4.215591,,0.0,0.480888,,,0.034779,0.798228,2022,2,02-08,Tuesday,1,2022-02-08
2022-02-08 02:00:00,5.849449,51.539985,1.998394,0.001025,6.456328,0.278195,0.283556,4.079891,,0.0,0.4159,,,0.034863,0.815423,2022,2,02-08,Tuesday,2,2022-02-08
2022-02-08 03:00:00,6.047086,50.113121,1.997831,0.001025,6.467392,0.278484,0.284452,4.085797,,0.0,0.415891,,,0.034655,0.821113,2022,2,02-08,Tuesday,3,2022-02-08
2022-02-08 04:00:00,6.314195,49.708625,1.997905,0.001025,6.452686,0.255276,0.284419,4.085637,,0.0,0.416397,,,0.034137,0.82632,2022,2,02-08,Tuesday,4,2022-02-08
2022-02-08 05:00:00,6.42699,50.719126,1.997728,0.011687,6.461002,0.24587,0.290904,4.095603,,0.0,0.431832,,,0.033298,0.809495,2022,2,02-08,Tuesday,5,2022-02-08
2022-02-08 06:00:00,6.126885,51.082421,1.998334,0.472519,6.764998,0.259838,0.362197,4.254975,,0.0,0.512653,,,0.032596,0.789739,2022,2,02-08,Tuesday,6,2022-02-08
2022-02-08 07:00:00,5.932779,53.531788,1.998602,1.551306,6.754871,0.249411,0.365975,4.258294,,0.002795,0.512723,,,0.033218,0.781955,2022,2,02-08,Tuesday,7,2022-02-08
2022-02-08 08:00:00,6.273478,56.03694,1.998755,2.382325,6.729941,0.236413,0.366274,4.264409,,0.00425,0.512658,,,0.033267,0.76867,2022,2,02-08,Tuesday,8,2022-02-08
2022-02-08 09:00:00,5.776523,57.432986,1.998771,2.894902,6.704088,0.227135,0.365901,4.269625,,0.007492,0.513085,,,0.033513,0.748337,2022,2,02-08,Tuesday,9,2022-02-08
2022-02-08 10:00:00,5.417767,58.843496,1.998764,3.047574,6.687944,0.224,0.366001,4.261851,,0.007348,0.511302,,,0.033502,0.748939,2022,2,02-08,Tuesday,10,2022-02-08
2022-02-08 11:00:00,5.306119,58.877575,1.998615,3.161481,6.712961,0.225293,0.36551,4.239698,,0.011683,0.50956,,,0.033202,0.796015,2022,2,02-08,Tuesday,11,2022-02-08
2022-02-08 12:00:00,5.189335,57.533398,1.998862,3.150148,6.730551,0.226304,0.366031,4.22073,,0.006074,0.509342,,,0.033496,0.840574,2022,2,02-08,Tuesday,12,2022-02-08
2022-02-08 13:00:00,5.439897,59.982079,1.99884,3.057957,6.651515,0.224131,0.36625,4.138288,,0.0136,0.507055,,,0.033337,0.844854,2022,2,02-08,Tuesday,13,2022-02-08
2022-02-08 14:00:00,5.924902,62.106622,1.999029,3.050848,6.652402,0.223488,0.366476,4.134941,,0.009472,0.504871,,,0.034028,0.859626,2022,2,02-08,Tuesday,14,2022-02-08
2022-02-08 15:00:00,6.588412,62.86907,1.998993,2.720128,6.627612,0.223136,0.366219,4.136577,,0.015113,0.506682,,,0.034335,0.83055,2022,2,02-08,Tuesday,15,2022-02-08
2022-02-08 16:00:00,7.554737,62.715155,1.998945,1.943017,6.634746,0.228066,0.366312,4.135883,,0.017188,0.507184,,,0.034215,0.832398,2022,2,02-08,Tuesday,16,2022-02-08
2022-02-08 17:00:00,7.951425,60.025677,1.999028,0.789817,6.683677,0.247647,0.365893,4.1678,,0.016433,0.507571,,,0.033796,0.828037,2022,2,02-08,Tuesday,17,2022-02-08
2022-02-08 18:00:00,8.124373,59.9584,1.999342,0.070215,6.772147,0.272997,0.366137,4.18584,,0.048921,0.50897,,,0.035778,0.832004,2022,2,02-08,Tuesday,18,2022-02-08
2022-02-08 19:00:00,8.171219,63.931077,1.999911,0.001645,6.806017,0.263653,0.366852,4.188946,,0.094005,0.510376,,,0.036236,0.823949,2022,2,02-08,Tuesday,19,2022-02-08
2022-02-08 20:00:00,7.887673,64.449864,1.999955,0.001014,6.816192,0.260351,0.366603,4.190949,,0.09299,0.511083,,,0.036992,0.833224,2022,2,02-08,Tuesday,20,2022-02-08
2022-02-08 21:00:00,7.805735,64.40776,1.999886,0.001017,6.84259,0.255184,0.366645,4.21066,,0.092513,0.511777,,,0.037506,0.838805,2022,2,02-08,Tuesday,21,2022-02-08
2022-02-08 22:00:00,7.820512,61.761634,2.000055,0.001017,6.850471,0.251961,0.366377,4.213941,,0.095083,0.512111,,,0.037472,0.840536,2022,2,02-08,Tuesday,22,2022-02-08
2022-02-08 23:00:00,8.116891,57.070063,1.999852,0.001017,6.831697,0.249677,0.366268,4.195471,,0.088843,0.512277,,,0.037506,0.847655,2022,2,02-08,Tuesday,23,2022-02-08
2022-02-09 00:00:00,8.552959,52.703198,1.999835,0.001017,6.724346,0.248492,0.366147,4.115954,,0.044601,0.512535,,,0.037443,0.861177,2022,2,02-09,Wednesday,0,2022-02-09
2022-02-09 01:00:00,8.3884,49.714777,1.999647,0.001017,6.459833,0.229707,0.344174,3.982052,,0.033804,0.455769,,,0.037259,0.834568,2022,2,02-09,Wednesday,1,2022-02-09
2022-02-09 02:00:00,7.96211,48.305989,1.99889,0.001017,6.346179,0.219969,0.295396,3.974695,,0.021941,0.415345,,,0.036996,0.833337,2022,2,02-09,Wednesday,2,2022-02-09
2022-02-09 03:00:00,7.509027,47.412827,1.99596,0.001017,6.316069,0.22182,0.295683,3.977079,,0.0,0.415936,,,0.037351,0.8212,2022,2,02-09,Wednesday,3,2022-02-09
2022-02-09 04:00:00,7.139875,47.960127,1.997414,0.001017,6.313479,0.2212,0.296051,3.979448,,0.0,0.415737,,,0.03686,0.813683,2022,2,02-09,Wednesday,4,2022-02-09
2022-02-09 05:00:00,6.691942,49.798505,2.000292,0.009546,6.385511,0.224712,0.305572,4.004612,,0.0,0.434786,,,0.035823,0.826006,2022,2,02-09,Wednesday,5,2022-02-09
2022-02-09 06:00:00,5.965977,50.808483,2.000124,0.604505,6.710815,0.243337,0.364737,4.163711,,0.0,0.51309,,,0.035788,0.837152,2022,2,02-09,Wednesday,6,2022-02-09
2022-02-09 07:00:00,5.682474,52.830595,2.00101,1.99176,6.807994,0.251149,0.403828,4.230977,,0.0,0.512995,,,0.032804,0.828241,2022,2,02-09,Wednesday,7,2022-02-09
2022-02-09 08:00:00,6.315356,55.123061,2.001007,2.66923,7.038594,0.268405,0.519321,4.315757,,0.0,0.513295,,,0.030672,0.847144,2022,2,02-09,Wednesday,8,2022-02-09
2022-02-09 09:00:00,4.936146,57.63849,2.001155,3.196459,7.011661,0.268385,0.560898,4.244446,,0.0,0.513344,,,0.032809,0.852779,2022,2,02-09,Wednesday,9,2022-02-09
2022-02-09 10:00:00,3.876835,59.873962,2.000939,3.277139,7.127975,0.269857,0.633291,4.325504,,0.0,0.512765,,,0.035133,0.816425,2022,2,02-09,Wednesday,10,2022-02-09
2022-02-09 11:00:00,3.908312,59.954013,2.001055,3.450729,7.255243,0.273396,0.706493,4.325457,,0.0,0.511991,,,0.035769,0.870137,2022,2,02-09,Wednesday,11,2022-02-09
2022-02-09 12:00:00,4.299255,58.01983,2.001304,3.164606,7.375667,0.273966,0.709517,4.439288,,0.0,0.509503,,,0.036,0.879393,2022,2,02-09,Wednesday,12,2022-02-09
2022-02-09 13:00:00,4.565252,60.167569,2.001013,3.140415,7.398,0.271752,0.701456,4.473992,,0.0,0.507091,,,0.036167,0.883542,2022,2,02-09,Wednesday,13,2022-02-09
2022-02-09 14:00:00,4.644867,62.634806,2.001223,2.908339,7.371478,0.264518,0.69081,4.513401,,0.0,0.506381,,,0.036301,0.840566,2022,2,02-09,Wednesday,14,2022-02-09
2022-02-09 15:00:00,4.830732,64.278459,2.000792,2.139512,7.319286,0.253255,0.683499,4.521218,,0.0,0.505191,,,0.031739,0.809384,2022,2,02-09,Wednesday,15,2022-02-09
2022-02-09 16:00:00,5.069864,64.773092,2.000277,1.549159,7.31774,0.254705,0.679393,4.528847,,0.0,0.505728,,,0.034529,0.801038,2022,2,02-09,Wednesday,16,2022-02-09
2022-02-09 17:00:00,4.877464,63.259103,2.000416,0.487579,7.335495,0.260455,0.680248,4.545431,,0.0,0.506694,,,0.035329,0.790838,2022,2,02-09,Wednesday,17,2022-02-09
2022-02-09 18:00:00,5.128812,62.995053,2.000404,0.049131,7.366049,0.259592,0.683255,4.575777,,0.0,0.50908,,,0.036366,0.780479,2022,2,02-09,Wednesday,18,2022-02-09
2022-02-09 19:00:00,5.545709,66.349147,2.000514,0.001678,7.378715,0.248361,0.693046,4.583889,,0.0,0.509651,,,0.036645,0.785123,2022,2,02-09,Wednesday,19,2022-02-09
2022-02-09 20:00:00,5.785765,66.344164,2.000467,0.001002,7.384519,0.248994,0.697429,4.583544,,0.0,0.509635,,,0.036576,0.784341,2022,2,02-09,Wednesday,20,2022-02-09
2022-02-09 21:00:00,5.853493,65.86533,2.000439,0.001008,7.374407,0.248367,0.692477,4.583503,,0.0,0.509681,,,0.036539,0.77434,2022,2,02-09,Wednesday,21,2022-02-09
2022-02-09 22:00:00,6.198685,62.859015,2.000554,0.001008,7.40936,0.243347,0.698303,4.586641,,0.0,0.510278,,,0.03664,0.801151,2022,2,02-09,Wednesday,22,2022-02-09
2022-02-09 23:00:00,6.050317,58.964481,2.000754,0.001008,7.371269,0.241555,0.667057,4.598624,,0.0,0.503017,,,0.036596,0.79042,2022,2,02-09,Wednesday,23,2022-02-09
2022-02-10 00:00:00,6.202811,55.211368,2.000563,0.001008,6.743524,0.242475,0.565386,4.150208,,0.0,0.414231,,,0.036373,0.796853,2022,2,02-10,Thursday,0,2022-02-10
2022-02-10 01:00:00,6.254027,52.030293,2.000316,0.001008,6.604325,0.226322,0.553474,4.036705,,0.0,0.414281,,,0.035714,0.795329,2022,2,02-10,Thursday,1,2022-02-10
2022-02-10 02:00:00,6.086074,50.181489,2.000569,0.001008,6.603173,0.218191,0.553107,4.037426,,0.0,0.414265,,,0.035439,0.796245,2022,2,02-10,Thursday,2,2022-02-10
2022-02-10 03:00:00,5.860785,49.391883,2.000246,0.001008,6.573008,0.218035,0.555601,4.037916,,0.0,0.367846,,,0.035712,0.810899,2022,2,02-10,Thursday,3,2022-02-10
2022-02-10 04:00:00,5.646135,49.381132,2.000493,0.001008,6.566866,0.218627,0.551739,4.043279,,0.0,0.350853,,,0.035598,0.816271,2022,2,02-10,Thursday,4,2022-02-10
2022-02-10 05:00:00,5.535532,50.817178,2.000641,0.008736,6.576179,0.219913,0.554024,4.040288,,0.0,0.351175,,,0.034884,0.821895,2022,2,02-10,Thursday,5,2022-02-10
2022-02-10 06:00:00,5.320529,51.613995,2.000232,0.447195,6.692258,0.230963,0.552803,4.141295,,0.0,0.387848,,,0.025984,0.800365,2022,2,02-10,Thursday,6,2022-02-10
2022-02-10 07:00:00,4.793392,53.75298,2.000502,1.811248,7.305633,0.263768,0.660617,4.532314,,0.0,0.478838,,,0.027133,0.794963,2022,2,02-10,Thursday,7,2022-02-10
2022-02-10 08:00:00,4.855975,56.848353,2.000319,2.368387,7.378358,0.272759,0.696912,4.544389,,0.0,0.487233,,,0.027075,0.80599,2022,2,02-10,Thursday,8,2022-02-10
2022-02-10 09:00:00,4.653876,58.209316,2.000122,2.706592,7.381803,0.275404,0.695484,4.535402,,0.000628,0.492539,,,0.029783,0.813425,2022,2,02-10,Thursday,9,2022-02-10
2022-02-10 10:00:00,4.18707,59.931616,2.000261,3.054505,7.387298,0.276372,0.696797,4.536729,,0.001527,0.490432,,,0.030037,0.820404,2022,2,02-10,Thursday,10,2022-02-10
2022-02-10 11:00:00,4.188054,60.124066,2.000388,3.247203,7.365877,0.275951,0.695278,4.529311,,0.001553,0.488103,,,0.030283,0.813398,2022,2,02-10,Thursday,11,2022-02-10
2022-02-10 12:00:00,4.379425,58.359036,2.001143,3.253898,7.366354,0.278965,0.696464,4.535114,,0.001459,0.483761,,,0.030849,0.811742,2022,2,02-10,Thursday,12,2022-02-10
2022-02-10 13:00:00,4.516354,60.888346,2.002654,3.094472,7.344044,0.273952,0.69663,4.53822,,0.001486,0.481045,,,0.033441,0.79527,2022,2,02-10,Thursday,13,2022-02-10
2022-02-10 14:00:00,4.637876,63.806488,2.002572,2.501133,7.313689,0.265143,0.693676,4.525972,,0.002001,0.482341,,,0.035322,0.789734,2022,2,02-10,Thursday,14,2022-02-10
2022-02-10 15:00:00,4.837646,65.178666,2.002804,2.230786,7.304098,0.264554,0.69425,4.529691,,0.001012,0.484698,,,0.03436,0.780532,2022,2,02-10,Thursday,15,2022-02-10
2022-02-10 16:00:00,5.146797,65.709066,2.002517,1.619822,7.2804,0.250043,0.701086,4.527395,,0.000716,0.486405,,,0.034154,0.7671,2022,2,02-10,Thursday,16,2022-02-10
2022-02-10 17:00:00,5.607793,63.490414,2.002804,0.518628,7.277765,0.232701,0.800386,4.528383,,0.0,0.48729,,,0.034976,0.677529,2022,2,02-10,Thursday,17,2022-02-10
2022-02-10 18:00:00,5.754441,63.192469,2.00254,0.065039,7.273274,0.22618,0.847968,4.53509,,0.0,0.489064,,,0.031385,0.622087,2022,2,02-10,Thursday,18,2022-02-10
2022-02-10 19:00:00,5.787376,66.734859,2.002513,0.001686,7.279406,0.225463,0.844245,4.543912,,0.0,0.491205,,,0.032024,0.620557,2022,2,02-10,Thursday,19,2022-02-10
2022-02-10 20:00:00,5.599702,67.071548,2.0028,0.001013,7.321004,0.223114,0.882671,4.545568,,0.0,0.494022,,,0.035963,0.615667,2022,2,02-10,Thursday,20,2022-02-10
2022-02-10 21:00:00,5.454569,66.883898,2.002694,0.001016,7.338269,0.223889,0.897,4.544241,,0.0,0.495515,,,0.036627,0.611497,2022,2,02-10,Thursday,21,2022-02-10
2022-02-10 22:00:00,5.672862,64.349416,2.002664,0.001011,7.400918,0.245674,0.918101,4.54408,,0.0,0.496078,,,0.036672,0.627314,2022,2,02-10,Thursday,22,2022-02-10
2022-02-10 23:00:00,5.723983,60.389199,2.002627,0.001009,7.416511,0.252038,0.93161,4.543368,,0.0,0.491854,,,0.03667,0.626971,2022,2,02-10,Thursday,23,2022-02-10
2022-02-11 00:00:00,5.550119,57.753331,2.001729,0.001012,6.745531,0.23283,0.883906,4.074115,,0.0,0.409604,,,0.036652,0.610901,2022,2,02-11,Friday,0,2022-02-11
2022-02-11 01:00:00,5.142167,55.312747,2.001794,0.001,6.462069,0.23749,0.843338,3.825737,,0.0,0.399585,,,0.036079,0.617341,2022,2,02-11,Friday,1,2022-02-11
2022-02-11 02:00:00,5.111671,53.177059,2.001916,0.001012,6.457978,0.220893,0.845503,3.828315,,0.0,0.399287,,,0.036647,0.620833,2022,2,02-11,Friday,2,2022-02-11
2022-02-11 03:00:00,5.208448,52.077142,2.001809,0.001024,6.449375,0.216744,0.842403,3.827556,,0.0,0.399221,,,0.03669,0.620261,2022,2,02-11,Friday,3,2022-02-11
2022-02-11 04:00:00,5.643723,51.391532,2.00162,0.001036,6.471161,0.219343,0.844876,3.82384,,0.0,0.399236,,,0.036534,0.637332,2022,2,02-11,Friday,4,2022-02-11
2022-02-11 05:00:00,5.023284,52.976785,2.001816,0.011082,6.474506,0.220696,0.842731,3.826638,,0.0,0.39897,,,0.036547,0.634924,2022,2,02-11,Friday,5,2022-02-11
2022-02-11 06:00:00,4.406277,53.810849,2.001663,0.533362,6.609362,0.224802,0.844462,3.921357,,0.0,0.428655,,,0.036049,0.642037,2022,2,02-11,Friday,6,2022-02-11
2022-02-11 07:00:00,3.973474,55.772752,2.001818,1.7679,7.366878,0.259696,0.944608,4.497918,,0.0,0.494252,,,0.030699,0.632705,2022,2,02-11,Friday,7,2022-02-11
2022-02-11 08:00:00,4.460433,58.645845,2.002024,2.628412,7.515953,0.258581,1.018183,4.596487,,0.0,0.492983,,,0.029379,0.61884,2022,2,02-11,Friday,8,2022-02-11
2022-02-11 09:00:00,4.458901,59.831992,2.002139,2.956895,7.574203,0.256081,1.033933,4.598894,,0.038431,0.491244,,,0.030187,0.629933,2022,2,02-11,Friday,9,2022-02-11
